fips,fct_date,horizon,avl_date,method,value,fct_std,fct_lb,fct_ub
AT,2020-11-08,0,2020-11-01,spatial,43121.02251116394,6394.8040218760325,32110.089413774956,57907.736052912725
AT,2020-11-15,1,2020-11-01,spatial,42563.772611220615,6504.6025695739845,31553.47641616335,57416.01067994077
AT,2020-11-22,2,2020-11-01,spatial,41910.82263351258,6544.236899592904,30772.72773134521,57080.31699863108
AT,2020-11-29,3,2020-11-01,spatial,42361.62051848254,6694.787620957802,31120.87452778634,57662.482824822015
BE,2020-11-08,0,2020-11-01,spatial,69198.88128988593,6096.062189943272,58165.25478070697,82325.52560502206
BE,2020-11-15,1,2020-11-01,spatial,68164.28396529275,3995.075704754893,60646.38121939746,76614.12791790694
BE,2020-11-22,2,2020-11-01,spatial,68150.117619485,3920.5251508729248,60764.1958213925,76433.80232005853
BE,2020-11-29,3,2020-11-01,spatial,64637.505963979296,11543.699471377031,45434.925437169666,91955.84975749717
BG,2020-11-08,0,2020-11-01,spatial,21577.050923153634,4452.76148511276,14482.58578498535,32146.82332646968
BG,2020-11-15,1,2020-11-01,spatial,21787.478268210074,4389.982122004418,14763.419342677786,32153.40554037439
BG,2020-11-22,2,2020-11-01,spatial,21665.623495154174,4630.986243241037,14367.273310620789,32671.421451054346
BG,2020-11-29,3,2020-11-01,spatial,21708.621230711466,3357.152043960786,15997.183801415278,29459.199918475875
CH,2020-11-08,0,2020-11-01,spatial,58180.67698842211,12489.872249315178,38320.018555823655,88334.79999233136
CH,2020-11-15,1,2020-11-01,spatial,57272.71118619956,14807.589070565124,34991.14249109652,93742.67923525117
CH,2020-11-22,2,2020-11-01,spatial,57557.969141337766,9892.062858483689,41059.26940192111,80686.28253575753
CH,2020-11-29,3,2020-11-01,spatial,57623.810825434724,11275.1577922059,39526.120170472015,84007.82975218674
CY,2020-11-08,0,2020-11-01,spatial,1539.545268428764,155.5505276582105,1260.5201298382915,1880.334615398376
CY,2020-11-15,1,2020-11-01,spatial,1531.0829314659586,152.59355694086858,1256.166117669718,1866.1663533602446
CY,2020-11-22,2,2020-11-01,spatial,1321.1194816637515,130.77752915998448,1086.2289304635829,1606.8037187028458
CY,2020-11-29,3,2020-11-01,spatial,1247.5918257654696,111.15391084138807,1044.9225699728565,1489.570048962814
CZ,2020-11-08,0,2020-11-01,spatial,81226.06553357537,7887.225214338991,66993.92050057226,98481.6782294197
CZ,2020-11-15,1,2020-11-01,spatial,81517.6135246229,7902.553276024703,67180.61401052898,98914.26883517788
CZ,2020-11-22,2,2020-11-01,spatial,76024.19460396789,11718.979626697173,56308.585077327814,102642.93015434193
CZ,2020-11-29,3,2020-11-01,spatial,76440.95847034451,14335.969812843276,52901.87195234918,110453.9388913904
DE,2020-11-08,0,2020-11-01,spatial,136890.36275496168,29568.174739560152,90000.8236692036,208208.88799928926
DE,2020-11-15,1,2020-11-01,spatial,148468.59994032394,15930.002385620792,119956.6703693434,183757.3942355218
DE,2020-11-22,2,2020-11-01,spatial,148149.04737674035,15393.067494391202,120409.51239793251,182279.122318018
DE,2020-11-29,3,2020-11-01,spatial,147770.24220911876,15883.363898800495,119494.74015804814,182736.44893206572
DK,2020-11-08,0,2020-11-01,spatial,8169.54924949588,1237.8930447397736,6070.9946348957565,10993.509128852109
DK,2020-11-15,1,2020-11-01,spatial,8133.1934965939645,1199.5870021946816,6073.913760004481,10890.644659562891
DK,2020-11-22,2,2020-11-01,spatial,8069.162064676256,796.5334854867333,6640.274142488205,9805.525348628486
DK,2020-11-29,3,2020-11-01,spatial,7917.46507413745,1733.2384014995957,5154.9551357791215,12160.387733561123
EE,2020-11-08,0,2020-11-01,spatial,1032.8511368674963,233.5971083008466,668.4496702948159,1595.9039525862606
EE,2020-11-15,1,2020-11-01,spatial,961.6919321937198,110.25918989216564,766.1545065758615,1207.1342849367095
EE,2020-11-22,2,2020-11-01,spatial,1068.3189290622956,139.77728336070592,825.7178883929511,1382.197661254584
EE,2020-11-29,3,2020-11-01,spatial,1031.5270031649895,127.36332215056864,808.3896359434111,1316.256308774634
ES,2020-11-08,0,2020-11-01,spatial,143416.17914083207,36546.362254096486,88523.72405878344,232346.75967424386
ES,2020-11-15,1,2020-11-01,spatial,148255.70658033426,19953.3501352494,113648.40082250572,193401.35342477716
ES,2020-11-22,2,2020-11-01,spatial,143703.84410477534,28772.474065923485,97540.3823517177,211715.33587007638
ES,2020-11-29,3,2020-11-01,spatial,143184.14163321568,31005.6675638867,94189.00859360461,217665.5081241913
FI,2020-11-08,0,2020-11-01,spatial,1307.1085111525194,108.26393603234293,1108.0506538558116,1541.9264940478836
FI,2020-11-15,1,2020-11-01,spatial,1303.0071532841325,103.37351062603743,1112.4779171437317,1526.16749990756
FI,2020-11-22,2,2020-11-01,spatial,1309.9342012901407,103.3653808904148,1118.906829184345,1533.5750635828251
FI,2020-11-29,3,2020-11-01,spatial,1258.1498821596442,258.1626552311542,848.8539392115574,1864.797997460685
FR,2020-11-08,0,2020-11-01,spatial,367975.1342878687,43158.874924037984,291495.62086542754,464520.5271083186
FR,2020-11-15,1,2020-11-01,spatial,378027.19250462455,67244.43241175903,266991.4157629642,535240.2730423346
FR,2020-11-22,2,2020-11-01,spatial,376316.86022227025,43228.324636682,300117.1718992157,471863.6337646953
FR,2020-11-29,3,2020-11-01,spatial,376547.2747062206,41640.824797067035,302165.74864932965,469238.6570035443
GB,2020-11-08,0,2020-11-01,spatial,157961.42188562706,20689.8921076297,122175.57933413784,204229.11796381485
GB,2020-11-15,1,2020-11-01,spatial,160935.3774063058,21012.585599497485,124136.12567977842,208643.49969905004
GB,2020-11-22,2,2020-11-01,spatial,165448.68526261605,20957.71028208752,128833.91763167105,212469.4176683101
GB,2020-11-29,3,2020-11-01,spatial,160384.29361442587,29300.800370632496,112267.77777545484,229122.9250983021
GR,2020-11-08,0,2020-11-01,spatial,15363.204733157914,2133.278582848885,11679.360325146656,20208.98860057749
GR,2020-11-15,1,2020-11-01,spatial,15468.277610331916,2106.3440607811813,11843.798055691756,20201.93278416388
GR,2020-11-22,2,2020-11-01,spatial,15510.255498775101,3213.672666759754,10381.22472140177,23173.376176062535
GR,2020-11-29,3,2020-11-01,spatial,15710.749676484218,2378.9862762002977,11664.664032374987,21160.288432833117
HR,2020-11-08,0,2020-11-01,spatial,15459.058137546464,3272.3080293975904,10315.918688762928,23166.378653252064
HR,2020-11-15,1,2020-11-01,spatial,15177.286983771955,2268.1546873765783,11287.324631302507,20407.8510818194
HR,2020-11-22,2,2020-11-01,spatial,18959.098533003533,2082.620572748261,15250.277025202487,23569.894277337833
HR,2020-11-29,3,2020-11-01,spatial,15427.490671885696,2878.765342853471,10764.6451675277,22110.10811104915
HU,2020-11-08,0,2020-11-01,spatial,29567.686941903827,5482.941860185284,20574.024213838617,42492.81044912877
HU,2020-11-15,1,2020-11-01,spatial,29654.352975173515,7983.304645994955,17844.11578851898,49281.267886749636
HU,2020-11-22,2,2020-11-01,spatial,30331.253270489615,4510.398689906002,22632.66276074179,40648.55004840069
HU,2020-11-29,3,2020-11-01,spatial,29600.249129296764,3303.0001532304577,23743.64712740643,36901.43910137112
IE,2020-11-08,0,2020-11-01,spatial,3839.3232511879246,210.65751551049075,3440.1884183770417,4284.766191401288
IE,2020-11-15,1,2020-11-01,spatial,3829.8548361972694,196.5027718584193,3457.1984661579213,4242.680369647486
