fips,fct_date,horizon,avl_date,method,value,fct_std,fct_lb,fct_ub
AT,2020-11-15,0,2020-11-08,spatial,51082.07570570098,7757.65518221674,37875.22570125993,68894.07020262761
AT,2020-11-22,1,2020-11-08,spatial,52249.22242296809,6150.460555416999,41338.08566058514,66040.34028619186
AT,2020-11-29,2,2020-11-08,spatial,50785.79155744635,8013.2647476537295,37354.876259296274,69045.78149886176
AT,2020-12-06,3,2020-11-08,spatial,50760.89598223899,7901.187072161243,37398.840133054895,68897.01797576077
BE,2020-11-15,0,2020-11-08,spatial,34554.7481594204,2796.443657879094,29430.722158822417,40570.89098654802
BE,2020-11-22,1,2020-11-08,spatial,41828.84560950149,2253.4107756754784,37557.922573235744,46585.439373325076
BE,2020-11-29,2,2020-11-08,spatial,41827.66912317242,2277.5200960074376,37526.581777326464,46621.72309375299
BE,2020-12-06,3,2020-11-08,spatial,38949.365270668386,3848.547995668193,32034.034589427996,47357.53939307455
BG,2020-11-15,0,2020-11-08,spatial,23194.645898709045,5819.945374764498,14345.690241349064,37501.96674509456
BG,2020-11-22,1,2020-11-08,spatial,23208.246254221478,4678.833075051171,15680.051428023136,34350.82446438713
BG,2020-11-29,2,2020-11-08,spatial,22585.36601802739,4755.160031411863,14997.118276740557,34013.11830416065
BG,2020-12-06,3,2020-11-08,spatial,23072.553624757424,4745.344909638508,15485.871501898142,34376.02660606195
CH,2020-11-15,0,2020-11-08,spatial,44006.633824403514,5767.341930054397,33989.852477875706,56975.35232951291
CH,2020-11-22,1,2020-11-08,spatial,51141.069768778165,4996.768358577746,42087.45574907703,62142.24572490084
CH,2020-11-29,2,2020-11-08,spatial,45040.04723761528,9700.015979116348,29514.62886622804,68732.21629724905
CH,2020-12-06,3,2020-11-08,spatial,45093.28906297159,7513.972388263925,32555.815207850068,62459.03245041168
CY,2020-11-15,0,2020-11-08,spatial,1197.589988818396,146.9120671216089,940.7847750862759,1524.4951016416253
CY,2020-11-22,1,2020-11-08,spatial,1513.0107316398496,113.7515979945454,1302.0589676861505,1758.1396318213015
CY,2020-11-29,2,2020-11-08,spatial,1248.1951072665581,96.05810538421845,1070.7329455307674,1455.0696626149588
CY,2020-12-06,3,2020-11-08,spatial,1285.8523174763839,115.23538428318041,1076.284804865104,1536.2255184552366
CZ,2020-11-15,0,2020-11-08,spatial,48195.35462423624,5860.721720949037,37846.82817398108,61373.49731602506
CZ,2020-11-22,1,2020-11-08,spatial,43535.436963838045,2275.0240468071365,39219.01364018415,48326.923492291484
CZ,2020-11-29,2,2020-11-08,spatial,43650.39311187882,2425.480310678572,39068.4545478931,48769.70028302056
CZ,2020-12-06,3,2020-11-08,spatial,47103.95727923424,8101.026767098253,33526.187515883845,66180.58764697661
DE,2020-11-15,0,2020-11-08,spatial,131424.02389224005,30385.010381242348,84161.34427582973,205228.1151714981
DE,2020-11-22,1,2020-11-08,spatial,133246.04870047374,27716.426885448844,88753.51095206742,200042.89750157137
DE,2020-11-29,2,2020-11-08,spatial,134492.8100563274,13196.720587666487,110624.14482539672,163511.4647475648
DE,2020-12-06,3,2020-11-08,spatial,128107.73455410414,21169.616935446906,92587.32722006497,177255.2696502096
DK,2020-11-15,0,2020-11-08,spatial,6793.098810319874,1599.3302966791464,4325.036144651971,10669.550473891497
DK,2020-11-22,1,2020-11-08,spatial,6852.1807639619665,1291.8557707127934,4758.1495611375985,9867.7817119277
DK,2020-11-29,2,2020-11-08,spatial,6841.218179666809,1217.5835767764538,4834.4138377612735,9681.063258638382
DK,2020-12-06,3,2020-11-08,spatial,6945.462441038255,934.483880937564,5327.655294430911,9054.536349282691
EE,2020-11-15,0,2020-11-08,spatial,1388.2464222653116,119.73123188435905,1168.7041791947313,1649.0298941690696
EE,2020-11-22,1,2020-11-08,spatial,1491.5748181579395,320.0910940961987,984.2996308597943,2260.2827110882004
EE,2020-11-29,2,2020-11-08,spatial,1651.897361828638,182.98867081924843,1327.067768953534,2056.236281111849
EE,2020-12-06,3,2020-11-08,spatial,1483.5825237678152,236.18596667664104,1085.115060057678,2028.372092368055
ES,2020-11-15,0,2020-11-08,spatial,129432.3432862201,29133.235745940005,83607.61111629572,200373.28258619143
ES,2020-11-22,1,2020-11-08,spatial,130911.17574243498,27644.86663726536,87087.18286401652,196788.2686138401
ES,2020-11-29,2,2020-11-08,spatial,143794.61760546814,11207.52889955254,123151.93618185926,167897.41755882028
ES,2020-12-06,3,2020-11-08,spatial,132987.2329438602,17435.356461030868,102636.23924936383,172313.44655074313
FI,2020-11-15,0,2020-11-08,spatial,1742.8906267222749,147.87540111297716,1471.4601229035627,2064.3901179749805
FI,2020-11-22,1,2020-11-08,spatial,1747.1927354818508,146.8552046597309,1478.4486894090594,2064.7875552182472
FI,2020-11-29,2,2020-11-08,spatial,1725.661136123558,387.72236790726714,1110.5348077676622,2681.506546123734
FI,2020-12-06,3,2020-11-08,spatial,1710.4992020102945,321.68113530831744,1188.1360032373755,2462.5190315803547
FR,2020-11-15,0,2020-11-08,spatial,232837.7400451505,26088.135291957897,186194.21014746567,291165.9452052569
FR,2020-11-22,1,2020-11-08,spatial,239803.2648428603,20997.108841129586,201565.8483104427,285294.3904501493
FR,2020-11-29,2,2020-11-08,spatial,203422.0315630555,40069.32363176988,139065.04489887806,297562.35979595623
FR,2020-12-06,3,2020-11-08,spatial,202988.9215949737,41862.02936962149,135554.07396555095,303970.9621767761
GB,2020-11-15,0,2020-11-08,spatial,172637.2809532552,21574.112712731203,135106.63289454178,220593.3945389384
GB,2020-11-22,1,2020-11-08,spatial,170160.2034500356,12680.422676686985,146583.2599697995,197529.34164599012
GB,2020-11-29,2,2020-11-08,spatial,165292.89239763393,15081.221315974162,137892.76581448453,198137.58985684122
GB,2020-12-06,3,2020-11-08,spatial,165948.29815010054,14814.193524844388,138959.27745147815,198179.1943940605
GR,2020-11-15,0,2020-11-08,spatial,17772.488245448032,2809.0612973779603,12997.674245195802,24301.37365162364
GR,2020-11-22,1,2020-11-08,spatial,17347.678515500982,4103.5627759747085,11042.371386074925,27253.38057880209
GR,2020-11-29,2,2020-11-08,spatial,17629.601950534707,4257.178633398231,11025.136609194216,28190.386745422158
GR,2020-12-06,3,2020-11-08,spatial,17475.147078207367,4091.1343831381787,11148.250448878294,27392.70765447382
HR,2020-11-15,0,2020-11-08,spatial,17259.083908489367,4240.488233556211,10749.484960167554,27710.720882355054
HR,2020-11-22,1,2020-11-08,spatial,16746.563241197822,2376.9288523684813,12658.735438763113,22154.454664773424
HR,2020-11-29,2,2020-11-08,spatial,17173.10434528658,3024.860119492095,12170.139729461831,24232.713790471997
HR,2020-12-06,3,2020-11-08,spatial,17363.253466954306,1677.6671529126806,14334.83242616704,21031.46810473832
HU,2020-11-15,0,2020-11-08,spatial,31732.21115713225,5359.5197257217515,22789.806211101688,44183.49219794229
HU,2020-11-22,1,2020-11-08,spatial,35054.05778709087,3738.4443824192854,28352.96404645211,43338.92447108958
