fips,fct_date,horizon,avl_date,method,value,fct_std,fct_lb,fct_ub
AT,2020-12-27,0,2020-12-20,spatial,13849.314188361705,2032.6164017282147,10358.702950549528,18516.16987219251
AT,2021-01-03,1,2020-12-20,spatial,13654.178081692728,1875.447161313508,10382.973384465893,17955.991235180132
AT,2021-01-10,2,2020-12-20,spatial,13540.55889550242,1844.5545355442105,10347.739289300118,17718.53059654836
AT,2021-01-17,3,2020-12-20,spatial,13621.91578645953,1865.1947739627133,10400.834603994379,17840.548067376592
BE,2020-12-27,0,2020-12-20,spatial,13836.161639619517,1481.2532902155115,11191.307194734529,17106.077564178573
BE,2021-01-03,1,2020-12-20,spatial,15879.791592159585,1900.4601771424027,12521.747565042706,20138.38561275629
BE,2021-01-10,2,2020-12-20,spatial,15956.570336670278,1868.3795453729726,12650.737175648466,20126.268799514022
BE,2021-01-17,3,2020-12-20,spatial,15768.298649641863,1935.7823721761365,12361.235566391208,20114.43281449301
BG,2020-12-27,0,2020-12-20,spatial,7644.026359916714,769.6922937468198,6255.289951605736,9341.076024158123
BG,2021-01-03,1,2020-12-20,spatial,6865.027708228893,553.3868619723617,5847.3427464921115,8059.832898118285
BG,2021-01-10,2,2020-12-20,spatial,6860.123953510554,553.4250947297387,5841.02723467888,8057.0246921843955
BG,2021-01-17,3,2020-12-20,spatial,6871.24499555073,547.2818412692275,5867.002143493921,8047.3820588659355
CH,2020-12-27,0,2020-12-20,spatial,24247.20687976521,6426.800566608552,14694.58859484641,40009.76534153037
CH,2021-01-03,1,2020-12-20,spatial,24962.34561355258,4320.698050255436,17852.59588132579,34903.53462726638
CH,2021-01-10,2,2020-12-20,spatial,24643.393187210597,4283.901012041443,17599.577381024465,34506.330159622674
CH,2021-01-17,3,2020-12-20,spatial,25203.58616852582,3734.342141788944,18776.731517408032,33830.20922280264
CY,2020-12-27,0,2020-12-20,spatial,1871.4380616540286,262.3841399030351,1417.7313548803686,2470.3413707760715
CY,2021-01-03,1,2020-12-20,spatial,2097.9451635250816,241.89970544512386,1670.6779263077829,2634.4837864024257
CY,2021-01-10,2,2020-12-20,spatial,1887.7114607952508,298.3069703074493,1385.9095122802341,2571.202901519015
CY,2021-01-17,3,2020-12-20,spatial,1885.3296003565495,422.33681456596565,1218.3043319923845,2917.5531996735986
CZ,2020-12-27,0,2020-12-20,spatial,49054.13527213267,11311.504502948765,31407.88488782959,76614.77988379674
CZ,2021-01-03,1,2020-12-20,spatial,47743.390014907694,6398.6328894960325,36625.37894260661,62236.38787976896
