fips,fct_date,horizon,avl_date,method,value,fct_std,fct_lb,fct_ub
AT,2021-03-07,0,2021-02-28,spatial,15636.582899978008,3813.231751972041,9827.091856686277,24880.47617276793
AT,2021-03-14,1,2021-02-28,spatial,15510.001115749632,3612.79560801639,9862.911782592464,24390.376788640777
AT,2021-03-21,2,2021-02-28,spatial,15739.304241341379,3767.8819867956026,9944.092147729312,24911.846584011564
AT,2021-03-28,3,2021-02-28,spatial,15616.821803229881,3516.062210854577,10193.013771132231,23926.6941760195
BE,2021-03-07,0,2021-02-28,spatial,16400.749310984847,2823.724985024825,11758.00714118493,22876.714968099823
BE,2021-03-14,1,2021-02-28,spatial,17108.8066000225,2242.031088910758,13181.740239594179,22205.81334153077
BE,2021-03-21,2,2021-02-28,spatial,16364.200526676605,2406.944489103928,12228.399337099334,21898.782620293776
BE,2021-03-28,3,2021-02-28,spatial,16657.261756056392,4330.375026628703,10128.17928939001,27395.28609060492
BG,2021-03-07,0,2021-02-28,spatial,12855.785143758654,2164.221117385136,9276.787117751757,17815.565838115235
BG,2021-03-14,1,2021-02-28,spatial,13056.989553165613,2237.3669720799608,9340.916630224909,18251.41824302644
BG,2021-03-21,2,2021-02-28,spatial,13167.03554230093,2782.089382979704,8733.094943849248,19852.16307470946
BG,2021-03-28,3,2021-02-28,spatial,13108.333667985944,3265.4752263228447,8149.088135951807,21085.599846832974
CH,2021-03-07,0,2021-02-28,spatial,7374.235272516273,1791.9337602642038,4642.671136980374,11712.943745094091
CH,2021-03-14,1,2021-02-28,spatial,7282.573536547375,1691.0154990621916,4650.310495273752,11404.803479062752
CH,2021-03-21,2,2021-02-28,spatial,7406.684109700699,1675.5517568189555,4805.474009132699,11415.933037330879
CH,2021-03-28,3,2021-02-28,spatial,7347.76745869728,1692.6959694403713,4726.223989978816,11423.429516156442
CY,2021-03-07,0,2021-02-28,spatial,2142.194638343208,553.9263741906108,1311.0327802054235,3500.2922412263
CY,2021-03-14,1,2021-02-28,spatial,2160.407433794549,463.5430320143464,1423.914915406355,3277.8364981609748
CY,2021-03-21,2,2021-02-28,spatial,2071.408722194732,316.9146096298407,1536.0227798617252,2793.4052480463015
CY,2021-03-28,3,2021-02-28,spatial,2099.629184954868,320.2073660214007,1554.6405108343915,2835.666949105929
CZ,2021-03-07,0,2021-02-28,spatial,85298.60882986085,13317.526197493122,62785.40163618537,115884.4648389777
CZ,2021-03-14,1,2021-02-28,spatial,84693.31654336635,19661.573240818318,54320.906998355735,132047.82952780914
CZ,2021-03-21,2,2021-02-28,spatial,85089.09230183277,22347.238497835948,51479.30780920112,140642.01592578046
CZ,2021-03-28,3,2021-02-28,spatial,84934.0491449012,11183.078550446373,65326.52490347369,110426.70209088226
DE,2021-03-07,0,2021-02-28,spatial,57605.8982129918,11047.48361108404,39719.47978897862,83546.90259176996
DE,2021-03-14,1,2021-02-28,spatial,59559.37816104286,6471.178151820208,48054.89864234373,73818.06282293098
DE,2021-03-21,2,2021-02-28,spatial,58406.688909627774,13105.826022360226,37909.89926267116,89985.50182762131
DE,2021-03-28,3,2021-02-28,spatial,57920.148521627634,16159.541913315628,34210.069046741526,98063.04688200974
DK,2021-03-07,0,2021-02-28,spatial,3585.4000126407645,901.7258682766487,2223.2880327469434,5782.0188213587135
DK,2021-03-14,1,2021-02-28,spatial,3732.5612777483398,631.693269886786,2684.53902517036,5189.722913885444
DK,2021-03-21,2,2021-02-28,spatial,4544.675967006174,529.0441619865637,3609.2604892426502,5722.523964851717
DK,2021-03-28,3,2021-02-28,spatial,4194.625243893214,285.40043327169263,3663.3441436001226,4802.9560551783115
EE,2021-03-07,0,2021-02-28,spatial,9313.240457020225,1403.7965842566846,6909.450049429619,12553.307020062826
EE,2021-03-14,1,2021-02-28,spatial,9280.26262929206,2169.8398069080827,5926.892951723712,14530.931327785771
EE,2021-03-21,2,2021-02-28,spatial,9174.119816293896,2123.294810321296,5879.542728151751,14314.799346678723
EE,2021-03-28,3,2021-02-28,spatial,9316.94500058038,2266.8681784185087,5838.742661392162,14867.150203044272
ES,2021-03-07,0,2021-02-28,spatial,16790.548560004772,2747.965395418661,12150.950713374275,23201.684180610868
ES,2021-03-14,1,2021-02-28,spatial,16059.087682648691,3825.785312345239,10096.69299040399,25542.45211220194
ES,2021-03-21,2,2021-02-28,spatial,17843.0116984664,2229.6241947338362,13947.880108541453,22825.91074730003
ES,2021-03-28,3,2021-02-28,spatial,24711.549964841524,2060.364620590441,20926.81686234081,29180.773439260298
FI,2021-03-07,0,2021-02-28,spatial,4486.380701242577,476.07286932326986,3634.1877649542357,5538.40723106812
FI,2021-03-14,1,2021-02-28,spatial,4583.398696028119,428.79943737424037,3806.950285622714,5518.208022334601
FI,2021-03-21,2,2021-02-28,spatial,4468.034258549645,743.0932027409366,3215.8604184737223,6207.772582694385
FI,2021-03-28,3,2021-02-28,spatial,4533.473389909718,873.5371901809724,3115.822166023697,6596.134144346159
FR,2021-03-07,0,2021-02-28,spatial,136560.5568197794,1347.6559348895892,133892.38067860118,139281.90375293448
FR,2021-03-14,1,2021-02-28,spatial,136536.22790508796,1390.5711720445581,133782.59208962193,139346.54157441962
FR,2021-03-21,2,2021-02-28,spatial,147207.50694732647,17286.851047148688,116646.81485016148,185774.89774995923
FR,2021-03-28,3,2021-02-28,spatial,147688.61402717527,16931.476378340896,117400.41277638105,185790.8860577373
GB,2021-03-07,0,2021-02-28,spatial,43267.638065581086,5318.745313183172,33866.61435147142,55278.289242183564
GB,2021-03-14,1,2021-02-28,spatial,43099.12885409773,5403.828390342557,33650.62813051022,55200.601331359314
GB,2021-03-21,2,2021-02-28,spatial,45517.924035660704,3525.2373243604547,39017.38684049892,53101.49080423873
GB,2021-03-28,3,2021-02-28,spatial,43006.599405572786,9498.708035368049,28084.070022447133,65858.24600754393
GR,2021-03-07,0,2021-02-28,spatial,14102.738679121465,2199.5174502290465,10408.750812392698,19107.695230324152
GR,2021-03-14,1,2021-02-28,spatial,14121.86217369068,3210.825290243865,9127.42589240212,21849.20410241
GR,2021-03-21,2,2021-02-28,spatial,14012.655249604737,3109.9943714358965,9115.669037414433,21540.32867344745
GR,2021-03-28,3,2021-02-28,spatial,14057.281403606374,3341.215367866029,8874.368809821075,22267.17918704144
HR,2021-03-07,0,2021-02-28,spatial,3576.964456394635,413.2328577456008,2845.5943588745927,4496.310123193649
HR,2021-03-14,1,2021-02-28,spatial,3559.6111177658227,466.72386085512846,2747.315800522128,4612.076743166534
HR,2021-03-21,2,2021-02-28,spatial,3509.2751752223394,816.2912454921773,2243.8440553175737,5488.354783946352
HR,2021-03-28,3,2021-02-28,spatial,3519.812162261363,767.7752055094754,2297.5033277047355,5392.409015563876
HU,2021-03-07,0,2021-02-28,spatial,36101.71561272522,5484.422515987249,26635.570389760494,48932.08033882118
HU,2021-03-14,1,2021-02-28,spatial,35825.358196252615,9039.371697529868,21936.170208423733,58508.67666029249
