fips,fct_date,horizon,avl_date,method,value,fct_std,fct_lb,fct_ub
AT,2020-08-02,0,2020-07-26,spatial,864.6226428621821,121.59840926840131,653.2906466614958,1144.3181046143784
AT,2020-08-09,1,2020-07-26,spatial,865.349782223212,137.19694963513822,634.8201800412463,1179.594268010047
AT,2020-08-16,2,2020-07-26,spatial,875.1227062528568,123.40750615573215,664.242686380085,1152.9517248777115
AT,2020-08-23,3,2020-07-26,spatial,876.9050545445148,99.00861591904963,700.6171735212705,1097.5501368614011
BE,2020-08-02,0,2020-07-26,spatial,3678.283940628263,484.2954059839022,2831.518112560593,4778.275190211855
BE,2020-08-09,1,2020-07-26,spatial,3690.751845075727,541.6869516486394,2758.1983178142877,4938.6039770788675
BE,2020-08-16,2,2020-07-26,spatial,3679.941674089027,502.43119517737006,2806.231844458065,4825.677804006379
BE,2020-08-23,3,2020-07-26,spatial,3680.220930721083,593.2426724385771,2681.126601108697,5051.617515307497
BG,2020-08-02,0,2020-07-26,spatial,1525.158013164301,238.6706400364217,1125.004028342102,2067.6432319511073
BG,2020-08-09,1,2020-07-26,spatial,1574.1912957360953,132.50171177403627,1330.0052931946962,1863.2093031892373
BG,2020-08-16,2,2020-07-26,spatial,1525.581939835575,223.44044475727142,1140.9099528179574,2039.9508737775323
BG,2020-08-23,3,2020-07-26,spatial,1517.73650603845,122.08015616358765,1293.5385124200282,1780.7928249868905
CH,2020-08-02,0,2020-07-26,spatial,1107.7996498676048,140.32555007343805,863.1115783031048,1421.8556384790106
CH,2020-08-09,1,2020-07-26,spatial,1115.3269852198073,186.82245834014077,802.5886103350896,1549.9276565115217
CH,2020-08-16,2,2020-07-26,spatial,1109.7175855807907,81.3411687255644,959.4057474307359,1283.5790519757809
CH,2020-08-23,3,2020-07-26,spatial,1109.0386402856043,163.71619057227088,827.598228908954,1486.1881800641863
CY,2020-08-02,0,2020-07-26,spatial,68.39046570362211,4.253964007561919,60.40592705928293,77.43041166420656
