fips,fct_date,horizon,avl_date,method,value,fct_std,fct_lb,fct_ub
AT,2020-06-28,0,2020-06-21,spatial,255.314515543475,30.34438043509077,201.92119965141478,322.82643902538143
AT,2020-07-05,1,2020-06-21,spatial,231.91166433996082,7.298213684965439,217.80014202258027,246.93748845836262
AT,2020-07-12,2,2020-06-21,spatial,259.21000781158983,33.9412586893878,200.69349867233515,334.7882646631358
AT,2020-07-19,3,2020-06-21,spatial,253.45612168653287,14.541671093553177,226.15430284098855,284.05387301229615
BE,2020-06-28,0,2020-06-21,spatial,654.1713530757652,118.60677012141136,457.6378561106636,935.1065552616676
BE,2020-07-05,1,2020-06-21,spatial,657.1216593015641,110.27363969263706,472.02944904078146,914.7922359520717
BE,2020-07-12,2,2020-06-21,spatial,659.9543952874836,92.98272589329984,499.5750940823764,871.8204910900757
BE,2020-07-19,3,2020-06-21,spatial,654.5582937866714,91.48311042778369,497.07090148574434,861.9425492103685
BG,2020-06-28,0,2020-06-21,spatial,754.1927554963518,111.27758852319343,565.6356266341295,1005.6062342252384
BG,2020-07-05,1,2020-06-21,spatial,746.7554811084842,105.31976255087022,565.36868564785,986.3364610060878
BG,2020-07-12,2,2020-06-21,spatial,713.9971241839197,40.20544279616887,638.1703215912195,798.8335967611093
BG,2020-07-19,3,2020-06-21,spatial,667.7231291995812,24.97373055535953,619.5665557943845,719.6227315666249
CH,2020-06-28,0,2020-06-21,spatial,315.8733945948378,27.64211383951221,265.18602362295786,376.24909506817704
CH,2020-07-05,1,2020-06-21,spatial,315.07838019112154,47.99737382482518,232.98782396156435,426.09259134605276
CH,2020-07-12,2,2020-06-21,spatial,310.80915707567056,50.45820300073355,225.9617580543177,427.5162883927781
CH,2020-07-19,3,2020-06-21,spatial,304.85503199859636,37.485954964710274,239.38805354682086,388.22568276861887
CY,2020-06-28,0,2020-06-21,spatial,8.980551564799244,1.3388317493317463,6.6965930569322145,12.043483264154771
CY,2020-07-05,1,2020-06-21,spatial,7.164387606871978,0.2220446409214174,6.733666546283712,7.62265987314575
CY,2020-07-12,2,2020-06-21,spatial,9.207052040485259,0.645413240484975,8.008155338544778,10.585434933834332
CY,2020-07-19,3,2020-06-21,spatial,6.980176636259781,0.4314494158640916,6.172293784327676,7.893802138372145
CZ,2020-06-28,0,2020-06-21,spatial,846.2938520505094,104.97517223304754,661.7223982354108,1082.3470475359263
CZ,2020-07-05,1,2020-06-21,spatial,807.8983205299521,100.01324004688507,632.8461700282023,1031.3718044402954
CZ,2020-07-12,2,2020-06-21,spatial,758.5045384348875,98.99684152466084,585.5702288426522,982.5109038815524
CZ,2020-07-19,3,2020-06-21,spatial,855.4533976352777,124.45941241248545,641.8532037994711,1140.136889858652
DE,2020-06-28,0,2020-06-21,spatial,3914.065414243429,418.6373758686667,3165.8565998184345,4839.10359927711
DE,2020-07-05,1,2020-06-21,spatial,3786.6271724393855,591.4139847193185,2791.599800809941,5136.318371600459
DE,2020-07-12,2,2020-06-21,spatial,3831.685236156468,603.155825228189,2803.490972614129,5236.974861841384
DE,2020-07-19,3,2020-06-21,spatial,3784.6981452245204,530.3507745001513,2863.6576233371507,5001.973676508711
DK,2020-06-28,0,2020-06-21,spatial,283.961786568815,39.43496796244821,215.72799463816986,373.7776192032808
DK,2020-07-05,1,2020-06-21,spatial,284.19648229039865,38.20785112755945,217.51509302616626,371.3197067043106
