fips,fct_date,horizon,avl_date,method,value,fct_std,fct_lb,fct_ub
AT,2020-09-13,0,2020-09-06,spatial,3579.811346676095,486.78384463337744,2738.626617980041,4679.370745049958
AT,2020-09-20,1,2020-09-06,spatial,3625.5238077251306,594.6608496346096,2629.1497022852327,4999.495794764644
AT,2020-09-27,2,2020-09-06,spatial,3598.490026296109,502.5175393050232,2730.119975001868,4743.0627913499375
AT,2020-10-04,3,2020-09-06,spatial,3606.6427522799013,690.9266401722765,2481.2125749925185,5242.5463556311215
BE,2020-09-13,0,2020-09-06,spatial,4765.234702567477,534.4940435666049,3815.4152710500043,5951.504661327272
BE,2020-09-20,1,2020-09-06,spatial,4655.78810501103,610.9287312241057,3597.2634621006423,6025.792413354167
BE,2020-09-27,2,2020-09-06,spatial,4726.0120028072715,484.4915276507315,3861.6219923675594,5783.888090243838
BE,2020-10-04,3,2020-09-06,spatial,4499.777297665977,231.2098470428178,4060.63729248115,4986.408356659231
BG,2020-09-13,0,2020-09-06,spatial,837.149745983222,134.09329996190908,610.4330113640302,1148.0697867793408
BG,2020-09-20,1,2020-09-06,spatial,846.7475397835574,81.8863345736487,698.4618638727834,1026.5147364725656
BG,2020-09-27,2,2020-09-06,spatial,918.0823802846272,79.74085203528327,772.2974809000152,1091.3867749598533
BG,2020-10-04,3,2020-09-06,spatial,851.8882638864328,140.33151409907626,615.5021103058248,1179.0595060459739
CH,2020-09-13,0,2020-09-06,spatial,2744.8862836203025,589.3691780925751,1809.1838514569051,4164.53015758434
CH,2020-09-20,1,2020-09-06,spatial,2735.568381591089,482.19175112162964,1934.780318238472,3867.795376983226
CH,2020-09-27,2,2020-09-06,spatial,2739.43457367686,495.5733256750534,1927.3327331602386,3893.724033395638
CH,2020-10-04,3,2020-09-06,spatial,2725.654969054009,534.6180977878932,1861.871404605046,3990.17622374664
CY,2020-09-13,0,2020-09-06,spatial,13.178648648177733,1.0554523248178664,11.237338771139292,15.455330103437705
CY,2020-09-20,1,2020-09-06,spatial,17.840447536470222,1.5234308438546742,15.059664378734812,21.13470528274056
CY,2020-09-27,2,2020-09-06,spatial,16.07610867634362,2.291164299405079,12.152392000512883,21.266699606357594
CY,2020-10-04,3,2020-09-06,spatial,16.100627645598635,2.4038979711747053,11.986814812756627,21.626279760853297
CZ,2020-09-13,0,2020-09-06,spatial,7658.150034898493,954.9523542466964,5981.890495644523,9804.1349970745
CZ,2020-09-20,1,2020-09-06,spatial,7637.936733778857,1556.1985750830502,5166.1823567253,11292.299326845163
CZ,2020-09-27,2,2020-09-06,spatial,7687.060347922179,1210.0606670275329,5627.52459599,10500.335588884642
CZ,2020-10-04,3,2020-09-06,spatial,7680.192239436856,1161.2743858231704,5696.798896747722,10354.122359555395
DE,2020-09-13,0,2020-09-06,spatial,9805.559627893546,1745.758282118503,6928.656850492717,13877.0041136239
DE,2020-09-20,1,2020-09-06,spatial,9710.351200156978,1868.073228338909,6650.337692196734,14178.365790511303
DE,2020-09-27,2,2020-09-06,spatial,9832.106338309815,1655.5454008808347,7072.475295331811,13668.526366099763
DE,2020-10-04,3,2020-09-06,spatial,9704.60908677832,1147.5544666250482,7675.4784788374145,12270.17153221768
DK,2020-09-13,0,2020-09-06,spatial,1801.499283647641,351.10454903902007,1231.6326803919314,2635.038612283501
DK,2020-09-20,1,2020-09-06,spatial,1826.695372152679,290.9635584234572,1335.7013475058188,2498.175201271539
DK,2020-09-27,2,2020-09-06,spatial,1821.317496113385,252.5171488730467,1383.6517783814786,2397.422150195195
DK,2020-10-04,3,2020-09-06,spatial,1819.807785226197,244.10694696360787,1397.5786374837705,2369.5985945608977
EE,2020-09-13,0,2020-09-06,spatial,147.0666074979949,13.164230397893196,123.17891374658944,175.58676548702832
EE,2020-09-20,1,2020-09-06,spatial,146.8376335917041,13.06325956304183,123.0705652668892,175.19453650069786
EE,2020-09-27,2,2020-09-06,spatial,146.5449519186562,12.925912373449169,123.08186315028465,174.48080800190255
EE,2020-10-04,3,2020-09-06,spatial,164.29764263143397,19.132738820072145,130.43363397746649,206.95364033873184
ES,2020-09-13,0,2020-09-06,spatial,67061.26601928381,9419.12661840174,50743.78667123894,88625.89284567768
ES,2020-09-20,1,2020-09-06,spatial,67525.90657964298,7036.442380663718,54886.81730538148,83075.46845051991
ES,2020-09-27,2,2020-09-06,spatial,66389.93567111426,7646.432434805073,52841.61446554842,83411.977529346
ES,2020-10-04,3,2020-09-06,spatial,67494.19495740725,8418.464282331706,52798.646598371844,86279.98341701765
FI,2020-09-13,0,2020-09-06,spatial,298.12786810288145,57.947038990168934,204.55707913203858,434.50085480638967
FI,2020-09-20,1,2020-09-06,spatial,295.92053736718134,32.87317724726251,237.4705829260252,368.7571039607888
FI,2020-09-27,2,2020-09-06,spatial,295.7022509836122,42.344726276760014,222.8540022042737,392.3637016696949
FI,2020-10-04,3,2020-09-06,spatial,255.1653176772889,18.187570976007052,221.39024973468509,294.0930751168088
FR,2020-09-13,0,2020-09-06,spatial,54172.04188924798,9553.569257998872,38542.249233761526,76140.08473277767
FR,2020-09-20,1,2020-09-06,spatial,53397.39515220994,8416.77320587818,39162.86382137021,72805.75348234312
FR,2020-09-27,2,2020-09-06,spatial,54435.24035420356,10443.170712274668,37416.240492983656,79195.43367740474
FR,2020-10-04,3,2020-09-06,spatial,53904.90028220241,7229.195706650927,41341.941868786234,70285.48111398847
