fips,fct_date,horizon,avl_date,method,value,fct_std,fct_lb,fct_ub
AT,2021-01-24,0,2021-01-17,spatial,10928.588684060129,2348.650908465358,7201.420686682482,16584.790115960783
AT,2021-01-31,1,2021-01-17,spatial,10963.468517798485,2340.4284023804635,7269.442642665253,16534.643417543968
AT,2021-02-07,2,2021-01-17,spatial,11226.698791659699,1004.1862822971332,9404.536787464696,13401.911078347888
AT,2021-02-14,3,2021-01-17,spatial,11884.184643949322,1171.648252864258,9776.65717248406,14446.02609662706
BE,2021-01-24,0,2021-01-17,spatial,14476.405287244863,146.67468867756614,14186.063005864793,14772.689924888413
BE,2021-01-31,1,2021-01-17,spatial,14469.126403464776,146.3900516891979,14179.178019321853,14765.00390884114
BE,2021-02-07,2,2021-01-17,spatial,14474.160246525444,141.59886880095252,14193.786352990628,14760.072445218655
BE,2021-02-14,3,2021-01-17,spatial,14473.179711552828,144.45624139279144,14186.955198561347,14765.178858402705
BG,2021-01-24,0,2021-01-17,spatial,2965.176544684117,662.100831811691,1927.2852010113281,4561.998367720125
BG,2021-01-31,1,2021-01-17,spatial,3158.7678538002833,271.66455939371065,2662.4293386822924,3747.6353679081453
BG,2021-02-07,2,2021-01-17,spatial,3180.569562762349,280.707159690001,2668.981188283617,3790.218825062517
BG,2021-02-14,3,2021-01-17,spatial,3152.1164452207977,262.83738812000746,2669.9054513239544,3721.419453001379
CH,2021-01-24,0,2021-01-17,spatial,13914.417734277273,3179.5244556415196,8948.131410456463,21637.033700435262
CH,2021-01-31,1,2021-01-17,spatial,13289.490488381853,1209.1294646294525,11087.080555182689,15929.401483263746
CH,2021-02-07,2,2021-01-17,spatial,13317.464878717417,1145.5549877141548,11224.329356130711,15800.932525113489
CH,2021-02-14,3,2021-01-17,spatial,13313.433485183332,1141.176688824483,11209.21130351557,15812.665705464065
CY,2021-01-24,0,2021-01-17,spatial,1170.1419947110671,85.03019380820838,1012.1006523754223,1352.8617777024222
CY,2021-01-31,1,2021-01-17,spatial,1147.8166884413065,108.81367943417774,950.5098771526997,1386.0804415951513
CY,2021-02-07,2,2021-01-17,spatial,1148.58946938511,105.3576271396971,957.093965773578,1378.399421958604
CY,2021-02-14,3,2021-01-17,spatial,1152.1789555942185,105.22690438407864,959.6551837358822,1383.3263949518196
CZ,2021-01-24,0,2021-01-17,spatial,49612.420031051384,11079.990307471327,32061.47736285209,76771.01692729081
CZ,2021-01-31,1,2021-01-17,spatial,49333.26013954555,7337.784035707295,36859.21497684769,66028.82230467453
CZ,2021-02-07,2,2021-01-17,spatial,49514.77709640534,9067.341622965132,34706.67634265953,70640.96621355807
CZ,2021-02-14,3,2021-01-17,spatial,47169.8839915824,4834.733455168416,38490.31783976489,57806.692193138115
DE,2021-01-24,0,2021-01-17,spatial,95839.00952347924,11813.421551710017,75287.90805309397,121999.87998024975
DE,2021-01-31,1,2021-01-17,spatial,100608.08374260453,12999.097531463818,77863.94765666946,129995.80446383805
DE,2021-02-07,2,2021-01-17,spatial,100289.00898210096,13490.172712573416,76836.6643716032,130899.55693507506
DE,2021-02-14,3,2021-01-17,spatial,98782.90729064553,10480.214367440944,79910.9520080338,122111.70718891257
DK,2021-01-24,0,2021-01-17,spatial,5164.713472522332,908.9021055958444,3663.5853029234204,7280.918293882363
DK,2021-01-31,1,2021-01-17,spatial,5823.921444823224,655.4537390307471,4654.209226670351,7287.609848115275
DK,2021-02-07,2,2021-01-17,spatial,5384.181073658849,703.8599326897216,4151.525775058843,6982.831711682015
DK,2021-02-14,3,2021-01-17,spatial,5693.112447419938,745.9099441165677,4394.8440119179495,7374.898688343472
EE,2021-01-24,0,2021-01-17,spatial,3499.8469715990936,568.8560406350064,2542.8163414070805,4817.0717739816555
EE,2021-01-31,1,2021-01-17,spatial,3464.963144998017,390.0255843752325,2772.451195304331,4330.453000048815
EE,2021-02-07,2,2021-01-17,spatial,3458.962889025129,377.269351782861,2783.9624866531763,4297.624096952702
EE,2021-02-14,3,2021-01-17,spatial,3375.449434012501,258.21328317843245,2899.280139646828,3929.8233812491167
ES,2021-01-24,0,2021-01-17,spatial,249285.25367241068,21722.183227751837,209489.7460143796,296640.4746810498
ES,2021-01-31,1,2021-01-17,spatial,248996.14459751386,21789.311797341903,209479.73668582606,295966.95606607123
ES,2021-02-07,2,2021-01-17,spatial,249596.2406116679,21830.37876114581,209967.55858546737,296704.32778842386
ES,2021-02-14,3,2021-01-17,spatial,252811.70466430308,51815.90794909966,169449.9427657098,377183.7096672335
FI,2021-01-24,0,2021-01-17,spatial,2223.328551982995,562.1308017019416,1368.62276665672,3611.7986420305233
FI,2021-01-31,1,2021-01-17,spatial,2204.685983578231,420.1260028395923,1525.4274886940075,3186.411889265048
FI,2021-02-07,2,2021-01-17,spatial,2218.9450935016685,337.71441698358603,1650.4625341268359,2983.234836396928
FI,2021-02-14,3,2021-01-17,spatial,2228.6255516512615,581.3366037264669,1347.6383223050536,3685.537704936684
FR,2021-01-24,0,2021-01-17,spatial,127783.93847224776,16912.279269859642,98492.35208005244,165786.83102427653
FR,2021-01-31,1,2021-01-17,spatial,128390.03907135359,18137.161269178712,97325.81353964131,169369.27145263145
FR,2021-02-07,2,2021-01-17,spatial,133427.5228652528,11647.934575421972,112178.0445722894,158702.21241452533
FR,2021-02-14,3,2021-01-17,spatial,139866.59673965478,20589.624362318413,104696.1339467505,186851.83631979168
GB,2021-01-24,0,2021-01-17,spatial,262388.5458199742,60451.87202207869,168943.3577316557,407519.7149027682
GB,2021-01-31,1,2021-01-17,spatial,264135.7714656267,65794.11613896964,163010.96427101112,427993.9455590893
GB,2021-02-07,2,2021-01-17,spatial,257200.65735560452,63451.34177806046,159566.00650634491,414575.63294676226
GB,2021-02-14,3,2021-01-17,spatial,259705.5757440575,58758.189634965114,168329.19435206885,400685.0168336436
GR,2021-01-24,0,2021-01-17,spatial,3236.309671846183,545.7306324818695,2326.893509175083,4501.151535636117
GR,2021-01-31,1,2021-01-17,spatial,3297.515279291361,697.3807513142917,2191.0940581584964,4962.638174601556
GR,2021-02-07,2,2021-01-17,spatial,3231.3023901538286,587.9840551471102,2268.670310328793,4602.394225849684
GR,2021-02-14,3,2021-01-17,spatial,3586.581899564078,296.6867119115218,3041.094361859047,4229.914692425743
HR,2021-01-24,0,2021-01-17,spatial,3964.270999195197,709.2287093446039,2792.644744324652,5627.441366109231
HR,2021-01-31,1,2021-01-17,spatial,4016.8478496216144,986.046794349482,2500.982790600808,6451.4904731246415
HR,2021-02-07,2,2021-01-17,spatial,4036.6601820522774,1028.4363574429271,2474.1010943267906,6586.079066344749
HR,2021-02-14,3,2021-01-17,spatial,4012.8123170490053,1036.6303442066478,2447.8013743608603,6578.418845795743
HU,2021-01-24,0,2021-01-17,spatial,8276.450488392995,1293.311876390809,6079.718999491395,11266.907679869917
HU,2021-01-31,1,2021-01-17,spatial,7730.994404883811,1804.5526202291271,4942.867026982818,12091.823260078276
HU,2021-02-07,2,2021-01-17,spatial,7686.389765771865,1778.6096867304022,4912.339338657376,12026.976061370828
HU,2021-02-14,3,2021-01-17,spatial,8515.650551233828,704.1554153405722,7229.439053413854,10030.695849975478
IE,2021-01-24,0,2021-01-17,spatial,15813.442397867657,2313.752697241789,11824.483090805305,21148.06698528144
IE,2021-01-31,1,2021-01-17,spatial,14610.09226381376,1418.1325603880593,12059.204180786051,17700.570680878638
IE,2021-02-07,2,2021-01-17,spatial,18867.45790736211,2969.5054852166277,13804.037548415086,25788.17730954035
