01,2020-12-13,0.0,2020-12-06,15867.52333984375,3032.144114727618
01,2020-12-20,1.0,2020-12-06,17645.4644140625,2721.507062389656
01,2020-12-27,2.0,2020-12-06,16047.740908203124,3928.517607985937
01,2021-01-03,3.0,2020-12-06,13206.8305859375,3307.7932272193802
02,2020-12-13,0.0,2020-12-06,4621.660236816406,1272.3638271598495
02,2020-12-20,1.0,2020-12-06,4717.4903564453125,1019.638358054123
02,2020-12-27,2.0,2020-12-06,4472.659487304688,1354.501446084346
02,2021-01-03,3.0,2020-12-06,4881.053594970703,1516.6131257720408
04,2020-12-13,0.0,2020-12-06,29779.5636328125,5209.452797811971
04,2020-12-20,1.0,2020-12-06,29199.46611328125,6413.069198047335
04,2020-12-27,2.0,2020-12-06,26276.9236328125,6922.829191130736
04,2021-01-03,3.0,2020-12-06,21975.36609375,5798.329459858068
05,2020-12-13,0.0,2020-12-06,11371.763950195313,2492.1309143995836
05,2020-12-20,1.0,2020-12-06,11854.384228515624,3088.26410171812
05,2020-12-27,2.0,2020-12-06,11246.36591796875,2889.5853369778647
05,2021-01-03,3.0,2020-12-06,10073.749873046874,2492.5187772132595
06,2020-12-13,0.0,2020-12-06,105922.1501953125,26470.188526170576
06,2020-12-20,1.0,2020-12-06,111183.96140625,31160.451020256904
06,2020-12-27,2.0,2020-12-06,111265.501484375,30018.582115047142
06,2021-01-03,3.0,2020-12-06,79212.91078125,21248.925083671318
08,2020-12-13,0.0,2020-12-06,14820.989990234375,2909.645437705396
08,2020-12-20,1.0,2020-12-06,12495.53162109375,2343.5093702891
08,2020-12-27,2.0,2020-12-06,9373.0206640625,2132.516510003726
08,2021-01-03,3.0,2020-12-06,6649.046352539062,1483.277811028463
09,2020-12-13,0.0,2020-12-06,11786.0424609375,2094.8371828460527
09,2020-12-20,1.0,2020-12-06,10842.441884765625,2464.3517134062113
09,2020-12-27,2.0,2020-12-06,9441.56762451172,2750.924189067605
09,2021-01-03,3.0,2020-12-06,7191.801103515625,1943.793164482348
10,2020-12-13,0.0,2020-12-06,1814.6516479492188,502.64947255824006
10,2020-12-20,1.0,2020-12-06,1648.9253839111327,527.8444102476461
10,2020-12-27,2.0,2020-12-06,1515.7688745117186,358.3460613211025
10,2021-01-03,3.0,2020-12-06,1093.1342022705078,271.3251565213977
11,2020-12-13,0.0,2020-12-06,1235.802119140625,201.51638980567597
11,2020-12-20,1.0,2020-12-06,1159.8397680664064,241.32685995320364
11,2020-12-27,2.0,2020-12-06,1056.6755053710938,191.81721575347117
11,2021-01-03,3.0,2020-12-06,975.0779089355469,191.54541991147178
12,2020-12-13,0.0,2020-12-06,50551.4080078125,12788.191215618699
12,2020-12-20,1.0,2020-12-06,52292.7649609375,12753.310159819679
12,2020-12-27,2.0,2020-12-06,48688.82630859375,12350.205700939861
12,2021-01-03,3.0,2020-12-06,43773.27490234375,12601.09124148348
13,2020-12-13,0.0,2020-12-06,25035.446171875,4019.1915100325273
13,2020-12-20,1.0,2020-12-06,26517.69013671875,4264.466001581088
13,2020-12-27,2.0,2020-12-06,25243.33744140625,5592.646874625265
13,2021-01-03,3.0,2020-12-06,21507.98974609375,4535.704474626287
15,2020-12-13,0.0,2020-12-06,656.4120092773437,129.47593782839698
15,2020-12-20,1.0,2020-12-06,656.6977584838867,137.86213541450533
15,2020-12-27,2.0,2020-12-06,681.2725323486328,132.39807057884053
15,2021-01-03,3.0,2020-12-06,648.0048114013672,126.59255451523761
16,2020-12-13,0.0,2020-12-06,7174.591104736328,2061.6495762126206
16,2020-12-20,1.0,2020-12-06,7675.335598144531,1944.1200960586712
16,2020-12-27,2.0,2020-12-06,6780.069104003906,1948.359402237305
16,2021-01-03,3.0,2020-12-06,5565.561918945313,1813.6226935215077
17,2020-12-13,0.0,2020-12-06,33170.81212890625,7076.616801861166
17,2020-12-20,1.0,2020-12-06,28088.30263671875,6047.041993962184
17,2020-12-27,2.0,2020-12-06,23400.73779296875,4412.523179204498
17,2021-01-03,3.0,2020-12-06,17390.997470703125,4120.370032906689
18,2020-12-13,0.0,2020-12-06,32209.7520703125,7898.528273848848
18,2020-12-20,1.0,2020-12-06,31691.34326171875,8708.574572391904
18,2020-12-27,2.0,2020-12-06,28020.3130078125,7643.728311451022
18,2021-01-03,3.0,2020-12-06,23919.74064453125,7093.20739103085
19,2020-12-13,0.0,2020-12-06,14759.24845703125,2638.0742470123882
19,2020-12-20,1.0,2020-12-06,13386.32921875,2008.8363358719755
19,2020-12-27,2.0,2020-12-06,11648.144702148438,2687.0774087736477
19,2021-01-03,3.0,2020-12-06,11703.54044921875,3161.3714070983365
20,2020-12-13,0.0,2020-12-06,17844.9671484375,2669.7623016618504
20,2020-12-20,1.0,2020-12-06,16494.066396484373,3587.309242271754
20,2020-12-27,2.0,2020-12-06,17448.226025390624,4182.253927392474
20,2021-01-03,3.0,2020-12-06,17012.6776953125,4480.6840995516
21,2020-12-13,0.0,2020-12-06,16766.946079101563,6319.243677036836
21,2020-12-20,1.0,2020-12-06,15700.930863037109,6820.048828474588
21,2020-12-27,2.0,2020-12-06,14085.237348632812,5737.288704359257
21,2021-01-03,3.0,2020-12-06,11994.72730895996,5753.077942712844
22,2020-12-13,0.0,2020-12-06,9842.5683203125,1798.5535126981893
22,2020-12-20,1.0,2020-12-06,8595.261171875,1861.6950310096108
22,2020-12-27,2.0,2020-12-06,8192.682861328125,1646.8161228297758
22,2021-01-03,3.0,2020-12-06,7143.894194335938,1455.093868109237
23,2020-12-13,0.0,2020-12-06,237.81439341068267,114.5669323873257
