,fips,fct_date,horizon,avl_date,value,fct_std
0,1.0,2020-10-25,0,2020-10-18,8110.544609573437,1.9597107240834295
1,2.0,2020-10-25,0,2020-10-18,1361.6476964951835,2.1506143458663565
2,4.0,2020-10-25,0,2020-10-18,5079.432087240159,1.9625248422229986
3,5.0,2020-10-25,0,2020-10-18,6197.5092391933285,2.429059295911097
4,6.0,2020-10-25,0,2020-10-18,24541.148880684632,1.889362982559876
5,8.0,2020-10-25,0,2020-10-18,6115.59610779045,1.9448580431541356
6,9.0,2020-10-25,0,2020-10-18,2447.153773011247,1.8672558044470386
7,10.0,2020-10-25,0,2020-10-18,905.8161028032082,2.045031643922385
8,11.0,2020-10-25,0,2020-10-18,394.1633696051613,2.030346545846921
9,12.0,2020-10-25,0,2020-10-18,20236.857039997238,1.9775930519781253
10,13.0,2020-10-25,0,2020-10-18,9008.626833839167,2.0730943266972437
11,15.0,2020-10-25,0,2020-10-18,618.9388118566549,2.2421732684986018
12,16.0,2020-10-25,0,2020-10-18,4590.187849270253,2.2060221893673644
13,17.0,2020-10-25,0,2020-10-18,22886.775821127056,2.235548764281509
14,18.0,2020-10-25,0,2020-10-18,11667.784073751856,2.1014807786632845
15,19.0,2020-10-25,0,2020-10-18,7377.231899711172,2.217152465538269
16,20.0,2020-10-25,0,2020-10-18,5112.814485159717,2.0366751703169674
17,21.0,2020-10-25,0,2020-10-18,7810.626297840005,2.4799643906678224
18,22.0,2020-10-25,0,2020-10-18,4331.747804635554,2.056173390188252
19,23.0,2020-10-25,0,2020-10-18,218.39507720403344,2.2038980102300902
20,24.0,2020-10-25,0,2020-10-18,4157.202906312712,2.4358176762435035
21,25.0,2020-10-25,0,2020-10-18,4860.1475587390305,2.0725563734764028
22,26.0,2020-10-25,0,2020-10-18,10331.5692519999,2.068103697446104
23,27.0,2020-10-25,0,2020-10-18,9311.225059189572,2.385853803662774
24,28.0,2020-10-25,0,2020-10-18,4672.734189784838,1.9477530485105516
25,29.0,2020-10-25,0,2020-10-18,11900.156217234908,2.1364350853480154
26,30.0,2020-10-25,0,2020-10-18,3909.760745537478,2.085050420296348
27,31.0,2020-10-25,0,2020-10-18,5161.741056503801,2.088561776151677
28,32.0,2020-10-25,0,2020-10-18,4201.718769786967,2.250981710824357
29,33.0,2020-10-25,0,2020-10-18,508.88641867040496,2.036975814804279
30,34.0,2020-10-25,0,2020-10-18,7449.179794430209,2.168785101948759
31,35.0,2020-10-25,0,2020-10-18,3105.1268280545773,2.1467017425069246
32,36.0,2020-10-25,0,2020-10-18,9951.595409763162,1.8456947806721582
33,37.0,2020-10-25,0,2020-10-18,12305.098406684003,1.9080156907949122
34,38.0,2020-10-25,0,2020-10-18,4166.028517445113,2.0190273875751124
35,39.0,2020-10-25,0,2020-10-18,11086.753148132644,1.8867411753911942
36,40.0,2020-10-25,0,2020-10-18,8324.591284641545,2.064104905500744
37,41.0,2020-10-25,0,2020-10-18,2329.0662449468,2.132089125067417
38,42.0,2020-10-25,0,2020-10-18,9374.45536729152,1.9489242799578066
39,44.0,2020-10-25,0,2020-10-18,1542.9362585464696,2.1140565359790506
40,45.0,2020-10-25,0,2020-10-18,6259.728222464299,2.354979503347236
41,46.0,2020-10-25,0,2020-10-18,4477.588315558132,2.0807602178174625
42,47.0,2020-10-25,0,2020-10-18,13875.081040756893,2.2088468288410525
43,48.0,2020-10-25,0,2020-10-18,35424.22107586381,2.3892712270020104
44,49.0,2020-10-25,0,2020-10-18,8803.935071736923,2.3785026199871453
45,50.0,2020-10-25,0,2020-10-18,84.53785326370144,2.3610268433285273
46,51.0,2020-10-25,0,2020-10-18,6936.498847000854,2.0905916975728607
47,53.0,2020-10-25,0,2020-10-18,4357.943106981038,2.381997397635011
48,54.0,2020-10-25,0,2020-10-18,1717.239460092649,2.146866040692407
49,55.0,2020-10-25,0,2020-10-18,23225.93101407739,1.9876212497513153
50,56.0,2020-10-25,0,2020-10-18,1361.851227035926,2.21336761980999
51,66.0,2020-10-25,0,2020-10-18,481.7520476294376,1.854919323031684
52,69.0,2020-10-25,0,2020-10-18,5.422891171983906,2.369799059560441
53,72.0,2020-10-25,0,2020-10-18,2158.393469526767,2.22724346494854
54,78.0,2020-10-25,0,2020-10-18,10.913427568517818,1.8055829503824663
55,US,2020-10-25,0,2020-10-18,383897.6206837911,1.799347003147764
56,1.0,2020-11-01,1,2020-10-18,8895.323404850787,3.168669999364142
57,2.0,2020-11-01,1,2020-10-18,1480.335742222731,3.558172458885128
58,4.0,2020-11-01,1,2020-10-18,5372.010829952051,3.664646093208461
59,5.0,2020-11-01,1,2020-10-18,6364.876675465974,4.356363107002681
60,6.0,2020-11-01,1,2020-10-18,26011.787612289423,3.2074058492528628
61,8.0,2020-11-01,1,2020-10-18,7002.629095936587,3.336405180021602
62,9.0,2020-11-01,1,2020-10-18,2637.2358446598373,3.430644784083469
