,fips,fct_date,horizon,avl_date,value,fct_std
0,1001,2020-08-09,0,2020-08-02,96.82250355760289,2.0029122569935325
1,1003,2020-08-09,0,2020-08-02,536.9011249168516,1.909585667030952
2,1005,2020-08-09,0,2020-08-02,36.781493014543,1.8945440096506847
3,1007,2020-08-09,0,2020-08-02,49.79858430456807,2.206314076674235
4,1009,2020-08-09,0,2020-08-02,122.38995088827437,2.5372746373655657
5,1011,2020-08-09,0,2020-08-02,24.38125408351243,2.040253090736655
6,1013,2020-08-09,0,2020-08-02,30.33443826953635,1.7742249498555471
7,1015,2020-08-09,0,2020-08-02,295.7861151402926,2.0467574234424495
8,1017,2020-08-09,0,2020-08-02,45.959582307827986,1.5523747422560392
9,1019,2020-08-09,0,2020-08-02,35.23880832501095,1.4070995771176784
10,1021,2020-08-09,0,2020-08-02,111.52072512120901,2.1962253286608338
11,1023,2020-08-09,0,2020-08-02,14.615950098501514,2.3633967270824034
12,1025,2020-08-09,0,2020-08-02,71.43122155070682,1.426206387467818
13,1027,2020-08-09,0,2020-08-02,39.12535538810852,2.16959913479144
14,1029,2020-08-09,0,2020-08-02,18.606834218965247,2.4535265537848385
15,1031,2020-08-09,0,2020-08-02,73.16553004693196,1.7479055354321982
16,1033,2020-08-09,0,2020-08-02,172.33281533790773,1.760145262622323
17,1035,2020-08-09,0,2020-08-02,35.27364254643487,2.010546215605267
18,1037,2020-08-09,0,2020-08-02,9.479429318233798,1.8638379885371652
19,1039,2020-08-09,0,2020-08-02,75.02688237909467,2.262759223765977
20,1041,2020-08-09,0,2020-08-02,48.993003332425246,2.0700918471559815
21,1043,2020-08-09,0,2020-08-02,155.06987764278279,1.7955445395715441
22,1045,2020-08-09,0,2020-08-02,106.32673234194681,2.027285964964227
23,1047,2020-08-09,0,2020-08-02,86.84652359200254,1.9028536587051792
24,1049,2020-08-09,0,2020-08-02,205.41368911199834,2.9458885953040523
25,1051,2020-08-09,0,2020-08-02,161.62292465606697,1.8311091500231835
26,1053,2020-08-09,0,2020-08-02,160.45648633967517,1.8371088632585788
27,1055,2020-08-09,0,2020-08-02,286.017591203904,2.1975733707743523
28,1057,2020-08-09,0,2020-08-02,28.247571609865957,2.3276910968682243
29,1059,2020-08-09,0,2020-08-02,78.25068933699117,1.9494254936232798
30,1061,2020-08-09,0,2020-08-02,39.07075893431602,1.8999016781003355
31,1063,2020-08-09,0,2020-08-02,15.712842403684647,1.9775941978986848
32,1065,2020-08-09,0,2020-08-02,28.182535154668415,2.2039183158391182
33,1067,2020-08-09,0,2020-08-02,25.014121768595203,1.7225199133551212
34,1069,2020-08-09,0,2020-08-02,200.3888939081521,1.7115981893532726
35,1071,2020-08-09,0,2020-08-02,150.31913729351368,1.7629048703423416
36,1073,2020-08-09,0,2020-08-02,1524.8779541101776,1.6461271429916047
37,1075,2020-08-09,0,2020-08-02,34.96129955185273,2.0657445808327686
38,1077,2020-08-09,0,2020-08-02,139.65639534001866,2.152940575071029
39,1079,2020-08-09,0,2020-08-02,47.555527168434935,1.6674135477365988
40,1081,2020-08-09,0,2020-08-02,254.21971478774594,2.208790045913853
41,1083,2020-08-09,0,2020-08-02,164.56929164490816,1.6712223771213475
42,1085,2020-08-09,0,2020-08-02,20.2702719394606,1.9717109825384895
43,1087,2020-08-09,0,2020-08-02,28.264827897376847,1.8621902363578102
44,1089,2020-08-09,0,2020-08-02,844.27112038619,2.211099040713002
45,1091,2020-08-09,0,2020-08-02,46.065437954658364,1.6531130446677582
46,1093,2020-08-09,0,2020-08-02,61.41999879487753,2.0642951709653
47,1095,2020-08-09,0,2020-08-02,288.9375625455009,1.817143558065246
48,1097,2020-08-09,0,2020-08-02,1273.904834143319,2.0224127257780236
49,1099,2020-08-09,0,2020-08-02,37.27765588033907,2.2819600137270797
50,1101,2020-08-09,0,2020-08-02,547.5669424413627,2.584886556145028
51,1103,2020-08-09,0,2020-08-02,248.63066897042017,1.9202388411423068
52,1105,2020-08-09,0,2020-08-02,52.280687144208514,1.8952800184210687
53,1107,2020-08-09,0,2020-08-02,31.321362069372867,1.9570033341564737
54,1109,2020-08-09,0,2020-08-02,55.77640068171161,2.258752664620458
55,1111,2020-08-09,0,2020-08-02,40.590807170512846,1.9083588959905011
56,1113,2020-08-09,0,2020-08-02,163.41011497298405,2.0070405853567865
57,1115,2020-08-09,0,2020-08-02,196.14566286373565,1.9661081818605088
58,1117,2020-08-09,0,2020-08-02,421.0604515401801,1.8672806494651715
59,1119,2020-08-09,0,2020-08-02,12.70083896978872,2.3693963978864647
60,1121,2020-08-09,0,2020-08-02,149.82282154497966,2.2786165005024945
61,1123,2020-08-09,0,2020-08-02,53.26758762300892,2.0444412997558397
62,1125,2020-08-09,0,2020-08-02,371.569640354629,1.8460577970865495
63,1127,2020-08-09,0,2020-08-02,107.85359041096422,2.3100865856723085
64,1129,2020-08-09,0,2020-08-02,62.31767257998854,2.0587964420632945
65,1131,2020-08-09,0,2020-08-02,26.55582636516084,2.2697084506021104
66,1133,2020-08-09,0,2020-08-02,37.645655387711656,1.5878274147317333
67,2013,2020-08-09,0,2020-08-02,0.1825355686244463,2.0059461165504295
68,2016,2020-08-09,0,2020-08-02,1.4484355047046842,2.230839433067148
69,2020,2020-08-09,0,2020-08-02,387.3922799816796,2.103250650025623
70,2050,2020-08-09,0,2020-08-02,2.4783696021535278,1.9215689784865713
71,2060,2020-08-09,0,2020-08-02,2.4126616619087002,2.33155092161888
72,2068,2020-08-09,0,2020-08-02,0.6201296940739234,1.9850363400846174
73,2070,2020-08-09,0,2020-08-02,0.0,2.4537532385395537
74,2090,2020-08-09,0,2020-08-02,43.77261308716896,1.6902537705381175
75,2100,2020-08-09,0,2020-08-02,0.9563820328185795,2.155817675654127
76,2105,2020-08-09,0,2020-08-02,0.0,2.3553131830964227
77,2110,2020-08-09,0,2020-08-02,13.544889956188968,1.603149382141381
78,2122,2020-08-09,0,2020-08-02,32.49161391808764,1.4212192181462575
79,2130,2020-08-09,0,2020-08-02,4.075424309236666,2.9578037009892983
80,2150,2020-08-09,0,2020-08-02,0.25346142067722344,1.9036474732974704
81,2158,2020-08-09,0,2020-08-02,1.577713765600147,2.027271674888197
82,2164,2020-08-09,0,2020-08-02,0.0,1.6723061601166729
83,2170,2020-08-09,0,2020-08-02,49.236446050165284,1.7041954100965042
84,2180,2020-08-09,0,2020-08-02,1.435735966572544,1.9310300210946016
85,2185,2020-08-09,0,2020-08-02,3.203060000575853,1.6898909284017394
86,2188,2020-08-09,0,2020-08-02,9.690119290767385,1.4998430878407714
87,2195,2020-08-09,0,2020-08-02,0.6892312201928634,2.315862796031226
88,2198,2020-08-09,0,2020-08-02,2.2975617816160643,2.860119904018716
89,2220,2020-08-09,0,2020-08-02,2.68900230164558,1.9499410329474933
90,2230,2020-08-09,0,2020-08-02,0.16665102058995823,2.005199618005969
91,2240,2020-08-09,0,2020-08-02,2.074950002680257,2.662109795815745
92,2261,2020-08-09,0,2020-08-02,8.70264260806556,2.7692058748097956
93,2275,2020-08-09,0,2020-08-02,0.7855812319499869,2.1737202688415067
94,2282,2020-08-09,0,2020-08-02,1.1026810565794598,2.409523848007047
95,2290,2020-08-09,0,2020-08-02,10.532915993767531,1.9489930242775637
96,4001,2020-08-09,0,2020-08-02,150.73053114053346,1.9963193438542501
97,4003,2020-08-09,0,2020-08-02,175.43461261403536,1.8065750362208395
98,4005,2020-08-09,0,2020-08-02,134.01060238060745,2.6606702921806313
99,4007,2020-08-09,0,2020-08-02,116.23154290553316,2.1220290604060645
100,4009,2020-08-09,0,2020-08-02,91.33942719373033,2.1864675990892137
101,4011,2020-08-09,0,2020-08-02,7.396203943543227,2.634353902404643
102,4012,2020-08-09,0,2020-08-02,15.38570848089978,2.1964886883355828
103,4013,2020-08-09,0,2020-08-02,11959.830889028206,1.7552641156138897
104,4015,2020-08-09,0,2020-08-02,333.5600866277682,1.8117851970975678
105,4017,2020-08-09,0,2020-08-02,209.5821632213292,2.0480383680005567
106,4019,2020-08-09,0,2020-08-02,1580.2867795772108,2.5523980056880986
107,4021,2020-08-09,0,2020-08-02,639.7023343808069,2.498223265546934
108,4023,2020-08-09,0,2020-08-02,153.51205913710055,1.9150721010665304
109,4025,2020-08-09,0,2020-08-02,227.61127344043643,2.7296244197305666
110,4027,2020-08-09,0,2020-08-02,795.6528166537537,1.765103173597089
111,5001,2020-08-09,0,2020-08-02,28.96442222226156,2.1351015373110678
112,5003,2020-08-09,0,2020-08-02,44.012591044954775,1.9926987922115105
113,5005,2020-08-09,0,2020-08-02,10.376861791914536,1.9495219481134047
114,5007,2020-08-09,0,2020-08-02,321.4639081451578,1.8741987463908987
115,5009,2020-08-09,0,2020-08-02,38.6894802899742,2.159025555854339
116,5011,2020-08-09,0,2020-08-02,32.03769392411769,2.6158647471145806
117,5013,2020-08-09,0,2020-08-02,2.1230077495073516,2.0463974295212966
118,5015,2020-08-09,0,2020-08-02,34.19344253195288,1.9430310902466958
119,5017,2020-08-09,0,2020-08-02,129.9425460463259,1.9957714607056831
120,5019,2020-08-09,0,2020-08-02,27.05429539670098,2.5961463766326744
121,5021,2020-08-09,0,2020-08-02,15.121029154587234,2.823803647032026
122,5023,2020-08-09,0,2020-08-02,15.188410806221242,2.0412439744439865
123,5025,2020-08-09,0,2020-08-02,14.09869559462075,2.2396289288393714
124,5027,2020-08-09,0,2020-08-02,25.079742060899747,1.3332980797765712
125,5029,2020-08-09,0,2020-08-02,15.475152444164507,1.591027887719929
126,5031,2020-08-09,0,2020-08-02,191.73862560108773,2.5119406190157147
127,5033,2020-08-09,0,2020-08-02,80.38288587855448,1.5439998069304675
128,5035,2020-08-09,0,2020-08-02,129.4138033544791,2.2951439019444435
129,5037,2020-08-09,0,2020-08-02,18.279837657581368,1.6630040772883585
130,5039,2020-08-09,0,2020-08-02,12.58747951005708,2.5152674614740684
131,5041,2020-08-09,0,2020-08-02,28.812160877391392,2.5792088138352693
132,5043,2020-08-09,0,2020-08-02,25.269064303007553,2.0189429752222354
133,5045,2020-08-09,0,2020-08-02,118.97263067951826,2.297106685887196
134,5047,2020-08-09,0,2020-08-02,27.626864385193556,1.8274331361568295
135,5049,2020-08-09,0,2020-08-02,6.031127301719508,2.455284007020148
136,5051,2020-08-09,0,2020-08-02,182.04482600105098,2.4537629491963604
137,5053,2020-08-09,0,2020-08-02,20.465478303173967,2.530448409575209
138,5055,2020-08-09,0,2020-08-02,88.06273077500941,2.5791775130460888
139,5057,2020-08-09,0,2020-08-02,36.13423656329758,2.8139540082772556
140,5059,2020-08-09,0,2020-08-02,98.65748549107707,1.7838422067695772
141,5061,2020-08-09,0,2020-08-02,55.62027414800207,1.6890130253828763
142,5063,2020-08-09,0,2020-08-02,116.12274722972961,1.8417123235956419
143,5065,2020-08-09,0,2020-08-02,6.571202515904204,2.0614300025893977
144,5067,2020-08-09,0,2020-08-02,17.201667763662,2.1703635276369315
145,5069,2020-08-09,0,2020-08-02,188.9178733030883,2.2934462090712144
146,5071,2020-08-09,0,2020-08-02,54.668973266550665,2.752509025099204
147,5073,2020-08-09,0,2020-08-02,5.981596555689386,2.5879924332470616
148,5075,2020-08-09,0,2020-08-02,23.234730163411854,2.257238144445343
149,5077,2020-08-09,0,2020-08-02,17.49411729086819,2.687432475471442
150,5079,2020-08-09,0,2020-08-02,34.82924599599892,2.1086218112616533
151,5081,2020-08-09,0,2020-08-02,39.21120731434175,2.5625407258791504
152,5083,2020-08-09,0,2020-08-02,54.84908210473998,2.9693834102793426
153,5085,2020-08-09,0,2020-08-02,78.59061986045094,1.78954127440857
154,5087,2020-08-09,0,2020-08-02,10.981076316062854,1.8706472705117516
155,5089,2020-08-09,0,2020-08-02,4.389063865107641,2.580387502220628
156,5091,2020-08-09,0,2020-08-02,65.74349401921268,1.8863053480756131
157,5093,2020-08-09,0,2020-08-02,205.4124061312266,2.488949727519445
158,5095,2020-08-09,0,2020-08-02,9.32363082363021,3.14255085229542
159,5097,2020-08-09,0,2020-08-02,6.593314385613141,1.9628028761207312
160,5099,2020-08-09,0,2020-08-02,6.472273539986304,1.8231985005411753
161,5101,2020-08-09,0,2020-08-02,15.759527141135848,2.8614815833466976
162,5103,2020-08-09,0,2020-08-02,15.700760907804096,1.8581176171079814
163,5105,2020-08-09,0,2020-08-02,4.907226451742268,1.7365050788484704
164,5107,2020-08-09,0,2020-08-02,32.73429087005354,1.9253899233846354
165,5109,2020-08-09,0,2020-08-02,22.818144830234104,1.8840276258141502
166,5111,2020-08-09,0,2020-08-02,23.309486511930913,2.446768000242778
167,5113,2020-08-09,0,2020-08-02,13.39207212881658,2.206556332347125
168,5115,2020-08-09,0,2020-08-02,170.99972827788997,1.8228914538960983
169,5117,2020-08-09,0,2020-08-02,12.446199008467971,1.8109970798896764
170,5119,2020-08-09,0,2020-08-02,598.8540669580534,2.0618365226961033
