FIPS,2020-01-19,2020-01-26,2020-02-02,2020-02-09,2020-02-16,2020-02-23,2020-03-01,2020-03-08,2020-03-15,2020-03-22,2020-03-29,2020-04-05,2020-04-12,2020-04-19,2020-04-26,2020-05-03,2020-05-10,2020-05-17,2020-05-24,2020-05-31,2020-06-07,2020-06-14,2020-06-21,2020-06-28,2020-07-05,2020-07-12,2020-07-19,2020-07-26,2020-08-02,2020-08-09,2020-08-16,2020-08-23,2020-08-30,2020-09-06,2020-09-13,2020-09-20,2020-09-27,2020-10-04,2020-10-11,2020-10-18,2020-10-25,2020-11-01,2020-11-08,2020-11-15,2020-11-22,2020-11-29,2020-12-06,2020-12-13,2020-12-20,2020-12-27,2021-01-03,2021-01-10,2021-01-17,2021-01-24,2021-01-31,2021-02-07,2021-02-14,2021-02-21,2021-02-28,2021-03-07,2021-03-14,2021-03-21,2021-03-28,2021-04-04,2021-04-11
13001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3862943611198906,1.3862943611198906,2.1972245773362196,3.58351893845611,2.8903717578961645,2.995732273553991,2.772588722239781,2.772588722239781,3.4657359027997265,3.367295829986474,2.9444389791664403,2.4849066497880004,3.4339872044851463,3.6375861597263857,4.007333185232471,4.2626798770413155,4.31748811353631,4.382026634673881,4.07753744390572,4.5217885770490405,4.30406509320417,3.4339872044851463,3.8501476017100584,3.258096538021482,3.8066624897703196,3.044522437723423,3.5553480614894135,3.7376696182833684,3.4011973816621555,3.4657359027997265,2.8903717578961645,2.5649493574615367,3.1354942159291497,2.6390573296152584,2.772588722239781,3.367295829986474,3.970291913552122,4.564348191467836,4.174387269895637,4.736198448394496,4.564348191467836,4.189654742026425,4.0943445622221,4.189654742026425,3.9318256327243257,4.356708826689592,3.4011973816621555,3.7612001156935624,2.1972245773362196,2.9444389791664403,2.1972245773362196,1.6094379124341003,2.5649493574615367,1.3862943611198906,2.5649493574615367
13003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3862943611198906,0.0,0.6931471805599453,1.3862943611198906,2.1972245773362196,0.0,1.791759469228055,3.044522437723423,2.5649493574615367,2.3978952727983707,2.9444389791664403,3.367295829986474,3.295836866004329,3.4657359027997265,3.4657359027997265,2.772588722239781,3.2188758248682006,3.332204510175204,3.4965075614664802,3.367295829986474,3.1780538303479458,2.5649493574615367,2.70805020110221,1.3862943611198906,1.791759469228055,1.791759469228055,2.1972245773362196,2.772588722239781,2.0794415416798357,1.791759469228055,1.791759469228055,2.5649493574615367,2.8903717578961645,2.833213344056216,3.1354942159291497,3.4011973816621555,3.8918202981106265,3.6888794541139363,3.8918202981106265,4.007333185232471,3.6888794541139363,3.4339872044851463,3.044522437723423,2.5649493574615367,2.0794415416798357,2.1972245773362196,2.1972245773362196,1.791759469228055,0.0,0.6931471805599453,1.791759469228055,2.6390573296152584,2.0794415416798357,1.0986122886681098
13005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.791759469228055,2.0794415416798357,1.0986122886681098,1.3862943611198906,1.6094379124341003,2.70805020110221,2.8903717578961645,2.833213344056216,3.4657359027997265,3.58351893845611,3.4011973816621555,2.995732273553991,3.4657359027997265,3.9889840465642745,3.044522437723423,3.6375861597263857,3.6635616461296463,3.4657359027997265,3.1354942159291497,3.6635616461296463,2.6390573296152584,3.295836866004329,3.091042453358316,3.1780538303479458,3.4011973816621555,2.0794415416798357,1.9459101490553132,2.302585092994046,2.1972245773362196,2.3978952727983707,1.3862943611198906,1.791759469228055,2.4849066497880004,2.6390573296152584,1.3862943611198906,2.995732273553991,3.8501476017100584,4.04305126783455,4.653960350157523,4.007333185232471,4.634728988229636,3.912023005428146,3.871201010907891,3.9512437185814275,3.1780538303479458,1.791759469228055,1.6094379124341003,1.791759469228055,1.3862943611198906,0.0,1.791759469228055,3.784189633918261,2.0794415416798357,2.3978952727983707,2.1972245773362196
13007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0986122886681098,0.0,2.0794415416798357,1.9459101490553132,0.0,1.0986122886681098,2.0794415416798357,1.0986122886681098,0.0,1.0986122886681098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6094379124341003,2.0794415416798357,1.6094379124341003,2.0794415416798357,0.6931471805599453,0.0,0.0,0.0,1.6094379124341003,1.791759469228055,0.0,0.0,0.0,1.3862943611198906,0.6931471805599453,1.6094379124341003,1.791759469228055,0.6931471805599453,1.3862943611198906,1.0986122886681098,2.302585092994046,1.3862943611198906,1.9459101490553132,2.3978952727983707,2.302585092994046,2.0794415416798357,2.4849066497880004,1.3862943611198906,1.3862943611198906,1.0986122886681098,0.0,1.3862943611198906,0.0,0.0,0.0,0.0,0.6931471805599453,0.0,0.0
13009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6931471805599453,0.0,2.1972245773362196,3.4965075614664802,4.174387269895637,4.2626798770413155,3.8918202981106265,3.7376696182833684,2.5649493574615367,3.8066624897703196,2.9444389791664403,3.6635616461296463,3.58351893845611,2.8903717578961645,3.5553480614894135,4.477336814478207,4.418840607796598,4.418840607796598,4.5217885770490405,4.795790545596741,4.5217885770490405,4.727387818712341,4.955827057601261,5.71042701737487,4.983606621708336,4.74493212836325,4.59511985013459,4.02535169073515,3.6375861597263857,3.9318256327243257,3.871201010907891,4.02535169073515,3.5263605246161616,3.6375861597263857,4.1588830833596715,4.219507705176107,4.23410650459726,4.330733340286331,4.48863636973214,4.634728988229636,4.852030263919617,5.0238805208462765,5.293304824724492,5.293304824724492,4.867534450455582,4.990432586778736,4.859812404361672,4.276666119016055,4.23410650459726,4.127134385045092,2.8903717578961645,3.8066624897703196,2.833213344056216,3.4011973816621555,3.4011973816621555,2.772588722239781,1.9459101490553132
13011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0986122886681098,1.3862943611198906,1.791759469228055,1.6094379124341003,2.5649493574615367,1.6094379124341003,1.9459101490553132,2.0794415416798357,2.9444389791664403,0.0,2.70805020110221,1.791759469228055,2.70805020110221,2.5649493574615367,2.3978952727983707,3.367295829986474,3.044522437723423,3.6375861597263857,3.367295829986474,3.4011973816621555,3.367295829986474,3.6635616461296463,3.5553480614894135,3.367295829986474,3.5553480614894135,2.6390573296152584,3.091042453358316,2.995732273553991,2.5649493574615367,2.70805020110221,3.091042453358316,2.772588722239781,3.912023005428146,4.127134385045092,4.110873864173311,4.382026634673881,4.6443908991413725,4.394449154672439,4.1588830833596715,4.1588830833596715,4.23410650459726,4.3694478524670215,4.174387269895637,3.713572066704308,3.8918202981106265,2.8903717578961645,3.5263605246161616,3.6888794541139363,3.367295829986474,2.5649493574615367,2.0794415416798357,2.0794415416798357,2.70805020110221,1.9459101490553132,2.302585092994046
13013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.791759469228055,2.70805020110221,3.367295829986474,3.58351893845611,3.1780538303479458,3.784189633918261,3.7376696182833684,4.110873864173311,3.2188758248682006,3.7612001156935624,2.70805020110221,3.713572066704308,3.4965075614664802,3.9318256327243257,4.23410650459726,4.499809670330265,4.787491742782046,5.10594547390058,5.225746673713202,5.204006687076795,4.897839799950911,5.111987788356544,4.9344739331306915,5.093750200806762,4.442651256490317,4.736198448394496,4.48863636973214,4.605170185988092,4.672828834461906,4.564348191467836,4.5217885770490405,4.59511985013459,4.584967478670572,4.897839799950911,5.332718793265369,5.170483995038151,5.652489180268651,5.8805329864007,6.0330862217988015,6.0330862217988015,6.202535517187923,6.111467339502679,6.315358001522335,6.246106765481563,6.124683390894205,5.627621113690637,5.424950017481403,5.298317366548036,5.375278407684165,5.135798437050262,4.61512051684126,4.6913478822291435,4.68213122712422,4.418840607796598,4.07753744390572,4.663439094112067
13015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9459101490553132,3.8918202981106265,4.0943445622221,3.784189633918261,3.8918202981106265,3.6109179126442243,3.6109179126442243,3.713572066704308,3.6109179126442243,3.1780538303479458,4.07753744390572,3.5263605246161616,3.7612001156935624,3.044522437723423,3.8066624897703196,4.276666119016055,4.663439094112067,5.081404364984463,5.3230099791384085,5.231108616854587,5.579729825986222,5.598421958998375,5.19295685089021,5.2574953720277815,5.204006687076795,4.90527477843843,4.820281565605037,4.820281565605037,4.74493212836325,4.553876891600541,4.867534450455582,5.272999558563747,5.3612921657094255,5.170483995038151,5.0689042022202315,5.552959584921617,5.958424693029782,5.568344503761097,6.037870919922137,6.3578422665081,6.476972362889683,6.343880434126331,6.476972362889683,6.673297967767654,6.638567789166521,6.508769136971682,6.501289670540389,6.184148890937483,6.1070228877422545,6.0330862217988015,6.0473721790462776,5.488937726156687,5.313205979041787,5.537334267018537,5.170483995038151,5.176149732573829,4.844187086458591,5.056245805348308
13017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6931471805599453,0.6931471805599453,1.3862943611198906,1.6094379124341003,2.302585092994046,1.6094379124341003,2.3978952727983707,1.791759469228055,2.3978952727983707,2.8903717578961645,2.772588722239781,2.4849066497880004,2.833213344056216,3.4339872044851463,3.5263605246161616,3.8066624897703196,3.58351893845611,3.4657359027997265,3.828641396489095,4.290459441148391,4.727387818712341,3.9318256327243257,3.6888794541139363,3.7376696182833684,3.5263605246161616,3.6888794541139363,3.4657359027997265,3.5553480614894135,3.044522437723423,2.9444389791664403,3.1780538303479458,2.833213344056216,2.772588722239781,2.4849066497880004,2.8903717578961645,3.1780538303479458,4.454347296253507,4.653960350157523,4.442651256490317,4.406719247264253,3.9318256327243257,4.762173934797756,4.68213122712422,4.454347296253507,4.127134385045092,2.995732273553991,2.8903717578961645,1.791759469228055,3.044522437723423,2.4849066497880004,1.0986122886681098,0.0,2.6390573296152584,1.791759469228055,1.0986122886681098,1.0986122886681098
13019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0986122886681098,1.0986122886681098,1.3862943611198906,1.791759469228055,0.6931471805599453,0.0,0.0,2.6390573296152584,2.4849066497880004,2.1972245773362196,2.3978952727983707,3.1354942159291497,3.044522437723423,2.995732273553991,3.6888794541139363,3.4011973816621555,3.1780538303479458,3.5553480614894135,3.4011973816621555,3.8066624897703196,3.258096538021482,2.8903717578961645,3.4657359027997265,2.0794415416798357,2.995732273553991,2.3978952727983707,2.4849066497880004,1.9459101490553132,2.302585092994046,2.4849066497880004,2.4849066497880004,1.9459101490553132,3.2188758248682006,3.784189633918261,3.8918202981106265,4.174387269895637,3.871201010907891,4.127134385045092,4.406719247264253,4.51085950651685,4.68213122712422,4.564348191467836,4.330733340286331,4.343805421853684,4.02535169073515,3.9318256327243257,3.5553480614894135,3.7612001156935624,3.6635616461296463,3.044522437723423,0.6931471805599453,2.302585092994046,2.4849066497880004,2.0794415416798357,2.5649493574615367
