FIPS,2020-01-19,2020-01-26,2020-02-02,2020-02-09,2020-02-16,2020-02-23,2020-03-01,2020-03-08,2020-03-15,2020-03-22,2020-03-29,2020-04-05,2020-04-12,2020-04-19,2020-04-26,2020-05-03,2020-05-10,2020-05-17,2020-05-24,2020-05-31,2020-06-07,2020-06-14,2020-06-21,2020-06-28,2020-07-05,2020-07-12,2020-07-19,2020-07-26
47001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3862943611198906,1.6094379124341003,0.6931471805599453,1.3862943611198906,2.0794415416798357,1.3862943611198906,1.0986122886681098,1.6094379124341003,1.0986122886681098,0.0,1.6094379124341003,2.70805020110221,2.6390573296152584,2.772588722239781,3.784189633918261,4.110873864173311,4.406719247264253,4.77912349311153,3.5263605246161616
47003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9459101490553132,2.1972245773362196,3.4339872044851463,4.624972813284271,3.7612001156935624,3.6375861597263857,2.995732273553991,2.5649493574615367,2.9444389791664403,3.4339872044851463,4.174387269895637,3.8918202981106265,3.9889840465642745,4.343805421853684,4.1588830833596715,3.912023005428146,4.219507705176107,3.091042453358316
47005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0986122886681098,0.0,0.0,0.0,0.6931471805599453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3862943611198906,0.0,0.6931471805599453,2.3978952727983707,2.8903717578961645,1.0986122886681098
47007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6931471805599453,0.0,0.0,1.6094379124341003,6.359573868672378,2.302585092994046,2.0794415416798357,1.0986122886681098,0.0,0.0,1.791759469228055,0.0,0.0,0.6931471805599453,1.0986122886681098,2.302585092994046,2.302585092994046,2.0794415416798357,0.0
47009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0794415416798357,3.2188758248682006,2.4849066497880004,0.0,1.791759469228055,2.302585092994046,2.302585092994046,0.6931471805599453,1.791759469228055,2.302585092994046,0.6931471805599453,2.3978952727983707,3.1354942159291497,3.367295829986474,4.127134385045092,4.804021044733257,5.1298987149230735,5.5093883366279774,3.332204510175204
47011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6094379124341003,2.70805020110221,2.302585092994046,1.9459101490553132,1.0986122886681098,2.3978952727983707,2.833213344056216,2.4849066497880004,2.302585092994046,3.4339872044851463,4.127134385045092,4.477336814478207,4.02535169073515,4.7535901911063645,5.438079308923196,5.652489180268651,5.384495062789089,5.3612921657094255,4.07753744390572
47013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6931471805599453,0.0,1.6094379124341003,1.0986122886681098,0.0,1.0986122886681098,0.0,0.0,0.0,0.0,0.0,1.791759469228055,0.6931471805599453,1.6094379124341003,2.833213344056216,3.044522437723423,3.1354942159291497,3.6888794541139363,2.4849066497880004
47015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0986122886681098,0.0,1.0986122886681098,0.6931471805599453,0.0,0.6931471805599453,0.0,0.0,1.0986122886681098,1.6094379124341003,2.3978952727983707,0.6931471805599453,0.0,0.0,2.3978952727983707,2.5649493574615367,2.995732273553991,2.9444389791664403,0.6931471805599453
47017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0986122886681098,0.6931471805599453,1.3862943611198906,1.0986122886681098,1.0986122886681098,0.6931471805599453,1.6094379124341003,0.6931471805599453,0.6931471805599453,0.0,0.0,1.9459101490553132,0.0,0.6931471805599453,2.302585092994046,1.3862943611198906,3.044522437723423,3.871201010907891,1.9459101490553132
47019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6931471805599453,0.0,0.6931471805599453,1.6094379124341003,1.3862943611198906,1.3862943611198906,0.0,0.0,0.0,0.0,0.0,2.0794415416798357,3.044522437723423,2.0794415416798357,3.828641396489095,4.07753744390572,4.718498871295094,3.295836866004329
47021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6931471805599453,1.6094379124341003,1.6094379124341003,1.6094379124341003,1.3862943611198906,2.70805020110221,2.4849066497880004,2.5649493574615367,3.295836866004329,2.70805020110221,2.995732273553991,2.8903717578961645,2.4849066497880004,2.3978952727983707,3.4011973816621555,3.4339872044851463,3.784189633918261,4.48863636973214,4.0943445622221,3.332204510175204
47023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6931471805599453,1.3862943611198906,0.0,0.0,1.3862943611198906,0.0,0.6931471805599453,0.0,0.0,0.0,0.0,0.0,0.6931471805599453,1.6094379124341003,2.70805020110221,3.367295829986474,3.8501476017100584,3.258096538021482,2.302585092994046
