FIPS,2020-01-19,2020-01-26,2020-02-02,2020-02-09,2020-02-16,2020-02-23,2020-03-01,2020-03-08,2020-03-15,2020-03-22,2020-03-29,2020-04-05,2020-04-12,2020-04-19,2020-04-26,2020-05-03,2020-05-10,2020-05-17,2020-05-24,2020-05-31,2020-06-07,2020-06-14,2020-06-21,2020-06-28,2020-07-05,2020-07-12,2020-07-19,2020-07-26
17001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6931471805599453,3.091042453358316,1.791759469228055,1.0986122886681098,1.791759469228055,0.0,0.0,1.0986122886681098,0.0,0.6931471805599453,0.0,0.6931471805599453,3.367295829986474,3.58351893845611,3.9889840465642745,4.343805421853684,4.382026634673881,2.4849066497880004
17003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.0,0.0,1.9459101490553132,0.6931471805599453,1.0986122886681098,0.6931471805599453,0.0,0.6931471805599453,1.791759469228055,1.6094379124341003,0.0
17005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0986122886681098,0.0,0.0,0.0,0.0,0.6931471805599453,1.0986122886681098,0.0,0.0,0.0,0.0,0.0,0.0,1.0986122886681098,1.3862943611198906,1.3862943611198906,2.4849066497880004,0.6931471805599453
17007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9459101490553132,3.091042453358316,3.7376696182833684,4.060443010546419,4.02535169073515,4.574710978503383,4.672828834461906,3.9512437185814275,4.07753744390572,2.995732273553991,3.5263605246161616,2.8903717578961645,3.58351893845611,3.295836866004329,2.4849066497880004,3.6109179126442243,2.4849066497880004
17009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9459101490553132,0.6931471805599453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6931471805599453,0.0
17011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6931471805599453,0.6931471805599453,1.0986122886681098,0.0,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.0,0.0,1.791759469228055,0.6931471805599453,0.0,0.0,1.791759469228055,1.9459101490553132,2.5649493574615367,3.044522437723423,1.9459101490553132
17013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0986122886681098,0.0
17015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0986122886681098,0.0,0.0,1.0986122886681098,0.0,0.0,1.0986122886681098,0.0,0.6931471805599453,0.0,0.6931471805599453,0.0,0.0,0.0,0.0,1.0986122886681098,1.6094379124341003,1.3862943611198906
17017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.044522437723423,2.9444389791664403,2.772588722239781,2.3978952727983707,0.0,1.6094379124341003,1.0986122886681098,0.0,3.1354942159291497,3.295836866004329,2.1972245773362196,0.6931471805599453,2.0794415416798357,3.044522437723423,1.0986122886681098
17019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0986122886681098,2.0794415416798357,3.784189633918261,3.4011973816621555,2.0794415416798357,2.1972245773362196,3.9889840465642745,4.605170185988092,4.700480365792417,5.14166355650266,4.499809670330265,3.9512437185814275,3.8066624897703196,3.828641396489095,4.204692619390966,4.624972813284271,4.59511985013459,5.10594547390058,5.093750200806762,3.091042453358316
17021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.772588722239781,1.9459101490553132,0.0,1.0986122886681098,0.6931471805599453,0.0,0.0,1.0986122886681098,0.6931471805599453,0.0,0.0,1.9459101490553132,0.0,0.6931471805599453,1.6094379124341003,1.6094379124341003,3.044522437723423,0.6931471805599453
17023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6931471805599453,0.6931471805599453,0.0,0.0,0.6931471805599453,0.0,0.6931471805599453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2188758248682006,2.1972245773362196,1.3862943611198906,1.3862943611198906
17025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0986122886681098,1.0986122886681098,0.0,0.0
17027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0986122886681098,0.6931471805599453,1.6094379124341003,3.295836866004329,1.9459101490553132,3.6375861597263857,3.332204510175204,2.772588722239781,3.58351893845611,2.6390573296152584,2.302585092994046,1.9459101490553132,2.6390573296152584,2.772588722239781,2.0794415416798357,2.302585092994046,1.791759469228055,2.995732273553991,3.295836866004329,1.3862943611198906
17029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6094379124341003,2.1972245773362196,2.0794415416798357,0.0,0.0,3.912023005428146,3.2188758248682006,3.332204510175204,2.4849066497880004,1.3862943611198906,1.3862943611198906,2.4849066497880004,2.70805020110221,2.833213344056216,3.713572066704308,4.07753744390572,1.9459101490553132
