FIPS,2020-01-19,2020-01-26,2020-02-02,2020-02-09,2020-02-16,2020-02-23,2020-03-01,2020-03-08,2020-03-15,2020-03-22,2020-03-29,2020-04-05,2020-04-12,2020-04-19,2020-04-26,2020-05-03,2020-05-10,2020-05-17,2020-05-24,2020-05-31,2020-06-07,2020-06-14,2020-06-21,2020-06-28,2020-07-05,2020-07-12,2020-07-19,2020-07-26
72001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0986122886681098,0.0,2.1972245773362196,2.1972245773362196,2.3978952727983707,1.791759469228055,1.3862943611198906,0.0,1.9459101490553132,2.5649493574615367,1.6094379124341003,1.791759469228055,1.0986122886681098
72003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0794415416798357,1.3862943611198906,1.6094379124341003,1.0986122886681098,0.6931471805599453,1.791759469228055,0.0,1.3862943611198906,1.3862943611198906,2.70805020110221,2.70805020110221,3.091042453358316,0.6931471805599453
72005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3978952727983707,1.0986122886681098,1.3862943611198906,1.0986122886681098,1.791759469228055,1.3862943611198906,1.9459101490553132,2.0794415416798357,2.4849066497880004,3.044522437723423,3.1354942159291497,3.6888794541139363,2.302585092994046
72007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.258096538021482,1.6094379124341003,1.0986122886681098,1.0986122886681098,2.0794415416798357,1.6094379124341003,1.791759469228055,0.0,0.6931471805599453,1.9459101490553132,2.3978952727983707,2.6390573296152584,1.0986122886681098
72009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6390573296152584,1.0986122886681098,0.6931471805599453,1.3862943611198906,2.302585092994046,1.0986122886681098,1.0986122886681098,0.6931471805599453,1.0986122886681098,1.9459101490553132,1.3862943611198906,2.4849066497880004,1.0986122886681098
72011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9459101490553132,1.6094379124341003,1.3862943611198906,1.791759469228055,2.4849066497880004,1.0986122886681098,0.0,1.9459101490553132,1.0986122886681098,3.1354942159291497,2.70805020110221,2.6390573296152584,0.6931471805599453
72013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.871201010907891,1.0986122886681098,1.3862943611198906,1.791759469228055,2.9444389791664403,3.044522437723423,2.3978952727983707,2.0794415416798357,2.4849066497880004,2.772588722239781,3.258096538021482,3.912023005428146,1.0986122886681098
72015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6094379124341003,0.6931471805599453,1.9459101490553132,0.0,0.0,1.3862943611198906,1.791759469228055,1.3862943611198906,1.6094379124341003,2.70805020110221,2.5649493574615367,1.6094379124341003,0.6931471805599453
72017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6094379124341003,0.6931471805599453,0.0,1.0986122886681098,1.9459101490553132,1.0986122886681098,1.0986122886681098,0.6931471805599453,0.0,1.0986122886681098,1.3862943611198906,2.833213344056216,1.6094379124341003
72019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.091042453358316,1.791759469228055,1.3862943611198906,2.0794415416798357,2.70805020110221,2.3978952727983707,1.3862943611198906,1.6094379124341003,2.1972245773362196,2.995732273553991,2.70805020110221,3.5553480614894135,2.0794415416798357
72021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.770684624465665,3.713572066704308,3.713572066704308,3.1780538303479458,4.394449154672439,2.833213344056216,0.0,4.204692619390966,3.9512437185814275,4.770684624465665,4.927253685157205,5.3706380281276624,3.871201010907891
72023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.091042453358316,0.0,1.3862943611198906,2.70805020110221,1.9459101490553132,2.302585092994046,1.791759469228055,2.0794415416798357,2.0794415416798357,2.772588722239781,3.4011973816621555,3.2188758248682006,1.3862943611198906
72025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.204692619390966,2.4849066497880004,2.4849066497880004,3.2188758248682006,3.784189633918261,3.58351893845611,3.091042453358316,2.3978952727983707,3.258096538021482,3.9512437185814275,4.276666119016055,4.672828834461906,3.295836866004329
72027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0794415416798357,0.0,0.0,0.0,1.3862943611198906,3.091042453358316,1.0986122886681098,0.0,0.6931471805599453,2.5649493574615367,2.4849066497880004,2.5649493574615367,0.0
72029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5263605246161616,2.4849066497880004,2.302585092994046,2.5649493574615367,3.258096538021482,2.302585092994046,0.0,3.258096538021482,2.833213344056216,3.1780538303479458,3.4965075614664802,3.7376696182833684,2.3978952727983707
72031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.532599493153256,2.772588722239781,3.044522437723423,3.367295829986474,4.204692619390966,3.58351893845611,3.5263605246161616,3.091042453358316,3.6635616461296463,4.276666119016055,4.74493212836325,5.278114659230517,2.9444389791664403
72033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4849066497880004,0.6931471805599453,0.6931471805599453,0.6931471805599453,2.302585092994046,0.6931471805599453,0.0,3.091042453358316,2.1972245773362196,2.1972245773362196,2.4849066497880004,3.6109179126442243,1.3862943611198906
72035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.332204510175204,1.3862943611198906,2.4849066497880004,1.9459101490553132,3.4657359027997265,2.833213344056216,0.0,1.791759469228055,1.3862943611198906,1.9459101490553132,2.5649493574615367,3.044522437723423,1.0986122886681098
72037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0794415416798357,0.0,0.0,1.3862943611198906,2.302585092994046,0.0,0.0,0.0,0.0,2.0794415416798357,1.791759469228055,2.0794415416798357,0.0
72039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0794415416798357,1.6094379124341003,1.3862943611198906,0.6931471805599453,2.70805020110221,2.302585092994046,1.791759469228055,2.0794415416798357,1.3862943611198906,1.0986122886681098,2.3978952727983707,3.258096538021482,1.0986122886681098
72041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4339872044851463,1.3862943611198906,0.0,2.1972245773362196,1.791759469228055,1.9459101490553132,1.6094379124341003,2.3978952727983707,1.0986122886681098,2.0794415416798357,2.3978952727983707,3.1354942159291497,1.3862943611198906
72043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.791759469228055,1.0986122886681098,1.0986122886681098,0.6931471805599453,2.5649493574615367,2.3978952727983707,0.0,1.0986122886681098,1.3862943611198906,1.791759469228055,2.302585092994046,3.332204510175204,1.6094379124341003
72045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1972245773362196,1.6094379124341003,1.3862943611198906,1.791759469228055,1.9459101490553132,0.0,0.0,2.4849066497880004,1.3862943611198906,2.302585092994046,2.8903717578961645,2.772588722239781,0.6931471805599453
72047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9444389791664403,0.6931471805599453,1.3862943611198906,1.6094379124341003,1.6094379124341003,1.6094379124341003,1.791759469228055,0.6931471805599453,1.3862943611198906,2.0794415416798357,2.3978952727983707,3.58351893845611,2.1972245773362196
72049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.791759469228055,1.3862943611198906,0.0
72051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6888794541139363,0.6931471805599453,2.302585092994046,2.1972245773362196,2.3978952727983707,2.3978952727983707,1.791759469228055,1.791759469228055,2.302585092994046,2.8903717578961645,3.8066624897703196,3.5553480614894135,2.302585092994046
72053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.302585092994046,1.3862943611198906,1.0986122886681098,1.6094379124341003,2.9444389791664403,2.0794415416798357,2.70805020110221,2.3978952727983707,2.1972245773362196,2.833213344056216,2.772588722239781,3.6109179126442243,2.0794415416798357
72054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6094379124341003,0.6931471805599453,1.0986122886681098,1.3862943611198906,1.9459101490553132,1.6094379124341003,1.791759469228055,0.0,2.0794415416798357,2.5649493574615367,1.9459101490553132,3.7376696182833684,0.0
72055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.772588722239781,0.0,0.6931471805599453,1.3862943611198906,1.9459101490553132,0.0,0.0,1.3862943611198906,0.6931471805599453,1.9459101490553132,1.6094379124341003,1.3862943611198906,0.0
72057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6390573296152584,1.3862943611198906,2.4849066497880004,2.302585092994046,2.3978952727983707,1.6094379124341003,1.6094379124341003,1.791759469228055,1.3862943611198906,2.4849066497880004,2.4849066497880004,2.9444389791664403,1.3862943611198906
72059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4849066497880004,1.0986122886681098,0.0,1.6094379124341003,1.9459101490553132,0.6931471805599453,2.0794415416798357,2.833213344056216,2.6390573296152584,1.9459101490553132,2.5649493574615367,2.0794415416798357,2.4849066497880004
72061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.812184355372417,3.1354942159291497,3.091042453358316,3.295836866004329,3.8918202981106265,3.295836866004329,3.258096538021482,2.9444389791664403,3.4339872044851463,4.343805421853684,4.454347296253507,4.553876891600541,2.833213344056216
72063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4657359027997265,1.6094379124341003,1.3862943611198906,1.791759469228055,3.044522437723423,2.4849066497880004,2.5649493574615367,1.791759469228055,2.3978952727983707,2.772588722239781,2.772588722239781,3.4011973816621555,1.3862943611198906
72065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0794415416798357,0.0,1.0986122886681098,1.791759469228055,1.3862943611198906,1.791759469228055,0.6931471805599453,1.3862943611198906,1.6094379124341003,2.4849066497880004,2.1972245773362196,2.5649493574615367,0.0
72067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3978952727983707,0.0,1.791759469228055,0.0,1.3862943611198906,1.3862943611198906,1.0986122886681098,0.0,1.0986122886681098,1.791759469228055,2.995732273553991,2.70805020110221,1.0986122886681098
72069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.295836866004329,0.0,2.302585092994046,1.6094379124341003,1.9459101490553132,2.1972245773362196,2.8903717578961645,2.0794415416798357,2.1972245773362196,2.772588722239781,2.3978952727983707,2.70805020110221,1.6094379124341003
72071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5649493574615367,1.3862943611198906,1.6094379124341003,0.0,1.3862943611198906,0.0,1.791759469228055,1.0986122886681098,1.3862943611198906,2.3978952727983707,3.1354942159291497,3.1354942159291497,0.6931471805599453
72073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6931471805599453,0.0,1.3862943611198906,0.6931471805599453,1.0986122886681098,1.791759469228055,2.833213344056216,3.6109179126442243,4.31748811353631,2.0794415416798357,1.9459101490553132,2.3978952727983707,0.0
72075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4011973816621555,0.6931471805599453,1.791759469228055,1.3862943611198906,2.0794415416798357,2.0794415416798357,0.0,2.995732273553991,2.302585092994046,2.302585092994046,3.2188758248682006,3.367295829986474,1.0986122886681098
72077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5649493574615367,0.0,1.3862943611198906,0.0,2.4849066497880004,1.9459101490553132,1.0986122886681098,2.1972245773362196,0.0,2.4849066497880004,1.3862943611198906,2.833213344056216,1.0986122886681098
72079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.302585092994046,0.0,1.0986122886681098,0.0,2.0794415416798357,2.772588722239781,0.6931471805599453,0.0,0.6931471805599453,1.9459101490553132,1.791759469228055,1.791759469228055,1.0986122886681098
72081,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.772588722239781,0.0,1.3862943611198906,2.772588722239781,2.4849066497880004,1.9459101490553132,1.9459101490553132,2.5649493574615367,1.9459101490553132,2.3978952727983707,2.302585092994046,1.9459101490553132,1.6094379124341003
72083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6094379124341003,0.0,1.3862943611198906,0.6931471805599453,0.0,0.0,0.0,1.6094379124341003,0.6931471805599453,1.9459101490553132,1.6094379124341003,2.302585092994046,0.0
