FIPS,2019-10-27,2019-11-03,2019-11-10,2019-11-17,2019-11-24,2019-12-01,2019-12-08,2019-12-15,2019-12-22,2019-12-29,2020-01-05,2020-01-12,2020-01-19,2020-01-26,2020-02-02,2020-02-09,2020-02-16,2020-02-23,2020-03-01,2020-03-08,2020-03-15,2020-03-22,2020-03-29,2020-04-05,2020-04-12,2020-04-19,2020-04-26,2020-05-03,2020-05-10,2020-05-17,2020-05-24,2020-05-31,2020-06-07,2020-06-14,2020-06-21,2020-06-28,2020-07-05,2020-07-12,2020-07-19,2020-07-26,2020-08-02,2020-08-09,2020-08-16,2020-08-23,2020-08-30,2020-09-06,2020-09-13,2020-09-20,2020-09-27,2020-10-04,2020-10-11,2020-10-18,2020-10-25,2020-11-01,2020-11-08
1001,0.4874979035568718,0.4088610685509916,0.4494392558645437,0.4153429184931757,0.43587163929453104,0.4408939326505809,0.4150570769934085,0.3855333816444544,0.4584773293710071,0.42247596151983824,0.4768252392915792,0.42945375137509706,0.3923601179705648,0.4182624548366151,0.3918629076793447,0.4230950248241613,0.4034144474080856,0.39914522981433104,0.4211468450831872,0.4159583001123733,0.4306567589860255,0.4673684988301302,0.4609664224756126,0.4888364210427521,0.4675973031218371,0.453537153475621,0.4624692987035389,0.436361101319347,0.4149022718581963,0.4393197622127413,0.4380218815429008,0.4441134792295821,0.4176782925688793,0.4124135172424024,0.43505767778996296,0.4368255464680085,0.4056471431826932,0.427458513033001,0.4367019887648563,0.40578300616069,0.4359675089571861,0.42407727658895306,0.42362279699573374,0.4222537140858305,0.4200623568904849,0.4265640678161897,0.4240476901236686,0.3953763911141344,0.42246068200051984,0.4146670848254935,0.4007235230170417,0.42101570670882016,0.390614575281789,0.3993795779608477,0.4162081507653653
1003,0.4329445105612668,0.4052473287979817,0.396053730635128,0.3982047265829066,0.3962722822684127,0.3921314008726369,0.3925637678220265,0.3911563033365992,0.4000558171459741,0.3907413532429935,0.3968679622648103,0.39473014121253147,0.39749173158291934,0.3987521416226403,0.3894837448348124,0.3886919810170442,0.3860684200440784,0.387909340609967,0.3860079734381884,0.3887179648021368,0.4042268929244897,0.4343646975509687,0.4238698591678647,0.43926356312185466,0.43123575969843625,0.43085110364884455,0.4209926696171019,0.4144568816052384,0.4101622719097587,0.4073066409634064,0.404138342905021,0.3965661321018607,0.4013061946630498,0.4009549287263176,0.4007312595904314,0.4036944120407777,0.3952945168806689,0.3967433793328059,0.390601628083644,0.3979769123638648,0.3925210098998457,0.3982040919291647,0.4000664319946358,0.3902295717805237,0.3914978851109684,0.39750961549428143,0.4325065871092767,0.3949976036157982,0.3979736738308808,0.38646389700374506,0.3952704261334859,0.3937731539264781,0.3882923277820848,0.3875304354570889,0.3900938165727657
1005,0.3873620170077204,0.43516639814916463,0.4334248531952736,0.4062985882494839,0.4031593405428696,0.3705223695284337,0.3860401695238505,0.39991859894052506,0.4082023030236648,0.3893786834700788,0.3907613727029001,0.3858843281139794,0.38555115279136665,0.3882611077762359,0.4121389000525853,0.4147779898709385,0.4419974286609096,0.38744258954024186,0.4270259470153173,0.4389808714403077,0.4280368031588315,0.4476235422399732,0.4242477505152876,0.44793026003327663,0.4467841791149193,0.4249323667220469,0.4467086433908342,0.4415135088444819,0.44557652634628586,0.4208103109982007,0.4253932083917065,0.4248079396470139,0.4028394723693193,0.4142227085178974,0.4293881264853421,0.4307313620979133,0.4031388977016967,0.44379666116712346,0.4367023512559657,0.4124343216291424,0.4071470722808261,0.4136438680341519,0.4302440550592872,0.4134870987349376,0.4269688032150045,0.41863539975600506,0.4148279750719152,0.4104563591045831,0.4078432496835432,0.4095845172558081,0.4200570621256545,0.42388369430228906,0.4289114707066047,0.4109557495070171,0.388133722868433
1007,0.4198529938570119,0.4034300261309511,0.402286105881937,0.4032828929625565,0.39050150520989335,0.40283463065270175,0.40361069040203706,0.3918203291054405,0.3918282057443633,0.3920454369673333,0.4249755422480572,0.3970154356385309,0.4047067317495232,0.40007008605006256,0.4021540514113193,0.3880300041576471,0.3978665834492974,0.38599720440938506,0.4035582284208735,0.4013142518804672,0.3934507878805335,0.3990734945297206,0.42022494139076455,0.4164296788627775,0.4172403489015199,0.4022673150306481,0.4039494816884376,0.3977176113089099,0.39490080895865204,0.4063134411988631,0.4168650588076574,0.4128290371381572,0.4157898131391911,0.4190557438862638,0.40173063421147176,0.4015722415978784,0.4016062092608357,0.4003417147713944,0.4145317794476232,0.4025118005137048,0.4017669026364391,0.4003919932815768,0.4041777708843528,0.4008254190088104,0.4048973935611112,0.3888353898882984,0.4005187681550135,0.4053839611550179,0.4019982532182165,0.3981255743182257,0.4073604736569513,0.400093846136576,0.3887662860045079,0.38947103602492456,0.39612349888192905
1009,0.4587592733647399,0.4259908584418685,0.4260057280005585,0.4295405481852002,0.4362247581591431,0.4183300156079641,0.4215689254811352,0.4278818304102146,0.4293395404065413,0.4213463930880051,0.4364104805911092,0.43397189792767615,0.4319437072548721,0.4366097846731959,0.4334291147064532,0.41879684654267996,0.4300691143686417,0.4171855423014462,0.4156822478871599,0.4146314920879957,0.4359513933812294,0.4399220334187069,0.43698525083196615,0.4584408467993512,0.46379733783825,0.4356304836606377,0.4270765462815752,0.4318318333556205,0.4338081380818198,0.4306040379666337,0.4239577764794442,0.4247102951747397,0.4264964892476128,0.4234591186086708,0.4478754939913333,0.415208477049503,0.4291744666829724,0.42335267611029737,0.4232149642771213,0.4219572573453545,0.4300937027021649,0.4226469337142781,0.4396527309959331,0.4349254900479226,0.4273984701152322,0.4209663524962803,0.4271604215628894,0.4252552615851254,0.4174454619543478,0.4182877701316485,0.41796610054544575,0.4202608896995855,0.42440180550073625,0.4184554451706937,0.4317259514597113
1011,0.3827819344873035,0.3968174520357061,0.4028153065475078,0.3964888884842161,0.3972835622186397,0.3970044553741888,0.3966481178966732,0.3969631498256963,0.3973428156033701,0.3991980550228895,0.3971997565246716,0.3968719674766244,0.39884129480867336,0.3968241136447192,0.39586873609756135,0.3966412737680273,0.3960496510375413,0.3962365235929891,0.3959942269022048,0.4000212276789749,0.3938576312628806,0.3939108707387561,0.3939873444935865,0.3957815347466801,0.3954379747535751,0.3951755349276929,0.3972852745494744,0.3987024568559641,0.3933696800014565,0.3959892806951816,0.3932092559154013,0.3956963154518606,0.3941076554330336,0.3956708950839101,0.3963187507293445,0.3956941786074613,0.3954200589187098,0.3980807539816556,0.39344306979928256,0.39777506904500376,0.3962328277893144,0.3966529691765652,0.393816638963416,0.39310634948352696,0.3957991650094994,0.39584516920404,0.3985548150389013,0.3959252483117549,0.3952493045354474,0.3943320019544746,0.3975446750398712,0.3936334513796749,0.3965927597911318,0.3977767155678309,0.3967102695885431
1013,0.3935284602378083,0.3954353339882965,0.3782882341353313,0.3648393849677122,0.35086692572037675,0.3708198693285283,0.34288657386040483,0.36286162706558506,0.32883219117966944,0.36015116957685034,0.3638911856886299,0.35025088007599875,0.369763360789005,0.3437871151082141,0.358528552250893,0.3603563277761303,0.3678964532429033,0.35179087478259624,0.3619590473934319,0.3624854284335768,0.33524533030208103,0.353341386103182,0.34751972033980394,0.3526983884882101,0.3676027804852837,0.33262878144602875,0.3676565216920686,0.3641800323378902,0.3681105975392968,0.3732586256031862,0.3819713157141768,0.3753010587738178,0.3759523962324093,0.36137688817065095,0.3615050910676277,0.3643966998805827,0.3736588499978691,0.356507905544295,0.3570940055484643,0.3678360907146452,0.3690127304452214,0.3554574629177057,0.3682335989596549,0.33592740839388385,0.3671443507677999,0.3764703173614934,0.3787381722270814,0.3355582436047382,0.3436433783098839,0.3350196656646951,0.3545193262021957,0.33038521886721195,0.38850823066684015,0.3208862439871781,0.3306134252755125
1015,0.4214074309634969,0.3745954779804388,0.37227480494457377,0.3684957845016871,0.3706609301121799,0.3729167188308336,0.36690514131272345,0.3732297493995736,0.3950293594770408,0.3787487780457761,0.3811130325918558,0.3772687435838779,0.3656889779761317,0.36389827045693607,0.3673552079450099,0.3686087707412669,0.37652974765067465,0.37019503387750397,0.3677568130096603,0.3725029999859895,0.3835683062832422,0.3985586047536519,0.3919805293224051,0.4204600894311389,0.3937783225129031,0.3811473841924374,0.3868045753527632,0.3717976986309641,0.3805862090497055,0.3718162880158672,0.3852705171148197,0.3718724869107108,0.3839917928100763,0.3717986826143135,0.3732562961742512,0.3731556007438361,0.3782204070549121,0.3723127792937342,0.3783448217308567,0.3670524928531641,0.377090904617714,0.3734445762524944,0.37076482684933215,0.3797258426642293,0.3804934574189029,0.3813853532778464,0.3927471124451134,0.3802712051716167,0.3712079755565623,0.3678591210737226,0.3610638318958851,0.36045844749173145,0.3711001689848651,0.3760586070001184,0.3767317993833644
1017,0.4029293994871552,0.3966991782179339,0.3903214322545877,0.390529073451748,0.39654211667977735,0.39382991821010216,0.3868951035718137,0.3827211177413517,0.3852536751161143,0.38709380853427416,0.3925473808984923,0.3936056224190421,0.3903562788859393,0.3886290223148191,0.3978468651668201,0.39307617140314055,0.39299856240586,0.3958936088233261,0.3925597055377942,0.3908188979440358,0.39268154688841655,0.4010091190110551,0.4037398006940929,0.4010213713032236,0.3864634018134496,0.3957722287589549,0.3792006315462267,0.4043721857949684,0.3957894020830284,0.3810643644516956,0.3922496597925387,0.3894459390813859,0.39570664198229866,0.3953814515818015,0.3880458182689204,0.3814582375073443,0.3879415723002464,0.3818060415876579,0.3929906454084717,0.3959075220522513,0.3944367741921275,0.39692126178819664,0.39289718316704747,0.3956658471723572,0.3928336866608074,0.3952156824396377,0.4107123998310869,0.3904876057525018,0.39166079887001376,0.3937219837747403,0.394118726474074,0.39447450377197935,0.395741436278189,0.3945684865391145,0.3930315124904116
1019,0.3729496436351199,0.3453984019293818,0.33065750749965656,0.34668625315295915,0.3488975797811367,0.3097237186219105,0.3139881612581976,0.31414596312825965,0.3376134928816372,0.3469407072892157,0.3265697297785668,0.3491122847292854,0.3245216326137646,0.3442833679338131,0.3450010162147223,0.3466275493493154,0.3122897003582223,0.32881016213368564,0.32861767850313256,0.3456107553325384,0.3515155619565628,0.31297580421916993,0.3960098960858948,0.32330460104883674,0.3769822434679152,0.3938508612021713,0.369935066372431,0.3781474719034341,0.3905979732120563,0.3939728550572678,0.3911241999344318,0.4174717865794201,0.3560198912912488,0.4097053519213695,0.41086511640617895,0.3812834567442183,0.3879191538751905,0.3882194572666489,0.39147990915995495,0.4113279373797845,0.3996890088587272,0.3640389676999031,0.3858694730241848,0.3734297862098609,0.3701174579637407,0.4094358425495849,0.3370819211724725,0.3620044445182383,0.346529902852664,0.3371442255538588,0.36075936314574336,0.3557504067556587,0.3510299020324998,0.3358105333013389,0.3530911881689348
