FIPS,2019-10-27,2019-11-03,2019-11-10,2019-11-17,2019-11-24,2019-12-01,2019-12-08,2019-12-15,2019-12-22,2019-12-29,2020-01-05,2020-01-12,2020-01-19,2020-01-26,2020-02-02,2020-02-09,2020-02-16,2020-02-23,2020-03-01,2020-03-08,2020-03-15,2020-03-22,2020-03-29,2020-04-05,2020-04-12,2020-04-19,2020-04-26,2020-05-03,2020-05-10,2020-05-17,2020-05-24,2020-05-31,2020-06-07,2020-06-14,2020-06-21,2020-06-28,2020-07-05,2020-07-12,2020-07-19,2020-07-26,2020-08-02,2020-08-09,2020-08-16,2020-08-23,2020-08-30,2020-09-06,2020-09-13,2020-09-20,2020-09-27,2020-10-04,2020-10-11,2020-10-18,2020-10-25,2020-11-01,2020-11-08
29031,,-7.337299180914964,2.1045178941948293,-2.3539086316561617,-3.041511668051819,5.779011962586161,-1.5946346757050514,0.047894189345956836,-2.8227053543087166,2.365675586592205,2.2060882211007504,-1.034808742243165,0.9642357876453317,-1.2185763294019583,2.8335472525963064,-6.736484763807167,3.2722618744324325,-1.3025093646526957,1.8845182644326104,1.0861498688557667,-1.5795882649879505,10.044198093553332,-0.5883965402731772,-5.767413556991874,-1.1256564084718228,2.2448640706465834,-2.333588426761086,0.7500616635640697,0.2857056792844793,-0.18373059083068255,0.2872390762208278,-1.0199543283660908,-1.860384999020699,0.9529297460813437,-0.8747407821624327,-0.6597685078085009,0.6326376010678844,0.0405598482904387,4.688447662724177,-3.4896746264173815,0.5446441894198305,-1.3438357598786825,-2.6516570561632795,3.0757326295526863,1.0992645047080676,-0.09144983268706844,-6.401430180537304,5.101376160161846,-3.509056068706075,-2.1268135481929704,5.694071451856638,-4.106405414071002,0.9437065393315982,-2.9878260875680325,2.371276790801518
29033,,16.09151363197188,-0.23568390745461373,-0.0980250142158816,-0.6948261605725348,0.849898109620465,0.9389423546736296,0.21107622320764124,4.313068341861303,0.01712887643361031,0.24844412676535366,-2.5565773371275724,12.881601216541652,-13.41479251988006,-0.8475853758085966,0.18115486252701102,0.27702908961475586,-1.3635810269442963,6.194008622002184,-5.675694705146679,1.3775686591870375,5.207638183252222,-6.5095330155114555,-0.11943842359926857,7.157929893143107,0.34237582102250436,-4.993632860486661,-0.057714345949515806,0.14748765755366836,-0.1489902937786565,-0.05862499020614642,0.21009069709930084,-0.05212246225565181,-0.41885896836906295,-0.1045035508649867,-1.4902058500998512,1.7538551137510172,-0.011932699197963631,3.9785619613149823,-4.0949199126746,0.38181367473594424,0.005667634800543502,-0.21648449857239385,0.06793774716348687,-0.3684576303462967,0.5011998414787674,1.1950931203691464,-1.3161513094078723,0.23492005706608268,-0.3970469594737237,0.17721806650832492,0.14050579637297345,-0.8589177249625481,0.5494144846020702,5.314625895645224
29035,,-8.999501383001569,1.915978988527264,-11.234608682128888,15.258638419133415,-9.110893322390739,-0.7534186595355571,2.985066595074384,0.28208045819787025,-0.7191782132964463,0.8534602992370722,7.375786257227472,-9.035718288279252,-0.4790305876996248,2.775626700909981,-0.60806349839546,0.5101978526643491,10.17629384892532,-2.6132247336435497,-6.730484340355439,-9.065679066937932,-0.29255598077159595,30.605743975806316,-0.0877289873013428,-9.565756432314835,-15.181145430637159,29.16621890897611,-2.1067521440182393,-6.693987484456709,-1.6752711872531807,7.3120181547902465,-6.276912049287592,12.524732432033051,-12.78139784484947,0.5704235399992321,-0.01649735246672149,-10.802115944187705,15.566055977907103,3.687578268197943,-0.31042789394864856,-0.41067834753617893,-26.645233864337804,27.554232502945396,3.8532511638371285,-2.4124360347820577,1.8132874552273932,-2.984351107975267,11.863000844195733,-7.565607558320453,1.7633022701315713,-11.247728343142981,2.830123514546933,10.232546107719056,-0.6465419067754813,-1.9513966926965096
29037,,-6.201324009698343,0.25354340627131483,-0.8484872448176336,-0.9205443004236153,0.9512944998393758,-0.2775698053256109,-0.6200236717213284,0.36112627375657635,-1.068551059576917,4.617786819904802,-2.1804115208554977,-3.3993097230100258,0.6766586625247204,-0.520862223345376,1.576874644820606,1.0139640835583423,-1.8749357241452362,1.5848393255645041,-1.7127464779559984,4.869324359991962,6.032315911612496,-3.1248937768565086,1.424244104964974,-1.951177256811803,3.550350541636832,-1.8352695972928879,-1.1057206536975221,-2.2950982598445284,1.3995802464456606,1.7950410960415768,-2.677315723478953,0.3931681156601254,-2.1869549194618627,0.4957198646245663,-4.895603766440767,4.243318382004932,1.178540782475408,1.3165753791395098,1.0233659086311724,0.86495654348797,-1.9867190110711648,0.5997230893048803,-0.04415039267234016,1.2224757752907975,-4.80384139411228,-0.6564201821624275,0.7202810657702688,0.07617725549240913,1.768252999663997,-0.7679542106085012,-0.8968588216996899,-1.9817581204401375,1.7501602868920714,1.8628724316450609
29039,,-3.3685561288489927,-0.12774531054860924,-0.8034600114230314,0.46982186601612935,2.0725962424555537,-0.6532122457770623,0.4613198113556652,-0.07557519979513551,-0.14212771005259636,0.22133456745780808,-0.29530264075747603,-0.48374393740808164,-0.6116807954094731,0.2874955646970617,-0.45654077827871015,1.1177074545628498,-1.4730284439414403,0.39551479802616074,1.4649015838438604,0.8832259902411386,0.2248954226680297,-0.3598157063099904,0.8802603690822426,-0.7202203166781208,0.2648910772369975,-0.1763469563979517,-0.4566561308475213,-0.09462216956570899,-0.24240202091372087,0.8890829956969621,0.2316477734692255,0.07751138553253668,0.15575947903299422,-0.42976416030433884,2.851813480023723,1.0970652202134403,-0.021733253754248876,0.23041919693035426,0.1912666148294103,-0.39734625370638843,0.1916385360492472,-0.2064355109955476,-4.810079040208965,-0.8506752503624173,1.4705298274415286,-0.29123249849587185,-0.7485355492423714,0.6421072491534101,-0.041092808063999835,-0.5105953431735465,0.4246559038472518,0.14428654486651488,-0.2960265435215484,0.2493070238967278
29041,,21.27849781387393,1.699010334109876,8.374221558930445,-7.147034524711195,-2.369293325865893,-7.5211530611769755,0.9633934972028271,19.183462624393158,-9.079586519325687,-7.192954613926784,-0.7669231607345205,0.22165994879391585,-9.010960704993112,10.38768612550114,-0.4052299289870186,0.48898951030790316,8.817949843645131,-2.4866333431990006,10.950900622592826,-20.268833521551755,-7.109053354480145,-0.22032745839082268,0.646577175851499,0.12405043558257227,-0.4353647006016208,26.415959779677774,-2.5879772561098653,1.356031690637579,13.378928286687684,-5.892476495710422,-7.226529362840214,10.510371641110625,-9.72252493763139,15.242235872467658,-14.097229867649991,6.319529414710773,9.753633932183511,-11.929739294519893,-8.827894619566596,-0.18218106128086653,11.300653528367905,-16.19962142798556,6.927716143476882,17.899189320879934,-0.8301060896570456,-15.528695078981295,1.3435610333299015,19.74465999065882,-16.047129810914196,-0.0894897919688796,-12.474604141754346,23.716693971587727,-0.8915637237328692,-18.355161507315486
29043,,-8.168644997479172,-0.540157961204864,-1.53849154844103,-1.9207693225051659,-1.4937547932714135,4.3361609027906045,-1.8377026299038854,2.698000045831179,0.4781130811492228,-1.676057134485109,-0.16052985302250442,1.285246047275851,-0.9502312510610246,-0.35408965368548806,-0.08273454810009033,-2.5319885824465658,2.3957751415483344,-3.072266721931982,2.369524400039542,3.945274857704554,3.498495248600933,1.6921793159184961,-1.2348408139645835,-0.8302572185296774,-0.08515116413739693,-0.6613847798900317,-2.0795163217966417,-2.1306762244562982,-1.2025165585564561,-0.4105405788752069,-0.5749349578246842,1.136793286975613,-0.14113935062895747,3.8522569614374778,-0.24766308397490114,-2.9519079493645397,0.4810122589304628,-0.6634936415270798,0.9508448305972094,1.3130120533236738,2.8113626715833435,-3.8226358563187257,2.3467262204093444,-2.3452963004227003,2.919664446377681,-6.981425427822302,2.4802505740920564,-0.9477109338347951,1.2788031236840796,-0.6392148446671889,-0.3527183782057421,0.7404277765180137,-0.9011927038735154,0.2924953301719554
29045,,1.9460402605423834,0.5096756347949475,-23.56179100058862,1.1572358430805554,-4.068779685970981,1.3040882635485027,0.6447791692951764,1.679793359783219,-2.1436929120755446,1.4735303613457988,-0.8818783721904148,2.964834589783073,-4.765901592840463,2.497495030058931,28.56410376099839,-22.878551704824478,5.463506570422431,-4.719200630603484,31.209359278301292,-1.471972625775309,-2.8162928759874863,4.206517058778699,-5.845258791115506,6.504240133917887,10.676361806961275,-28.59375957837361,-0.5994000486033552,-2.998681255598458,24.8689134291795,-18.639917380562977,-0.5720899440869128,33.03141038002128,-3.912642076379619,-0.6909936130173499,2.9044208152410507,-15.596868775493247,-10.799289260394758,2.378837909341535,9.320095783635225,-6.2028007392816225,-1.9608548225225588,-1.233949097402216,0.0369321070847393,-0.1667746697070336,0.4449318557073042,-3.247290995975496,0.33071707126869837,12.487675465199336,-0.5698727092701532,-10.084536088566525,1.275252475528932,0.8651293141149242,1.0197527720853317,1.1387049369650124
29047,,-4.965172426697668,-5.71808151584686,-3.2487228877116707,3.034581838621261,-1.4503171991421229,-0.8974554277682378,0.8868648530959762,-0.5037135245359045,2.4661207215542276,2.3519159701558254,-6.064659522919275,0.15494431294920222,4.724219341409192,-4.018665501201257,-0.27065968651127836,-0.4223926359521323,-1.545897670260319,2.232120582547824,0.776005550993271,1.2764397027070429,14.637434463173504,1.720968282732362,-1.5948024410612673,-3.130148067070854,-0.4315665377966523,-0.9427706754982322,-3.8160285788050134,-0.4032683453776265,-0.7972517816921132,-1.0337450536564172,-0.030819799946107614,1.5368224464284692,0.705593315613235,-1.9104700876216272,0.5053165173201447,1.009044116820657,-1.9223263484380944,-1.2212910079708288,2.111002623646299,1.3189073471393225,-1.6279405661811654,1.3847193899425543,-4.119645412352378,0.8402641603939622,1.0806992198363958,-2.0775688930234706,0.09963703925248242,-1.5059436177162002,1.4767793425788458,1.0100828166839637,-4.016079952191232,2.242110794004012,-0.7493117109623094,0.2288762438049113
29049,,7.205471197975416,0.7357541741881476,-1.6942054737798602,2.8058542330937777,-3.0812284147998303,-0.01589620688265128,0.29823383108568263,-2.3189894451517112,4.947302154978868,2.904803706941773,-8.504686446218367,-1.2488026100262772,-1.0683447291485944,3.1604970026549335,0.05743411192227058,-0.7169489228602559,-0.46390974366420956,4.128083145606162,-0.016343173348660447,-1.5993969090944022,1.5208434041236418,0.23318702650551096,3.249970149606149,0.08258140777811772,0.5172547692194256,3.7100358961056283,-4.284732741123955,-0.4592469651608294,2.3256891790163015,-2.1794241531361065,-2.494938679295232,-2.9361290840929177,4.244599715390169,-0.6915194799176895,-8.129431245891968,8.868385057375445,0.17407923032873007,0.21925753712471588,-1.4061289531985643,1.683661750025205,0.24866757170924061,-0.8980947208305017,-2.1300337400795226,-2.996265385574106,10.070882841449388,-4.14173409153194,-2.2055442431428576,2.2539814988871165,-0.44157174779806424,0.12215552779417371,-0.36635135200778496,-0.18817759809052156,-0.46692733416359977,1.5272062333724694
