fips,fct_date,horizon,avl_date,method,value,fct_std
1001,2020-09-06,0,2020-08-30,mob,171.05236648642608,333.50344436187174
1001,2020-09-13,1,2020-08-30,mob,161.608797427464,289.7531487670445
1001,2020-09-20,2,2020-08-30,mob,99.70883821477243,117.74235482664886
1003,2020-09-06,0,2020-08-30,mob,460.11221745183946,399.82613300443376
1003,2020-09-13,1,2020-08-30,mob,264.91696461565846,256.93847840394983
1003,2020-09-20,2,2020-08-30,mob,335.5442346514686,313.2035851576967
1005,2020-09-06,0,2020-08-30,mob,7.395288296970409,9.091738522506935
1005,2020-09-13,1,2020-08-30,mob,14.934409953378267,23.636387921808353
1005,2020-09-20,2,2020-08-30,mob,13.758661636649759,24.438895506772464
1007,2020-09-06,0,2020-08-30,mob,69.12335708698369,109.9250863690107
1007,2020-09-13,1,2020-08-30,mob,66.62565774458216,90.55576606564894
1007,2020-09-20,2,2020-08-30,mob,71.02700150962936,102.46921377458143
1009,2020-09-06,0,2020-08-30,mob,118.85055144309858,192.47297174835816
1009,2020-09-13,1,2020-08-30,mob,132.3335467104551,193.09783237535103
1009,2020-09-20,2,2020-08-30,mob,128.52778931470164,177.9432255786794
1011,2020-09-06,0,2020-08-30,mob,43.332035319202376,75.8927178617421
1011,2020-09-13,1,2020-08-30,mob,34.05672670885163,69.94957842900756
1011,2020-09-20,2,2020-08-30,mob,33.550175387105014,51.92900675286746
1013,2020-09-06,0,2020-08-30,mob,39.47383195796307,61.409477162510484
1013,2020-09-13,1,2020-08-30,mob,40.7577331814924,61.85504345285412
1013,2020-09-20,2,2020-08-30,mob,41.135521649320296,56.13388050451547
1015,2020-09-06,0,2020-08-30,mob,477.26334006737153,576.2515084157047
1015,2020-09-13,1,2020-08-30,mob,462.61283902440925,473.60333844793684
1015,2020-09-20,2,2020-08-30,mob,363.34415723786964,339.1339752349151
1017,2020-09-06,0,2020-08-30,mob,23.80207536273439,28.084433626749746
1017,2020-09-13,1,2020-08-30,mob,6.592444553345952,8.082183250606045
1017,2020-09-20,2,2020-08-30,mob,11.072138756935814,16.157906877150367
1019,2020-09-06,0,2020-08-30,mob,52.610434153306805,96.59047870392168
1019,2020-09-13,1,2020-08-30,mob,50.670676962529214,80.2591783971202
1019,2020-09-20,2,2020-08-30,mob,44.6383017712591,65.60846421003123
1021,2020-09-06,0,2020-08-30,mob,182.86621764155655,241.39118955946446
1021,2020-09-13,1,2020-08-30,mob,163.46987875612962,185.71362150189168
1021,2020-09-20,2,2020-08-30,mob,179.87922535803352,251.34299920181635
1023,2020-09-06,0,2020-08-30,mob,21.616996807556113,36.57854367178771
1023,2020-09-13,1,2020-08-30,mob,22.22711437264999,34.6141938751261
1023,2020-09-20,2,2020-08-30,mob,25.929678947649045,71.68206041224197
1025,2020-09-06,0,2020-08-30,mob,79.80756520014656,105.02501304571894
1025,2020-09-13,1,2020-08-30,mob,80.6035084633678,115.2490292038108
1025,2020-09-20,2,2020-08-30,mob,91.41028128817541,118.77006141526056
1027,2020-09-06,0,2020-08-30,mob,78.75569689869369,133.74672584605236
1027,2020-09-13,1,2020-08-30,mob,79.19850354846447,119.22737332331673
1027,2020-09-20,2,2020-08-30,mob,81.92055967353198,209.81453151022018
1029,2020-09-06,0,2020-08-30,mob,61.17287550817893,105.07994542811683
1029,2020-09-13,1,2020-08-30,mob,38.11379925315241,62.199519048967154
1029,2020-09-20,2,2020-08-30,mob,45.581153474841784,84.20339394758612
1031,2020-09-06,0,2020-08-30,mob,86.02392256049951,110.04180816638085
1031,2020-09-13,1,2020-08-30,mob,82.95557813186191,88.24624633030358
1031,2020-09-20,2,2020-08-30,mob,82.68371240389816,95.7114317229753
1033,2020-09-06,0,2020-08-30,mob,187.9529176747617,258.99911762363445
1033,2020-09-13,1,2020-08-30,mob,177.4713204137376,204.3473721672632
1033,2020-09-20,2,2020-08-30,mob,172.91181409521855,184.01544002833592
1035,2020-09-06,0,2020-08-30,mob,19.08137904885384,99.22317608581041
1035,2020-09-13,1,2020-08-30,mob,16.471662057993427,63.749829342194815
1035,2020-09-20,2,2020-08-30,mob,17.349963915759044,25.033405925769586
1037,2020-09-06,0,2020-08-30,mob,8.17918941027752,16.478769975466598
1037,2020-09-13,1,2020-08-30,mob,7.5053427282836145,28.590068935194427
1037,2020-09-20,2,2020-08-30,mob,6.694172232310862,14.264140235432329
1039,2020-09-06,0,2020-08-30,mob,6.165009668813918,9.191302003902203
1039,2020-09-13,1,2020-08-30,mob,22.45795288320729,28.46351550853753
1039,2020-09-20,2,2020-08-30,mob,29.402319581223825,35.84628993919391
1041,2020-09-06,0,2020-08-30,mob,56.485839992274464,88.69701733145482
1041,2020-09-13,1,2020-08-30,mob,62.60058323657567,116.61793531866395
1041,2020-09-20,2,2020-08-30,mob,55.2638401598776,90.47262324177579
1043,2020-09-06,0,2020-08-30,mob,150.31599419584416,167.75779128095124
1043,2020-09-13,1,2020-08-30,mob,148.73096956473015,156.8920948936608
1043,2020-09-20,2,2020-08-30,mob,133.49178250054356,153.29796746762904
1045,2020-09-06,0,2020-08-30,mob,74.3903348951259,90.91132246203148
1045,2020-09-13,1,2020-08-30,mob,76.58824641923229,96.1652942451398
1045,2020-09-20,2,2020-08-30,mob,75.49706695578948,101.01102843299641
1047,2020-09-06,0,2020-08-30,mob,72.3533499552376,161.7403011960066
1047,2020-09-13,1,2020-08-30,mob,51.00709757403038,105.35230056855127
1047,2020-09-20,2,2020-08-30,mob,38.9372508809531,44.32676438166668
