fips,fct_date,horizon,avl_date,method,value,fct_std
1001,2020-11-15,0,2020-11-08,mob,370.3143541076538,673.8915527404671
1001,2020-11-22,1,2020-11-08,mob,138.57786947382166,170.85224858185654
1001,2020-11-29,2,2020-11-08,mob,135.99280995950008,143.08499379712575
1003,2020-11-15,0,2020-11-08,mob,433.6139508722704,389.4189286840863
1003,2020-11-22,1,2020-11-08,mob,433.29649047018296,442.94783362486714
1003,2020-11-29,2,2020-11-08,mob,447.5143457735086,416.4277132605884
1005,2020-11-15,0,2020-11-08,mob,95.09990507749924,493.6224537265936
1005,2020-11-22,1,2020-11-08,mob,73.91057858525353,256.41378928855244
1005,2020-11-29,2,2020-11-08,mob,62.826053185582715,100.52580826937981
1007,2020-11-15,0,2020-11-08,mob,94.501990648627,183.13201548460083
1007,2020-11-22,1,2020-11-08,mob,86.86149734630017,211.5002620860603
1007,2020-11-29,2,2020-11-08,mob,76.58317771266081,108.0409290551867
1009,2020-11-15,0,2020-11-08,mob,174.38761018537377,239.53483729470497
1009,2020-11-22,1,2020-11-08,mob,188.42658504844303,287.54994362773726
1009,2020-11-29,2,2020-11-08,mob,178.4834663751807,288.2498962586801
1011,2020-11-15,0,2020-11-08,mob,24.598950900151237,39.655400563244136
1011,2020-11-22,1,2020-11-08,mob,19.539671551836182,31.80479842976027
1011,2020-11-29,2,2020-11-08,mob,15.958058919424849,36.28495360677343
1013,2020-11-15,0,2020-11-08,mob,30.92308696199723,46.32451680903944
1013,2020-11-22,1,2020-11-08,mob,30.702177868112926,43.98122928837558
1013,2020-11-29,2,2020-11-08,mob,30.400391282284822,42.451040327517134
1015,2020-11-15,0,2020-11-08,mob,378.28605878077406,410.10270965081406
1015,2020-11-22,1,2020-11-08,mob,391.839747505276,421.7282201747993
1015,2020-11-29,2,2020-11-08,mob,395.93470790324125,419.0335681344406
1017,2020-11-15,0,2020-11-08,mob,61.75554536208344,70.14713286277511
1017,2020-11-22,1,2020-11-08,mob,79.526929559007,103.28765455100162
1017,2020-11-29,2,2020-11-08,mob,82.06810397981226,112.34006424622733
1019,2020-11-15,0,2020-11-08,mob,82.75730129117163,116.86726640953636
1019,2020-11-22,1,2020-11-08,mob,89.84377267804472,124.97957344664715
1019,2020-11-29,2,2020-11-08,mob,76.02665271514634,133.68653093568656
1021,2020-11-15,0,2020-11-08,mob,180.34600662762875,543.971373775444
