fips,fct_date,horizon,avl_date,method,value,fct_std
1001,2020-06-28,0,2020-06-21,mob,178.50231796267818,365.37544749215823
1001,2020-07-05,1,2020-06-21,mob,194.95650541075364,605.7034954134575
1001,2020-07-12,2,2020-06-21,mob,104.79368601351143,145.6726313729166
1003,2020-06-28,0,2020-06-21,mob,55.53367483472683,51.782714882813494
1003,2020-07-05,1,2020-06-21,mob,60.9509349135423,67.69739886317812
1003,2020-07-12,2,2020-06-21,mob,48.18806097312229,43.772645351408364
1005,2020-06-28,0,2020-06-21,mob,103.94051349047669,289.69857779927344
1005,2020-07-05,1,2020-06-21,mob,95.20459321683248,225.613011430995
1005,2020-07-12,2,2020-06-21,mob,56.79573003201264,84.33493819437356
1007,2020-06-28,0,2020-06-21,mob,21.573050979301524,26.712277780936237
1007,2020-07-05,1,2020-06-21,mob,20.08615994847133,27.503977287144004
1007,2020-07-12,2,2020-06-21,mob,19.713765165301886,26.487973404818483
1009,2020-06-28,0,2020-06-21,mob,19.480265806870197,29.66516819066573
1009,2020-07-05,1,2020-06-21,mob,19.248877349152675,28.70735953533497
1009,2020-07-12,2,2020-06-21,mob,17.82912247169957,23.193561228966214
1011,2020-06-28,0,2020-06-21,mob,344.0095266606633,1085.2920546004357
1011,2020-07-05,1,2020-06-21,mob,85.82580123368578,158.86331716722825
1011,2020-07-12,2,2020-06-21,mob,55.84817153873951,103.60235975191088
1013,2020-06-28,0,2020-06-21,mob,100.37332631487804,142.7233800623329
1013,2020-07-05,1,2020-06-21,mob,105.50678496101843,175.32109968086314
1013,2020-07-12,2,2020-06-21,mob,100.67381021902872,131.5060973527267
1015,2020-06-28,0,2020-06-21,mob,26.566120710711502,26.219135326552
1015,2020-07-05,1,2020-06-21,mob,19.49107510291786,19.845173864962607
1015,2020-07-12,2,2020-06-21,mob,19.388159739725022,19.65536665499518
1017,2020-06-28,0,2020-06-21,mob,40.275278388822926,53.14290153505991
1017,2020-07-05,1,2020-06-21,mob,35.82946876717475,37.384728549081395
1017,2020-07-12,2,2020-06-21,mob,34.31236648883623,42.593241692923996
1019,2020-06-28,0,2020-06-21,mob,51.36533242602393,496.8523805651117
1019,2020-07-05,1,2020-06-21,mob,9.587484820374524,16.731904178466465
1019,2020-07-12,2,2020-06-21,mob,9.16125073653856,14.620598616534169
1021,2020-06-28,0,2020-06-21,mob,64.04301473873718,256.828858275914
1021,2020-07-05,1,2020-06-21,mob,65.60108989502382,190.73672708558445
1021,2020-07-12,2,2020-06-21,mob,29.58542289956869,43.39579654121514
1023,2020-06-28,0,2020-06-21,mob,23.28176712864376,43.19586003310022
1023,2020-07-05,1,2020-06-21,mob,24.366817089624142,37.103546060438426
1023,2020-07-12,2,2020-06-21,mob,25.404375471332024,49.15584915139776
1025,2020-06-28,0,2020-06-21,mob,49.89717628733211,71.03129337757396
1025,2020-07-05,1,2020-06-21,mob,48.378513675367316,67.44817259981978
1025,2020-07-12,2,2020-06-21,mob,41.41522307009088,69.53414138505828
1027,2020-06-28,0,2020-06-21,mob,2.9400439425495555,4.8622660271631535
1027,2020-07-05,1,2020-06-21,mob,2.9496426813059347,5.311417542106038
1027,2020-07-12,2,2020-06-21,mob,2.61018029474822,4.587865738683035
1029,2020-06-28,0,2020-06-21,mob,3.1086511795873157,4.95496308460725
1029,2020-07-05,1,2020-06-21,mob,3.0387557644435352,5.440785216777717
1029,2020-07-12,2,2020-06-21,mob,3.1437193967450083,5.894749567773059
1031,2020-06-28,0,2020-06-21,mob,42.976859513145335,47.078785087688274
