fips,fct_date,horizon,avl_date,method,value,fct_std
1001,2020-06-21,0,2020-06-14,mob,438.24926829462936,2800.014992731243
1001,2020-06-28,1,2020-06-14,mob,200.04179104340915,413.8517316003289
1001,2020-07-05,2,2020-06-14,mob,161.53019538238325,208.9990454123169
1003,2020-06-21,0,2020-06-14,mob,35.280179199959804,33.96852870218733
1003,2020-06-28,1,2020-06-14,mob,36.99118178328099,36.6028598289545
1003,2020-07-05,2,2020-06-14,mob,36.341139251528894,36.77284389950708
1005,2020-06-21,0,2020-06-14,mob,103.40498576996124,200.45980818757286
1005,2020-06-28,1,2020-06-14,mob,135.49225729291712,352.85316350797723
1005,2020-07-05,2,2020-06-14,mob,73.29250899556871,97.90822894949262
1007,2020-06-21,0,2020-06-14,mob,19.586740520332906,35.03738966204888
1007,2020-06-28,1,2020-06-14,mob,18.884297913178454,34.216414788054145
1007,2020-07-05,2,2020-06-14,mob,19.092277783495593,36.17069136343866
1009,2020-06-21,0,2020-06-14,mob,12.974938396085,20.6578666184541
1009,2020-06-28,1,2020-06-14,mob,13.269681213471769,19.83643914615636
1009,2020-07-05,2,2020-06-14,mob,21.187904241870342,27.874123264236328
1011,2020-06-21,0,2020-06-14,mob,146.48519093543914,622.9294198300963
1011,2020-06-28,1,2020-06-14,mob,41.33744579809721,73.94210572720094
1011,2020-07-05,2,2020-06-14,mob,73.52961790630793,128.7476415903812
1013,2020-06-21,0,2020-06-14,mob,135.9263718683864,203.5579223324894
1013,2020-06-28,1,2020-06-14,mob,122.17942030155191,179.69085162970745
1013,2020-07-05,2,2020-06-14,mob,119.27904673240096,197.31000092986758
1015,2020-06-21,0,2020-06-14,mob,17.950015887243985,18.044819768296176
1015,2020-06-28,1,2020-06-14,mob,16.5379808371758,15.25820328825482
1015,2020-07-05,2,2020-06-14,mob,17.235333782398484,19.919418310005707
1017,2020-06-21,0,2020-06-14,mob,34.766133455249424,43.94632818692392
1017,2020-06-28,1,2020-06-14,mob,33.66981804792017,40.127754108616784
1017,2020-07-05,2,2020-06-14,mob,36.083213393534976,47.57789605685882
1019,2020-06-21,0,2020-06-14,mob,5.760451180108199,9.342128540188224
1019,2020-06-28,1,2020-06-14,mob,9.19661560224352,12.4285370337319
1019,2020-07-05,2,2020-06-14,mob,9.10285780090008,12.531173884736113
1021,2020-06-21,0,2020-06-14,mob,39.99457441875013,73.88970450020615
1021,2020-06-28,1,2020-06-14,mob,56.035306925921276,170.64795040467104
1021,2020-07-05,2,2020-06-14,mob,31.45853369072051,46.13014368763325
1023,2020-06-21,0,2020-06-14,mob,36.1620483989111,79.45752121866624
1023,2020-06-28,1,2020-06-14,mob,33.47692542732027,79.41305005486595
1023,2020-07-05,2,2020-06-14,mob,48.575107441201496,77.62533796743335
1025,2020-06-21,0,2020-06-14,mob,30.188846491122767,41.33493249404445
1025,2020-06-28,1,2020-06-14,mob,34.981001666329696,47.72269873750636
1025,2020-07-05,2,2020-06-14,mob,45.503502239309924,60.245913702747366
1027,2020-06-21,0,2020-06-14,mob,2.109530233461769,3.3605690176535608
1027,2020-06-28,1,2020-06-14,mob,2.1439174978891984,3.360821580057284
1027,2020-07-05,2,2020-06-14,mob,2.4069588798491264,4.1450403054361455
1029,2020-06-21,0,2020-06-14,mob,2.6628827490314904,4.847604924474005
1029,2020-06-28,1,2020-06-14,mob,2.7597534189304835,4.915292236231572
1029,2020-07-05,2,2020-06-14,mob,3.021307360726397,7.200854404696328
1031,2020-06-21,0,2020-06-14,mob,40.28096272201302,51.45870862265615
1031,2020-06-28,1,2020-06-14,mob,41.131869937772564,46.59728665499178
1031,2020-07-05,2,2020-06-14,mob,43.20435888388998,48.33460324856936
1033,2020-06-21,0,2020-06-14,mob,105.744644472051,222.79482461339504
1033,2020-06-28,1,2020-06-14,mob,102.34141567221434,255.97628270837413
1033,2020-07-05,2,2020-06-14,mob,67.50313689854077,75.68900584812573
1035,2020-06-21,0,2020-06-14,mob,73.46248091911805,232.6403951867482
1035,2020-06-28,1,2020-06-14,mob,70.47404313764562,233.41354013789402
1035,2020-07-05,2,2020-06-14,mob,34.17470353973254,52.103199140038605
1037,2020-06-21,0,2020-06-14,mob,4.0180850542128885,9.2347830941126
1037,2020-06-28,1,2020-06-14,mob,3.36718693168448,6.434869502249511
1037,2020-07-05,2,2020-06-14,mob,4.314385617185339,7.757455034039547
1039,2020-06-21,0,2020-06-14,mob,18.99261582685382,24.431758687624068
1039,2020-06-28,1,2020-06-14,mob,25.180240362916518,28.887919183395383
1039,2020-07-05,2,2020-06-14,mob,22.314251020611017,26.946091715540486
1041,2020-06-21,0,2020-06-14,mob,14.176365979214136,21.680310195072426
1041,2020-06-28,1,2020-06-14,mob,20.71009406867732,35.07000342978522
1041,2020-07-05,2,2020-06-14,mob,22.103918483345765,42.63801101912416
1043,2020-06-21,0,2020-06-14,mob,69.90946217298048,81.47728642280012
1043,2020-06-28,1,2020-06-14,mob,67.93458339448729,88.56384418361094
1043,2020-07-05,2,2020-06-14,mob,68.11516364096228,74.02815510900624
1045,2020-06-21,0,2020-06-14,mob,100.66926678968504,264.06071393716803
1045,2020-06-28,1,2020-06-14,mob,85.71718717289009,179.06309970115854
1045,2020-07-05,2,2020-06-14,mob,65.0382833013916,91.92327456490942
1047,2020-06-21,0,2020-06-14,mob,74.06363986502042,87.65870468443205
1047,2020-06-28,1,2020-06-14,mob,68.43546734482669,95.50360510520963
1047,2020-07-05,2,2020-06-14,mob,129.05166870789986,161.1963951497445
1049,2020-06-21,0,2020-06-14,mob,71.7129737563382,209.12381942058684
1049,2020-06-28,1,2020-06-14,mob,68.45321779329825,83.55834695312322
1049,2020-07-05,2,2020-06-14,mob,72.85671962842883,121.11577502444466
1051,2020-06-21,0,2020-06-14,mob,229.0032870781976,399.3793853492393
1051,2020-06-28,1,2020-06-14,mob,226.0502800891292,465.822537185014
1051,2020-07-05,2,2020-06-14,mob,157.3101094230349,157.6142744848641
1053,2020-06-21,0,2020-06-14,mob,14.121084776413136,17.98392613128237
1053,2020-06-28,1,2020-06-14,mob,15.794706477200133,24.22224512062353
1053,2020-07-05,2,2020-06-14,mob,16.957994650887134,20.745414952831915
1055,2020-06-21,0,2020-06-14,mob,47.76030351926263,46.439264090810774
1055,2020-06-28,1,2020-06-14,mob,51.650522389925,52.5522611126995
1055,2020-07-05,2,2020-06-14,mob,47.48948866352396,52.43717167152217
1057,2020-06-21,0,2020-06-14,mob,7.333079658887043,12.616770085772373
1057,2020-06-28,1,2020-06-14,mob,8.04636687487941,15.719502784975916
1057,2020-07-05,2,2020-06-14,mob,7.513680870006866,13.996469426167073
1059,2020-06-21,0,2020-06-14,mob,239.61361278721958,532.4862654786838
1059,2020-06-28,1,2020-06-14,mob,153.2788413325684,213.9205856860591
1059,2020-07-05,2,2020-06-14,mob,150.0128703876967,225.34881026999287
1061,2020-06-21,0,2020-06-14,mob,7.200846571491235,10.471305299450329
1061,2020-06-28,1,2020-06-14,mob,6.89806975153367,9.249086518761858
1061,2020-07-05,2,2020-06-14,mob,10.271572853950843,17.284320188511874
1063,2020-06-21,0,2020-06-14,mob,28.550702297653146,64.78718668992975
1063,2020-06-28,1,2020-06-14,mob,26.232052414810738,53.3960825402631
1063,2020-07-05,2,2020-06-14,mob,43.46977821817882,70.86709003779157
1065,2020-06-21,0,2020-06-14,mob,69.8083929326139,132.94866979976416
1065,2020-06-28,1,2020-06-14,mob,65.16420306173457,118.2935142363095
1065,2020-07-05,2,2020-06-14,mob,65.85786059102446,112.1933956286753
1067,2020-06-21,0,2020-06-14,mob,45.527521778952114,127.97183354743127
1067,2020-06-28,1,2020-06-14,mob,60.336535336810684,150.63851335894918
1067,2020-07-05,2,2020-06-14,mob,33.81716400171735,47.78890358925538
1069,2020-06-21,0,2020-06-14,mob,98.59570125310455,280.82562855822414
1069,2020-06-28,1,2020-06-14,mob,90.26321182107176,138.56070256534042
1069,2020-07-05,2,2020-06-14,mob,68.5410311668618,60.402533435906925
1071,2020-06-21,0,2020-06-14,mob,22.93058253058429,31.661657380766982
1071,2020-06-28,1,2020-06-14,mob,20.99440365448593,25.091192660827762
1071,2020-07-05,2,2020-06-14,mob,22.53234712240847,28.143556189330287
