fips,fct_date,horizon,avl_date,method,value,fct_std
1001,2020-08-16,0,2020-08-09,mob,145.08150542924534,179.2763111265728
1001,2020-08-23,1,2020-08-09,mob,145.51980862147906,183.7422873408757
1001,2020-08-30,2,2020-08-09,mob,146.1295036457023,187.0827072749712
1003,2020-08-16,0,2020-08-09,mob,840.5979146549048,801.4480274526744
1003,2020-08-23,1,2020-08-09,mob,627.9279165022123,542.9098968882033
1003,2020-08-30,2,2020-08-09,mob,476.3505814834002,446.5424953360368
1005,2020-08-16,0,2020-08-09,mob,94.57516159313309,211.8117213096927
1005,2020-08-23,1,2020-08-09,mob,91.20341405089395,281.22747235992017
1005,2020-08-30,2,2020-08-09,mob,51.603753500827224,72.78787692099719
1007,2020-08-16,0,2020-08-09,mob,103.27256663522779,191.24625473521286
1007,2020-08-23,1,2020-08-09,mob,96.40176967244871,144.28905290072262
1007,2020-08-30,2,2020-08-09,mob,112.87992681550564,298.72151373300096
1009,2020-08-16,0,2020-08-09,mob,135.85851607001257,175.52530860110917
1009,2020-08-23,1,2020-08-09,mob,153.77364192329472,218.4694102641802
1009,2020-08-30,2,2020-08-09,mob,133.9328602534288,187.792869599278
1011,2020-08-16,0,2020-08-09,mob,58.797443906980895,94.33733720731074
1011,2020-08-23,1,2020-08-09,mob,56.251055395459716,101.15808242699116
1011,2020-08-30,2,2020-08-09,mob,62.37681369676131,134.88234234629059
1013,2020-08-16,0,2020-08-09,mob,49.26668200886819,68.69247216232174
1013,2020-08-23,1,2020-08-09,mob,47.66202960794644,66.63175966687055
1013,2020-08-30,2,2020-08-09,mob,49.24507664851207,92.10595007864107
1015,2020-08-16,0,2020-08-09,mob,513.3506767699879,957.7833046718083
1015,2020-08-23,1,2020-08-09,mob,379.4665303997741,916.228422248985
1015,2020-08-30,2,2020-08-09,mob,298.34057527431025,325.4477894696415
1017,2020-08-16,0,2020-08-09,mob,47.016704605136574,55.354094470512344
1017,2020-08-23,1,2020-08-09,mob,61.033708029751864,69.74869525086311
1017,2020-08-30,2,2020-08-09,mob,56.066814253005546,91.83794717878712
1019,2020-08-16,0,2020-08-09,mob,46.219234037527855,82.7996146080227
1019,2020-08-23,1,2020-08-09,mob,46.59634649422972,58.88439311338782
1019,2020-08-30,2,2020-08-09,mob,60.285930553476994,116.1183168019237
1021,2020-08-16,0,2020-08-09,mob,250.2317095347749,547.5711183764388
1021,2020-08-23,1,2020-08-09,mob,235.90542827326942,702.5306131037296
1021,2020-08-30,2,2020-08-09,mob,161.393838165369,191.82100305547615
1023,2020-08-16,0,2020-08-09,mob,23.161746513436967,44.01202435122319
1023,2020-08-23,1,2020-08-09,mob,21.373655810369414,38.62640202786822
1023,2020-08-30,2,2020-08-09,mob,20.854008084663914,30.55189182754344
1025,2020-08-16,0,2020-08-09,mob,177.9143906585781,256.77530146316303
1025,2020-08-23,1,2020-08-09,mob,169.45553951693657,250.85024934431863
1025,2020-08-30,2,2020-08-09,mob,167.6608979912454,223.83775391426656
1027,2020-08-16,0,2020-08-09,mob,59.32417691020525,114.4297447115973
1027,2020-08-23,1,2020-08-09,mob,62.303335681812534,108.16366389043871
1027,2020-08-30,2,2020-08-09,mob,51.08325865303164,90.8273971306207
1029,2020-08-16,0,2020-08-09,mob,20.720743971076068,48.18847731399645
1029,2020-08-23,1,2020-08-09,mob,18.2420074887027,35.81059813532878
1029,2020-08-30,2,2020-08-09,mob,22.340645254065546,55.513441699368826
1031,2020-08-16,0,2020-08-09,mob,100.65923209664804,139.01208430224992
1031,2020-08-23,1,2020-08-09,mob,59.034454740890034,66.87827479549
1031,2020-08-30,2,2020-08-09,mob,86.75548971000244,100.24605532223828
1033,2020-08-16,0,2020-08-09,mob,177.4269057367427,211.6614225293523
1033,2020-08-23,1,2020-08-09,mob,183.87188973504985,260.13715185933313
1033,2020-08-30,2,2020-08-09,mob,216.916355126594,282.11874739668997
1035,2020-08-16,0,2020-08-09,mob,51.15985261098712,88.41347157310253
1035,2020-08-23,1,2020-08-09,mob,65.34081315665829,112.2681207220158
1035,2020-08-30,2,2020-08-09,mob,62.48731144090783,106.2823677348222
1037,2020-08-16,0,2020-08-09,mob,58.076684870299204,263.27519247448976
1037,2020-08-23,1,2020-08-09,mob,49.405552531631486,354.17408310686625
1037,2020-08-30,2,2020-08-09,mob,17.31754895192538,42.63741569907918
1039,2020-08-16,0,2020-08-09,mob,151.84630482137138,462.457381967123
1039,2020-08-23,1,2020-08-09,mob,138.13123850794005,366.0502384208666
1039,2020-08-30,2,2020-08-09,mob,80.92934247851727,117.40211093635557
1041,2020-08-16,0,2020-08-09,mob,143.63879914911502,330.9120122939565
