fips,fct_date,horizon,avl_date,method,value,fct_std,fct_lb,fct_ub
1001,2021-03-07,0,2021-02-28,spatial,95.60050592398123,11.507795380335505,75.40095887383987,121.21141255263372
1001,2021-03-14,1,2021-02-28,spatial,95.722042371189,10.508176542883591,76.98833188249486,119.01426062453841
1001,2021-03-21,2,2021-02-28,spatial,95.99077797223411,10.6810507415653,76.94188334721284,119.75570462883043
1001,2021-03-28,3,2021-02-28,spatial,96.19790231779531,9.783470280641993,78.6735595831882,117.6257494814254
1003,2021-03-07,0,2021-02-28,spatial,200.7339392204466,23.168184172093355,159.77104957448128,252.1990965339051
1003,2021-03-14,1,2021-02-28,spatial,201.37061813515263,21.81498279736154,162.27873511129155,249.87947940513584
1003,2021-03-21,2,2021-02-28,spatial,200.08885545705522,24.539935470890732,156.87631562255055,255.2045534677214
1003,2021-03-28,3,2021-02-28,spatial,201.07403013744891,23.56668548775724,159.53274688310688,253.4323916915956
1005,2021-03-07,0,2021-02-28,spatial,26.135420250056196,2.8664890504515306,21.0269717466,32.48495312966293
1005,2021-03-14,1,2021-02-28,spatial,25.864250700813297,2.017760322556009,22.152261089341913,30.198247556606173
1005,2021-03-21,2,2021-02-28,spatial,26.03225910091355,3.594921801691839,19.788806988374795,34.24554670199207
1005,2021-03-28,3,2021-02-28,spatial,25.917640929928837,3.6779036253775184,19.633098812930253,34.21386087713919
1007,2021-03-07,0,2021-02-28,spatial,11.977163865317365,1.0248612195946942,10.104160202409236,14.19736538049537
1007,2021-03-14,1,2021-02-28,spatial,12.664019226829653,0.7386734610135574,11.2738338220335,14.225629498287502
1007,2021-03-21,2,2021-02-28,spatial,11.964781721308693,1.4323299017087752,9.449052500547221,15.15030227954306
1007,2021-03-28,3,2021-02-28,spatial,12.064532418282495,1.3666534484222894,9.631192721456566,15.112660153453634
1009,2021-03-07,0,2021-02-28,spatial,157.4215091131754,12.618752153442856,134.13428177559592,184.7516623149971
1009,2021-03-14,1,2021-02-28,spatial,157.10702173448203,18.7041700905427,124.3706272161332,198.46017368220856
1009,2021-03-21,2,2021-02-28,spatial,156.56084346642004,17.89612010214343,124.83562122957386,196.34858596842625
1009,2021-03-28,3,2021-02-28,spatial,157.0744802094427,23.241215477065644,117.42898704673323,210.10478718723624
1011,2021-03-07,0,2021-02-28,spatial,10.017037351364486,0.7797576476500825,8.580364866263865,11.694262291007044
1011,2021-03-14,1,2021-02-28,spatial,9.984361972642573,1.3386776562152325,7.66253497471593,13.0097264586315
1011,2021-03-21,2,2021-02-28,spatial,10.021709218665444,1.2285882184525383,7.870594898737861,12.760745147687599
1011,2021-03-28,3,2021-02-28,spatial,9.977028838697253,1.3632179404348104,7.6255479391534555,13.05363302971342
1013,2021-03-07,0,2021-02-28,spatial,61.28542121679839,5.9273480679260375,50.55914040288057,74.28731627538534
1013,2021-03-14,1,2021-02-28,spatial,61.2553547625734,4.919282798419367,52.22700253153983,71.84441582345764
1013,2021-03-21,2,2021-02-28,spatial,61.16753550321023,7.483126003676095,47.95525105654299,78.01997314381697
1013,2021-03-28,3,2021-02-28,spatial,60.82660696317718,8.102290850322161,46.78163648065138,79.08821479947763
1015,2021-03-07,0,2021-02-28,spatial,729.3882269014665,56.19997693312146,625.5018479165287,850.5285592912585
1015,2021-03-14,1,2021-02-28,spatial,723.8012724761438,91.63193512148963,564.2689794199716,928.4371481427257
1015,2021-03-21,2,2021-02-28,spatial,742.8804757830037,70.16586682878257,616.6908560821199,894.8914936174982
1015,2021-03-28,3,2021-02-28,spatial,727.9863245571753,87.56454919827917,573.160586108489,924.6345641812019
1017,2021-03-07,0,2021-02-28,spatial,26.02902591073792,2.909089719313644,20.90070623184409,32.41566013829805
1017,2021-03-14,1,2021-02-28,spatial,25.959029240498253,2.9062972003151537,20.812006664321718,32.37896325798651
1017,2021-03-21,2,2021-02-28,spatial,25.91625784063919,2.9728249923137766,20.62293380469589,32.56822849858322
1017,2021-03-28,3,2021-02-28,spatial,26.154140645921373,3.0374296048120306,20.80391119199975,32.88031114022864
1019,2021-03-07,0,2021-02-28,spatial,12.982214698521695,1.076075481667418,11.009798432992461,15.307991286512976
1019,2021-03-14,1,2021-02-28,spatial,13.03335459145952,1.4874443866143154,10.408855156644073,16.319598010573753
1019,2021-03-21,2,2021-02-28,spatial,13.050355770234239,1.6151635103705402,10.211726867818284,16.678059248374016
1019,2021-03-28,3,2021-02-28,spatial,12.992802738138256,1.6181521120997755,10.155562588101663,16.62270519507758
1021,2021-03-07,0,2021-02-28,spatial,43.17529966769752,3.069104531714145,37.50316867574713,49.70530670388335
1021,2021-03-14,1,2021-02-28,spatial,42.15317729730188,0.4154708657872398,41.330709473192506,42.9920119665566
1021,2021-03-21,2,2021-02-28,spatial,42.16596121093729,0.4146752382263624,41.345296273645594,43.002915569275636
1021,2021-03-28,3,2021-02-28,spatial,42.913694651907775,5.4486263005479385,33.39301022833096,55.14882234590398
1023,2021-03-07,0,2021-02-28,spatial,6.978972285494349,0.6989184531570575,5.7152801598272625,8.522076398643303
1023,2021-03-14,1,2021-02-28,spatial,6.9718242139958795,0.7026224041382033,5.7052911148551395,8.519518442152867
1023,2021-03-21,2,2021-02-28,spatial,7.012967128379918,1.0561287411720377,5.231295942323208,9.401438665673302
1023,2021-03-28,3,2021-02-28,spatial,7.044112057135594,0.7640890317058369,5.679191532657884,8.737073646512663
1025,2021-03-07,0,2021-02-28,spatial,8.97168020078995,0.9095608204488086,7.3362967903527485,10.971617960043867
1025,2021-03-14,1,2021-02-28,spatial,9.016679034530561,0.9849301950314989,7.258049386862625,11.20142568317326
1025,2021-03-21,2,2021-02-28,spatial,8.98543525289051,1.0621732778893485,7.105785411027732,11.362297341344865
1025,2021-03-28,3,2021-02-28,spatial,8.615991348576678,0.6431809632067063,7.423729488586495,9.999732214499485
1027,2021-03-07,0,2021-02-28,spatial,23.961444058600588,2.330736963682047,19.747695900841784,29.07431855627123
1027,2021-03-14,1,2021-02-28,spatial,24.08088734991121,1.418184675210398,21.410989127938144,27.083715380642786
1027,2021-03-21,2,2021-02-28,spatial,23.97811757266509,2.4870250357661257,19.51305364934857,29.46489732773038
1027,2021-03-28,3,2021-02-28,spatial,24.19411525985653,3.1829995253730106,18.640177892660276,31.40287697778418
1029,2021-03-07,0,2021-02-28,spatial,27.94952320533632,2.295317406458118,23.748314938931713,32.8939484512653
1029,2021-03-14,1,2021-02-28,spatial,27.682923816776942,2.131367598618116,23.754319009366288,32.26126039409118
1029,2021-03-21,2,2021-02-28,spatial,27.969552595105355,3.1521985690326417,22.331486650319157,35.03107001428338
1029,2021-03-28,3,2021-02-28,spatial,28.092025251193892,3.397926829582246,22.0955100701787,35.71593867746058
1031,2021-03-07,0,2021-02-28,spatial,30.01367808225088,2.62591056824827,25.21072768914885,35.731648968336465
1031,2021-03-14,1,2021-02-28,spatial,29.987021813809925,3.3059160835531523,24.06511305244579,37.366185452867505
1031,2021-03-21,2,2021-02-28,spatial,30.00594827267579,3.0536348638564297,24.51256754302764,36.730421248695066
1031,2021-03-28,3,2021-02-28,spatial,30.14090231484983,3.827643837284034,23.405690522967078,38.814235856954134
1033,2021-03-07,0,2021-02-28,spatial,2.99159860420334,0.2392646934039969,2.5500336214322945,3.5096251804101923
1033,2021-03-14,1,2021-02-28,spatial,2.992578923022009,0.29333316511875224,2.4601797026192265,3.6401928692367793
1033,2021-03-21,2,2021-02-28,spatial,2.9973536004515675,0.31501619255465724,2.4340256559297644,3.691057480948433
1033,2021-03-28,3,2021-02-28,spatial,2.9915644439420546,0.3038832000668044,2.4470958720399483,3.6571749903684347
1035,2021-03-07,0,2021-02-28,spatial,4.984957822972408,0.5207398765718912,4.05473938200747,6.128582420631648
1035,2021-03-14,1,2021-02-28,spatial,5.011022637702345,0.4360246555362118,4.21490885687564,5.957506728669517
1035,2021-03-21,2,2021-02-28,spatial,4.993415392026279,0.5740902797466902,3.980024194143017,6.264835604270444
1035,2021-03-28,3,2021-02-28,spatial,4.978354921926135,0.5689408361260501,3.969998247401788,6.242828380311343
1037,2021-03-07,0,2021-02-28,spatial,14.621804338453574,0.6567361223932522,13.368739592374876,15.992320041446776
1037,2021-03-14,1,2021-02-28,spatial,14.935486585078205,1.8141913415570137,11.753077534678711,18.979604182382268
1037,2021-03-21,2,2021-02-28,spatial,15.040462579738133,1.6958800172803965,12.043606169243171,18.783038189193668
1037,2021-03-28,3,2021-02-28,spatial,14.882808912450301,1.8033727058234208,11.703525044015185,18.92575102727509
1039,2021-03-07,0,2021-02-28,spatial,43.84276755372101,2.68061678831751,38.808079796717394,49.53062034602912
1039,2021-03-14,1,2021-02-28,spatial,41.85294014862565,3.4479752828029717,35.51487240688489,49.32211438115327
1039,2021-03-21,2,2021-02-28,spatial,42.087252636146715,4.377509319668606,34.22603407650204,51.754077919152024
1039,2021-03-28,3,2021-02-28,spatial,42.01963469898908,4.888176221673624,33.411714167754624,52.84522941180018
1041,2021-03-07,0,2021-02-28,spatial,23.99932280782423,2.5488973435470386,19.44645665859953,29.618120429124573
1041,2021-03-14,1,2021-02-28,spatial,23.979812091569773,3.0519617424754597,18.62890052445381,30.867704038258328
1041,2021-03-21,2,2021-02-28,spatial,23.982659740926326,2.9888212729335755,18.765967639570075,30.64952361082861
1041,2021-03-28,3,2021-02-28,spatial,23.82540937342949,3.0051144149454516,18.567591518147225,30.572092845574666
1043,2021-03-07,0,2021-02-28,spatial,101.78426364156854,8.77177819521261,85.64261048326301,120.96824543993759
