fips,fct_date,horizon,avl_date,method,value,fct_std,fct_lb,fct_ub
1001,2020-09-20,0,2020-09-13,spatial,124.00775366915501,11.660430613996814,102.92890270160281,149.40335091933662
1001,2020-09-27,1,2020-09-13,spatial,123.69407899995933,13.448302097762804,99.65300272270102,153.53501411516203
1001,2020-10-04,2,2020-09-13,spatial,124.00096941193763,15.181156965041533,97.36944431408965,157.91648523227025
1001,2020-10-11,3,2020-09-13,spatial,124.15336048869081,12.166612904184001,102.14446729877295,150.90447214873268
1003,2020-09-20,0,2020-09-13,spatial,114.03216787426285,9.561307787041166,96.49645613830783,134.75453742535842
1003,2020-09-27,1,2020-09-13,spatial,113.8577510769294,10.788601735772417,94.39686133385423,137.3307046136585
1003,2020-10-04,2,2020-09-13,spatial,113.7692810969428,12.395381669733831,91.70366661058041,141.14429444004182
1003,2020-10-11,3,2020-09-13,spatial,114.39354917313204,10.395253812764869,95.49964544595207,137.0254730404388
1005,2020-09-20,0,2020-09-13,spatial,42.076004685564214,5.199746392682453,33.02617034879739,53.6056754871092
1005,2020-09-27,1,2020-09-13,spatial,41.913651132011374,5.045316121505056,32.98905081392652,53.252643161055545
1005,2020-10-04,2,2020-09-13,spatial,41.8066631606215,4.544683475315833,33.69520321285977,51.87079815439783
1005,2020-10-11,3,2020-09-13,spatial,41.880267524496176,4.472650869380914,33.86048747010794,51.79951438891018
1007,2020-09-20,0,2020-09-13,spatial,27.03973438307361,3.1453559759900416,21.477626506194444,34.042273493130196
1007,2020-09-27,1,2020-09-13,spatial,27.07661013967627,2.95974379475054,21.826798197473288,33.58911417162823
1007,2020-10-04,2,2020-09-13,spatial,26.908286163201637,2.877253818626622,21.74237478114059,33.301599826565266
1007,2020-10-11,3,2020-09-13,spatial,27.164947452026073,2.7086346997514066,22.277937532928643,33.123998529065325
1009,2020-09-20,0,2020-09-13,spatial,92.14807470610815,8.64798459502074,76.45802711068794,111.05789663850099
1009,2020-09-27,1,2020-09-13,spatial,91.95422439657804,9.66993451592659,74.60922870293686,113.33154800517843
1009,2020-10-04,2,2020-09-13,spatial,91.91392232562332,8.846850413794092,75.95700194234554,111.22304595030256
1009,2020-10-11,3,2020-09-13,spatial,91.90760610242997,7.721227261700674,77.79025191077677,108.58697397159612
1011,2020-09-20,0,2020-09-13,spatial,7.99912311448653,0.7154394142426711,6.690960656839971,9.56304690497645
