Afghanistan,2020-10-18,0.0,2020-10-11,271.0493591308594,54.39156193203144
Afghanistan,2020-10-25,1.0,2020-10-11,276.2024962615967,64.45906540601399
Afghanistan,2020-11-01,2.0,2020-10-11,282.84903900146486,54.06635218535303
Afghanistan,2020-11-08,3.0,2020-10-11,257.6333143615723,63.45543321402956
Albania,2020-10-18,0.0,2020-10-11,1205.776688232422,261.97174572588534
Albania,2020-10-25,1.0,2020-10-11,1299.7856689453124,328.2699793949428
Albania,2020-11-01,2.0,2020-10-11,1421.2915991210937,289.88179492256023
Albania,2020-11-08,3.0,2020-10-11,1267.1829870605468,338.76812527030216
Algeria,2020-10-18,0.0,2020-10-11,1120.3901110839843,258.7911767492037
Algeria,2020-10-25,1.0,2020-10-11,1097.1472961425782,254.01949708268418
Algeria,2020-11-01,2.0,2020-10-11,1083.4754797363282,294.65488237985403
Algeria,2020-11-08,3.0,2020-10-11,1078.7460830688476,307.18528904304884
Andorra,2020-10-18,0.0,2020-10-11,309.52958129882813,73.55162511954713
Andorra,2020-10-25,1.0,2020-10-11,194.03597915649414,48.024813147855916
Andorra,2020-11-01,2.0,2020-10-11,117.99903564453125,30.708864668995858
Andorra,2020-11-08,3.0,2020-10-11,82.7334033203125,22.991670966966527
Angola,2020-10-18,0.0,2020-10-11,879.888818359375,218.27331609609044
Angola,2020-10-25,1.0,2020-10-11,988.8398550415039,277.29921094717776
Angola,2020-11-01,2.0,2020-10-11,1038.079803390503,349.64680339411234
Angola,2020-11-08,3.0,2020-10-11,920.6043878936767,323.1987819393948
Antigua and Barbuda,2020-10-18,0.0,2020-10-11,3.369391026496887,0.3302993780548634
Antigua and Barbuda,2020-10-25,1.0,2020-10-11,3.496878023147583,0.35017790562485623
Antigua and Barbuda,2020-11-01,2.0,2020-10-11,3.5585729360580443,0.32122521931250797
Antigua and Barbuda,2020-11-08,3.0,2020-10-11,3.7401112651824953,0.2932196324843073
Argentina,2020-10-18,0.0,2020-10-11,118501.089765625,21149.81852292323
Argentina,2020-10-25,1.0,2020-10-11,128191.887109375,25078.905134361925
Argentina,2020-11-01,2.0,2020-10-11,139617.95859375,26021.558372856496
Argentina,2020-11-08,3.0,2020-10-11,167047.1184375,35114.33214813774
Armenia,2020-10-18,0.0,2020-10-11,3083.0586389160158,864.4350624133882
Armenia,2020-10-25,1.0,2020-10-11,3137.00697265625,1002.5249492933586
