Afghanistan,2020-05-31,0.0,2020-05-24,5825.029145507812,1789.0700246981203
Afghanistan,2020-06-07,1.0,2020-05-24,8138.627233886718,2774.2089843516274
Afghanistan,2020-06-14,2.0,2020-05-24,11200.5524609375,3076.3554596541117
Afghanistan,2020-06-21,3.0,2020-05-24,13704.784716796876,4562.259345132172
Albania,2020-05-31,0.0,2020-05-24,96.7592813873291,19.662157545933983
Albania,2020-06-07,1.0,2020-05-24,100.27639068603516,19.488501110489423
Albania,2020-06-14,2.0,2020-05-24,111.12093162536621,21.185228015045134
Albania,2020-06-21,3.0,2020-05-24,102.54510780334472,22.073404178240057
Algeria,2020-05-31,0.0,2020-05-24,1176.7229248046874,394.24347524884155
Algeria,2020-06-07,1.0,2020-05-24,1309.4791082763672,271.5561449674276
Algeria,2020-06-14,2.0,2020-05-24,1250.5312646484374,342.7822391968601
Algeria,2020-06-21,3.0,2020-05-24,1203.7431860351562,402.5673525689988
Andorra,2020-05-31,0.0,2020-05-24,1.9144580733776093,0.3778756562865904
Andorra,2020-06-07,1.0,2020-05-24,1.6254845094680785,0.2895154390578687
Andorra,2020-06-14,2.0,2020-05-24,1.5888643562793732,0.3038878543719927
Andorra,2020-06-21,3.0,2020-05-24,1.5907989132404328,0.34379925220429974
Angola,2020-05-31,0.0,2020-05-24,10.927522306442262,2.4380439766642032
Angola,2020-06-07,1.0,2020-05-24,11.95190909385681,2.1677796671525935
Angola,2020-06-14,2.0,2020-05-24,11.558587379455567,2.6430561874429075
Angola,2020-06-21,3.0,2020-05-24,9.991291065216064,1.8404553135517714
Antigua and Barbuda,2020-05-31,0.0,2020-05-24,0.03917526096105575,0.007914253735250159
Antigua and Barbuda,2020-06-07,1.0,2020-05-24,0.03376479256898165,0.010025820933623501
Antigua and Barbuda,2020-06-14,2.0,2020-05-24,0.03716432716697454,0.007946366461555904
Antigua and Barbuda,2020-06-21,3.0,2020-05-24,0.03674201115965843,0.008899830615850769
Argentina,2020-05-31,0.0,2020-05-24,2284.6701623535155,521.4871877811831
Argentina,2020-06-07,1.0,2020-05-24,2220.363209838867,649.1366793770366
Argentina,2020-06-14,2.0,2020-05-24,2125.777041015625,473.4721386551618
Argentina,2020-06-21,3.0,2020-05-24,1802.1245458984374,444.08711933660356
Armenia,2020-05-31,0.0,2020-05-24,3099.347990722656,554.2067111608161
Armenia,2020-06-07,1.0,2020-05-24,4660.054233398438,904.5300963669949
Armenia,2020-06-14,2.0,2020-05-24,6408.270795898437,1309.2584635343687
Armenia,2020-06-21,3.0,2020-05-24,8122.62171875,1758.1735836553842
Austria,2020-05-31,0.0,2020-05-24,296.1086483764648,38.205137452439956
Austria,2020-06-07,1.0,2020-05-24,287.0358856201172,47.742009294919804
Austria,2020-06-14,2.0,2020-05-24,278.18583740234374,55.89035680230294
Austria,2020-06-21,3.0,2020-05-24,299.57134613037107,44.359285747148
Azerbaijan,2020-05-31,0.0,2020-05-24,656.5713171386719,132.40844794488797
Azerbaijan,2020-06-07,1.0,2020-05-24,597.3335354614258,139.03763520596587
Azerbaijan,2020-06-14,2.0,2020-05-24,591.6078256225586,133.94584654592447
Azerbaijan,2020-06-21,3.0,2020-05-24,517.6464477539063,113.5359276324158
Bahamas,2020-05-31,0.0,2020-05-24,2.603524835109711,0.6863663228953456
Bahamas,2020-06-07,1.0,2020-05-24,2.585895981788635,0.5445323019554962
Bahamas,2020-06-14,2.0,2020-05-24,2.330846322774887,0.6524594508874081
Bahamas,2020-06-21,3.0,2020-05-24,2.5268827509880065,0.5373813369484566
Bahrain,2020-05-31,0.0,2020-05-24,2791.459892578125,459.561474357712
Bahrain,2020-06-07,1.0,2020-05-24,3017.968259277344,590.2160722289888
Bahrain,2020-06-14,2.0,2020-05-24,3231.2482299804688,691.2632152076859
Bahrain,2020-06-21,3.0,2020-05-24,3882.9058471679687,824.2279332572007
Bangladesh,2020-05-31,0.0,2020-05-24,18496.093842773436,3907.5099975034227
Bangladesh,2020-06-07,1.0,2020-05-24,24226.23234375,7079.315248100618
Bangladesh,2020-06-14,2.0,2020-05-24,32755.873115234375,7878.416557793851
Bangladesh,2020-06-21,3.0,2020-05-24,39381.9566015625,9670.012313542307
Barbados,2020-05-31,0.0,2020-05-24,5.825819759368897,1.0473799116942095
Barbados,2020-06-07,1.0,2020-05-24,5.860680890083313,1.4869676868181754
Barbados,2020-06-14,2.0,2020-05-24,6.006364426612854,1.3924050212057315
Barbados,2020-06-21,3.0,2020-05-24,6.3830428791046145,1.4767075015172422
Belarus,2020-05-31,0.0,2020-05-24,7322.1223828125,1744.2909081755945
Belarus,2020-06-07,1.0,2020-05-24,7456.899321289063,1965.7189682796995
Belarus,2020-06-14,2.0,2020-05-24,7019.9554760742185,2136.912611825055
Belarus,2020-06-21,3.0,2020-05-24,7410.195517578125,2025.8463573736778
Belgium,2020-05-31,0.0,2020-05-24,1980.75828125,392.02837657581665
Belgium,2020-06-07,1.0,2020-05-24,1909.3582153320312,397.695923473898
Belgium,2020-06-14,2.0,2020-05-24,2076.4694946289064,297.0479775451946
Belgium,2020-06-21,3.0,2020-05-24,2091.581279296875,406.55454528638506
Belize,2020-05-31,0.0,2020-05-24,1.1928088760375977,0.3353365738604142
Belize,2020-06-07,1.0,2020-05-24,1.2451720643043518,0.4429001906012971
Belize,2020-06-14,2.0,2020-05-24,1.2807160675525666,0.5219453371787207
Belize,2020-06-21,3.0,2020-05-24,1.3490094047784806,0.5201807182899095
Benin,2020-05-31,0.0,2020-05-24,54.16589851379395,12.424677547205913
Benin,2020-06-07,1.0,2020-05-24,54.68913066864014,9.766316595161454
Benin,2020-06-14,2.0,2020-05-24,61.765834197998046,14.778784956303143
Benin,2020-06-21,3.0,2020-05-24,55.83384506225586,14.005390194595233
