Afghanistan,2021-01-31,0.0,2021-01-24,780.234580078125,114.12384545630148
Afghanistan,2021-02-07,1.0,2021-01-24,901.0016979980469,152.64648149212744
Afghanistan,2021-02-14,2.0,2021-01-24,1075.1299682617187,153.97657909614034
Afghanistan,2021-02-21,3.0,2021-01-24,1191.1266088867187,219.18446775571334
Albania,2021-01-31,0.0,2021-01-24,4348.9059375,1184.5520987620916
Albania,2021-02-07,1.0,2021-01-24,4823.55013671875,1043.9188526049695
Albania,2021-02-14,2.0,2021-01-24,4724.116984863282,1077.0610193929742
Albania,2021-02-21,3.0,2021-01-24,4305.614931640625,1256.5876581356101
Algeria,2021-01-31,0.0,2021-01-24,2314.893673095703,620.0776892522972
Algeria,2021-02-07,1.0,2021-01-24,2226.2095111083986,809.3773495478928
Algeria,2021-02-14,2.0,2021-01-24,2497.5679693603515,715.086726618138
Algeria,2021-02-21,3.0,2021-01-24,2396.75040222168,867.9746629656817
Andorra,2021-01-31,0.0,2021-01-24,379.9706207275391,54.54350100715739
Andorra,2021-02-07,1.0,2021-01-24,355.70594329833983,46.53265634614912
Andorra,2021-02-14,2.0,2021-01-24,340.4933715820313,48.16310933432716
Andorra,2021-02-21,3.0,2021-01-24,324.16007751464844,53.87312828155209
Angola,2021-01-31,0.0,2021-01-24,481.9795617675781,97.03068534292808
Angola,2021-02-07,1.0,2021-01-24,427.76075256347656,114.13775204700279
Angola,2021-02-14,2.0,2021-01-24,433.0249401855469,73.97916424538221
Angola,2021-02-21,3.0,2021-01-24,426.68825256347657,100.23871370009329
Antigua and Barbuda,2021-01-31,0.0,2021-01-24,3.0440356826782224,0.10489207142646496
Antigua and Barbuda,2021-02-07,1.0,2021-01-24,3.136417741775513,0.12109422171244437
Antigua and Barbuda,2021-02-14,2.0,2021-01-24,3.08246515750885,0.09994222826054192
Antigua and Barbuda,2021-02-21,3.0,2021-01-24,3.5588396215438842,0.2337029567324204
Argentina,2021-01-31,0.0,2021-01-24,56013.8526171875,14583.120224141501
Argentina,2021-02-07,1.0,2021-01-24,56002.154921875,13116.032155373805
Argentina,2021-02-14,2.0,2021-01-24,52409.91654296875,14795.603845062442
Argentina,2021-02-21,3.0,2021-01-24,50916.8679296875,14578.753739835174
Armenia,2021-01-31,0.0,2021-01-24,2966.202646484375,655.4989425487654
Armenia,2021-02-07,1.0,2021-01-24,3080.5448901367185,563.9281523189856
Armenia,2021-02-14,2.0,2021-01-24,3078.2622729492186,753.419450329079
Armenia,2021-02-21,3.0,2021-01-24,3188.6098095703123,739.9010641264458
Austria,2021-01-31,0.0,2021-01-24,10127.930654296875,2879.625276612808
Austria,2021-02-07,1.0,2021-01-24,10941.512958984375,2369.431423733028
Austria,2021-02-14,2.0,2021-01-24,10762.113037109375,2623.9183309507043
Austria,2021-02-21,3.0,2021-01-24,10552.8472265625,2618.1271796484953
Azerbaijan,2021-01-31,0.0,2021-01-24,6585.627475585938,1731.8318282452535
Azerbaijan,2021-02-07,1.0,2021-01-24,7214.76427734375,1962.27508286875
Azerbaijan,2021-02-14,2.0,2021-01-24,8887.201218261718,2223.1265115177443
Azerbaijan,2021-02-21,3.0,2021-01-24,10600.106748046876,2445.7648665106676
Bahamas,2021-01-31,0.0,2021-01-24,85.0473405456543,8.176319042648943
Bahamas,2021-02-07,1.0,2021-01-24,89.53875938415527,11.606105396670026
Bahamas,2021-02-14,2.0,2021-01-24,91.98560844421387,12.100328766522184
Bahamas,2021-02-21,3.0,2021-01-24,94.62183273315429,13.40748362827646
Bahrain,2021-01-31,0.0,2021-01-24,2238.386025390625,339.14698304020163
Bahrain,2021-02-07,1.0,2021-01-24,2251.372971191406,368.6293009698675
Bahrain,2021-02-14,2.0,2021-01-24,2177.7574169921877,425.0932262737379
Bahrain,2021-02-21,3.0,2021-01-24,2052.0844384765624,400.85976382658544
Bangladesh,2021-01-31,0.0,2021-01-24,6616.96931640625,1892.7412469510166
Bangladesh,2021-02-07,1.0,2021-01-24,6963.338251953125,1835.2789164007204
Bangladesh,2021-02-14,2.0,2021-01-24,7782.009047851562,1858.921667348256
Bangladesh,2021-02-21,3.0,2021-01-24,7763.700495605469,2445.755227259171
Barbados,2021-01-31,0.0,2021-01-24,20.733549976348876,6.030798099282148
Barbados,2021-02-07,1.0,2021-01-24,11.874983654022216,2.440051916328941
Barbados,2021-02-14,2.0,2021-01-24,8.700889062881469,0.9847901783866722
Barbados,2021-02-21,3.0,2021-01-24,7.873603401184082,0.4200920283346729
Belarus,2021-01-31,0.0,2021-01-24,11539.633481445313,2622.379424625747
Belarus,2021-02-07,1.0,2021-01-24,9809.553161621094,3578.4137309407356
Belarus,2021-02-14,2.0,2021-01-24,9388.5662109375,3012.0948340806667
Belarus,2021-02-21,3.0,2021-01-24,9288.607497558594,3453.536009034893
Belgium,2021-01-31,0.0,2021-01-24,14527.65814453125,3131.20291467187
Belgium,2021-02-07,1.0,2021-01-24,14182.259677734375,2955.342362676087
Belgium,2021-02-14,2.0,2021-01-24,14451.155302734374,3214.7650282414374
Belgium,2021-02-21,3.0,2021-01-24,13160.66900390625,2984.944003478927
Belize,2021-01-31,0.0,2021-01-24,267.1740979003906,50.60272859463563
Belize,2021-02-07,1.0,2021-01-24,293.2747705078125,43.95825184512126
Belize,2021-02-14,2.0,2021-01-24,284.7727380371094,57.398682713783366
Belize,2021-02-21,3.0,2021-01-24,318.1100164794922,61.52943341798658
Benin,2021-01-31,0.0,2021-01-24,114.25571838378906,18.856764501355002
Benin,2021-02-07,1.0,2021-01-24,112.45691757202148,20.50123470475917
Benin,2021-02-14,2.0,2021-01-24,100.75313293457032,16.6625616663104
