Afghanistan,2021-04-18,0.0,2021-04-11,313.2076336669922,59.43898618383366
Afghanistan,2021-04-25,1.0,2021-04-11,293.6627323913574,71.91744947686118
Afghanistan,2021-05-02,2.0,2021-04-11,268.11479248046874,73.76717078207727
Afghanistan,2021-05-09,3.0,2021-04-11,267.3842292785645,66.8907654564301
Albania,2021-04-18,0.0,2021-04-11,2150.1111126708984,623.6447866452106
Albania,2021-04-25,1.0,2021-04-11,1993.1922314453125,618.0694481269195
Albania,2021-05-02,2.0,2021-04-11,2134.8970251464843,591.0132751382573
Albania,2021-05-09,3.0,2021-04-11,2279.831669921875,752.1794717453329
Algeria,2021-04-18,0.0,2021-04-11,1190.350264892578,208.52711181884152
Algeria,2021-04-25,1.0,2021-04-11,1186.735557861328,239.90267639356065
Algeria,2021-05-02,2.0,2021-04-11,1237.5620153808593,243.9978110508037
Algeria,2021-05-09,3.0,2021-04-11,1276.183995361328,228.60981503987156
Andorra,2021-04-18,0.0,2021-04-11,288.5173728942871,62.074067731135926
Andorra,2021-04-25,1.0,2021-04-11,268.9447901916504,51.414806404505825
Andorra,2021-05-02,2.0,2021-04-11,255.01669555664063,57.00515308332844
Andorra,2021-05-09,3.0,2021-04-11,248.965997467041,64.1375933416913
Angola,2021-04-18,0.0,2021-04-11,733.4381286621094,116.73651573675306
Angola,2021-04-25,1.0,2021-04-11,701.8202435302734,132.46835222976304
Angola,2021-05-02,2.0,2021-04-11,685.6320648193359,124.9837253885403
Angola,2021-05-09,3.0,2021-04-11,644.537105102539,124.92432472138192
Antigua and Barbuda,2021-04-18,0.0,2021-04-11,7.839516296386718,1.489850254870298
Antigua and Barbuda,2021-04-25,1.0,2021-04-11,6.300058851242065,1.356491715137191
Antigua and Barbuda,2021-05-02,2.0,2021-04-11,5.869939594268799,0.8525649343687761
Antigua and Barbuda,2021-05-09,3.0,2021-04-11,5.1547604846954345,0.8706862575369542
Argentina,2021-04-18,0.0,2021-04-11,103978.785859375,20049.958312918163
Argentina,2021-04-25,1.0,2021-04-11,103631.072109375,23656.324666344502
Argentina,2021-05-02,2.0,2021-04-11,101195.97796875,19483.720059568535
Argentina,2021-05-09,3.0,2021-04-11,85916.78890625,17531.538892686094
Armenia,2021-04-18,0.0,2021-04-11,5067.404228515625,766.2317118491464
Armenia,2021-04-25,1.0,2021-04-11,4643.8221435546875,853.6249864465996
Armenia,2021-05-02,2.0,2021-04-11,4120.7108544921875,723.753236772375
Armenia,2021-05-09,3.0,2021-04-11,3657.840764160156,747.8907263300748
Austria,2021-04-18,0.0,2021-04-11,17241.36896484375,3385.105965362926
Austria,2021-04-25,1.0,2021-04-11,16961.500625,3008.6142031860722
Austria,2021-05-02,2.0,2021-04-11,16123.2833203125,2841.8841503006292
Austria,2021-05-09,3.0,2021-04-11,16036.3032421875,3338.770547690292
Azerbaijan,2021-04-18,0.0,2021-04-11,14803.12150390625,3857.763928510129
Azerbaijan,2021-04-25,1.0,2021-04-11,15241.226025390624,4908.075606663699
Azerbaijan,2021-05-02,2.0,2021-04-11,15516.712001953125,6040.471888018843
Azerbaijan,2021-05-09,3.0,2021-04-11,16028.564521484375,7039.771932474449
Bahamas,2021-04-18,0.0,2021-04-11,194.45779006958008,32.95617492160443
Bahamas,2021-04-25,1.0,2021-04-11,180.3312727355957,35.87580537876581
Bahamas,2021-05-02,2.0,2021-04-11,176.91603912353514,39.21139258122221
Bahamas,2021-05-09,3.0,2021-04-11,152.28220001220703,42.39342568544147
Bahrain,2021-04-18,0.0,2021-04-11,5463.969936523437,1562.4019124333495
Bahrain,2021-04-25,1.0,2021-04-11,5655.62826171875,1453.1607814886675
Bahrain,2021-05-02,2.0,2021-04-11,5293.980483398437,1105.543561938271
Bahrain,2021-05-09,3.0,2021-04-11,4336.864396972656,1228.3738926538613
Bangladesh,2021-04-18,0.0,2021-04-11,37093.3041015625,7276.793441724645
Bangladesh,2021-04-25,1.0,2021-04-11,34652.53171875,7053.316551922128
Bangladesh,2021-05-02,2.0,2021-04-11,29277.28505859375,7180.1421611789965
Bangladesh,2021-05-09,3.0,2021-04-11,29076.81873046875,6490.330032270502
Barbados,2021-04-18,0.0,2021-04-11,69.60878623962402,14.725867692467878
Barbados,2021-04-25,1.0,2021-04-11,72.14730339050293,16.30094293226366
Barbados,2021-05-02,2.0,2021-04-11,72.96242477416992,19.314843538914023
Barbados,2021-05-09,3.0,2021-04-11,78.98004821777344,20.561198535202347
Belarus,2021-04-18,0.0,2021-04-11,7793.404013671875,2295.3875690990553
Belarus,2021-04-25,1.0,2021-04-11,8172.752578125,1595.862150315719
Belarus,2021-05-02,2.0,2021-04-11,7843.9734375,1901.9501584054306
Belarus,2021-05-09,3.0,2021-04-11,7798.521767578125,1967.8265307835475
Belgium,2021-04-18,0.0,2021-04-11,20803.59337890625,2423.304395415079
Belgium,2021-04-25,1.0,2021-04-11,18596.89529296875,2707.8581438716233
Belgium,2021-05-02,2.0,2021-04-11,16795.98841796875,2707.296664667646
Belgium,2021-05-09,3.0,2021-04-11,15770.7145703125,2891.5291346075182
Belize,2021-04-18,0.0,2021-04-11,69.85567321777344,14.320643833471705
Belize,2021-04-25,1.0,2021-04-11,72.63434982299805,12.496759579801372
Belize,2021-05-02,2.0,2021-04-11,71.24015632629394,17.46902876619748
Belize,2021-05-09,3.0,2021-04-11,75.833447265625,15.447095515835763
Benin,2021-04-18,0.0,2021-04-11,123.23373458862305,16.179468788203007
Benin,2021-04-25,1.0,2021-04-11,105.82323928833007,16.58073828023807
Benin,2021-05-02,2.0,2021-04-11,97.20694534301758,12.092529773767927
Benin,2021-05-09,3.0,2021-04-11,98.02633728027344,11.9982575596747
Bhutan,2021-04-18,0.0,2021-04-11,35.01584739685059,5.8751033908332655
Bhutan,2021-04-25,1.0,2021-04-11,33.95277324676513,6.486118358591577
Bhutan,2021-05-02,2.0,2021-04-11,31.44980905532837,6.001119924847383
Bhutan,2021-05-09,3.0,2021-04-11,28.878959197998046,5.9552424645677755
Bolivia,2021-04-18,0.0,2021-04-11,6409.717456054687,1362.3567638072157
Bolivia,2021-04-25,1.0,2021-04-11,6607.913364257813,1774.0776464835005
