Afghanistan,2020-09-20,0.0,2020-09-13,256.7489238739014,72.67566818180434
Afghanistan,2020-09-27,1.0,2020-09-13,293.65940292358397,53.19366073965186
Afghanistan,2020-10-04,2.0,2020-09-13,281.0233964538574,66.27841973913702
Afghanistan,2020-10-11,3.0,2020-09-13,273.6944970703125,57.081697029205166
Albania,2020-09-20,0.0,2020-09-13,909.4188623046875,175.21200266451595
Albania,2020-09-27,1.0,2020-09-13,892.8449993896485,222.96394889052334
Albania,2020-10-04,2.0,2020-09-13,851.39857421875,197.01971575149034
Albania,2020-10-11,3.0,2020-09-13,864.4403155517579,218.0451974795352
Algeria,2020-09-20,0.0,2020-09-13,1807.2083862304687,370.51788121860744
Algeria,2020-09-27,1.0,2020-09-13,1715.758731689453,352.608792443138
Algeria,2020-10-04,2.0,2020-09-13,1636.426478881836,383.4914897973981
Algeria,2020-10-11,3.0,2020-09-13,1672.7513720703125,372.9400140648538
Andorra,2020-09-20,0.0,2020-09-13,150.7327951812744,36.07365992662521
Andorra,2020-09-27,1.0,2020-09-13,106.38605209350585,34.302242881238655
Andorra,2020-10-04,2.0,2020-09-13,64.19395871162415,29.521812084977565
Andorra,2020-10-11,3.0,2020-09-13,41.952732486724855,18.905999463752956
Angola,2020-09-20,0.0,2020-09-13,443.84427856445313,129.2663119042052
Angola,2020-09-27,1.0,2020-09-13,475.0419525146484,156.14284700694918
Angola,2020-10-04,2.0,2020-09-13,505.96734100341797,150.25512802122947
Angola,2020-10-11,3.0,2020-09-13,485.0083187866211,177.58966232334933
Antigua and Barbuda,2020-09-20,0.0,2020-09-13,1.045675022006035,0.2216760226862702
Antigua and Barbuda,2020-09-27,1.0,2020-09-13,1.0448125857114792,0.23737437157828611
Antigua and Barbuda,2020-10-04,2.0,2020-09-13,1.0898465210199355,0.2102167993089569
Antigua and Barbuda,2020-10-11,3.0,2020-09-13,1.082414309978485,0.19053735902103106
Argentina,2020-09-20,0.0,2020-09-13,76042.47713989258,26011.361744299906
Argentina,2020-09-27,1.0,2020-09-13,79654.2778515625,25501.29051195792
Argentina,2020-10-04,2.0,2020-09-13,83105.37720703126,29129.025700636477
Argentina,2020-10-11,3.0,2020-09-13,89800.8518359375,30393.771931931242
Armenia,2020-09-20,0.0,2020-09-13,1035.3853131103515,268.73725081454046
Armenia,2020-09-27,1.0,2020-09-13,1034.1123876953125,296.79761894222224
Armenia,2020-10-04,2.0,2020-09-13,1087.1704122924805,285.5117890207261
Armenia,2020-10-11,3.0,2020-09-13,1078.910029296875,222.88552869873538
Austria,2020-09-20,0.0,2020-09-13,1856.6205053710937,499.78357744831754
Austria,2020-09-27,1.0,2020-09-13,1902.3294055175782,340.9620096046261
Austria,2020-10-04,2.0,2020-09-13,1559.988251953125,392.33526348689236
Austria,2020-10-11,3.0,2020-09-13,1289.922684326172,302.6132831378722
Azerbaijan,2020-09-20,0.0,2020-09-13,815.5208801269531,113.21572484233856
