Afghanistan,2021-01-03,0.0,2020-12-27,1097.255595703125,282.26377800192
Afghanistan,2021-01-10,1.0,2020-12-27,1073.3592065429686,227.52898413137532
Afghanistan,2021-01-17,2.0,2020-12-27,1078.9343481445312,289.60441436991846
Afghanistan,2021-01-24,3.0,2020-12-27,1154.8750933837891,375.8976258889169
Albania,2021-01-03,0.0,2020-12-27,3226.405930175781,587.7854033968647
Albania,2021-01-10,1.0,2020-12-27,2754.8122827148436,507.82345102178897
Albania,2021-01-17,2.0,2020-12-27,2627.943046875,560.8110818284028
Albania,2021-01-24,3.0,2020-12-27,2444.7868298339845,609.5681923496777
Algeria,2021-01-03,0.0,2020-12-27,2284.1145556640627,578.2553232486447
Algeria,2021-01-10,1.0,2020-12-27,2164.2761584472655,522.0108156573433
Algeria,2021-01-17,2.0,2020-12-27,2041.8915576171876,412.72604186747066
Algeria,2021-01-24,3.0,2020-12-27,2104.197282714844,420.36050653646424
Andorra,2021-01-03,0.0,2020-12-27,280.3931875610352,50.635225891529764
Andorra,2021-01-10,1.0,2020-12-27,285.57823455810546,54.58317058631774
Andorra,2021-01-17,2.0,2020-12-27,287.1325172424316,69.64190641078378
Andorra,2021-01-24,3.0,2020-12-27,289.53057861328125,53.3906857271174
Angola,2021-01-03,0.0,2020-12-27,510.30620544433594,84.59943578994307
Angola,2021-01-10,1.0,2020-12-27,517.1098748779297,79.47527633500378
Angola,2021-01-17,2.0,2020-12-27,502.5122653198242,103.96181924207546
Angola,2021-01-24,3.0,2020-12-27,529.9584173583985,96.4612055117794
Antigua and Barbuda,2021-01-03,0.0,2020-12-27,3.77113440990448,0.36755215194407803
Antigua and Barbuda,2021-01-10,1.0,2020-12-27,3.646185750961304,0.39335627071217383
Antigua and Barbuda,2021-01-17,2.0,2020-12-27,3.7139865064620974,0.39741435100331807
Antigua and Barbuda,2021-01-24,3.0,2020-12-27,3.6859855175018312,0.3943795292185017
Argentina,2021-01-03,0.0,2020-12-27,43591.44930664063,16530.903135163648
Argentina,2021-01-10,1.0,2020-12-27,49933.307421875,14688.932978911478
Argentina,2021-01-17,2.0,2020-12-27,49701.81935546875,15515.475271230876
Argentina,2021-01-24,3.0,2020-12-27,47128.10955078125,16661.94906478284
Armenia,2021-01-03,0.0,2020-12-27,3997.7422314453124,705.8370848909777
Armenia,2021-01-10,1.0,2020-12-27,3796.35619140625,536.6859382520424
Armenia,2021-01-17,2.0,2020-12-27,3352.712431640625,803.130977292824
Armenia,2021-01-24,3.0,2020-12-27,3810.118762207031,653.1155914338967
Austria,2021-01-03,0.0,2020-12-27,14143.029025878906,3552.5334620632093
Austria,2021-01-10,1.0,2020-12-27,13913.117275390625,2957.0640621987245
Austria,2021-01-17,2.0,2020-12-27,14006.307080078124,2888.0790444676995
Austria,2021-01-24,3.0,2020-12-27,12647.69171875,4101.726040843632
Azerbaijan,2021-01-03,0.0,2020-12-27,8645.40583984375,2048.671988475753
Azerbaijan,2021-01-10,1.0,2020-12-27,6683.113876953125,1582.9684004855026
