,fips,fct_date,horizon,avl_date,value,fct_std
0,Albania,2020-09-13,0,2020-09-06,944.706640477847,1.94573581641608
1,Andorra,2020-09-13,0,2020-09-06,92.60265958402738,2.2659142667155336
2,Austria,2020-09-13,0,2020-09-06,2523.543996641107,1.904692135486751
3,Belarus,2020-09-13,0,2020-09-06,1150.3470013416954,2.33084954984593
4,Belgium,2020-09-13,0,2020-09-06,3783.1525630036485,2.4513086822929395
5,Bosnia and Herzegovina,2020-09-13,0,2020-09-06,1839.685794252946,1.9190453622486994
6,Bulgaria,2020-09-13,0,2020-09-06,912.0845807977275,2.2016121593025377
7,Croatia,2020-09-13,0,2020-09-06,1679.8473943602603,2.0499277347572606
8,Cyprus,2020-09-13,0,2020-09-06,38.859394459882424,2.343287927428239
9,Czechia,2020-09-13,0,2020-09-06,3961.483223622621,2.1742182792992684
10,Denmark,2020-09-13,0,2020-09-06,1054.7686171163805,2.1783108866061482
11,Estonia,2020-09-13,0,2020-09-06,124.64561967320378,2.1023065264510445
12,Finland,2020-09-13,0,2020-09-06,216.04783642396615,2.043801373726426
13,France,2020-09-13,0,2020-09-06,37956.58294488356,2.136236886095345
14,Germany,2020-09-13,0,2020-09-06,8880.679730166448,2.377476510635352
15,Greece,2020-09-13,0,2020-09-06,1512.0632358229996,2.2805867168266873
16,Hungary,2020-09-13,0,2020-09-06,1915.79886038539,2.2664417813299065
17,Iceland,2020-09-13,0,2020-09-06,38.531057126123414,2.2043842413424444
18,Ireland,2020-09-13,0,2020-09-06,885.6990031113746,2.158926842971077
19,Italy,2020-09-13,0,2020-09-06,8123.4842891449225,2.140921538718424
20,Kosovo,2020-09-13,0,2020-09-06,803.4445104077149,2.0393810145765765
21,Latvia,2020-09-13,0,2020-09-06,40.54470325816601,2.0775270593498454
22,Liechtenstein,2020-09-13,0,2020-09-06,3.498411746976103,2.179194539148684
23,Lithuania,2020-09-13,0,2020-09-06,225.2265440012361,1.89060853371569
24,Luxembourg,2020-09-13,0,2020-09-06,-78.81999769617687,2.252933307972047
25,Malta,2020-09-13,0,2020-09-06,225.33611659561802,2.2452223481416618
26,Moldova,2020-09-13,0,2020-09-06,3160.2475347234868,1.921999701231007
27,Monaco,2020-09-13,0,2020-09-06,5.636088009465055,2.026767112053915
28,Montenegro,2020-09-13,0,2020-09-06,633.6041969145972,2.056123746240377
29,Netherlands,2020-09-13,0,2020-09-06,4595.638270515701,2.1871583868234543
30,North Macedonia,2020-09-13,0,2020-09-06,759.0736562712809,2.20317611631258
31,Norway,2020-09-13,0,2020-09-06,560.2083636128809,2.1572784954425903
32,Poland,2020-09-13,0,2020-09-06,4212.373298579609,2.204349800027604
33,Portugal,2020-09-13,0,2020-09-06,2431.464281479086,2.2381543987251398
34,Romania,2020-09-13,0,2020-09-06,8267.482106539886,2.2527832995212154
35,Russia,2020-09-13,0,2020-09-06,34346.31162146991,2.3698113694592813
36,San Marino,2020-09-13,0,2020-09-06,5.509866458754232,2.0971570107073485
37,Serbia,2020-09-13,0,2020-09-06,646.9177991297183,2.025984902997605
38,Slovakia,2020-09-13,0,2020-09-06,663.7293432826064,1.9580326066717948
39,Slovenia,2020-09-13,0,2020-09-06,284.03645081277045,1.9367580609367776
40,Spain,2020-09-13,0,2020-09-06,55810.97963966441,2.2976375069648385
41,Sweden,2020-09-13,0,2020-09-06,1186.891099310349,2.373517231704189
42,Switzerland,2020-09-13,0,2020-09-06,2179.1530661612123,2.3979253730161747
43,Ukraine,2020-09-13,0,2020-09-06,16301.86104155975,2.5624881370090042
44,United Kingdom,2020-09-13,0,2020-09-06,12542.429376915621,2.1006074779214217
45,Albania,2020-09-20,1,2020-09-06,967.717494031267,3.360941075604809
46,Andorra,2020-09-20,1,2020-09-06,103.49241430199595,3.685665541100951
47,Austria,2020-09-20,1,2020-09-06,2811.8000909425537,3.2496291911998485
48,Belarus,2020-09-20,1,2020-09-06,1196.205886517375,3.7386651379511293
49,Belgium,2020-09-20,1,2020-09-06,3990.101817182818,4.163765469052664
50,Bosnia and Herzegovina,2020-09-20,1,2020-09-06,1808.4351322728835,3.372548983654551
51,Bulgaria,2020-09-20,1,2020-09-06,890.8805409976267,3.7107064289111897
52,Croatia,2020-09-20,1,2020-09-06,1695.5211974010945,3.5010714152666105
53,Cyprus,2020-09-20,1,2020-09-06,30.93151470028488,3.87921389334046
54,Czechia,2020-09-20,1,2020-09-06,4824.583537563631,3.7499304967223948
55,Denmark,2020-09-20,1,2020-09-06,1238.1517793387502,3.835669709584512
56,Estonia,2020-09-20,1,2020-09-06,136.04397065355215,3.787251415946547
57,Finland,2020-09-20,1,2020-09-06,237.725056812631,3.5550598994535227
58,France,2020-09-20,1,2020-09-06,42767.98461557494,3.657282639968777
59,Germany,2020-09-20,1,2020-09-06,9144.05265737715,3.698224652749325
60,Greece,2020-09-20,1,2020-09-06,1543.9822810060869,3.8927331201634554
61,Hungary,2020-09-20,1,2020-09-06,2432.925699649677,3.8587168357600246
62,Iceland,2020-09-20,1,2020-09-06,34.99705126889012,3.7829967892280614
63,Ireland,2020-09-20,1,2020-09-06,970.911755013829,3.857186029751843
