,fips,fct_date,horizon,avl_date,value,fct_std
0,Albania,2020-10-11,0,2020-10-04,1017.0091952476596,2.4230097350529856
1,Andorra,2020-10-11,0,2020-10-04,339.2227349721279,2.0362368043609305
2,Austria,2020-10-11,0,2020-10-04,5029.581356705974,2.4502893818282976
3,Belarus,2020-10-11,0,2020-10-04,2192.081133693122,2.042529277695558
4,Belgium,2020-10-11,0,2020-10-04,17154.56415947416,2.1406209424870255
5,Bosnia and Herzegovina,2020-10-11,0,2020-10-04,1650.176169682265,2.208395817850903
6,Bulgaria,2020-10-11,0,2020-10-04,1538.205315931431,2.189721768620775
7,Croatia,2020-10-11,0,2020-10-04,1540.149477129955,1.8741178078646759
8,Cyprus,2020-10-11,0,2020-10-04,120.11998713077037,2.0770895850874327
9,Czechia,2020-10-11,0,2020-10-04,19429.61204310879,2.152165150786253
10,Denmark,2020-10-11,0,2020-10-04,3086.5363625002647,2.5050622322818787
11,Estonia,2020-10-11,0,2020-10-04,309.59541246422486,1.9360994121000665
12,Finland,2020-10-11,0,2020-10-04,804.321360610902,1.893494850094849
13,France,2020-10-11,0,2020-10-04,85827.1796148934,2.0300438962615748
14,Germany,2020-10-11,0,2020-10-04,14845.838673593942,2.2982473597283377
15,Greece,2020-10-11,0,2020-10-04,2251.69457406742,1.7078916019910768
16,Hungary,2020-10-11,0,2020-10-04,6316.324085973669,2.2378747253325524
17,Iceland,2020-10-11,0,2020-10-04,314.4136475209589,2.295089837420283
18,Ireland,2020-10-11,0,2020-10-04,2652.4622095432715,2.287573525230322
19,Italy,2020-10-11,0,2020-10-04,14384.71389805706,2.2590589808035673
20,Kosovo,2020-10-11,0,2020-10-04,407.9450590634842,1.9531822181242975
21,Latvia,2020-10-11,0,2020-10-04,327.54254896770044,2.1363454898487286
22,Liechtenstein,2020-10-11,0,2020-10-04,8.295144793340796,2.2657144122775885
23,Lithuania,2020-10-11,0,2020-10-04,735.5380086408913,2.35908408973523
24,Luxembourg,2020-10-11,0,2020-10-04,539.8593712540805,2.334336940113538
25,Malta,2020-10-11,0,2020-10-04,311.6127910706841,1.9742797935102194
26,Moldova,2020-10-11,0,2020-10-04,4699.0695679772325,2.093335060132056
27,Monaco,2020-10-11,0,2020-10-04,14.591713519370757,2.1559365118000318
28,Montenegro,2020-10-11,0,2020-10-04,1782.7657015269997,2.0720394797031667
29,Netherlands,2020-10-11,0,2020-10-04,24065.79777239394,2.2688965476888
30,North Macedonia,2020-10-11,0,2020-10-04,1246.0143943405674,1.9789885428471752
