,fips,fct_date,horizon,avl_date,value,fct_std
0,Albania,2020-09-20,0,2020-09-13,1014.6229378660555,2.05940295349531
1,Andorra,2020-09-20,0,2020-09-13,131.7899995304606,2.5543457365932256
2,Austria,2020-09-20,0,2020-09-13,3267.46589073012,1.9046310590301452
3,Belarus,2020-09-20,0,2020-09-13,1302.5859760528838,2.306941881051815
4,Belgium,2020-09-20,0,2020-09-13,5090.937287991008,2.2023447449969713
5,Bosnia and Herzegovina,2020-09-20,0,2020-09-13,1843.7533327394958,2.1409505300127667
6,Bulgaria,2020-09-20,0,2020-09-13,894.5950040691314,2.2007005863867883
7,Croatia,2020-09-20,0,2020-09-13,1632.778984492672,1.943156073605912
8,Cyprus,2020-09-20,0,2020-09-13,36.86837627053296,2.3420365238386296
9,Czechia,2020-09-20,0,2020-09-13,6215.899392027211,2.144152346234468
10,Denmark,2020-09-20,0,2020-09-13,1728.1565440872,2.156689967654751
11,Estonia,2020-09-20,0,2020-09-13,151.9940539887316,2.0283893480500423
12,Finland,2020-09-20,0,2020-09-13,276.6045976800888,2.2346332556391046
13,France,2020-09-20,0,2020-09-13,52457.873602643376,2.2917638680057375
14,Germany,2020-09-20,0,2020-09-13,9889.310969672399,2.1509669098322535
15,Greece,2020-09-20,0,2020-09-13,1611.4470688591027,2.1335506945010247
16,Hungary,2020-09-20,0,2020-09-13,3201.714233668641,2.1948801999833134
17,Iceland,2020-09-20,0,2020-09-13,60.45221543809521,2.134624397587669
18,Ireland,2020-09-20,0,2020-09-13,1118.3198175727593,1.903440301678855
19,Italy,2020-09-20,0,2020-09-13,9441.384842788568,2.0786093970204123
20,Kosovo,2020-09-20,0,2020-09-13,635.7445069768564,2.344080924827377
21,Latvia,2020-09-20,0,2020-09-13,43.69105631480488,2.243322328068993
22,Liechtenstein,2020-09-20,0,2020-09-13,3.265398077813444,2.0775917585062627
23,Lithuania,2020-09-20,0,2020-09-13,271.45741882264565,2.0955208182063823
24,Luxembourg,2020-09-20,0,2020-09-13,218.38279896855965,2.0150135275539536
25,Malta,2020-09-20,0,2020-09-13,282.6847466326062,2.328878899223014
26,Moldova,2020-09-20,0,2020-09-13,3341.800349960875,2.120148516735216
27,Monaco,2020-09-20,0,2020-09-13,13.770051916829203,2.4127796839196707
28,Montenegro,2020-09-20,0,2020-09-13,973.1051520254132,2.4144543009274058
29,Netherlands,2020-09-20,0,2020-09-13,7072.457523438876,2.114077339904652
30,North Macedonia,2020-09-20,0,2020-09-13,766.9674536833008,2.2390773354262996
31,Norway,2020-09-20,0,2020-09-13,724.1083503046302,2.17878272893369
32,Poland,2020-09-20,0,2020-09-13,4116.465216041033,2.005379768573127
33,Portugal,2020-09-20,0,2020-09-13,3043.9846866251028,2.354858786161388
34,Romania,2020-09-20,0,2020-09-13,8499.598747666329,2.373795827026417
35,Russia,2020-09-20,0,2020-09-13,36165.942608943675,2.0658272195047194
36,San Marino,2020-09-20,0,2020-09-13,5.780097783909241,2.0784247174501527
37,Serbia,2020-09-20,0,2020-09-13,533.61251103205,2.1812769211208427
38,Slovakia,2020-09-20,0,2020-09-13,796.9714593412518,2.2684431092931563
39,Slovenia,2020-09-20,0,2020-09-13,434.24288323179917,2.0527675083107155
40,Spain,2020-09-20,0,2020-09-13,66216.43333831127,2.226500332595717
41,Sweden,2020-09-20,0,2020-09-13,1366.8045633060246,2.1388349447917374
42,Switzerland,2020-09-20,0,2020-09-13,2521.2298990771887,2.105437729113203
43,Ukraine,2020-09-20,0,2020-09-13,18469.466190456238,2.0051015451552514
44,United Kingdom,2020-09-20,0,2020-09-13,17437.691787883057,2.3309598966041105
45,Albania,2020-09-27,1,2020-09-13,1026.2347573323132,3.919629186840865
46,Andorra,2020-09-27,1,2020-09-13,159.1473132755698,3.9924982076414732
47,Austria,2020-09-27,1,2020-09-13,3741.8562992790976,3.2797695637366107
48,Belarus,2020-09-27,1,2020-09-13,1350.6590706283314,3.7863987911561976
49,Belgium,2020-09-27,1,2020-09-13,5921.265167707446,3.7270034415544755
50,Bosnia and Herzegovina,2020-09-27,1,2020-09-13,1884.3219132186314,3.429184004755253
51,Bulgaria,2020-09-27,1,2020-09-13,898.138910101974,3.7390498325736377
52,Croatia,2020-09-27,1,2020-09-13,1569.074476690077,3.337239970249466
53,Cyprus,2020-09-27,1,2020-09-13,42.41735654318222,3.8959585391513114
54,Czechia,2020-09-27,1,2020-09-13,8029.618577082518,3.4480836347713564
55,Denmark,2020-09-27,1,2020-09-13,2072.0826890669377,3.5583171160348144
56,Estonia,2020-09-27,1,2020-09-13,168.3907412677222,3.255611569704257
57,Finland,2020-09-27,1,2020-09-13,304.04187333183654,3.9003306674370966
58,France,2020-09-27,1,2020-09-13,56735.226682103006,3.9130893425317956
59,Germany,2020-09-27,1,2020-09-13,10463.77676460601,3.684517045076661
60,Greece,2020-09-27,1,2020-09-13,1692.970586705298,3.5647416871719346
61,Hungary,2020-09-27,1,2020-09-13,3793.958488410135,3.675146593532966
62,Iceland,2020-09-27,1,2020-09-13,80.93964663202814,3.4604611302842847
63,Ireland,2020-09-27,1,2020-09-13,1284.3573997027343,2.973579058209873
64,Italy,2020-09-27,1,2020-09-13,9738.117918326636,3.3688658471744946
65,Kosovo,2020-09-27,1,2020-09-13,560.4233845602466,3.897200307426315
66,Latvia,2020-09-27,1,2020-09-13,45.557701253583446,3.916487223786462
67,Liechtenstein,2020-09-27,1,2020-09-13,2.6605793688648305,3.5082034890930007
68,Lithuania,2020-09-27,1,2020-09-13,297.40599375147895,3.640202770352095
69,Luxembourg,2020-09-27,1,2020-09-13,318.230356886992,3.3312690968664533
70,Malta,2020-09-27,1,2020-09-13,316.7797933192751,3.9242822495132827
71,Moldova,2020-09-27,1,2020-09-13,3427.226775742034,3.7508133832441564
72,Monaco,2020-09-27,1,2020-09-13,16.611886426206553,4.1660054203634465
73,Montenegro,2020-09-27,1,2020-09-13,1106.2806663555984,3.9716396202468363
74,Netherlands,2020-09-27,1,2020-09-13,8075.915461166049,3.534323456610556
75,North Macedonia,2020-09-27,1,2020-09-13,785.9149104571989,3.8244311726657085
76,Norway,2020-09-27,1,2020-09-13,758.8693720300398,3.6913496988169445
77,Poland,2020-09-27,1,2020-09-13,4181.4632274890755,3.531028707846682
78,Portugal,2020-09-27,1,2020-09-13,3479.593857553031,3.9423195518658014
79,Romania,2020-09-27,1,2020-09-13,8641.623726614474,3.95248821662845
80,Russia,2020-09-27,1,2020-09-13,36810.52374383807,3.652237222779633
81,San Marino,2020-09-27,1,2020-09-13,4.741180281667766,3.5331590481222506
82,Serbia,2020-09-27,1,2020-09-13,513.8997168472633,3.7252124828661275
83,Slovakia,2020-09-27,1,2020-09-13,899.8989487564395,3.6532829089547194
84,Slovenia,2020-09-27,1,2020-09-13,506.27615403991786,3.1630293719259766
85,Spain,2020-09-27,1,2020-09-13,68331.27222987637,3.7843899235164646
86,Sweden,2020-09-27,1,2020-09-13,1459.0382233723503,3.3856567733160596
87,Switzerland,2020-09-27,1,2020-09-13,2573.517003871457,3.5585862023764103
88,Ukraine,2020-09-27,1,2020-09-13,19383.194005438214,3.4742937118531767
89,United Kingdom,2020-09-27,1,2020-09-13,19896.074469566927,4.169562997850438
90,Albania,2020-10-04,2,2020-09-13,1026.2915952288786,5.905394083885323
91,Andorra,2020-10-04,2,2020-09-13,159.04982173312374,5.724026855189921
92,Austria,2020-10-04,2,2020-09-13,3741.6901017864147,4.890602852747649
93,Belarus,2020-10-04,2,2020-09-13,1350.727098165633,5.735941607222969
94,Belgium,2020-10-04,2,2020-09-13,5921.1061058437335,5.476067167476682
95,Bosnia and Herzegovina,2020-10-04,2,2020-09-13,1884.4133460912635,5.1444305735485205
96,Bulgaria,2020-10-04,2,2020-09-13,898.0959594185624,5.42702439196123
97,Croatia,2020-10-04,2,2020-09-13,1569.2817649482895,4.922425949653872
98,Cyprus,2020-10-04,2,2020-09-13,42.49692075480402,5.629378446760547
99,Czechia,2020-10-04,2,2020-09-13,8029.640643102728,5.342311352375505
