avl_date,fct_date,fct_lb,fct_mean,fct_std,fct_ub,fips,horizon,method,value
2020-07-19,2020-07-26,123,129.0,4.081632653061225,137,01001,1,PatchSim_adpt,
2020-07-19,2020-08-02,126.0,139.0,6.122448979591836,151.0,01001,2,PatchSim_adpt,
2020-07-19,2020-08-09,120.0,143.0,10.714285714285715,164.0,01001,3,PatchSim_adpt,
2020-07-19,2020-08-16,114.0,147.0,14.795918367346939,176.0,01001,4,PatchSim_adpt,
2020-07-19,2020-07-26,1112.0,1192.0,37.755102040816325,1266.0,01003,1,PatchSim_adpt,
2020-07-19,2020-08-02,1323.0,1566.0,122.90816326530617,1806.9,01003,2,PatchSim_adpt,
2020-07-19,2020-08-09,1397.0,1890.0,298.41836734693885,2474.9,01003,3,PatchSim_adpt,
2020-07-19,2020-08-16,1297.1,2062.0,580.1020408163265,3199.0,01003,4,PatchSim_adpt,
2020-07-19,2020-07-26,92.0,101.0,3.5714285714285716,108.0,01005,1,PatchSim_adpt,
2020-07-19,2020-08-02,98.0,119.0,9.693877551020408,138.0,01005,2,PatchSim_adpt,
2020-07-19,2020-08-09,97.0,131.0,19.89795918367347,170.0,01005,3,PatchSim_adpt,
2020-07-19,2020-08-16,88.0,140.0,32.142857142857146,203.0,01005,4,PatchSim_adpt,
2020-07-19,2020-07-26,55.0,56.0,1.530612244897959,59.0,01007,1,PatchSim_adpt,
2020-07-19,2020-08-02,56.0,62.0,2.0408163265306123,66.0,01007,2,PatchSim_adpt,
2020-07-19,2020-08-09,56.0,64.0,5.1020408163265305,74.0,01007,3,PatchSim_adpt,
2020-07-19,2020-08-16,56.0,70.0,6.122448979591836,82.0,01007,4,PatchSim_adpt,
2020-07-19,2020-07-26,271.0,287.0,9.183673469387756,305.0,01009,1,PatchSim_adpt,
2020-07-19,2020-08-02,352.0,402.0,30.102040816326532,461.0,01009,2,PatchSim_adpt,
2020-07-19,2020-08-09,401.1,511.0,76.53061224489797,661.0,01009,3,PatchSim_adpt,
2020-07-19,2020-08-16,390.0,588.0,150.51020408163265,883.0,01009,4,PatchSim_adpt,
2020-07-19,2020-07-26,14.0,14.0,0,14.0,01011,1,PatchSim_adpt,
2020-07-19,2020-08-02,7.100000000000001,14.0,0.0,14.0,01011,2,PatchSim_adpt,
2020-07-19,2020-08-09,7.0,9.0,2.5510204081632653,14.0,01011,3,PatchSim_adpt,
