method,fips,fct_date,horizon,avl_date,value,fct_std,fct_lb,fct_ub,fct_mean
PatchSim_adpt,13051,2021-01-10,4,2020-12-13,,244.03061224489807,597.5500000000001,1400.3000000000002,922.0
PatchSim_adpt,13053,2020-12-20,1,2020-12-13,,4.081632653061225,37.0,57.0,49.0
PatchSim_adpt,13053,2020-12-27,2,2020-12-13,,7.653061224489796,32.0,63.0,48.0
PatchSim_adpt,13053,2021-01-03,3,2020-12-13,,9.183673469387756,27.0,60.0,42.0
PatchSim_adpt,13053,2021-01-10,4,2020-12-13,,9.183673469387756,21.0,56.0,38.0
PatchSim_adpt,13055,2020-12-20,1,2020-12-13,,14.795918367346939,153.0,207.0,178.0
PatchSim_adpt,13055,2020-12-27,2,2020-12-13,,35.204081632653065,180.0,301.0,232.0
PatchSim_adpt,13055,2021-01-03,3,2020-12-13,,57.219387755102034,201.85,399.15,287.0
PatchSim_adpt,13055,2021-01-10,4,2020-12-13,,80.33163265306119,220.85,490.44999999999993,333.0
PatchSim_adpt,13057,2020-12-20,1,2020-12-13,,93.59693877551022,1177.85,1518.45,1335.0
PatchSim_adpt,13057,2020-12-27,2,2020-12-13,,185.96938775510182,1094.85,1755.4999999999995,1391.0
PatchSim_adpt,13057,2021-01-03,3,2020-12-13,,267.3979591836733,1045.85,1979.0999999999997,1455.0
PatchSim_adpt,13057,2021-01-10,4,2020-12-13,,347.27040816326513,985.4,2174.6499999999996,1494.0
PatchSim_adpt,13059,2020-12-20,1,2020-12-13,,38.26530612244898,488.85,634.0,559.0
PatchSim_adpt,13059,2020-12-27,2,2020-12-13,,79.08163265306122,462.85,754.0,599.0
PatchSim_adpt,13059,2021-01-03,3,2020-12-13,,116.40306122448979,439.85,863.15,635.0
PatchSim_adpt,13059,2021-01-10,4,2020-12-13,,155.10204081632654,412.85,966.0,662.0
PatchSim_adpt,13061,2020-12-20,1,2020-12-13,,4.158163265306111,12.0,25.149999999999977,17.0
PatchSim_adpt,13061,2020-12-27,2,2020-12-13,,18.01020408163263,16.0,66.29999999999995,31.0
PatchSim_adpt,13061,2021-01-03,3,2020-12-13,,44.107142857142826,23.0,137.44999999999993,51.0
PatchSim_adpt,13061,2021-01-10,4,2020-12-13,,50.739795918367314,31.0,178.44999999999993,79.0
PatchSim_adpt,13063,2020-12-20,1,2020-12-13,,106.19897959183679,1228.0,1628.15,1420.0
PatchSim_adpt,13063,2020-12-27,2,2020-12-13,,261.96428571428584,1414.3999999999999,2352.4500000000003,1839.0
PatchSim_adpt,13063,2021-01-03,3,2020-12-13,,463.72448979591843,1602.05,3202.9,2294.0
PatchSim_adpt,13063,2021-01-10,4,2020-12-13,,709.7193877551022,1772.1999999999998,4170.05,2779.0
PatchSim_adpt,13065,2020-12-20,1,2020-12-13,,3.061224489795918,14.0,20.0,14.0
PatchSim_adpt,13065,2020-12-27,2,2020-12-13,,6.63265306122449,7.0,30.0,17.0
PatchSim_adpt,13065,2021-01-03,3,2020-12-13,,10.714285714285715,7.0,42.0,21.0
PatchSim_adpt,13065,2021-01-10,4,2020-12-13,,17.933673469387745,7.0,56.14999999999998,21.0
PatchSim_adpt,13067,2020-12-20,1,2020-12-13,,314.5153061224489,3797.85,4927.45,4311.0
PatchSim_adpt,13067,2020-12-27,2,2020-12-13,,717.8316326530606,3955.9500000000003,6438.949999999999,5032.0
PatchSim_adpt,13067,2021-01-03,3,2020-12-13,,1146.4540816326537,4161.75,8054.050000000001,5807.0
PatchSim_adpt,13067,2021-01-10,4,2020-12-13,,1592.2959183673468,4271.75,9619.9,6499.0
PatchSim_adpt,13069,2020-12-20,1,2020-12-13,,23.46938775510204,282.85,369.0,323.0
PatchSim_adpt,13069,2020-12-27,2,2020-12-13,,48.54591836734693,265.0,441.15,346.0
PatchSim_adpt,13069,2021-01-03,3,2020-12-13,,68.95408163265306,249.85,501.15,366.0
PatchSim_adpt,13069,2021-01-10,4,2020-12-13,,89.87244897959182,228.7,547.15,371.0
PatchSim_adpt,13071,2020-12-20,1,2020-12-13,,14.438775510204058,85.0,145.29999999999995,117.0
PatchSim_adpt,13071,2020-12-27,2,2020-12-13,,28.647959183673457,78.85,190.14999999999998,134.0
PatchSim_adpt,13071,2021-01-03,3,2020-12-13,,43.163265306122405,71.85,232.5999999999999,148.0
PatchSim_adpt,13071,2021-01-10,4,2020-12-13,,62.39795918367345,65.7,285.29999999999995,163.0
PatchSim_adpt,13073,2020-12-20,1,2020-12-13,,57.6530612244898,703.85,928.0,815.0
PatchSim_adpt,13073,2020-12-27,2,2020-12-13,,121.42857142857143,684.85,1135.0,897.0
PatchSim_adpt,13073,2021-01-03,3,2020-12-13,,180.4081632653061,662.85,1324.6,971.0
PatchSim_adpt,13073,2021-01-10,4,2020-12-13,,245.99489795918373,631.5500000000001,1510.15,1028.0
PatchSim_adpt,13075,2020-12-20,1,2020-12-13,,3.061224489795918,45.0,56.0,50.0
PatchSim_adpt,13075,2020-12-27,2,2020-12-13,,5.1020408163265305,33.0,52.0,42.0
PatchSim_adpt,13075,2021-01-03,3,2020-12-13,,7.142857142857143,25.0,49.0,35.0
PatchSim_adpt,13075,2021-01-10,4,2020-12-13,,8.673469387755102,20.0,48.0,31.0
PatchSim_adpt,13077,2020-12-20,1,2020-12-13,,53.64795918367346,681.85,885.15,780.0
PatchSim_adpt,13077,2020-12-27,2,2020-12-13,,111.81122448979585,665.85,1074.1499999999999,855.0
PatchSim_adpt,13077,2021-01-03,3,2020-12-13,,167.85714285714286,652.7,1253.0,924.0
PatchSim_adpt,13077,2021-01-10,4,2020-12-13,,224.5663265306123,627.0,1419.15,979.0
PatchSim_adpt,13079,2020-12-20,1,2020-12-13,,5.1020408163265305,57.0,75.0,65.0
PatchSim_adpt,13079,2020-12-27,2,2020-12-13,,14.285714285714286,70.0,119.0,91.0
PatchSim_adpt,13079,2021-01-03,3,2020-12-13,,26.607142857142847,88.0,177.14999999999998,125.0
PatchSim_adpt,13079,2021-01-10,4,2020-12-13,,42.42346938775509,105.0,247.14999999999998,164.0
PatchSim_adpt,13081,2020-12-20,1,2020-12-13,,39.79591836734694,285.0,425.0,347.0
PatchSim_adpt,13081,2020-12-27,2,2020-12-13,,113.41836734693875,380.0,758.3,536.0
PatchSim_adpt,13081,2021-01-03,3,2020-12-13,,167.9336734693878,490.0,1054.15,725.0
PatchSim_adpt,13081,2021-01-10,4,2020-12-13,,109.84693877551018,570.25,1030.3,815.0
PatchSim_adpt,13083,2020-12-20,1,2020-12-13,,4.591836734693878,47.0,65.0,56.0
PatchSim_adpt,13083,2020-12-27,2,2020-12-13,,7.142857142857143,38.85,70.0,56.0
PatchSim_adpt,13083,2021-01-03,3,2020-12-13,,12.32142857142856,32.85,74.14999999999998,50.0
PatchSim_adpt,13083,2021-01-10,4,2020-12-13,,14.285714285714286,28.0,77.0,49.0
PatchSim_adpt,13085,2020-12-20,1,2020-12-13,,11.73469387755102,138.0,182.0,159.0
PatchSim_adpt,13085,2020-12-27,2,2020-12-13,,26.020408163265305,142.0,238.0,187.0
PatchSim_adpt,13085,2021-01-03,3,2020-12-13,,39.79591836734694,147.0,287.0,209.0
PatchSim_adpt,13085,2021-01-10,4,2020-12-13,,54.59183673469388,147.0,336.0,229.0
PatchSim_adpt,13087,2020-12-20,1,2020-12-13,,8.673469387755102,105.0,138.0,121.0
PatchSim_adpt,13087,2020-12-27,2,2020-12-13,,18.877551020408163,105.0,177.0,140.0
PatchSim_adpt,13087,2021-01-03,3,2020-12-13,,30.102040816326532,105.0,218.0,159.0
PatchSim_adpt,13087,2021-01-10,4,2020-12-13,,43.87755102040816,105.0,261.0,175.0
PatchSim_adpt,13089,2020-12-20,1,2020-12-13,,194.107142857143,2406.5499999999997,3140.4500000000003,2760.0
PatchSim_adpt,13089,2020-12-27,2,2020-12-13,,414.94897959183686,2393.35,3914.3,3101.0
PatchSim_adpt,13089,2021-01-03,3,2020-12-13,,647.9081632653059,2376.7,4701.9,3432.0
PatchSim_adpt,13089,2021-01-10,4,2020-12-13,,916.3520408163262,2330.7,5539.049999999999,3743.0
PatchSim_adpt,13091,2020-12-20,1,2020-12-13,,9.770408163265294,83.0,119.14999999999998,100.0
PatchSim_adpt,13091,2020-12-27,2,2020-12-13,,26.607142857142847,94.0,181.14999999999998,129.0
PatchSim_adpt,13091,2021-01-03,3,2020-12-13,,48.97959183673469,107.85,258.0,162.0
PatchSim_adpt,13091,2021-01-10,4,2020-12-13,,74.13265306122447,119.85,343.29999999999995,198.0
PatchSim_adpt,13093,2020-12-20,1,2020-12-13,,7.653061224489796,82.0,109.0,94.0
PatchSim_adpt,13093,2020-12-27,2,2020-12-13,,22.52551020408162,108.0,184.14999999999998,140.0
PatchSim_adpt,13093,2021-01-03,3,2020-12-13,,42.49999999999998,137.0,280.29999999999995,197.0
PatchSim_adpt,13093,2021-01-10,4,2020-12-13,,62.83163265306121,167.85,380.15,257.0
PatchSim_adpt,13095,2020-12-20,1,2020-12-13,,33.31632653061222,298.85,429.29999999999995,364.0
PatchSim_adpt,13095,2020-12-27,2,2020-12-13,,81.12244897959184,339.85,636.0,477.0
PatchSim_adpt,13095,2021-01-03,3,2020-12-13,,143.3673469387755,379.85,886.0,605.0
PatchSim_adpt,13095,2021-01-10,4,2020-12-13,,224.71938775510196,416.70000000000005,1189.4499999999998,749.0
PatchSim_adpt,13097,2020-12-20,1,2020-12-13,,51.02040816326531,615.0,808.0,708.0
PatchSim_adpt,13097,2020-12-27,2,2020-12-13,,107.72959183673468,615.1,1010.15,799.0
PatchSim_adpt,13097,2021-01-03,3,2020-12-13,,167.9336734693878,611.55,1211.15,882.0
PatchSim_adpt,13097,2021-01-10,4,2020-12-13,,230.8418367346939,601.7,1407.45,955.0
PatchSim_adpt,13099,2020-12-20,1,2020-12-13,,2.0408163265306123,21.0,32.0,28.0
PatchSim_adpt,13099,2020-12-27,2,2020-12-13,,6.122448979591836,21.0,40.0,28.0
PatchSim_adpt,13099,2021-01-03,3,2020-12-13,,8.673469387755102,21.0,48.0,31.0
PatchSim_adpt,13099,2021-01-10,4,2020-12-13,,11.73469387755102,21.0,58.0,35.0
PatchSim_adpt,13101,2020-12-20,1,2020-12-13,,2.5510204081632653,10.0,19.0,14.0
PatchSim_adpt,13101,2020-12-27,2,2020-12-13,,3.5714285714285716,7.0,21.0,14.0
PatchSim_adpt,13101,2021-01-03,3,2020-12-13,,3.5714285714285716,7.0,21.0,14.0
PatchSim_adpt,13101,2021-01-10,4,2020-12-13,,3.5714285714285716,7.0,21.0,14.0
PatchSim_adpt,13103,2020-12-20,1,2020-12-13,,10.714285714285715,73.85,105.0,84.0
PatchSim_adpt,13103,2020-12-27,2,2020-12-13,,17.933673469387745,66.85,124.14999999999998,89.0
PatchSim_adpt,13103,2021-01-03,3,2020-12-13,,27.85714285714281,63.0,145.5999999999999,91.0
PatchSim_adpt,13103,2021-01-10,4,2020-12-13,,40.53571428571425,60.0,170.44999999999993,91.0
PatchSim_adpt,13105,2020-12-20,1,2020-12-13,,8.673469387755102,98.0,128.0,111.0
PatchSim_adpt,13105,2020-12-27,2,2020-12-13,,17.49999999999998,91.0,152.29999999999995,118.0
PatchSim_adpt,13105,2021-01-03,3,2020-12-13,,26.249999999999964,87.0,170.44999999999993,119.0
PatchSim_adpt,13105,2021-01-10,4,2020-12-13,,34.183673469387756,82.0,186.0,119.0
PatchSim_adpt,13107,2020-12-20,1,2020-12-13,,7.653061224489796,83.0,112.0,97.0
PatchSim_adpt,13107,2020-12-27,2,2020-12-13,,20.994897959183664,98.0,169.14999999999998,128.0
PatchSim_adpt,13107,2021-01-03,3,2020-12-13,,39.79591836734694,114.0,243.0,165.0
PatchSim_adpt,13107,2021-01-10,4,2020-12-13,,61.45408163265303,131.0,326.44999999999993,206.0
PatchSim_adpt,13109,2020-12-20,1,2020-12-13,,6.63265306122449,28.0,46.0,33.0
PatchSim_adpt,13109,2020-12-27,2,2020-12-13,,13.85204081632652,28.0,69.14999999999998,42.0
PatchSim_adpt,13109,2021-01-03,3,2020-12-13,,25.15306122448977,32.0,102.29999999999995,53.0
PatchSim_adpt,13109,2021-01-10,4,2020-12-13,,40.816326530612244,35.0,147.0,67.0
PatchSim_adpt,13111,2020-12-20,1,2020-12-13,,7.653061224489796,84.0,114.0,99.0
PatchSim_adpt,13111,2020-12-27,2,2020-12-13,,16.3265306122449,84.0,145.0,113.0
PatchSim_adpt,13111,2021-01-03,3,2020-12-13,,25.510204081632654,84.0,175.0,125.0
PatchSim_adpt,13111,2021-01-10,4,2020-12-13,,35.714285714285715,84.0,207.0,137.0
PatchSim_adpt,13113,2020-12-20,1,2020-12-13,,23.46938775510204,233.0,324.0,278.0
PatchSim_adpt,13113,2020-12-27,2,2020-12-13,,42.06632653061221,208.0,362.44999999999993,280.0
PatchSim_adpt,13113,2021-01-03,3,2020-12-13,,56.3520408163265,185.7,390.44999999999993,280.0
PatchSim_adpt,13113,2021-01-10,4,2020-12-13,,74.13265306122447,162.7,418.29999999999995,273.0
PatchSim_adpt,13115,2020-12-20,1,2020-12-13,,30.612244897959183,390.0,510.0,450.0
PatchSim_adpt,13115,2020-12-27,2,2020-12-13,,59.770408163265294,362.0,587.15,470.0
PatchSim_adpt,13115,2021-01-03,3,2020-12-13,,83.74999999999999,335.0,643.15,479.0
PatchSim_adpt,13115,2021-01-10,4,2020-12-13,,107.14285714285714,307.0,693.0,483.0
PatchSim_adpt,13117,2020-12-20,1,2020-12-13,,68.44387755102045,887.0,1149.15,1015.0
PatchSim_adpt,13117,2020-12-27,2,2020-12-13,,150.07653061224494,885.7,1438.15,1144.0
PatchSim_adpt,13117,2021-01-03,3,2020-12-13,,236.88775510204093,893.2500000000001,1732.3000000000002,1268.0
PatchSim_adpt,13117,2021-01-10,4,2020-12-13,,334.923469387755,884.85,2039.4499999999998,1383.0
PatchSim_adpt,13119,2020-12-20,1,2020-12-13,,11.811224489795906,133.0,175.14999999999998,152.0
PatchSim_adpt,13119,2020-12-27,2,2020-12-13,,24.489795918367346,131.0,212.0,164.0
PatchSim_adpt,13119,2021-01-03,3,2020-12-13,,34.33673469387753,128.0,245.29999999999995,178.0
PatchSim_adpt,13119,2021-01-10,4,2020-12-13,,43.95408163265305,126.0,272.15,186.0
PatchSim_adpt,13121,2020-12-20,1,2020-12-13,,304.38775510204056,3837.1,4983.599999999999,4387.0
PatchSim_adpt,13121,2020-12-27,2,2020-12-13,,653.724489795918,3803.0,6185.299999999999,4904.0
PatchSim_adpt,13121,2021-01-03,3,2020-12-13,,1023.5459183673468,3791.9,7422.15,5416.0
PatchSim_adpt,13121,2021-01-10,4,2020-12-13,,1443.0357142857144,3711.3999999999996,8699.35,5871.0
PatchSim_adpt,13123,2020-12-20,1,2020-12-13,,13.26530612244898,128.0,177.0,151.0
PatchSim_adpt,13123,2020-12-27,2,2020-12-13,,28.06122448979592,144.85,248.0,193.0
PatchSim_adpt,13123,2021-01-03,3,2020-12-13,,45.91836734693878,158.0,325.0,235.0
PatchSim_adpt,13123,2021-01-10,4,2020-12-13,,67.34693877551021,170.85,410.0,278.0
PatchSim_adpt,13125,2020-12-20,1,2020-12-13,,35.714285714285715,121.85,238.0,168.0
PatchSim_adpt,13125,2020-12-27,2,2020-12-13,,29.081632653061224,113.85,220.0,163.0
PatchSim_adpt,13125,2021-01-03,3,2020-12-13,,9.693877551020408,90.0,141.0,122.0
PatchSim_adpt,13125,2021-01-10,4,2020-12-13,,12.244897959183673,30.85,94.0,70.0
PatchSim_adpt,13127,2020-12-20,1,2020-12-13,,20.48469387755101,202.0,275.15,235.0
PatchSim_adpt,13127,2020-12-27,2,2020-12-13,,43.59693877551017,197.85,341.44999999999993,256.0
PatchSim_adpt,13127,2021-01-03,3,2020-12-13,,68.23979591836729,203.0,418.7499999999999,285.0
PatchSim_adpt,13127,2021-01-10,4,2020-12-13,,101.68367346938773,203.0,506.29999999999995,307.0
PatchSim_adpt,13129,2020-12-20,1,2020-12-13,,25.076530612244888,306.0,398.15,349.0
PatchSim_adpt,13129,2020-12-27,2,2020-12-13,,53.80102040816323,295.0,481.44999999999993,376.0
PatchSim_adpt,13129,2021-01-03,3,2020-12-13,,79.66836734693877,286.85,552.15,396.0
PatchSim_adpt,13129,2021-01-10,4,2020-12-13,,102.04081632653062,273.0,606.0,406.0
PatchSim_adpt,13131,2020-12-20,1,2020-12-13,,4.081632653061225,42.0,59.0,51.0
PatchSim_adpt,13131,2020-12-27,2,2020-12-13,,8.673469387755102,42.0,73.0,56.0
PatchSim_adpt,13131,2021-01-03,3,2020-12-13,,12.244897959183673,42.0,86.0,62.0
PatchSim_adpt,13131,2021-01-10,4,2020-12-13,,18.877551020408163,39.7,103.0,66.0
PatchSim_adpt,13133,2020-12-20,1,2020-12-13,,7.219387755102029,84.0,111.14999999999998,97.0
PatchSim_adpt,13133,2020-12-27,2,2020-12-13,,13.775510204081632,83.0,131.0,104.0
PatchSim_adpt,13133,2021-01-03,3,2020-12-13,,20.918367346938776,84.0,156.0,115.0
PatchSim_adpt,13133,2021-01-10,4,2020-12-13,,28.571428571428573,78.85,180.0,124.0
PatchSim_adpt,13135,2020-12-20,1,2020-12-13,,376.1734693877552,4497.55,5903.3,5166.0
PatchSim_adpt,13135,2020-12-27,2,2020-12-13,,824.8724489795918,4655.05,7683.75,6067.0
PatchSim_adpt,13135,2021-01-03,3,2020-12-13,,1310.6122448979597,4778.55,9503.800000000001,6935.0
PatchSim_adpt,13135,2021-01-10,4,2020-12-13,,1843.6734693877545,4827.5,11339.599999999999,7726.0
PatchSim_adpt,13137,2020-12-20,1,2020-12-13,,31.709183673469376,403.85,518.15,456.0
PatchSim_adpt,13137,2020-12-27,2,2020-12-13,,69.46428571428571,417.0,666.15,530.0
PatchSim_adpt,13137,2021-01-03,3,2020-12-13,,101.53061224489797,431.85,794.0,595.0
PatchSim_adpt,13137,2021-01-10,4,2020-12-13,,123.46938775510205,426.85,873.0,631.0
PatchSim_adpt,13139,2020-12-20,1,2020-12-13,,141.3265306122449,1438.85,1969.0,1692.0
PatchSim_adpt,13139,2020-12-27,2,2020-12-13,,297.1683673469389,1497.85,2597.4500000000003,2015.0
PatchSim_adpt,13139,2021-01-03,3,2020-12-13,,445.20408163265324,1519.0,3158.6000000000004,2286.0
PatchSim_adpt,13139,2021-01-10,4,2020-12-13,,573.4183673469388,1506.75,3594.9,2471.0
PatchSim_adpt,13141,2020-12-20,1,2020-12-13,,1.530612244897959,8.0,13.0,10.0
PatchSim_adpt,13141,2020-12-27,2,2020-12-13,,0.0,7.0,7.0,7.0
PatchSim_adpt,13141,2021-01-03,3,2020-12-13,,0.0,1.8500000000000014,7.0,7.0
PatchSim_adpt,13141,2021-01-10,4,2020-12-13,,2.5510204081632653,0.0,7.0,2.0
PatchSim_adpt,13143,2020-12-20,1,2020-12-13,,9.183673469387756,100.0,134.0,116.0
PatchSim_adpt,13143,2020-12-27,2,2020-12-13,,19.464285714285705,98.0,164.14999999999998,126.0
PatchSim_adpt,13143,2021-01-03,3,2020-12-13,,30.612244897959183,94.0,191.0,131.0
PatchSim_adpt,13143,2021-01-10,4,2020-12-13,,41.83673469387755,90.0,215.0,133.0
PatchSim_adpt,13145,2020-12-20,1,2020-12-13,,9.183673469387756,102.0,133.0,115.0
PatchSim_adpt,13145,2020-12-27,2,2020-12-13,,20.408163265306122,106.0,175.0,135.0
PatchSim_adpt,13145,2021-01-03,3,2020-12-13,,35.204081632653065,115.0,228.0,159.0
PatchSim_adpt,13145,2021-01-10,4,2020-12-13,,52.1173469387755,122.85,289.15,187.0
PatchSim_adpt,13147,2020-12-20,1,2020-12-13,,19.387755102040817,243.0,311.0,273.0
PatchSim_adpt,13147,2020-12-27,2,2020-12-13,,43.36734693877551,256.85,411.0,326.0
PatchSim_adpt,13147,2021-01-03,3,2020-12-13,,64.87244897959182,269.85,504.15,377.0
PatchSim_adpt,13147,2021-01-10,4,2020-12-13,,84.18367346938776,269.7,574.0,409.0
PatchSim_adpt,13149,2020-12-20,1,2020-12-13,,6.122448979591836,42.0,68.0,56.0
PatchSim_adpt,13149,2020-12-27,2,2020-12-13,,12.244897959183673,48.0,91.0,67.0
PatchSim_adpt,13149,2021-01-03,3,2020-12-13,,17.346938775510203,48.25000000000001,109.0,75.0
PatchSim_adpt,13149,2021-01-10,4,2020-12-13,,23.54591836734693,47.10000000000001,128.14999999999998,82.0
PatchSim_adpt,13151,2020-12-20,1,2020-12-13,,88.85204081632658,1107.0,1442.15,1268.0
PatchSim_adpt,13151,2020-12-27,2,2020-12-13,,195.40816326530611,1121.85,1836.0,1453.0
PatchSim_adpt,13151,2021-01-03,3,2020-12-13,,307.88265306122463,1140.85,2232.4500000000003,1629.0
PatchSim_adpt,13151,2021-01-10,4,2020-12-13,,430.6122448979592,1134.85,2629.0,1785.0
PatchSim_adpt,13153,2020-12-20,1,2020-12-13,,73.9795918367347,917.0,1200.0,1055.0
PatchSim_adpt,13153,2020-12-27,2,2020-12-13,,190.96938775510202,1065.85,1758.3,1384.0
PatchSim_adpt,13153,2021-01-03,3,2020-12-13,,338.85204081632656,1225.6999999999998,2418.15,1754.0
PatchSim_adpt,13153,2021-01-10,4,2020-12-13,,495.561224489796,1373.4999999999998,3095.3,2124.0
PatchSim_adpt,13155,2020-12-20,1,2020-12-13,,7.142857142857143,63.0,86.0,72.0
PatchSim_adpt,13155,2020-12-27,2,2020-12-13,,14.362244897959172,65.0,112.14999999999998,84.0
PatchSim_adpt,13155,2021-01-03,3,2020-12-13,,22.52551020408162,70.0,142.14999999999998,98.0
PatchSim_adpt,13155,2021-01-10,4,2020-12-13,,28.647959183673457,76.0,165.14999999999998,109.0
PatchSim_adpt,13157,2020-12-20,1,2020-12-13,,44.38775510204082,584.0,752.0,665.0
PatchSim_adpt,13157,2020-12-27,2,2020-12-13,,97.44897959183673,589.85,951.0,760.0
PatchSim_adpt,13157,2021-01-03,3,2020-12-13,,146.42857142857144,589.0,1124.0,837.0
PatchSim_adpt,13157,2021-01-10,4,2020-12-13,,189.36224489795924,568.85,1253.15,882.0
PatchSim_adpt,13159,2020-12-20,1,2020-12-13,,7.142857142857143,77.0,107.0,93.0
PatchSim_adpt,13159,2020-12-27,2,2020-12-13,,15.306122448979592,77.0,131.0,101.0
PatchSim_adpt,13159,2021-01-03,3,2020-12-13,,21.93877551020408,72.0,152.0,109.0
PatchSim_adpt,13159,2021-01-10,4,2020-12-13,,30.102040816326532,69.85,172.0,113.0
PatchSim_adpt,13161,2020-12-20,1,2020-12-13,,8.16326530612245,82.85,112.0,96.0
PatchSim_adpt,13161,2020-12-27,2,2020-12-13,,18.877551020408163,99.0,167.0,130.0
PatchSim_adpt,13161,2021-01-03,3,2020-12-13,,32.142857142857146,117.0,234.0,171.0
PatchSim_adpt,13161,2021-01-10,4,2020-12-13,,47.44897959183673,132.0,304.0,211.0
PatchSim_adpt,13163,2020-12-20,1,2020-12-13,,10.714285714285715,119.0,157.0,136.0
PatchSim_adpt,13163,2020-12-27,2,2020-12-13,,27.040816326530614,135.0,226.0,173.0
PatchSim_adpt,13163,2021-01-03,3,2020-12-13,,41.47959183673467,154.0,294.29999999999995,213.0
PatchSim_adpt,13163,2021-01-10,4,2020-12-13,,52.04081632653061,167.0,346.0,244.0
PatchSim_adpt,13165,2020-12-20,1,2020-12-13,,3.647959183673458,14.0,26.149999999999977,19.0
PatchSim_adpt,13165,2020-12-27,2,2020-12-13,,10.714285714285715,14.0,42.0,21.0
PatchSim_adpt,13165,2021-01-03,3,2020-12-13,,19.974489795918355,14.0,67.14999999999998,28.0
PatchSim_adpt,13165,2021-01-10,4,2020-12-13,,34.183673469387756,14.0,101.0,34.0
PatchSim_adpt,13167,2020-12-20,1,2020-12-13,,17.857142857142858,80.0,143.0,108.0
PatchSim_adpt,13167,2020-12-27,2,2020-12-13,,54.234693877550995,109.85,289.29999999999995,183.0
PatchSim_adpt,13167,2021-01-03,3,2020-12-13,,92.93367346938774,153.39999999999998,459.15,277.0
PatchSim_adpt,13167,2021-01-10,4,2020-12-13,,72.60204081632651,198.8,488.29999999999995,346.0
PatchSim_adpt,13169,2020-12-20,1,2020-12-13,,7.653061224489796,86.0,113.0,98.0
PatchSim_adpt,13169,2020-12-27,2,2020-12-13,,18.877551020408163,95.0,161.0,124.0
PatchSim_adpt,13169,2021-01-03,3,2020-12-13,,32.21938775510203,107.0,216.14999999999998,153.0
PatchSim_adpt,13169,2021-01-10,4,2020-12-13,,51.02040816326531,118.0,285.0,185.0
PatchSim_adpt,13171,2020-12-20,1,2020-12-13,,12.32142857142856,116.0,159.14999999999998,135.0
PatchSim_adpt,13171,2020-12-27,2,2020-12-13,,26.020408163265305,116.0,203.0,152.0
PatchSim_adpt,13171,2021-01-03,3,2020-12-13,,40.30612244897959,122.0,247.0,168.0
PatchSim_adpt,13171,2021-01-10,4,2020-12-13,,51.096938775510196,126.0,283.15,183.0
PatchSim_adpt,13173,2020-12-20,1,2020-12-13,,7.142857142857143,28.0,49.0,35.0
PatchSim_adpt,13173,2020-12-27,2,2020-12-13,,11.301020408163254,28.0,57.14999999999998,35.0
PatchSim_adpt,13173,2021-01-03,3,2020-12-13,,12.755102040816327,28.0,66.0,41.0
PatchSim_adpt,13173,2021-01-10,4,2020-12-13,,17.857142857142858,28.0,77.0,42.0
PatchSim_adpt,13175,2020-12-20,1,2020-12-13,,19.89795918367347,265.0,340.0,301.0
PatchSim_adpt,13175,2020-12-27,2,2020-12-13,,48.46938775510204,282.0,457.0,362.0
PatchSim_adpt,13175,2021-01-03,3,2020-12-13,,80.17857142857142,300.0,584.15,427.0
PatchSim_adpt,13175,2021-01-10,4,2020-12-13,,110.86734693877548,311.85,704.3,487.0
PatchSim_adpt,13177,2020-12-20,1,2020-12-13,,13.775510204081632,150.0,203.0,176.0
PatchSim_adpt,13177,2020-12-27,2,2020-12-13,,33.16326530612245,158.0,279.0,214.0
PatchSim_adpt,13177,2021-01-03,3,2020-12-13,,54.08163265306123,166.85,361.0,255.0
PatchSim_adpt,13177,2021-01-10,4,2020-12-13,,79.234693877551,172.85,448.29999999999995,293.0
PatchSim_adpt,13179,2020-12-20,1,2020-12-13,,6.122448979591836,77.0,99.0,87.0
PatchSim_adpt,13179,2020-12-27,2,2020-12-13,,13.26530612244898,73.0,121.0,95.0
PatchSim_adpt,13179,2021-01-03,3,2020-12-13,,20.408163265306122,70.0,142.0,102.0
PatchSim_adpt,13179,2021-01-10,4,2020-12-13,,29.081632653061224,70.0,166.0,109.0
PatchSim_adpt,13181,2020-12-20,1,2020-12-13,,3.061224489795918,28.0,36.0,30.0
PatchSim_adpt,13181,2020-12-27,2,2020-12-13,,7.142857142857143,28.0,50.0,36.0
PatchSim_adpt,13181,2021-01-03,3,2020-12-13,,11.73469387755102,28.0,65.0,42.0
PatchSim_adpt,13181,2021-01-10,4,2020-12-13,,17.933673469387745,28.0,83.14999999999998,48.0
PatchSim_adpt,13183,2020-12-20,1,2020-12-13,,3.5714285714285716,48.0,62.0,55.0
PatchSim_adpt,13183,2020-12-27,2,2020-12-13,,11.73469387755102,55.0,94.0,71.0
PatchSim_adpt,13183,2021-01-03,3,2020-12-13,,20.408163265306122,66.0,133.0,93.0
PatchSim_adpt,13183,2021-01-10,4,2020-12-13,,36.224489795918366,78.0,191.0,120.0
PatchSim_adpt,13185,2020-12-20,1,2020-12-13,,38.26530612244898,499.0,640.0,565.0
PatchSim_adpt,13185,2020-12-27,2,2020-12-13,,78.1377551020408,469.0,748.15,595.0
PatchSim_adpt,13185,2021-01-03,3,2020-12-13,,114.87244897959182,452.0,853.15,628.0
PatchSim_adpt,13185,2021-01-10,4,2020-12-13,,148.03571428571428,428.0,942.15,652.0
