avl_date,fct_date,fct_lb,fct_mean,fct_std,fct_ub,fips,horizon,method,value
2021-04-04,2021-04-11,64,78.0,15.306122448979592,108,01001,1,PatchSim_adpt,
2021-04-04,2021-04-18,50.975,68.0,23.992346938775558,115.02500000000009,01001,2,PatchSim_adpt,
2021-04-04,2021-04-25,41.0,62.0,29.081632653061224,119.0,01001,3,PatchSim_adpt,
2021-04-04,2021-05-02,34.0,54.0,33.16326530612245,119.0,01001,4,PatchSim_adpt,
2021-04-04,2021-04-11,36.0,42.0,2.5510204081632653,47.0,01003,1,PatchSim_adpt,
2021-04-04,2021-04-18,20.0,27.0,3.5714285714285716,34.0,01003,2,PatchSim_adpt,
2021-04-04,2021-04-25,12.0,18.0,3.5714285714285716,25.0,01003,3,PatchSim_adpt,
2021-04-04,2021-05-02,7.0,12.0,2.5510204081632653,17.0,01003,4,PatchSim_adpt,
2021-04-04,2021-04-11,7.0,7.0,3.5714285714285716,14.0,01005,1,PatchSim_adpt,
2021-04-04,2021-04-18,7.0,7.0,1.0331632653061689,9.025000000000091,01005,2,PatchSim_adpt,
2021-04-04,2021-04-25,2.0,7.0,0,7.0,01005,3,PatchSim_adpt,
2021-04-04,2021-05-02,0.0,3.0,2.0408163265306123,7.0,01005,4,PatchSim_adpt,
2021-04-04,2021-04-11,7.0,9.0,2.5510204081632653,14.0,01007,1,PatchSim_adpt,
2021-04-04,2021-04-18,7.0,7.0,3.5714285714285716,14.0,01007,2,PatchSim_adpt,
2021-04-04,2021-04-25,7.0,7.0,3.5714285714285716,14.0,01007,3,PatchSim_adpt,
2021-04-04,2021-05-02,2.0,7.0,3.5714285714285716,14.0,01007,4,PatchSim_adpt,
2021-04-04,2021-04-11,13.0,14.0,1.0204081632653061,16.0,01009,1,PatchSim_adpt,
2021-04-04,2021-04-18,7.0,9.0,2.5510204081632653,14.0,01009,2,PatchSim_adpt,
2021-04-04,2021-04-25,6.0,7.0,0.0,7.0,01009,3,PatchSim_adpt,
2021-04-04,2021-05-02,0.0,6.0,0.5102040816326531,7.0,01009,4,PatchSim_adpt,
2021-04-04,2021-04-11,0.0,0.0,1.530612244897959,3.0,01011,1,PatchSim_adpt,
2021-04-04,2021-04-18,0.0,0.0,0.0,0.0,01011,2,PatchSim_adpt,
2021-04-04,2021-04-25,0.0,0.0,0.0,0.0,01011,3,PatchSim_adpt,
2021-04-04,2021-05-02,0.0,0.0,0.0,0.0,01011,4,PatchSim_adpt,
2021-04-04,2021-04-11,7.0,9.0,1.0204081632653061,11.0,01013,1,PatchSim_adpt,
2021-04-04,2021-04-18,7.0,7.0,0.0,7.0,01013,2,PatchSim_adpt,
2021-04-04,2021-04-25,5.0,7.0,0.0,7.0,01013,3,PatchSim_adpt,
2021-04-04,2021-05-02,0.0,6.0,0.5102040816326531,7.0,01013,4,PatchSim_adpt,
2021-04-04,2021-04-11,18.0,21.0,3.5714285714285716,28.0,01015,1,PatchSim_adpt,
2021-04-04,2021-04-18,10.0,14.0,3.5714285714285716,21.0,01015,2,PatchSim_adpt,
2021-04-04,2021-04-25,7.0,8.0,4.591836734693878,17.0,01015,3,PatchSim_adpt,
2021-04-04,2021-05-02,5.0,7.0,3.5714285714285716,14.0,01015,4,PatchSim_adpt,
2021-04-04,2021-04-11,6.0,7.0,0.0,7.0,01017,1,PatchSim_adpt,
2021-04-04,2021-04-18,0.0,3.0,2.0408163265306123,7.0,01017,2,PatchSim_adpt,
2021-04-04,2021-04-25,0.0,0.0,0.5102040816326531,1.0,01017,3,PatchSim_adpt,
2021-04-04,2021-05-02,0.0,0.0,0.0,0.0,01017,4,PatchSim_adpt,
2021-04-04,2021-04-11,7.0,7.0,0.0,7.0,01019,1,PatchSim_adpt,
2021-04-04,2021-04-18,7.0,7.0,0.0,7.0,01019,2,PatchSim_adpt,
2021-04-04,2021-04-25,7.0,7.0,0.0,7.0,01019,3,PatchSim_adpt,
2021-04-04,2021-05-02,1.0,7.0,0.0,7.0,01019,4,PatchSim_adpt,
2021-04-04,2021-04-11,23.0,28.0,2.0408163265306123,32.0,01021,1,PatchSim_adpt,
2021-04-04,2021-04-18,18.0,22.0,6.63265306122449,35.0,01021,2,PatchSim_adpt,
2021-04-04,2021-04-25,14.0,21.0,4.094387755102087,29.02500000000009,01021,3,PatchSim_adpt,
2021-04-04,2021-05-02,13.0,17.0,5.612244897959184,28.0,01021,4,PatchSim_adpt,
2021-04-04,2021-04-11,0.0,0.0,0.0,0.0,01023,1,PatchSim_adpt,
2021-04-04,2021-04-18,0.0,0.0,0.0,0.0,01023,2,PatchSim_adpt,
2021-04-04,2021-04-25,0.0,0.0,0.0,0.0,01023,3,PatchSim_adpt,
