avl_date,fct_date,fct_lb,fct_mean,fct_std,fct_ub,fips,horizon,method,value
2020-05-31,2020-06-07,54,62.0,3.5714285714285716,69,01001,1,PatchSim_adpt,
2020-05-31,2020-06-14,61.0,73.0,5.612244897959184,84.0,01001,2,PatchSim_adpt,
2020-05-31,2020-06-21,68.0,84.0,8.16326530612245,100.0,01001,3,PatchSim_adpt,
2020-05-31,2020-06-28,72.0,95.0,12.244897959183673,119.0,01001,4,PatchSim_adpt,
2020-05-31,2020-06-07,21.0,27.0,4.081632653061225,35.0,01003,1,PatchSim_adpt,
2020-05-31,2020-06-14,19.0,21.0,7.142857142857143,35.0,01003,2,PatchSim_adpt,
2020-05-31,2020-06-21,14.0,21.0,7.142857142857143,35.0,01003,3,PatchSim_adpt,
2020-05-31,2020-06-28,14.0,21.0,7.142857142857143,35.0,01003,4,PatchSim_adpt,
2020-05-31,2020-06-07,59.0,64.0,2.0408163265306123,68.0,01005,1,PatchSim_adpt,
2020-05-31,2020-06-14,74.0,83.0,3.061224489795918,89.0,01005,2,PatchSim_adpt,
2020-05-31,2020-06-21,87.0,102.0,7.653061224489796,117.0,01005,3,PatchSim_adpt,
2020-05-31,2020-06-28,96.0,121.0,14.744897959183662,149.89999999999998,01005,4,PatchSim_adpt,
2020-05-31,2020-06-07,16.0,19.0,0,19.0,01007,1,PatchSim_adpt,
2020-05-31,2020-06-14,24.0,26.0,1.530612244897959,29.0,01007,2,PatchSim_adpt,
2020-05-31,2020-06-21,34.0,38.0,2.0408163265306123,42.0,01007,3,PatchSim_adpt,
2020-05-31,2020-06-28,46.0,54.0,4.081632653061225,62.0,01007,4,PatchSim_adpt,
2020-05-31,2020-06-07,13.0,14.0,7.142857142857143,28.0,01009,1,PatchSim_adpt,
2020-05-31,2020-06-14,14.0,21.0,28.571428571428573,77.0,01009,2,PatchSim_adpt,
2020-05-31,2020-06-21,16.0,30.0,86.73469387755102,200.0,01009,3,PatchSim_adpt,
2020-05-31,2020-06-28,21.0,42.0,222.80612244897955,478.69999999999993,01009,4,PatchSim_adpt,
2020-05-31,2020-06-07,64.0,98.0,20.408163265306122,138.0,01011,1,PatchSim_adpt,
2020-05-31,2020-06-14,70.0,128.0,42.85714285714286,212.0,01011,2,PatchSim_adpt,
2020-05-31,2020-06-21,70.0,133.0,80.10204081632654,290.0,01011,3,PatchSim_adpt,
2020-05-31,2020-06-28,51.0,118.0,104.59183673469389,323.0,01011,4,PatchSim_adpt,
2020-05-31,2020-06-07,32.0,38.0,2.0408163265306123,42.0,01013,1,PatchSim_adpt,
2020-05-31,2020-06-14,24.0,32.0,3.5714285714285716,39.0,01013,2,PatchSim_adpt,
2020-05-31,2020-06-21,18.0,27.0,4.081632653061225,35.0,01013,3,PatchSim_adpt,
2020-05-31,2020-06-28,14.0,21.0,5.1020408163265305,31.0,01013,4,PatchSim_adpt,
2020-05-31,2020-06-07,20.0,26.0,6.63265306122449,39.0,01015,1,PatchSim_adpt,
2020-05-31,2020-06-14,21.0,29.0,13.775510204081632,56.0,01015,2,PatchSim_adpt,
2020-05-31,2020-06-21,21.0,35.0,22.448979591836736,79.0,01015,3,PatchSim_adpt,
2020-05-31,2020-06-28,21.0,42.0,35.204081632653065,111.0,01015,4,PatchSim_adpt,
2020-05-31,2020-06-07,28.0,36.0,5.612244897959184,47.0,01017,1,PatchSim_adpt,
2020-05-31,2020-06-14,33.0,45.0,11.73469387755102,68.0,01017,2,PatchSim_adpt,
2020-05-31,2020-06-21,35.0,54.0,20.918367346938776,95.0,01017,3,PatchSim_adpt,
2020-05-31,2020-06-28,40.0,66.0,33.16326530612245,131.0,01017,4,PatchSim_adpt,
2020-05-31,2020-06-07,0.0,7.0,0.0,7.0,01019,1,PatchSim_adpt,
2020-05-31,2020-06-14,0.0,6.0,0.5102040816326531,7.0,01019,2,PatchSim_adpt,
2020-05-31,2020-06-21,0.0,0.0,3.5714285714285716,7.0,01019,3,PatchSim_adpt,
2020-05-31,2020-06-28,0.0,0.0,3.5714285714285716,7.0,01019,4,PatchSim_adpt,
2020-05-31,2020-06-07,14.0,18.0,1.0204081632653061,20.0,01021,1,PatchSim_adpt,
2020-05-31,2020-06-14,20.0,21.0,0.0,21.0,01021,2,PatchSim_adpt,
2020-05-31,2020-06-21,21.0,21.0,1.0204081632653061,23.0,01021,3,PatchSim_adpt,
2020-05-31,2020-06-28,21.0,25.0,1.530612244897959,28.0,01021,4,PatchSim_adpt,
2020-05-31,2020-06-07,7.0,7.0,3.5714285714285716,14.0,01023,1,PatchSim_adpt,
2020-05-31,2020-06-14,2.0,7.0,3.5714285714285716,14.0,01023,2,PatchSim_adpt,
2020-05-31,2020-06-21,0.0,7.0,2.0408163265306123,11.0,01023,3,PatchSim_adpt,
2020-05-31,2020-06-28,0.0,7.0,0.0,7.0,01023,4,PatchSim_adpt,
2020-05-31,2020-06-07,22.0,32.0,2.0408163265306123,36.0,01025,1,PatchSim_adpt,
2020-05-31,2020-06-14,28.0,37.0,3.5714285714285716,44.0,01025,2,PatchSim_adpt,
2020-05-31,2020-06-21,31.0,43.0,5.1020408163265305,53.0,01025,3,PatchSim_adpt,
2020-05-31,2020-06-28,35.0,51.0,6.63265306122449,64.0,01025,4,PatchSim_adpt,
2020-05-31,2020-06-07,0.0,0.0,0.0,0.0,01027,1,PatchSim_adpt,
2020-05-31,2020-06-14,0.0,0.0,0.0,0.0,01027,2,PatchSim_adpt,
2020-05-31,2020-06-21,0.0,0.0,2.0408163265306123,4.0,01027,3,PatchSim_adpt,
2020-05-31,2020-06-28,0.0,0.0,3.5714285714285716,7.0,01027,4,PatchSim_adpt,
2020-05-31,2020-06-07,1.0,5.0,0.5102040816326531,6.0,01029,1,PatchSim_adpt,
2020-05-31,2020-06-14,7.0,15.0,5.051020408163254,24.899999999999977,01029,2,PatchSim_adpt,
2020-05-31,2020-06-21,11.0,46.0,20.357142857142847,85.89999999999998,01029,3,PatchSim_adpt,
