avl_date,fct_date,fct_lb,fct_mean,fct_std,fct_ub,fips,horizon,method,value
2020-04-26,2020-05-03,7,13.0,0.5102040816326531,14,01001,1,PatchSim_adpt,
2020-04-26,2020-05-10,8.0,14.0,3.061224489795918,20.0,01001,2,PatchSim_adpt,
2020-04-26,2020-05-17,14.0,14.0,4.591836734693878,23.0,01001,3,PatchSim_adpt,
2020-04-26,2020-05-24,14.0,18.0,5.612244897959184,29.0,01001,4,PatchSim_adpt,
2020-04-26,2020-05-03,35.0,47.0,31.581632653061213,108.89999999999998,01003,1,PatchSim_adpt,
2020-04-26,2020-05-10,35.0,53.0,76.0204081632653,202.0,01003,2,PatchSim_adpt,
2020-04-26,2020-05-17,35.0,60.0,158.6734693877551,371.0,01003,3,PatchSim_adpt,
2020-04-26,2020-05-24,35.0,67.0,302.9591836734694,660.8,01003,4,PatchSim_adpt,
2020-04-26,2020-05-03,14.0,19.0,3.061224489795918,25.0,01005,1,PatchSim_adpt,
2020-04-26,2020-05-10,21.0,31.0,4.030612244897948,38.89999999999998,01005,2,PatchSim_adpt,
2020-04-26,2020-05-17,27.0,47.0,6.581632653061213,59.89999999999998,01005,3,PatchSim_adpt,
2020-04-26,2020-05-24,38.0,67.0,12.653061224489774,91.79999999999995,01005,4,PatchSim_adpt,
2020-04-26,2020-05-03,8.0,14.0,0,14.0,01007,1,PatchSim_adpt,
2020-04-26,2020-05-10,14.0,14.0,2.5510204081632653,19.0,01007,2,PatchSim_adpt,
2020-04-26,2020-05-17,14.0,17.0,2.5510204081632653,22.0,01007,3,PatchSim_adpt,
2020-04-26,2020-05-24,14.0,21.0,3.5714285714285716,28.0,01007,4,PatchSim_adpt,
2020-04-26,2020-05-03,12.0,14.0,6.122448979591836,26.0,01009,1,PatchSim_adpt,
2020-04-26,2020-05-10,14.0,19.0,14.795918367346939,48.0,01009,2,PatchSim_adpt,
2020-04-26,2020-05-17,14.0,25.0,31.07142857142856,85.89999999999998,01009,3,PatchSim_adpt,
2020-04-26,2020-05-24,20.1,33.0,60.66326530612244,151.89999999999998,01009,4,PatchSim_adpt,
2020-04-26,2020-05-03,0.0,0.0,0.0,0.0,01011,1,PatchSim_adpt,
2020-04-26,2020-05-10,0.0,0.0,0.0,0.0,01011,2,PatchSim_adpt,
2020-04-26,2020-05-17,0.0,0.0,0.0,0.0,01011,3,PatchSim_adpt,
2020-04-26,2020-05-24,0.0,0.0,0.0,0.0,01011,4,PatchSim_adpt,
2020-04-26,2020-05-03,114.0,124.0,5.612244897959184,135.0,01013,1,PatchSim_adpt,
2020-04-26,2020-05-10,195.1,233.0,26.479591836734684,284.9,01013,2,PatchSim_adpt,
2020-04-26,2020-05-17,266.0,366.0,82.09183673469387,526.9,01013,3,PatchSim_adpt,
2020-04-26,2020-05-24,234.0,410.0,187.75510204081633,778.0,01013,4,PatchSim_adpt,
2020-04-26,2020-05-03,7.0,14.0,0.0,14.0,01015,1,PatchSim_adpt,
2020-04-26,2020-05-10,7.0,14.0,0.0,14.0,01015,2,PatchSim_adpt,
2020-04-26,2020-05-17,7.0,11.0,1.530612244897959,14.0,01015,3,PatchSim_adpt,
2020-04-26,2020-05-24,7.0,7.0,3.5714285714285716,14.0,01015,4,PatchSim_adpt,
2020-04-26,2020-05-03,11.0,14.0,3.5714285714285716,21.0,01017,1,PatchSim_adpt,
2020-04-26,2020-05-10,7.0,13.0,2.5510204081632653,18.0,01017,2,PatchSim_adpt,
2020-04-26,2020-05-17,7.0,7.0,3.5714285714285716,14.0,01017,3,PatchSim_adpt,
2020-04-26,2020-05-24,0.0,7.0,3.5714285714285716,14.0,01017,4,PatchSim_adpt,
2020-04-26,2020-05-03,0.0,0.0,0.9693877551020292,1.8999999999999773,01019,1,PatchSim_adpt,
2020-04-26,2020-05-10,0.0,0.0,3.5714285714285716,7.0,01019,2,PatchSim_adpt,
2020-04-26,2020-05-17,0.0,0.0,3.5714285714285716,7.0,01019,3,PatchSim_adpt,
2020-04-26,2020-05-24,0.0,0.0,3.5714285714285716,7.0,01019,4,PatchSim_adpt,
2020-04-26,2020-05-03,7.0,7.0,0.0,7.0,01021,1,PatchSim_adpt,
2020-04-26,2020-05-10,7.0,7.0,0.0,7.0,01021,2,PatchSim_adpt,
2020-04-26,2020-05-17,7.0,7.0,0.0,7.0,01021,3,PatchSim_adpt,
2020-04-26,2020-05-24,6.0,7.0,0.0,7.0,01021,4,PatchSim_adpt,
2020-04-26,2020-05-03,41.0,42.0,1.0204081632653061,44.0,01023,1,PatchSim_adpt,
2020-04-26,2020-05-10,66.0,71.0,3.5714285714285716,78.0,01023,2,PatchSim_adpt,
2020-04-26,2020-05-17,95.0,112.0,9.693877551020408,131.0,01023,3,PatchSim_adpt,
2020-04-26,2020-05-24,116.0,154.0,26.989795918367335,206.89999999999998,01023,4,PatchSim_adpt,
2020-04-26,2020-05-03,7.0,7.0,1.530612244897959,10.0,01025,1,PatchSim_adpt,
2020-04-26,2020-05-10,7.0,7.0,0.0,7.0,01025,2,PatchSim_adpt,
2020-04-26,2020-05-17,7.0,7.0,0.0,7.0,01025,3,PatchSim_adpt,
2020-04-26,2020-05-24,7.0,7.0,0.0,7.0,01025,4,PatchSim_adpt,
2020-04-26,2020-05-03,0.0,0.0,0.0,0.0,01027,1,PatchSim_adpt,
2020-04-26,2020-05-10,0.0,0.0,0.0,0.0,01027,2,PatchSim_adpt,
2020-04-26,2020-05-17,0.0,0.0,0.0,0.0,01027,3,PatchSim_adpt,
2020-04-26,2020-05-24,0.0,0.0,0.0,0.0,01027,4,PatchSim_adpt,
2020-04-26,2020-05-03,0.0,0.0,0.0,0.0,01029,1,PatchSim_adpt,
2020-04-26,2020-05-10,0.0,0.0,0.0,0.0,01029,2,PatchSim_adpt,
2020-04-26,2020-05-17,0.0,0.0,0.0,0.0,01029,3,PatchSim_adpt,
2020-04-26,2020-05-24,0.0,0.0,0.0,0.0,01029,4,PatchSim_adpt,
2020-04-26,2020-05-03,40.0,49.0,3.5714285714285716,56.0,01031,1,PatchSim_adpt,
2020-04-26,2020-05-10,50.0,65.0,7.091836734693866,78.89999999999998,01031,2,PatchSim_adpt,
2020-04-26,2020-05-17,59.0,84.0,10.714285714285715,105.0,01031,3,PatchSim_adpt,
