avl_date,fct_date,fct_lb,fct_mean,fct_std,fct_ub,fips,horizon,method,value
2020-04-05,2020-04-12,12,19.0,4.591836734693878,28,01001,1,PatchSim_adpt,
2020-04-05,2020-04-19,20.0,38.0,21.93877551020408,81.0,01001,2,PatchSim_adpt,
2020-04-05,2020-04-26,34.0,80.0,72.2959183673469,221.69999999999993,01001,3,PatchSim_adpt,
2020-04-05,2020-05-03,55.1,164.0,189.54081632653055,535.4999999999999,01001,4,PatchSim_adpt,
2020-04-05,2020-04-12,35.0,54.0,17.346938775510203,88.0,01003,1,PatchSim_adpt,
2020-04-05,2020-04-19,40.0,86.0,43.31632653061224,170.89999999999998,01003,2,PatchSim_adpt,
2020-04-05,2020-04-26,44.0,137.0,98.41836734693877,329.9,01003,3,PatchSim_adpt,
2020-04-05,2020-05-03,49.0,212.0,223.57142857142847,650.1999999999998,01003,4,PatchSim_adpt,
2020-04-05,2020-04-12,7.0,13.0,1.530612244897959,16.0,01005,1,PatchSim_adpt,
2020-04-05,2020-04-19,7.0,16.0,7.653061224489796,31.0,01005,2,PatchSim_adpt,
2020-04-05,2020-04-26,7.0,25.0,19.89795918367347,64.0,01005,3,PatchSim_adpt,
2020-04-05,2020-05-03,7.0,40.0,41.734693877550995,121.79999999999995,01005,4,PatchSim_adpt,
2020-04-05,2020-04-12,7.0,14.0,2.4999999999999885,18.899999999999977,01007,1,PatchSim_adpt,
2020-04-05,2020-04-19,7.0,18.0,11.530612244897913,40.59999999999991,01007,2,PatchSim_adpt,
2020-04-05,2020-04-26,7.0,29.0,24.28571428571424,76.59999999999991,01007,3,PatchSim_adpt,
2020-04-05,2020-05-03,10.0,45.0,51.27551020408158,145.4999999999999,01007,4,PatchSim_adpt,
2020-04-05,2020-04-12,7.0,19.0,5.612244897959184,30.0,01009,1,PatchSim_adpt,
2020-04-05,2020-04-19,9.0,45.0,38.72448979591836,120.89999999999998,01009,2,PatchSim_adpt,
2020-04-05,2020-04-26,16.1,114.0,165.61224489795913,438.5999999999999,01009,3,PatchSim_adpt,
