avl_date,fct_date,fct_lb,fct_mean,fct_std,fct_ub,fips,horizon,method,value
2020-07-12,2020-07-19,131,139.0,5.1020408163265305,149,01001,1,PatchSim_adpt,
2020-07-12,2020-07-26,133.0,146.0,7.653061224489796,161.0,01001,2,PatchSim_adpt,
2020-07-12,2020-08-02,133.0,152.0,12.193877551020396,175.89999999999998,01001,3,PatchSim_adpt,
2020-07-12,2020-08-09,126.0,154.0,16.836734693877553,187.0,01001,4,PatchSim_adpt,
2020-07-12,2020-07-19,807.4000000000001,860.0,28.571428571428573,916.0,01003,1,PatchSim_adpt,
2020-07-12,2020-07-26,1056.5,1213.0,85.15306122448985,1379.9,01003,2,PatchSim_adpt,
2020-07-12,2020-08-02,1259.1,1612.0,204.94897959183663,2013.6999999999998,01003,3,PatchSim_adpt,
2020-07-12,2020-08-09,1338.0,1939.0,442.65306122449,2806.6000000000004,01003,4,PatchSim_adpt,
2020-07-12,2020-07-19,76.0,85.0,6.122448979591836,97.0,01005,1,PatchSim_adpt,
2020-07-12,2020-07-26,77.0,92.0,11.224489795918368,114.0,01005,2,PatchSim_adpt,
2020-07-12,2020-08-02,77.0,98.0,14.795918367346939,127.0,01005,3,PatchSim_adpt,
2020-07-12,2020-08-09,73.0,98.0,21.93877551020408,141.0,01005,4,PatchSim_adpt,
2020-07-12,2020-07-19,42.0,42.0,0,42.0,01007,1,PatchSim_adpt,
2020-07-12,2020-07-26,42.0,42.0,1.530612244897959,45.0,01007,2,PatchSim_adpt,
2020-07-12,2020-08-02,37.0,42.0,3.5714285714285716,49.0,01007,3,PatchSim_adpt,
2020-07-12,2020-08-09,35.0,42.0,5.1020408163265305,52.0,01007,4,PatchSim_adpt,
2020-07-12,2020-07-19,181.1,196.0,10.204081632653061,216.0,01009,1,PatchSim_adpt,
2020-07-12,2020-07-26,231.0,261.0,23.826530612244863,307.69999999999993,01009,2,PatchSim_adpt,
2020-07-12,2020-08-02,279.0,333.0,39.79591836734694,411.0,01009,3,PatchSim_adpt,
2020-07-12,2020-08-09,311.0,396.0,73.41836734693877,539.9,01009,4,PatchSim_adpt,
2020-07-12,2020-07-19,7.0,7.0,0.5102040816326531,8.0,01011,1,PatchSim_adpt,
