fips,fct_date,horizon,avl_date,method,value,fct_std
1001,2020-07-19,0,2020-07-12,spatial_mob,220.59509933619148,281.813037510125
1001,2020-07-26,1,2020-07-12,spatial_mob,231.85019657904863,317.1673288654974
1001,2020-08-02,2,2020-07-12,spatial_mob,227.03299433702807,337.3873080968154
1001,2020-08-09,3,2020-07-12,spatial_mob,282.1615229827929,740.8822748287738
1003,2020-07-19,0,2020-07-12,spatial_mob,1226.3851913393319,2316.5976463482198
1003,2020-07-26,1,2020-07-12,spatial_mob,1093.3244510001803,1849.8673021769064
1003,2020-08-02,2,2020-07-12,spatial_mob,1035.1849363597464,1418.0765244090949
1003,2020-08-09,3,2020-07-12,spatial_mob,870.7081742943953,893.247167146132
1005,2020-07-19,0,2020-07-12,spatial_mob,135.3512288453899,210.26058862694333
1005,2020-07-26,1,2020-07-12,spatial_mob,221.7523899016489,673.8064960752369
1005,2020-08-02,2,2020-07-12,spatial_mob,116.19996621103277,144.22715731197104
1005,2020-08-09,3,2020-07-12,spatial_mob,107.31151725720501,136.2885462016069
1007,2020-07-19,0,2020-07-12,spatial_mob,67.93483274637757,89.24058451152996
1007,2020-07-26,1,2020-07-12,spatial_mob,52.92568376647893,49.61194267356829
1007,2020-08-02,2,2020-07-12,spatial_mob,56.11966622352779,61.113736827920704
1007,2020-08-09,3,2020-07-12,spatial_mob,54.398741117067935,56.186064241874504
1009,2020-07-19,0,2020-07-12,spatial_mob,211.09214956204758,251.72143891123088
1009,2020-07-26,1,2020-07-12,spatial_mob,225.52414837227883,332.61646339805714
1009,2020-08-02,2,2020-07-12,spatial_mob,184.96087514324446,218.98425787790603
1009,2020-08-09,3,2020-07-12,spatial_mob,187.3659377369412,188.41131596069764
1011,2020-07-19,0,2020-07-12,spatial_mob,48.707225902808354,149.10070360371938
1011,2020-07-26,1,2020-07-12,spatial_mob,21.300639454174412,23.92108904426569
1011,2020-08-02,2,2020-07-12,spatial_mob,22.767872942480945,28.23570492295811
1011,2020-08-09,3,2020-07-12,spatial_mob,21.27157900096259,25.628429137238058
1013,2020-07-19,0,2020-07-12,spatial_mob,47.17709776267625,81.13496239447791
1013,2020-07-26,1,2020-07-12,spatial_mob,30.15430483841973,34.66188355809341
1013,2020-08-02,2,2020-07-12,spatial_mob,26.614348218989647,25.46058499704161
1013,2020-08-09,3,2020-07-12,spatial_mob,30.94302421684671,35.79977056189372
1015,2020-07-19,0,2020-07-12,spatial_mob,392.86583475880167,505.7857687477288
1015,2020-07-26,1,2020-07-12,spatial_mob,610.3396151448705,1080.3621290897142
1015,2020-08-02,2,2020-07-12,spatial_mob,319.08706535803736,295.83992699286176
1015,2020-08-09,3,2020-07-12,spatial_mob,311.6822294906101,270.3290993346535
1017,2020-07-19,0,2020-07-12,spatial_mob,114.88898756128346,217.8636539366466
1017,2020-07-26,1,2020-07-12,spatial_mob,59.59796135788325,35.176095041994394
1017,2020-08-02,2,2020-07-12,spatial_mob,78.29234714046902,69.66416206657748
1017,2020-08-09,3,2020-07-12,spatial_mob,63.95139173546816,40.18742038857686
1019,2020-07-19,0,2020-07-12,spatial_mob,69.02730278342244,126.3442320158393
1019,2020-07-26,1,2020-07-12,spatial_mob,62.702505404715346,115.33526590713885
1019,2020-08-02,2,2020-07-12,spatial_mob,78.94309192799345,163.04343733881427
1019,2020-08-09,3,2020-07-12,spatial_mob,57.273970587580784,68.73519703806524
