fips,fct_date,horizon,avl_date,method,value,fct_std
1001,2020-05-24,0,2020-05-17,spatial_mob,94.04698988003791,170.15131072628574
1001,2020-05-31,1,2020-05-17,spatial_mob,53.10464024097782,37.50777881449787
1001,2020-06-07,2,2020-05-17,spatial_mob,71.41619898456763,78.57954980910462
1001,2020-06-14,3,2020-05-17,spatial_mob,49.07451785062728,29.144659995683547
1003,2020-05-24,0,2020-05-17,spatial_mob,28.822271725168342,37.642178301562474
1003,2020-05-31,1,2020-05-17,spatial_mob,25.437624948368484,25.587890863335303
1003,2020-06-07,2,2020-05-17,spatial_mob,26.66661386029171,27.69909133567275
1003,2020-06-14,3,2020-05-17,spatial_mob,28.944944564297337,8.258663945881263
1005,2020-05-24,0,2020-05-17,spatial_mob,28.455104889470125,15.419774577783288
1005,2020-05-31,1,2020-05-17,spatial_mob,35.74260247579507,31.94688323358023
1005,2020-06-07,2,2020-05-17,spatial_mob,28.17820573621612,15.308701958476133
1005,2020-06-14,3,2020-05-17,spatial_mob,23.264529936248447,8.005010699362769
1007,2020-05-24,0,2020-05-17,spatial_mob,13.962863553387127,22.484645701726024
1007,2020-05-31,1,2020-05-17,spatial_mob,7.602526319116081,3.2423578514672493
1007,2020-06-07,2,2020-05-17,spatial_mob,4.507592464621579,1.1985015422996788
1007,2020-06-14,3,2020-05-17,spatial_mob,4.552399960851477,1.2427648887997291
1009,2020-05-24,0,2020-05-17,spatial_mob,3.908599420239371,3.1828990856534465
1009,2020-05-31,1,2020-05-17,spatial_mob,3.7940390450457433,3.17117786867733
1009,2020-06-07,2,2020-05-17,spatial_mob,2.741782668114686,0.7235075757802959
1009,2020-06-14,3,2020-05-17,spatial_mob,2.7004596292999987,1.349764534805319
1011,2020-05-24,0,2020-05-17,spatial_mob,88.5345055561565,73.87366621293732
1011,2020-05-31,1,2020-05-17,spatial_mob,69.42306546598185,32.65369173204561
1011,2020-06-07,2,2020-05-17,spatial_mob,70.97771442655484,32.50440329315767
1011,2020-06-14,3,2020-05-17,spatial_mob,65.53652829871925,26.68800706501339
1013,2020-05-24,0,2020-05-17,spatial_mob,85.84664848400163,97.94522343480328
1013,2020-05-31,1,2020-05-17,spatial_mob,78.94255660982667,63.81788986036434
1013,2020-06-07,2,2020-05-17,spatial_mob,89.82821987144717,79.98452338974346
1013,2020-06-14,3,2020-05-17,spatial_mob,65.67014684716223,17.05053251570444
1015,2020-05-24,0,2020-05-17,spatial_mob,7.878079319580815,4.282990713530311
1015,2020-05-31,1,2020-05-17,spatial_mob,7.533073000497239,0.90347058847384
1015,2020-06-07,2,2020-05-17,spatial_mob,7.741228448201526,2.162186442994253
1015,2020-06-14,3,2020-05-17,spatial_mob,6.2861630212184965,1.7538901524600683
1017,2020-05-24,0,2020-05-17,spatial_mob,4.664140292175385,5.473499550597179
1017,2020-05-31,1,2020-05-17,spatial_mob,3.825817709025997,3.2190718917704553
1017,2020-06-07,2,2020-05-17,spatial_mob,4.231784799659804,4.557975382651075
1017,2020-06-14,3,2020-05-17,spatial_mob,3.712383657614561,2.8123797841346576
1019,2020-05-24,0,2020-05-17,spatial_mob,6.323693702718682,4.461367622295249
1019,2020-05-31,1,2020-05-17,spatial_mob,12.457283675971446,24.1228587009549
1019,2020-06-07,2,2020-05-17,spatial_mob,11.168661519667854,23.98630912356711
1019,2020-06-14,3,2020-05-17,spatial_mob,4.607890224055387,1.1493227388449172
1021,2020-05-24,0,2020-05-17,spatial_mob,9.820121301152554,3.3962395353980788
1021,2020-05-31,1,2020-05-17,spatial_mob,9.590226509985495,3.273101595054781
1021,2020-06-07,2,2020-05-17,spatial_mob,9.69966463487373,2.297815006640668
1021,2020-06-14,3,2020-05-17,spatial_mob,6.4364064632186295,1.7343741702523054
1023,2020-05-24,0,2020-05-17,spatial_mob,88.00659111457544,96.88962163930263
1023,2020-05-31,1,2020-05-17,spatial_mob,143.12555846646947,320.67944725058715
1023,2020-06-07,2,2020-05-17,spatial_mob,51.39469294074746,23.5310374774371
1023,2020-06-14,3,2020-05-17,spatial_mob,62.67803152256397,39.155967775705975
1025,2020-05-24,0,2020-05-17,spatial_mob,29.01670281111247,24.352000487872953
1025,2020-05-31,1,2020-05-17,spatial_mob,269.1384655296587,2190.3234679078496
1025,2020-06-07,2,2020-05-17,spatial_mob,29.672220128863774,29.98005047835171
1025,2020-06-14,3,2020-05-17,spatial_mob,31.759534595521536,19.13522842461225
1027,2020-05-24,0,2020-05-17,spatial_mob,1.495999255568583,1.4387774117890462
1027,2020-05-31,1,2020-05-17,spatial_mob,3.173359145614543,8.328052998963704
1027,2020-06-07,2,2020-05-17,spatial_mob,2.5696987512369343,5.089653147543617
1027,2020-06-14,3,2020-05-17,spatial_mob,1.0978099636046428,0.4911113162229077
1029,2020-05-24,0,2020-05-17,spatial_mob,1.39807720867284,1.3636652505474525
1029,2020-05-31,1,2020-05-17,spatial_mob,1.325643258812419,1.1157280328328079
1029,2020-06-07,2,2020-05-17,spatial_mob,1.1804733855522165,0.7522023252914113
1029,2020-06-14,3,2020-05-17,spatial_mob,1.2182541656152293,0.735131406558308
