fips,fct_date,horizon,avl_date,method,value,fct_std
1001,2020-08-16,0,2020-08-09,spatial_mob,270.98104024798903,476.338141279552
1001,2020-08-23,1,2020-08-09,spatial_mob,201.1729448979905,241.50505084791226
1001,2020-08-30,2,2020-08-09,spatial_mob,203.80159784966582,271.814042110512
1001,2020-09-06,3,2020-08-09,spatial_mob,181.29520962130826,177.62871650864463
1003,2020-08-16,0,2020-08-09,spatial_mob,659.1424710092613,890.816075306322
1003,2020-08-23,1,2020-08-09,spatial_mob,661.882549325716,898.1539896623857
1003,2020-08-30,2,2020-08-09,spatial_mob,605.0851582393312,828.1385562260579
1003,2020-09-06,3,2020-08-09,spatial_mob,561.05864538963,653.1921361333107
1005,2020-08-16,0,2020-08-09,spatial_mob,47.154112698680535,73.00486734047216
1005,2020-08-23,1,2020-08-09,spatial_mob,27.116566192797862,17.97755327338787
1005,2020-08-30,2,2020-08-09,spatial_mob,47.422552579168304,72.23330516440934
1005,2020-09-06,3,2020-08-09,spatial_mob,34.837995815508144,35.78819494869332
1007,2020-08-16,0,2020-08-09,spatial_mob,78.91967210563895,108.29707969523264
1007,2020-08-23,1,2020-08-09,spatial_mob,80.35375190400104,132.219561443883
1007,2020-08-30,2,2020-08-09,spatial_mob,73.04754834839784,103.61500084443787
1007,2020-09-06,3,2020-08-09,spatial_mob,65.72688530577035,81.06523992357383
1009,2020-08-16,0,2020-08-09,spatial_mob,115.94636260116256,169.15638120661612
1009,2020-08-23,1,2020-08-09,spatial_mob,111.6414184347238,145.03346466873586
1009,2020-08-30,2,2020-08-09,spatial_mob,162.71417444875314,324.8930501779455
1009,2020-09-06,3,2020-08-09,spatial_mob,69.4030804402699,33.97370013653275
1011,2020-08-16,0,2020-08-09,spatial_mob,121.11184415845406,277.27002367779545
1011,2020-08-23,1,2020-08-09,spatial_mob,109.94094770293572,249.92695763103168
1011,2020-08-30,2,2020-08-09,spatial_mob,53.74893379364225,79.71909592895263
1011,2020-09-06,3,2020-08-09,spatial_mob,45.834180958826984,46.5457941865253
1013,2020-08-16,0,2020-08-09,spatial_mob,45.71457835429478,55.7316661060496
1013,2020-08-23,1,2020-08-09,spatial_mob,52.15430533524597,75.41520217804988
1013,2020-08-30,2,2020-08-09,spatial_mob,73.19853389423137,217.4307979066974
1013,2020-09-06,3,2020-08-09,spatial_mob,45.05814042578654,63.190796733514034
1015,2020-08-16,0,2020-08-09,spatial_mob,316.4371515526765,573.8425543106005
1015,2020-08-23,1,2020-08-09,spatial_mob,231.07708620350556,287.1406140117121
1015,2020-08-30,2,2020-08-09,spatial_mob,314.63246441244905,728.8221151511377
1015,2020-09-06,3,2020-08-09,spatial_mob,245.11650069600392,324.40799450003385
1017,2020-08-16,0,2020-08-09,spatial_mob,30.46489332805484,61.455422014803254
1017,2020-08-23,1,2020-08-09,spatial_mob,31.60814894925433,77.29729453258024
1017,2020-08-30,2,2020-08-09,spatial_mob,25.655655881216386,38.299291821016006
1017,2020-09-06,3,2020-08-09,spatial_mob,28.15762771853896,52.98497231211785
1019,2020-08-16,0,2020-08-09,spatial_mob,50.202840030439006,85.92806655655122
1019,2020-08-23,1,2020-08-09,spatial_mob,60.34116206396649,91.127980014237
1019,2020-08-30,2,2020-08-09,spatial_mob,57.63029144403253,93.1080155644072
1019,2020-09-06,3,2020-08-09,spatial_mob,54.66402834622009,91.4929056888827
1021,2020-08-16,0,2020-08-09,spatial_mob,166.39181911363838,373.03980189639014
1021,2020-08-23,1,2020-08-09,spatial_mob,136.74549228328692,265.34983964463834
1021,2020-08-30,2,2020-08-09,spatial_mob,126.6743953291075,186.43852115655116
1021,2020-09-06,3,2020-08-09,spatial_mob,117.38129637064941,143.5325431522119
1023,2020-08-16,0,2020-08-09,spatial_mob,23.239672181605567,41.80599236507081
1023,2020-08-23,1,2020-08-09,spatial_mob,19.264480935051747,30.162930801316968
1023,2020-08-30,2,2020-08-09,spatial_mob,17.86900072423571,37.75036126609511
1023,2020-09-06,3,2020-08-09,spatial_mob,19.86643234431352,34.00435576908232
1025,2020-08-16,0,2020-08-09,spatial_mob,333.4675843350056,495.9661447076059
1025,2020-08-23,1,2020-08-09,spatial_mob,477.1426100632885,973.232134673936
1025,2020-08-30,2,2020-08-09,spatial_mob,310.5918036330055,460.82493583765677
1025,2020-09-06,3,2020-08-09,spatial_mob,251.74546070577358,244.6216400809702
1027,2020-08-16,0,2020-08-09,spatial_mob,101.06307121140689,222.56691747631527
1027,2020-08-23,1,2020-08-09,spatial_mob,84.49350241237495,146.70118594665848
1027,2020-08-30,2,2020-08-09,spatial_mob,85.62101000288918,145.61877903413253
1027,2020-09-06,3,2020-08-09,spatial_mob,74.02850389420674,109.87034943657257
1029,2020-08-16,0,2020-08-09,spatial_mob,9.072375703611186,15.142021599865954
1029,2020-08-23,1,2020-08-09,spatial_mob,9.390123447097544,13.225496012908284
1029,2020-08-30,2,2020-08-09,spatial_mob,9.768520131731321,14.752246182587276
1029,2020-09-06,3,2020-08-09,spatial_mob,8.245610208418874,10.716342328588944
1031,2020-08-16,0,2020-08-09,spatial_mob,124.4043626104188,288.92079733503135
1031,2020-08-23,1,2020-08-09,spatial_mob,95.971366381463,148.3702067027983
1031,2020-08-30,2,2020-08-09,spatial_mob,90.8612163884346,145.78402070358106
1031,2020-09-06,3,2020-08-09,spatial_mob,75.91191983316695,94.03023067894152
1033,2020-08-16,0,2020-08-09,spatial_mob,185.31881449307247,309.3338679155314
1033,2020-08-23,1,2020-08-09,spatial_mob,177.46870945806168,277.1477047648413
1033,2020-08-30,2,2020-08-09,spatial_mob,181.10271076026334,272.62871386159816
1033,2020-09-06,3,2020-08-09,spatial_mob,162.90201446745448,213.90643652813299
1035,2020-08-16,0,2020-08-09,spatial_mob,25.529875175029048,39.995914443517954
1035,2020-08-23,1,2020-08-09,spatial_mob,27.909260346383576,56.56684459487897
1035,2020-08-30,2,2020-08-09,spatial_mob,35.882081687008856,75.67792871371216
1035,2020-09-06,3,2020-08-09,spatial_mob,21.419219376582124,27.77178882124577
1037,2020-08-16,0,2020-08-09,spatial_mob,6.1555755362590805,7.332443521354357
1037,2020-08-23,1,2020-08-09,spatial_mob,6.101261224435903,6.879629631380589
1037,2020-08-30,2,2020-08-09,spatial_mob,5.873365154690179,6.547996801584463
1037,2020-09-06,3,2020-08-09,spatial_mob,5.516796482762621,5.374174462120299
1039,2020-08-16,0,2020-08-09,spatial_mob,60.925488295167895,79.58815965656609
1039,2020-08-23,1,2020-08-09,spatial_mob,50.96230770821896,52.392112456904144
1039,2020-08-30,2,2020-08-09,spatial_mob,54.07609610825822,63.82612297707989
1039,2020-09-06,3,2020-08-09,spatial_mob,43.01898137826865,27.19559959441781
1041,2020-08-16,0,2020-08-09,spatial_mob,66.77589070494405,102.11126705176838
1041,2020-08-23,1,2020-08-09,spatial_mob,41.54896322574413,43.867220556217816
1041,2020-08-30,2,2020-08-09,spatial_mob,46.0150398084869,58.74002655016781
1041,2020-09-06,3,2020-08-09,spatial_mob,48.66706487189188,55.77047168230858
1043,2020-08-16,0,2020-08-09,spatial_mob,61.45243364833662,83.50403258162062
1043,2020-08-23,1,2020-08-09,spatial_mob,57.93531814574344,69.47352046546878
1043,2020-08-30,2,2020-08-09,spatial_mob,59.887364133325825,75.93024614993705
1043,2020-09-06,3,2020-08-09,spatial_mob,72.40154354748881,117.48691783478792
1045,2020-08-16,0,2020-08-09,spatial_mob,51.39534603235747,38.85967769448264
1045,2020-08-23,1,2020-08-09,spatial_mob,84.34635160719853,119.07249590485205
1045,2020-08-30,2,2020-08-09,spatial_mob,66.97894387946333,82.61149094848192
1045,2020-09-06,3,2020-08-09,spatial_mob,68.71717114614147,75.44675659495384
1047,2020-08-16,0,2020-08-09,spatial_mob,90.40537690838448,140.13355006373618
1047,2020-08-23,1,2020-08-09,spatial_mob,134.48446001612402,361.86230057608986
1047,2020-08-30,2,2020-08-09,spatial_mob,103.97345541979445,217.6589479873415
1047,2020-09-06,3,2020-08-09,spatial_mob,96.55111432907349,177.92181302678554
1049,2020-08-16,0,2020-08-09,spatial_mob,253.05554102628741,531.0714833284059
1049,2020-08-23,1,2020-08-09,spatial_mob,189.46498787026258,312.3008605674811
1049,2020-08-30,2,2020-08-09,spatial_mob,177.835108345243,296.34621795056074
1049,2020-09-06,3,2020-08-09,spatial_mob,178.7650657398153,248.13937506070144
1051,2020-08-16,0,2020-08-09,spatial_mob,152.84992475778685,231.50337375601612
1051,2020-08-23,1,2020-08-09,spatial_mob,167.78860263474274,313.03890739586035
1051,2020-08-30,2,2020-08-09,spatial_mob,162.28814597538582,250.2640771744413
1051,2020-09-06,3,2020-08-09,spatial_mob,157.9678952405454,254.2826684959924
1053,2020-08-16,0,2020-08-09,spatial_mob,34.84935377648737,23.661712301736163
1053,2020-08-23,1,2020-08-09,spatial_mob,45.27976775902203,54.976347649451
1053,2020-08-30,2,2020-08-09,spatial_mob,46.23460767124539,54.89526021676321
1053,2020-09-06,3,2020-08-09,spatial_mob,32.56653287408659,19.681725979357644
1055,2020-08-16,0,2020-08-09,spatial_mob,193.55187832229012,197.18061346106015
1055,2020-08-23,1,2020-08-09,spatial_mob,226.08956713928958,317.8735286559523
1055,2020-08-30,2,2020-08-09,spatial_mob,217.9093639410757,310.19013951261365
1055,2020-09-06,3,2020-08-09,spatial_mob,183.54626098849036,181.45111352063012
1057,2020-08-16,0,2020-08-09,spatial_mob,61.45214586375306,104.72240053203235
1057,2020-08-23,1,2020-08-09,spatial_mob,57.53129697381098,91.36268349155178
1057,2020-08-30,2,2020-08-09,spatial_mob,56.57996351761237,76.39466612610518
1057,2020-09-06,3,2020-08-09,spatial_mob,49.27513311227742,54.874946172672004
1059,2020-08-16,0,2020-08-09,spatial_mob,90.10093035504562,117.50312486433712
1059,2020-08-23,1,2020-08-09,spatial_mob,101.70842861128443,168.6538844400466
1059,2020-08-30,2,2020-08-09,spatial_mob,106.52592001860626,164.51344101078863
1059,2020-09-06,3,2020-08-09,spatial_mob,101.82576554405621,159.06428353877374
1061,2020-08-16,0,2020-08-09,spatial_mob,37.49298091648723,56.86102070567437
1061,2020-08-23,1,2020-08-09,spatial_mob,35.462373644968466,43.55976542547603
1061,2020-08-30,2,2020-08-09,spatial_mob,36.38760449024126,93.6419279085046
1061,2020-09-06,3,2020-08-09,spatial_mob,32.08442839488511,42.589749133579716
1063,2020-08-16,0,2020-08-09,spatial_mob,11.965292575184131,8.67845404809425
1063,2020-08-23,1,2020-08-09,spatial_mob,11.676584549056926,17.177083725875942
1063,2020-08-30,2,2020-08-09,spatial_mob,9.950542605738203,12.54570516019208
1063,2020-09-06,3,2020-08-09,spatial_mob,8.3165211596128,9.09116142326739
1065,2020-08-16,0,2020-08-09,spatial_mob,36.689944075917495,48.33210915543597
1065,2020-08-23,1,2020-08-09,spatial_mob,37.53620486256196,50.92694794234042
1065,2020-08-30,2,2020-08-09,spatial_mob,33.31894254151579,35.21814423623205
1065,2020-09-06,3,2020-08-09,spatial_mob,30.446880870783033,31.976331502757645
1067,2020-08-16,0,2020-08-09,spatial_mob,23.255457165966483,34.20332476909953
1067,2020-08-23,1,2020-08-09,spatial_mob,23.67533847782166,33.44836399975005
1067,2020-08-30,2,2020-08-09,spatial_mob,21.443040746429276,23.27895110937182
1067,2020-09-06,3,2020-08-09,spatial_mob,22.872589948018735,27.494757058214322
1069,2020-08-16,0,2020-08-09,spatial_mob,310.42383860628274,695.6860210604256
1069,2020-08-23,1,2020-08-09,spatial_mob,233.1818729571883,331.0471291064978
1069,2020-08-30,2,2020-08-09,spatial_mob,283.6222020156432,613.1392534672457
1069,2020-09-06,3,2020-08-09,spatial_mob,188.9385512471985,208.5921693110852
1071,2020-08-16,0,2020-08-09,spatial_mob,308.4743750218285,530.8391650152366
1071,2020-08-23,1,2020-08-09,spatial_mob,321.75115516407834,512.9427685101905
1071,2020-08-30,2,2020-08-09,spatial_mob,290.79191104012335,511.382814177116
1071,2020-09-06,3,2020-08-09,spatial_mob,282.9101541989881,513.2360061726837
1073,2020-08-16,0,2020-08-09,spatial_mob,1708.7721478138892,2232.5633264281914
1073,2020-08-23,1,2020-08-09,spatial_mob,1933.395626906287,3627.856612539165
1073,2020-08-30,2,2020-08-09,spatial_mob,1952.6596490322736,3990.459419558849
1073,2020-09-06,3,2020-08-09,spatial_mob,1533.2893464237086,1841.1622476289224
1075,2020-08-16,0,2020-08-09,spatial_mob,36.528065392360745,60.357738298981026
1075,2020-08-23,1,2020-08-09,spatial_mob,36.674117907062,58.197824113351906
1075,2020-08-30,2,2020-08-09,spatial_mob,28.628121636919303,37.75539040981464
1075,2020-09-06,3,2020-08-09,spatial_mob,27.891777518114015,32.974660130713985
1077,2020-08-16,0,2020-08-09,spatial_mob,112.854084797191,159.34358539504882
1077,2020-08-23,1,2020-08-09,spatial_mob,104.5740527527047,130.55143912436552
1077,2020-08-30,2,2020-08-09,spatial_mob,155.7535912064804,299.03372041800253
1077,2020-09-06,3,2020-08-09,spatial_mob,128.1241138753523,194.44318503639167
1079,2020-08-16,0,2020-08-09,spatial_mob,34.64511128826105,52.99414500478461
1079,2020-08-23,1,2020-08-09,spatial_mob,31.083049808847147,39.669008158980326
1079,2020-08-30,2,2020-08-09,spatial_mob,24.73856520093413,24.54611044069709
1079,2020-09-06,3,2020-08-09,spatial_mob,25.15638459742545,15.943316432839474
1081,2020-08-16,0,2020-08-09,spatial_mob,240.34128776350136,433.4519801385068
1081,2020-08-23,1,2020-08-09,spatial_mob,180.9711988930653,266.8858627661375
1081,2020-08-30,2,2020-08-09,spatial_mob,200.45377218778995,289.7095615043564
1081,2020-09-06,3,2020-08-09,spatial_mob,149.489143380865,166.66463939866077
1083,2020-08-16,0,2020-08-09,spatial_mob,215.9671957081639,337.9504960084511
1083,2020-08-23,1,2020-08-09,spatial_mob,274.06429986980265,624.5036407200869
1083,2020-08-30,2,2020-08-09,spatial_mob,172.26410023951888,187.9894885297163
1083,2020-09-06,3,2020-08-09,spatial_mob,188.26991854813676,218.7199362096304
1085,2020-08-16,0,2020-08-09,spatial_mob,15.435829634779086,32.76654472713952
1085,2020-08-23,1,2020-08-09,spatial_mob,22.122842052595104,79.1102727931167
1085,2020-08-30,2,2020-08-09,spatial_mob,9.389190257357305,14.044265926367412
1085,2020-09-06,3,2020-08-09,spatial_mob,10.11077259571015,16.111585263304494
1087,2020-08-16,0,2020-08-09,spatial_mob,16.620263781907383,20.766758733260843
1087,2020-08-23,1,2020-08-09,spatial_mob,15.431900369171224,14.061403362820576
1087,2020-08-30,2,2020-08-09,spatial_mob,22.282718191856205,41.47380493476071
1087,2020-09-06,3,2020-08-09,spatial_mob,16.76521223466548,24.41169425184125
1089,2020-08-16,0,2020-08-09,spatial_mob,478.7538584926054,370.4791478960958
1089,2020-08-23,1,2020-08-09,spatial_mob,651.8970411732878,1117.1062553581417
1089,2020-08-30,2,2020-08-09,spatial_mob,654.92586854262,963.5060348663346
1089,2020-09-06,3,2020-08-09,spatial_mob,525.0934978034213,634.5595424650687
1091,2020-08-16,0,2020-08-09,spatial_mob,48.72423001009085,69.32786954949945
1091,2020-08-23,1,2020-08-09,spatial_mob,50.570430068007276,66.37080883758111
1091,2020-08-30,2,2020-08-09,spatial_mob,46.58969029528896,58.58351907998964
1091,2020-09-06,3,2020-08-09,spatial_mob,40.37052857330481,39.11448897544955
1093,2020-08-16,0,2020-08-09,spatial_mob,47.09073873931736,67.26613906359682
1093,2020-08-23,1,2020-08-09,spatial_mob,65.8244143405396,147.5246440768635
1093,2020-08-30,2,2020-08-09,spatial_mob,52.82903270286227,74.24321698818423
1093,2020-09-06,3,2020-08-09,spatial_mob,47.49788405871418,57.211151019888824
1095,2020-08-16,0,2020-08-09,spatial_mob,174.03489071030117,248.09737740582088
1095,2020-08-23,1,2020-08-09,spatial_mob,177.77655824272114,239.68905191187497
1095,2020-08-30,2,2020-08-09,spatial_mob,188.06662869121968,328.69583343240396
1095,2020-09-06,3,2020-08-09,spatial_mob,164.94821521596612,233.75639996717143
1097,2020-08-16,0,2020-08-09,spatial_mob,1924.3808544070387,2415.831603960705
1097,2020-08-23,1,2020-08-09,spatial_mob,1898.4160599137194,2411.620699418208
