04001,2020-10-25,0.0,2020-10-18,64.93508087158203,17.27608868350655
04001,2020-11-01,1.0,2020-10-18,93.2008065032959,16.376277708835033
04001,2020-11-08,2.0,2020-10-18,84.3514471435547,11.51288170531514
04001,2020-11-15,3.0,2020-10-18,59.82040031433105,4.337381210222703
04003,2020-10-25,0.0,2020-10-18,145.9515814971924,39.73945902029477
04003,2020-11-01,1.0,2020-10-18,112.76190628051758,23.943523959379633
04003,2020-11-08,2.0,2020-10-18,68.25870986938476,12.045826601056369
04003,2020-11-15,3.0,2020-10-18,45.149988403320314,4.021251095985654
04005,2020-10-25,0.0,2020-10-18,241.85468338012694,50.78228517110322
04005,2020-11-01,1.0,2020-10-18,294.56082382202146,57.69558386612902
04005,2020-11-08,2.0,2020-10-18,204.4102603149414,13.971678895051582
04005,2020-11-15,3.0,2020-10-18,148.2456753540039,7.178254152895436
04007,2020-10-25,0.0,2020-10-18,96.57868202209472,20.58878677109192
04007,2020-11-01,1.0,2020-10-18,125.00467544555664,18.092516037983884
04007,2020-11-08,2.0,2020-10-18,90.54516159057617,10.340466905748817
04007,2020-11-15,3.0,2020-10-18,60.81742134094238,4.867953801686425
04009,2020-10-25,0.0,2020-10-18,100.52353149414063,32.165036930546194
04009,2020-11-01,1.0,2020-10-18,108.47024322509766,17.616286529546127
04009,2020-11-08,2.0,2020-10-18,79.95916198730468,14.584216976198363
04009,2020-11-15,3.0,2020-10-18,38.876472816467285,3.605159785282527
04011,2020-10-25,0.0,2020-10-18,10.117131896018982,2.8895263278034324
04011,2020-11-01,1.0,2020-10-18,12.247249569892883,3.149682805769373
04011,2020-11-08,2.0,2020-10-18,2.0429244589805604,0.25764417459156197
04011,2020-11-15,3.0,2020-10-18,1.3204814529418945,0.11317216068373054
04012,2020-10-25,0.0,2020-10-18,13.058162355422974,3.4226808312490182
04012,2020-11-01,1.0,2020-10-18,9.04342218399048,1.4530309061520215
04012,2020-11-08,2.0,2020-10-18,9.388611001968384,1.1629682957523948
04012,2020-11-15,3.0,2020-10-18,6.4712934494018555,0.693546150003198
04013,2020-10-25,0.0,2020-10-18,11376.41162109375,1893.7963096673675
04013,2020-11-01,1.0,2020-10-18,6816.6890625,987.4155372711563
04013,2020-11-08,2.0,2020-10-18,5907.64396484375,547.3039233284566
04013,2020-11-15,3.0,2020-10-18,4901.1500390625,188.38423686513715
04015,2020-10-25,0.0,2020-10-18,255.790193939209,48.173849215845884
04015,2020-11-01,1.0,2020-10-18,146.86703674316405,24.910735383399672
04015,2020-11-08,2.0,2020-10-18,127.66569259643555,15.781281246176537
04015,2020-11-15,3.0,2020-10-18,98.61363372802734,7.265054451357364
04017,2020-10-25,0.0,2020-10-18,165.28849304199218,26.490782406070227
04017,2020-11-01,1.0,2020-10-18,172.4316072845459,26.412731648522364
04017,2020-11-08,2.0,2020-10-18,93.35084182739257,10.65133351282094
04017,2020-11-15,3.0,2020-10-18,81.20446228027343,7.61375740940237
04019,2020-10-25,0.0,2020-10-18,1555.6403735351562,209.5438317531279
04019,2020-11-01,1.0,2020-10-18,1634.0910595703126,176.3564082582114
04019,2020-11-08,2.0,2020-10-18,1513.3800268554687,134.03217980889406
04019,2020-11-15,3.0,2020-10-18,941.332763671875,92.18257666092221
04021,2020-10-25,0.0,2020-10-18,525.4339337158203,76.60193978557949
04021,2020-11-01,1.0,2020-10-18,431.7364178466797,37.64153175597999
04021,2020-11-08,2.0,2020-10-18,402.11192138671873,34.303243011586225
04021,2020-11-15,3.0,2020-10-18,311.5467205810547,17.384021992372997
04023,2020-10-25,0.0,2020-10-18,46.00322944641113,11.925432143164924
04023,2020-11-01,1.0,2020-10-18,34.89675792694092,7.272298135311428
04023,2020-11-08,2.0,2020-10-18,46.153702659606935,6.696863237947833
04023,2020-11-15,3.0,2020-10-18,30.195911293029784,2.7590144487836885
04025,2020-10-25,0.0,2020-10-18,199.51400299072264,41.9011297654195
