fips,fct_date,horizon,avl_date,method,value,fct_std,fct_lb,fct_ub
AT,2020-08-30,0,2020-08-23,ar,1873.1148470354726,126.51836031140863,1633.329167110738,2138.367875522741
AT,2020-09-06,1,2020-08-23,ar,1876.278263441968,127.57341029500769,1634.302529734442,2144.1741326844744
AT,2020-09-13,2,2020-08-23,ar,1877.0235016415465,127.819634279714,1634.5233046240064,2145.553995889042
AT,2020-09-20,3,2020-08-23,ar,1875.323305559924,125.50703818151119,1636.8088227796775,2139.004098446752
BE,2020-08-30,0,2020-08-23,ar,2897.054418417639,265.74283974054083,2398.335005808724,3469.941680840925
BE,2020-09-06,1,2020-08-23,ar,2878.0484595744265,278.37908479181306,2364.7150391277223,3470.606560071218
BE,2020-09-13,2,2020-08-23,ar,2869.551566317067,286.37593444177514,2342.0137063485267,3481.4555785203984
BE,2020-09-20,3,2020-08-23,ar,2879.844338698217,283.95882121588164,2355.6498357982573,3486.9259502870805
BG,2020-08-30,0,2020-08-23,ar,1272.204710331333,12.357415266866525,1247.6611886093676,1297.1086011865846
BG,2020-09-06,1,2020-08-23,ar,963.3638791728715,66.14569784448342,837.9317550317401,1102.3772146470649
BG,2020-09-13,2,2020-08-23,ar,966.1655180194259,69.95243728886652,833.8724578055777,1113.6073064447812
BG,2020-09-20,3,2020-08-23,ar,965.0634047596914,68.50783614262191,835.1343735847831,1109.600266582584
CH,2020-08-30,0,2020-08-23,ar,2074.0591998110312,149.93596598403533,1789.7666978053946,2390.967447262486
CH,2020-09-06,1,2020-08-23,ar,2009.9670220463504,192.50762096153443,1653.6284664518662,2420.9620672894225
CH,2020-09-13,2,2020-08-23,ar,2014.5532521072494,190.3502542135591,1659.885217222514,2423.2674121569644
CH,2020-09-20,3,2020-08-23,ar,2019.6875179111294,184.4652243065548,1677.069388952867,2412.257884044561
CY,2020-08-30,0,2020-08-23,ar,46.994299239291294,2.6069050057471266,42.003056944669964,52.417569151990264
CY,2020-09-06,1,2020-08-23,ar,97.75584787104981,4.429270308783639,89.192141769126,106.9220159524794
CY,2020-09-13,2,2020-08-23,ar,45.77856884932413,0.4629511926625267,44.85920474448983,46.71199414402816
CY,2020-09-20,3,2020-08-23,ar,45.784862061216714,0.4715868369673454,44.849106049695045,46.73518489254366
CZ,2020-08-30,0,2020-08-23,ar,2281.430023378992,271.64083751157574,1788.4763823752712,2869.7588490887947
CZ,2020-09-06,1,2020-08-23,ar,2288.963316926265,269.35410454777457,1799.2198887172315,2872.38778188984
CZ,2020-09-13,2,2020-08-23,ar,2303.0888701704525,278.78297283062494,1795.772862806044,2910.9876151959306
CZ,2020-09-20,3,2020-08-23,ar,2288.9309722741064,274.3781762498277,1787.4438225187164,2889.3130734408783
DE,2020-08-30,0,2020-08-23,ar,10008.95569587302,1252.3622361823984,7738.071432710395,12746.399096752508
DE,2020-09-06,1,2020-08-23,ar,9826.8271379665,893.6387345569856,8161.027453625928,11735.497194053767
DE,2020-09-13,2,2020-08-23,ar,5111.226728885861,52.5980121813153,5006.76267497761,5217.317300202551
DE,2020-09-20,3,2020-08-23,ar,5704.062249900464,469.6933673707363,4821.214689303477,6703.00035477393
DK,2020-08-30,0,2020-08-23,ar,539.6800847721299,46.855252533028576,452.07954471967764,639.4331712181338
DK,2020-09-06,1,2020-08-23,ar,611.2489310424182,58.57750830611664,502.07814627583616,737.3431052311067
DK,2020-09-13,2,2020-08-23,ar,591.5280359587524,32.441238659456914,529.3367634810369,659.0443661424242
DK,2020-09-20,3,2020-08-23,ar,590.4413165246883,33.255136131425466,526.9369401389166,659.5156952676853
