fips,fct_date,horizon,avl_date,method,value,fct_std,fct_lb,fct_ub
AT,2020-07-19,0,2020-07-12,ar,631.978464672725,33.52835808754125,567.6190905620191,701.6610001218277
AT,2020-07-26,1,2020-07-12,ar,631.5468217420909,33.84751681144757,566.3713193657804,702.1962260291956
AT,2020-08-02,2,2020-07-12,ar,629.6891987572742,33.0188392390391,566.1580314285231,698.4248603009822
AT,2020-08-09,3,2020-07-12,ar,682.8471975258989,37.54687457058031,610.8472516903267,761.0320634022368
BE,2020-07-19,0,2020-07-12,ar,823.454883643557,8.199625850258219,807.1751815943085,839.9796188395998
BE,2020-07-26,1,2020-07-12,ar,822.7702221663212,8.278137352161599,806.3471576342606,839.442858981374
BE,2020-08-02,2,2020-07-12,ar,823.6760773018706,8.172365132188679,807.4553885306851,840.1399279520117
BE,2020-08-09,3,2020-07-12,ar,1077.7292755277674,86.73000117299196,915.2146099332213,1260.9665356963071
BG,2020-07-19,0,2020-07-12,ar,1575.2966800622348,116.8064812063097,1354.6537283659995,1821.856567004614
BG,2020-07-26,1,2020-07-12,ar,570.7438651506166,5.661868927679659,559.5038129837917,582.1524285926253
BG,2020-08-02,2,2020-07-12,ar,646.5848008218409,36.5953604627152,576.49080377541,722.8845446881676
BG,2020-08-09,3,2020-07-12,ar,1295.9323000502009,75.36740325531093,1151.42564622085,1453.6402088281604
CH,2020-07-19,0,2020-07-12,ar,625.8354313562343,30.320360581527886,567.3077359239819,688.7807905463496
CH,2020-07-26,1,2020-07-12,ar,826.2133978912981,41.43546435797589,746.2071426059798,912.4919365041353
CH,2020-08-02,2,2020-07-12,ar,785.3654102956706,46.9711055111375,695.5759684013402,883.5806104810933
CH,2020-08-09,3,2020-07-12,ar,787.0905579714365,47.07604604315018,697.1103660722362,885.5135004860364
CY,2020-07-19,0,2020-07-12,ar,12.347083155785327,0.1205763515959346,12.10780658318938,12.589888427615245
CY,2020-07-26,1,2020-07-12,ar,12.344769217195035,0.12080440686337768,12.104928808524836,12.588156166109412
CY,2020-08-02,2,2020-07-12,ar,12.341082091333327,0.12557194039821473,12.091965231082346,12.594028086495106
CY,2020-08-09,3,2020-07-12,ar,12.35498771063266,0.12694023974161991,12.10305315895767,12.61083514612337
CZ,2020-07-19,0,2020-07-12,ar,779.7878707804402,46.334325895913906,691.4465206867558,876.3307053470596
CZ,2020-07-26,1,2020-07-12,ar,737.0202512234772,43.28621907071617,654.3761096555249,827.2530432539426
CZ,2020-08-02,2,2020-07-12,ar,738.3675890005143,46.710982291379146,649.6951436071054,835.812913417005
CZ,2020-08-09,3,2020-07-12,ar,737.6162783266033,45.368358002195656,650.96721431769,832.6431037819272
DE,2020-07-19,0,2020-07-12,ar,2738.107165349321,27.721341697603194,2683.0900106004833,2793.9660996148214
DE,2020-07-26,1,2020-07-12,ar,2740.0604072750016,27.192552662631165,2686.086911702674,2794.8432188518623
DE,2020-08-02,2,2020-07-12,ar,2739.085011715732,27.676799659823608,2684.166982501913,2794.8414229848017
DE,2020-08-09,3,2020-07-12,ar,2740.346942249107,25.406691194202214,2689.882217290209,2791.518448250745
DK,2020-07-19,0,2020-07-12,ar,235.13419149709233,18.06429804269776,201.250053717018,273.1217760454931
DK,2020-07-26,1,2020-07-12,ar,235.74932389395005,18.115151365047442,201.6179337324776,274.04071653455924
DK,2020-08-02,2,2020-07-12,ar,173.33133280504202,9.733998676923711,154.64146226933227,193.6671836824971
DK,2020-08-09,3,2020-07-12,ar,173.58680459449883,9.755933874633966,154.8713945126497,193.94986704596852
EE,2020-07-19,0,2020-07-12,ar,8.556187665790697,0.3373168005939925,7.901520980024419,9.250716500424213
EE,2020-07-26,1,2020-07-12,ar,8.564012992315803,0.3404063268044766,7.903974386059001,9.264544499993356
