fips,fct_date,horizon,avl_date,method,value,fct_std,fct_lb,fct_ub
AT,2020-09-27,0,2020-09-20,spatial,5304.273328241232,340.4670880215425,4666.946442908993,6028.634758266918
AT,2020-10-04,1,2020-09-20,spatial,5284.408727024145,351.3304389442144,4629.295501643624,6032.230084325839
AT,2020-10-11,2,2020-09-20,spatial,4759.98471069999,736.5101810917839,3503.5767125812995,6466.949721618778
AT,2020-10-18,3,2020-09-20,spatial,4736.232462772834,483.4501859394922,3865.5060719314392,5803.094736885227
BE,2020-09-27,0,2020-09-20,spatial,12050.307428849952,2166.7294489291503,8490.139330982156,17103.359964882715
BE,2020-10-04,1,2020-09-20,spatial,10358.742193251952,808.4637562124636,8865.414024986208,12103.612930409663
BE,2020-10-11,2,2020-09-20,spatial,10338.889807501992,784.0096553752852,8884.148803109285,12031.838369733083
BE,2020-10-18,3,2020-09-20,spatial,11615.263414822672,1169.0910908518388,9503.626996029654,14196.090003540909
BG,2020-09-27,0,2020-09-20,spatial,1167.4630469597034,212.38362803307476,818.5847259389287,1665.0322475209744
BG,2020-10-04,1,2020-09-20,spatial,1175.5472118415628,174.16121731496128,879.3928673994327,1571.4378618456415
BG,2020-10-11,2,2020-09-20,spatial,1165.3293674989654,147.25704166597296,906.6091483441401,1497.880908477286
BG,2020-10-18,3,2020-09-20,spatial,1170.7833647879545,135.8673180029018,929.7874470421068,1474.2441314139712
CH,2020-09-27,0,2020-09-20,spatial,2575.970674044404,510.73315537417716,1748.2256159870062,3795.6341863750067
CH,2020-10-04,1,2020-09-20,spatial,2601.3036257314498,405.3405667731518,1913.108037684479,3537.0613786316667
CH,2020-10-11,2,2020-09-20,spatial,2562.8702561107816,398.79104259059744,1886.8040101541626,3481.1797697635106
CH,2020-10-18,3,2020-09-20,spatial,2562.811537449563,507.11611779672063,1743.384860864518,3767.385574994396
CY,2020-09-27,0,2020-09-20,spatial,94.43542929235502,14.403740450381985,69.98902445606099,127.42069738706137
CY,2020-10-04,1,2020-09-20,spatial,92.9769406401937,8.613822074405986,77.26414175924575,111.88516812555734
CY,2020-10-11,2,2020-09-20,spatial,93.76096140429637,15.258560316817078,68.23920871844382,128.82795754168637
CY,2020-10-18,3,2020-09-20,spatial,94.203385299711,14.074705580817106,70.32645207084975,126.18691176096148
CZ,2020-09-27,0,2020-09-20,spatial,15375.569728771829,1620.7930448153982,12471.592817195158,18955.729869433988
CZ,2020-10-04,1,2020-09-20,spatial,15108.329355130953,3074.6003471884496,10239.709948465184,22291.804851105717
CZ,2020-10-11,2,2020-09-20,spatial,15021.0774810025,2825.288741455592,10449.977766788485,21591.698444313777
CZ,2020-10-18,3,2020-09-20,spatial,14988.715550100536,2527.5638572911466,10749.932817801708,20898.88352323373
DE,2020-09-27,0,2020-09-20,spatial,12364.788188328623,741.3067310048544,10972.1520625155,13934.184111843198
DE,2020-10-04,1,2020-09-20,spatial,12087.398346713771,1592.870299562752,9322.801746911591,15671.812268295827
DE,2020-10-11,2,2020-09-20,spatial,11519.303350035818,1029.034132654092,9654.799272414148,13743.874515266509
DE,2020-10-18,3,2020-09-20,spatial,11542.330263899883,1054.1822025669567,9630.809056070932,13833.24984903095
DK,2020-09-27,0,2020-09-20,spatial,4008.700293887885,409.26918732640337,3271.6343956302608,4911.81962987068
DK,2020-10-04,1,2020-09-20,spatial,3776.05767653689,255.84576638681688,3298.365399879673,4322.932679639843
DK,2020-10-11,2,2020-09-20,spatial,3796.1113444794155,669.6963017278086,2691.8147780094864,5353.4371894419155
DK,2020-10-18,3,2020-09-20,spatial,3752.396564331812,777.4268812673511,2511.396706985508,5606.633128427701
EE,2020-09-27,0,2020-09-20,spatial,286.662307628375,56.06360498740944,196.01105657448224,419.2379759128502
EE,2020-10-04,1,2020-09-20,spatial,289.07050187253463,30.85023438415418,233.90191197151432,357.25126976736976
EE,2020-10-11,2,2020-09-20,spatial,291.12325812566473,39.089599548370686,223.58173760517482,379.0683100037809
EE,2020-10-18,3,2020-09-20,spatial,288.4914317220317,38.54767408369296,221.80439984526038,375.2283824626129
ES,2020-09-27,0,2020-09-20,spatial,75996.11640686226,15592.95205606103,51003.087886205394,113236.47152131375
ES,2020-10-04,1,2020-09-20,spatial,76096.03503831313,14088.322091130349,52973.985770184925,109310.38063991176
ES,2020-10-11,2,2020-09-20,spatial,76089.37889829128,15843.937778216936,50723.4050842659,114140.47561494705
