fips,fct_date,horizon,avl_date,method,value,fct_std,fct_lb,fct_ub
AT,2020-07-26,0,2020-07-19,spatial,762.0716326826033,106.4719044805502,577.6023036194026,1005.4550850998726
AT,2020-08-02,1,2020-07-19,spatial,764.5769604114598,132.6444738367793,542.7880234893222,1076.9912066851762
AT,2020-08-09,2,2020-07-19,spatial,736.1565773091421,20.35193270568722,696.5877993660324,777.9730090143994
AT,2020-08-16,3,2020-07-19,spatial,735.4332050300044,20.935822950908047,694.7835185085427,778.4611820121272
BE,2020-07-26,0,2020-07-19,spatial,1832.2299820220474,105.41156827443415,1633.2124524738342,2055.499088275716
BE,2020-08-02,1,2020-07-19,spatial,2027.0323808553794,305.66106453391416,1505.7593833148246,2728.7628545211896
BE,2020-08-09,2,2020-07-19,spatial,2027.925991644711,293.1173706183908,1519.883419570748,2705.788993177944
BE,2020-08-16,3,2020-07-19,spatial,2005.1827949286856,293.27105999253484,1499.3687952205262,2681.6338007665713
BG,2020-07-26,0,2020-07-19,spatial,1679.2775563188807,227.23049270998033,1283.9836605367652,2196.268689258421
BG,2020-08-02,1,2020-07-19,spatial,1678.867747507651,272.33084529301493,1224.3494547520227,2302.1179963626378
BG,2020-08-09,2,2020-07-19,spatial,1667.3757279657373,262.0878098213847,1225.276315052652,2268.9917237890995
BG,2020-08-16,3,2020-07-19,spatial,1675.3165255915426,254.3467509683681,1238.8445390122324,2265.5671252810885
CH,2020-07-26,0,2020-07-19,spatial,842.7846854876951,94.29089299352044,674.8018671463302,1052.5845595186656
CH,2020-08-02,1,2020-07-19,spatial,819.2095127875432,139.41620198213622,584.435646575738,1148.2944782264142
CH,2020-08-09,2,2020-07-19,spatial,805.3997208275124,95.55215003020214,636.9516376159968,1018.395545283302
CH,2020-08-16,3,2020-07-19,spatial,780.4979364064343,86.71643596080267,625.7973869680237,973.4413109107933
CY,2020-07-26,0,2020-07-19,spatial,19.173912964062982,1.4948244638888435,16.434031333369447,22.370587648020848
CY,2020-08-02,1,2020-07-19,spatial,17.20466258237209,1.0986959185654641,15.154755752712585,19.531849896049465
CY,2020-08-09,2,2020-07-19,spatial,17.122078061975824,1.5271864961697748,14.34421602094586,20.437893345464435
CY,2020-08-16,3,2020-07-19,spatial,15.9396666748683,1.939394026736637,12.522078135814509,20.29000066524346
CZ,2020-07-26,0,2020-07-19,spatial,1370.6350714203504,129.88437220798895,1134.3667844678962,1656.1138114500545
CZ,2020-08-02,1,2020-07-19,spatial,1435.121647887848,74.74542604755847,1293.473280144037,1592.2819403018386
CZ,2020-08-09,2,2020-07-19,spatial,1437.889755120318,75.48300356895946,1295.2293324144964,1596.263222379157
CZ,2020-08-16,3,2020-07-19,spatial,1354.4794235897166,190.7491398804386,1026.94248280936,1786.4822418379838
DE,2020-07-26,0,2020-07-19,spatial,3865.309929372148,470.9229265953294,3033.813626420168,4924.69963216973
DE,2020-08-02,1,2020-07-19,spatial,3784.5629736414735,189.06726057521809,3425.873649491359,4180.807106994306
DE,2020-08-09,2,2020-07-19,spatial,3788.525577974812,187.30362443798683,3432.342545761041,4181.670641438545
DE,2020-08-16,3,2020-07-19,spatial,3992.399100643377,75.34632448208862,3844.612455257185,4145.8666547840085
DK,2020-07-26,0,2020-07-19,spatial,265.06867056470037,43.116378108943316,192.59260938638263,364.8187764774401
DK,2020-08-02,1,2020-07-19,spatial,268.1244789710156,47.882351001663494,188.96088933352212,380.4529946754701
DK,2020-08-09,2,2020-07-19,spatial,265.17376289038583,42.9430539428636,192.83674653067985,364.6458768389315
DK,2020-08-16,3,2020-07-19,spatial,264.1103412403249,35.937153852806404,201.43847536549882,346.28077989329324
EE,2020-07-26,0,2020-07-19,spatial,11.917512290650329,1.162924979539523,9.82017724972361,14.462783673461606
EE,2020-08-02,1,2020-07-19,spatial,13.519117338229467,1.4658598769789657,10.910456571576404,16.751501864821552
EE,2020-08-09,2,2020-07-19,spatial,11.969278935388365,1.93612936616188,8.742780551188492,16.386507403946723
EE,2020-08-16,3,2020-07-19,spatial,12.305372189702164,1.3246254611761037,9.928382078423484,15.251446160212591
ES,2020-07-26,0,2020-07-19,spatial,12163.48154716057,1851.9917382339058,9008.679169736106,16423.082736162054
ES,2020-08-02,1,2020-07-19,spatial,12118.808989923424,1220.3254267822938,9919.187132533594,14806.206332427151
ES,2020-08-09,2,2020-07-19,spatial,11652.883021248885,1154.9136572749858,9570.815021422597,14187.891250950835
ES,2020-08-16,3,2020-07-19,spatial,12066.764767870864,1827.6896951452622,8927.662007515957,16309.624159219644
FI,2020-07-26,0,2020-07-19,spatial,69.9599816485809,12.039933449404474,49.75926066210297,98.3615706331703
FI,2020-08-02,1,2020-07-19,spatial,69.65690599741875,10.260690804953821,52.04253674266077,93.23305236110524
FI,2020-08-09,2,2020-07-19,spatial,69.95440256837594,9.225926613452367,53.91033607240135,90.77328755892547
FI,2020-08-16,3,2020-07-19,spatial,70.09021704860572,9.919406572133497,53.08317885530281,92.54605002672909
FR,2020-07-26,0,2020-07-19,spatial,5025.548566412508,801.8630441373883,3668.521031466569,6884.555976846652
FR,2020-08-02,1,2020-07-19,spatial,4951.213571904142,535.03788926065,3999.5722853455,6129.284354836984
FR,2020-08-09,2,2020-07-19,spatial,5327.5524970044235,360.6620967474028,4653.358820722557,6099.425533647303
FR,2020-08-16,3,2020-07-19,spatial,5342.777293757203,361.51021391689966,4667.524236601996,6115.7195471723535
GB,2020-07-26,0,2020-07-19,spatial,4608.3441546754275,613.5096072963032,3539.2582635880867,6000.363428240291
GB,2020-08-02,1,2020-07-19,spatial,5051.841599744274,228.20505148857688,4616.440453854431,5528.307752263606
GB,2020-08-09,2,2020-07-19,spatial,4613.251442303924,700.6796279855588,3424.431756907194,6214.779671690796
GB,2020-08-16,3,2020-07-19,spatial,4623.561980678253,556.9501133815701,3645.3123068859736,5864.3330363743535
GR,2020-07-26,0,2020-07-19,spatial,174.59718306580731,14.431356738810868,148.13552520487218,205.78572420326088
GR,2020-08-02,1,2020-07-19,spatial,152.29506667686726,5.558360969667045,141.59588208260163,163.80269675202186
GR,2020-08-09,2,2020-07-19,spatial,180.73464052324903,14.01636990744504,154.9527949043989,210.8062026581796
GR,2020-08-16,3,2020-07-19,spatial,180.55537669668718,16.46528018266372,150.51739832318478,216.58787899113617
HR,2020-07-26,0,2020-07-19,spatial,537.5536694830366,84.34477541702176,394.78015587139066,731.9616836789914
HR,2020-08-02,1,2020-07-19,spatial,544.4599653782029,85.29910362685409,398.50031982796594,743.8805921852378
HR,2020-08-09,2,2020-07-19,spatial,532.2011486762838,55.49786116018047,432.53248286641053,654.8365125673929
HR,2020-08-16,3,2020-07-19,spatial,544.8031263288514,45.89664915320485,460.6929402231676,644.2695785915674
