fips,fct_date,horizon,avl_date,method,value,fct_std,fct_lb,fct_ub
AT,2020-10-11,0,2020-10-04,spatial,6966.584786545235,1125.1025693655513,5069.930174553835,9572.7755446641
AT,2020-10-18,1,2020-10-04,spatial,7025.616447910687,1215.95274706079,4998.27373076484,9875.26676847292
AT,2020-10-25,2,2020-10-04,spatial,6991.923035454286,975.247041824818,5304.854361943416,9215.51929576568
AT,2020-11-01,3,2020-10-04,spatial,6977.995028978879,1148.6105271397093,5065.693710860782,9612.19082789353
BE,2020-10-11,0,2020-10-04,spatial,29256.979240569526,5780.837327084014,19865.62956171626,43088.02958516287
BE,2020-10-18,1,2020-10-04,spatial,29244.881764120724,5383.942476655254,20411.50317476405,41901.03502297732
BE,2020-10-25,2,2020-10-04,spatial,29064.876940709237,5471.635956986336,20163.33989261755,41896.187639423166
BE,2020-11-01,3,2020-10-04,spatial,27416.62137933952,3192.138046653633,21788.26065064284,34498.904704257766
BG,2020-10-11,0,2020-10-04,spatial,2777.666634407558,550.9851236467968,1885.50991820548,4091.960406786996
BG,2020-10-18,1,2020-10-04,spatial,2796.428173821491,478.1857805145341,2005.429870963917,3899.418595766647
BG,2020-10-25,2,2020-10-04,spatial,2800.8194852677593,418.94005649654866,2088.1392453355884,3756.7369161699894
BG,2020-11-01,3,2020-10-04,spatial,2810.8533131390705,346.50210231067183,2205.1278618074853,3582.965180762235
CH,2020-10-11,0,2020-10-04,spatial,6000.070133633381,1120.0101676082822,4163.875806920282,8645.993127049225
CH,2020-10-18,1,2020-10-04,spatial,6079.120705916997,1075.1345380824189,4295.936636939436,8602.479896779207
CH,2020-10-25,2,2020-10-04,spatial,5961.348142887162,577.1298795637038,4920.914660330442,7221.7614272379715
CH,2020-11-01,3,2020-10-04,spatial,5987.025464925979,482.7251757989711,5097.8186913297495,7031.335574691108
CY,2020-10-11,0,2020-10-04,spatial,172.389973298094,23.72554712293674,131.35860266428259,226.2379645562276
CY,2020-10-18,1,2020-10-04,spatial,173.5010905670531,11.507336499786039,152.11686012819175,197.89146582823705
CY,2020-10-25,2,2020-10-04,spatial,175.57572482121466,29.874868885336628,125.3677049555754,245.89135740674632
CY,2020-11-01,3,2020-10-04,spatial,175.15511333038762,27.830292490729708,128.28368335469557,239.1521113480561
CZ,2020-10-11,0,2020-10-04,spatial,33486.96207810482,5366.233051088675,24430.80283726493,45900.11374943299
CZ,2020-10-18,1,2020-10-04,spatial,33456.109523061845,7101.77752868052,22132.369400977237,50573.494601517334
CZ,2020-10-25,2,2020-10-04,spatial,33209.08467763096,6069.139826631842,23254.62174974625,47424.69333598589
CZ,2020-11-01,3,2020-10-04,spatial,33310.585068040986,6345.443693597846,22985.927090856865,48272.80070928966
DE,2020-10-11,0,2020-10-04,spatial,23615.90720616081,3932.3409905439094,17039.88080193156,32729.75202425001
DE,2020-10-18,1,2020-10-04,spatial,23525.161851438468,4837.424920610355,15804.51972792521,35017.403227920164
DE,2020-10-25,2,2020-10-04,spatial,23456.958642519196,3991.7811085065932,16802.46948417079,32746.90718975645
DE,2020-11-01,3,2020-10-04,spatial,23431.47698478161,2613.3986390780897,18797.439762391747,29207.919835275086
DK,2020-10-11,0,2020-10-04,spatial,2796.963172692687,484.8847604362251,1988.09703915334,3934.920094610009
DK,2020-10-18,1,2020-10-04,spatial,3057.0128355555107,324.38241751302075,2480.295132272613,3767.828818092438
DK,2020-10-25,2,2020-10-04,spatial,2767.0003729715204,469.5578796860788,1986.238897431837,3854.667771295762
DK,2020-11-01,3,2020-10-04,spatial,2790.048664667085,515.9552691400842,1944.2909473161874,4003.707141647591
EE,2020-10-11,0,2020-10-04,spatial,275.4949747367501,33.84410012060689,216.03409263850003,351.32177601340624
EE,2020-10-18,1,2020-10-04,spatial,270.2654967261815,48.36606634458503,191.2630143065323,381.90048915356317
EE,2020-10-25,2,2020-10-04,spatial,267.5398499109325,47.71625337301996,189.7075792418686,377.3047528011842
EE,2020-11-01,3,2020-10-04,spatial,270.6544232868294,47.765485319157655,191.340510677854,382.84530852987166
ES,2020-10-11,0,2020-10-04,spatial,71935.83566018566,11964.831517169205,51929.491965076864,99649.81855800409
ES,2020-10-18,1,2020-10-04,spatial,70898.46111518951,14863.766495818798,47406.67099380108,106031.3175999917
ES,2020-10-25,2,2020-10-04,spatial,70778.21794827795,13348.593725373465,49004.000315070436,102227.49375000151
ES,2020-11-01,3,2020-10-04,spatial,71537.07034596111,9288.775597696038,55434.821396290616,92316.56754332797
FI,2020-10-11,0,2020-10-04,spatial,1458.43032061012,245.7714634942617,1047.1041534059868,2031.334698803589
FI,2020-10-18,1,2020-10-04,spatial,1448.430959574193,290.07471807783804,982.5153713603617,2135.2869439062865
FI,2020-10-25,2,2020-10-04,spatial,1455.4667662238019,266.34247809348454,1018.2525993169327,2080.410606369217
FI,2020-11-01,3,2020-10-04,spatial,1460.9624730869532,220.66109922809687,1087.2984755047132,1963.0408722660761
FR,2020-10-11,0,2020-10-04,spatial,105693.45992547131,12204.829639128631,84023.35521477093,132952.40879708854
FR,2020-10-18,1,2020-10-04,spatial,110494.3208016266,21754.436818652743,75632.17620718591,161425.9372355966
FR,2020-10-25,2,2020-10-04,spatial,111057.82998874644,21110.193765042633,76766.728458619,160666.5003114969
FR,2020-11-01,3,2020-10-04,spatial,110876.81862582284,17181.080252374708,82082.02534513631,149772.97230290712
GB,2020-10-11,0,2020-10-04,spatial,110145.23953686435,12592.097754928125,87824.2488342569,138139.22639439648
GB,2020-10-18,1,2020-10-04,spatial,108724.47174149196,12815.822024092231,86117.6686866002,137265.80080198825
GB,2020-10-25,2,2020-10-04,spatial,110424.16443447633,20675.10784344173,76603.78821190803,159176.1501052867
GB,2020-11-01,3,2020-10-04,spatial,110363.20251314822,25061.927082813214,71314.9700891532,170792.14159006864
GR,2020-10-11,0,2020-10-04,spatial,2446.306928791406,508.3648087155208,1634.9502668860864,3660.305583025908
GR,2020-10-18,1,2020-10-04,spatial,2431.6684808520185,449.4206680003389,1687.0785736775715,3504.8821631820674
GR,2020-10-25,2,2020-10-04,spatial,2486.3441458662546,473.07947450085135,1711.1277424193256,3612.7678012764463
GR,2020-11-01,3,2020-10-04,spatial,2469.7839065169155,412.8644218378354,1779.0278526110328,3428.7448259662665
HR,2020-10-11,0,2020-10-04,spatial,2442.9523193796163,224.74191591905446,2035.551507513044,2931.8914371534283
HR,2020-10-18,1,2020-10-04,spatial,2441.3461503852586,221.2202983114233,2038.1007056808594,2924.375134843905
HR,2020-10-25,2,2020-10-04,spatial,2420.144663650995,226.31127912885933,2010.8960172942661,2912.681780970122
HR,2020-11-01,3,2020-10-04,spatial,2561.9423899896697,346.28418398279547,1961.4948412835681,3346.1973345445613
HU,2020-10-11,0,2020-10-04,spatial,7901.771389670948,758.8442163130103,6534.8840264369555,9554.567585595809
HU,2020-10-18,1,2020-10-04,spatial,6874.716729411109,1029.1692400481143,5119.3687286112545,9231.944916471328
HU,2020-10-25,2,2020-10-04,spatial,6855.1774474279855,1074.0167135109184,5037.84422675942,9328.088706298426
HU,2020-11-01,3,2020-10-04,spatial,6600.354133795518,582.2877536211071,5535.703925457119,7869.762414707565
IE,2020-10-11,0,2020-10-04,spatial,4008.440946178384,536.8564572695901,3080.6988787818987,5215.569405261881
IE,2020-10-18,1,2020-10-04,spatial,4073.674449332245,788.6169624763189,2805.156328927185,5915.828414984972
IE,2020-10-25,2,2020-10-04,spatial,4055.9745347743988,727.7545388224157,2856.329649466521,5759.464573639443
IE,2020-11-01,3,2020-10-04,spatial,4097.3346132365195,735.4922099514416,2878.5652939961715,5832.12441553476
IS,2020-10-11,0,2020-10-04,spatial,587.8388844183198,103.13934360065079,417.6694381405387,827.3398110538831
IS,2020-10-18,1,2020-10-04,spatial,590.8102382134463,113.6399072850127,405.31948312798335,861.1891411783214
IS,2020-10-25,2,2020-10-04,spatial,586.1423614895111,108.08121360028588,408.0598414276293,841.9423649495112
IS,2020-11-01,3,2020-10-04,spatial,602.6137556783765,43.9175744020625,520.9631958034944,697.0614075198021
IT,2020-10-11,0,2020-10-04,spatial,26996.41543140026,4919.039949518629,19013.841959226156,38330.30945074753
IT,2020-10-18,1,2020-10-04,spatial,26633.778341194942,4285.418417058842,19402.02501712901,36561.03670115107
IT,2020-10-25,2,2020-10-04,spatial,26833.946932842016,4597.819809460452,19174.92160606561,37552.21130952653
IT,2020-11-01,3,2020-10-04,spatial,26813.825046111207,4649.781051470641,19087.722207708248,37667.20857416462
LI,2020-10-11,0,2020-10-04,spatial,15.535722419245046,1.8979679152570936,12.194771688295358,19.79197948572429
LI,2020-10-18,1,2020-10-04,spatial,18.97244531587919,3.5841849253592963,13.087261504773867,27.504125376628647
LI,2020-10-25,2,2020-10-04,spatial,14.321834401552902,1.1565275877090042,12.198194433547439,16.815188652953232
LI,2020-11-01,3,2020-10-04,spatial,14.360131321352954,1.1224051405951003,12.301270716988798,16.763582910317467
LT,2020-10-11,0,2020-10-04,spatial,877.0545928213111,159.4210950284547,614.5961443884438,1251.593856896671
LT,2020-10-18,1,2020-10-04,spatial,880.1348828187477,147.9930710613871,633.1760600786922,1223.4155091999178
LT,2020-10-25,2,2020-10-04,spatial,884.7634246036893,181.7340807556406,595.1600055795217,1315.2871667749425
LT,2020-11-01,3,2020-10-04,spatial,877.6162024535796,87.22299577301236,720.6339454886407,1068.7953344839807
LU,2020-10-11,0,2020-10-04,spatial,799.4223800810961,145.0639962152098,560.9589867803253,1139.2564462556513
LU,2020-10-18,1,2020-10-04,spatial,800.675112325287,161.25362069629108,539.6608940480861,1187.9323526451187
LU,2020-10-25,2,2020-10-04,spatial,868.528644621165,115.92783023107208,666.7260945821092,1131.412153592525
LU,2020-11-01,3,2020-10-04,spatial,802.1815150305162,137.82488022499751,573.5985548674798,1121.8563533607974
LV,2020-10-11,0,2020-10-04,spatial,587.6182337193948,39.963717999706006,513.1809697611761,672.8526756559082
LV,2020-10-18,1,2020-10-04,spatial,575.9383557581527,115.42165318022008,390.81030323914916,848.762140824173
LV,2020-10-25,2,2020-10-04,spatial,567.5303032648957,59.495493377433796,460.88339741146825,698.8549531897928
LV,2020-11-01,3,2020-10-04,spatial,587.1950010144701,59.62132254075336,480.2497292603927,717.9555722964981
MT,2020-10-11,0,2020-10-04,spatial,425.18375946557677,33.07295928449128,363.7065571061587,497.0524335653233
MT,2020-10-18,1,2020-10-04,spatial,482.8886907939799,113.25401464045092,305.110803301416,764.2518231855797
MT,2020-10-25,2,2020-10-04,spatial,483.7831827564258,69.78597972828533,364.3217287647712,642.416165270922
MT,2020-11-01,3,2020-10-04,spatial,476.0374048218368,91.41606910159449,327.1189439556762,692.7498849477048
NL,2020-10-11,0,2020-10-04,spatial,35661.127471171414,4053.484351058515,28491.36290616213,44635.141418246756
NL,2020-10-18,1,2020-10-04,spatial,36236.989015173465,7519.114766132894,24183.25583483521,54298.700797528494
NL,2020-10-25,2,2020-10-04,spatial,36057.26545556801,5213.295035844848,27184.9255455847,47825.269558057014
NL,2020-11-01,3,2020-10-04,spatial,36668.745287886515,7114.561522197882,25194.599855432523,53368.45549059097
NO,2020-10-11,0,2020-10-04,spatial,1052.9035215698152,159.61749250956188,783.0995406496861,1415.6639969605665
NO,2020-10-18,1,2020-10-04,spatial,1105.6395302406816,175.62577090534694,808.0252557866227,1512.8719827461034
NO,2020-10-25,2,2020-10-04,spatial,1103.4020120478503,146.83357814422072,847.8055609193473,1436.0556904946586
NO,2020-11-01,3,2020-10-04,spatial,1110.6335317642618,210.039574344368,766.5174288153513,1609.2352182852978
PL,2020-10-11,0,2020-10-04,spatial,21991.00805890515,2630.33878396637,17342.419146970216,27885.63875365213
PL,2020-10-18,1,2020-10-04,spatial,21942.920870898233,2661.1624814398065,17276.666217733746,27869.48420941714
PL,2020-10-25,2,2020-10-04,spatial,21377.838577202623,1794.9182704584266,18077.542905561237,25280.64707800201
PL,2020-11-01,3,2020-10-04,spatial,21321.89890420681,1829.3052799974835,17970.98246623387,25297.63599377045
PT,2020-10-11,0,2020-10-04,spatial,7328.086750905873,1165.0397503625784,5355.765944004632,10026.736789892057
PT,2020-10-18,1,2020-10-04,spatial,7354.659924414242,1698.1841015147058,4707.893423788331,11489.432265070078
PT,2020-10-25,2,2020-10-04,spatial,7425.399340776076,1276.4312242480541,5304.356169962865,10394.580153237295
PT,2020-11-01,3,2020-10-04,spatial,7371.709966252273,1500.9325850571302,4969.709696203911,10934.664426787756
RO,2020-10-11,0,2020-10-04,spatial,18205.416821363127,3199.1483095785084,12886.387728109361,25719.946398679298
RO,2020-10-18,1,2020-10-04,spatial,18435.973409274706,2160.6893556466216,14614.801725124657,23256.22488351514
RO,2020-10-25,2,2020-10-04,spatial,18290.669636585626,2775.104653219987,13562.6894502417,24666.833004036183
RO,2020-11-01,3,2020-10-04,spatial,18430.00445538184,1965.2147189905315,14911.345166728557,22778.968659600454
SE,2020-10-11,0,2020-10-04,spatial,4121.654804701546,708.5855065534832,2942.734880179673,5772.874221031458
SE,2020-10-18,1,2020-10-04,spatial,4170.533600570947,594.5274867199164,3149.0714518714867,5523.326726408329
SE,2020-10-25,2,2020-10-04,spatial,4196.668616163477,718.2604924652509,3000.9693641857593,5868.779496411178
SE,2020-11-01,3,2020-10-04,spatial,4579.382022401382,393.98896016277945,3861.869499049021,5430.2041309932865
SI,2020-10-11,0,2020-10-04,spatial,1618.4958739051633,110.6765101281813,1413.1922371613925,1853.6253065681658
SI,2020-10-18,1,2020-10-04,spatial,1810.8655744287687,122.11100971512964,1582.923247726087,2071.631794758176
SI,2020-10-25,2,2020-10-04,spatial,1813.5547858612647,125.50214412479424,1579.8192673885917,2081.8716603937337
SI,2020-11-01,3,2020-10-04,spatial,1807.8540520415809,125.482767283908,1574.0497749176825,2076.386862451085
SK,2020-10-11,0,2020-10-04,spatial,6470.305903413702,1284.4582872599785,4396.6749935663,9521.936132420858
SK,2020-10-18,1,2020-10-04,spatial,6486.963916984647,1290.6642303367869,4390.869357748011,9583.683191577156
SK,2020-10-25,2,2020-10-04,spatial,6076.836909439618,635.0830211095272,4935.893323252031,7481.512343463198
SK,2020-11-01,3,2020-10-04,spatial,6491.4811887389515,1243.6130361876528,4475.682389735081,9415.173900721296
