fips,fct_date,horizon,avl_date,method,value,fct_std,fct_lb,fct_ub
AT,2020-10-18,0,2020-10-11,spatial,8837.310284034054,1935.4955779804452,5796.946777944741,13472.273603309335
AT,2020-10-25,1,2020-10-11,spatial,8789.02343103841,1882.313111522236,5807.353352944365,13301.572709051274
AT,2020-11-01,2,2020-10-11,spatial,8565.536955407806,1819.8119424287115,5661.1243654546115,12960.044436078211
AT,2020-11-08,3,2020-10-11,spatial,8629.776638582483,1058.3129439927766,6766.785052224303,11005.676145623103
BE,2020-10-18,0,2020-10-11,spatial,56367.50034093583,6541.124169529781,44834.209184190695,70867.65111953327
BE,2020-10-25,1,2020-10-11,spatial,56124.43038589424,10660.308439422815,38478.627892324934,81862.37032556423
BE,2020-11-01,2,2020-10-11,spatial,56844.96892344445,12350.99934980453,37277.92983091072,86682.67005610227
BE,2020-11-08,3,2020-10-11,spatial,57064.40582183401,11886.065553764663,38041.01509529208,85600.93371961478
BG,2020-10-18,0,2020-10-11,spatial,4810.514275499192,1070.0784817380093,3122.8297085387226,7410.281621026971
BG,2020-10-25,1,2020-10-11,spatial,4814.982238705399,721.9648333906517,3580.791624270367,6474.56104452113
BG,2020-11-01,2,2020-10-11,spatial,4757.547848934003,762.4350824574809,3467.7721996670707,6527.032409184663
BG,2020-11-08,3,2020-10-11,spatial,4764.57274603679,789.7967916867112,3436.598216306606,6605.704834670498
CH,2020-10-18,0,2020-10-11,spatial,14000.15452031167,2929.716356164433,9314.861961820588,21042.10748328623
CH,2020-10-25,1,2020-10-11,spatial,14038.363431994023,3053.802117598497,9179.171861839552,21469.872316918583
CH,2020-11-01,2,2020-10-11,spatial,14048.507937003968,1974.077726126385,10663.034116752136,18508.85715033028
CH,2020-11-08,3,2020-10-11,spatial,14043.140852261862,1639.7531751702932,11141.20981892025,17700.932681615963
CY,2020-10-18,0,2020-10-11,spatial,611.6969261790266,68.65840373174166,489.67200371427737,764.1301251831396
CY,2020-10-25,1,2020-10-11,spatial,597.8065300366493,94.8663255761621,439.41409453804624,813.2935465580891
CY,2020-11-01,2,2020-10-11,spatial,541.7867353383025,54.62883978634324,443.91604680244455,661.2350887129935
CY,2020-11-08,3,2020-10-11,spatial,596.6128115183202,61.011395281628005,486.82002066367517,731.1672317472427
CZ,2020-10-18,0,2020-10-11,spatial,54838.30530086953,8484.633929440479,40431.79457636332,74378.09179089534
CZ,2020-10-25,1,2020-10-11,spatial,54803.43632473751,11555.735603908379,36412.783736556165,82482.47798710086
CZ,2020-11-01,2,2020-10-11,spatial,54151.20455074828,5812.350917006596,43745.3079646111,67032.3993757041
CZ,2020-11-08,3,2020-10-11,spatial,54911.54255995327,8230.74709205068,40888.54648847803,73743.81740772404
DE,2020-10-18,0,2020-10-11,spatial,41500.11089795584,8217.423335978487,28269.47920135045,60922.91945938497
DE,2020-10-25,1,2020-10-11,spatial,40909.19770973391,7742.298899522178,28224.14551723173,59295.41626804383
DE,2020-11-01,2,2020-10-11,spatial,41204.00114377175,6919.624903481617,29601.69750633521,57353.79566974477
DE,2020-11-08,3,2020-10-11,spatial,41257.0739665968,6076.411536082679,30858.37752332395,55159.93674646996
DK,2020-10-18,0,2020-10-11,spatial,2838.976462769223,577.8101336027603,1916.1820778357185,4206.169888229507
DK,2020-10-25,1,2020-10-11,spatial,2741.0897051328243,340.5411245263631,2142.058284839873,3507.641610296713
DK,2020-11-01,2,2020-10-11,spatial,2867.1569078346397,376.25915764542015,2211.075527180544,3717.914034635614
DK,2020-11-08,3,2020-10-11,spatial,2850.9270931587243,492.1853608177335,2034.8886692816848,3994.2162012114227
EE,2020-10-18,0,2020-10-11,spatial,193.368607699729,27.090138916385488,146.39008423548387,255.42316365897884
EE,2020-10-25,1,2020-10-11,spatial,206.6658950455003,36.64821628835053,146.15382872542818,292.231770781704
EE,2020-11-01,2,2020-10-11,spatial,205.72068243374733,36.73945259603926,145.31147714506656,291.24333474882394
EE,2020-11-08,3,2020-10-11,spatial,212.6663776817754,27.862173765812866,164.3647498655536,275.1623339753939
ES,2020-10-18,0,2020-10-11,spatial,75264.6673243672,9387.226054365465,58907.52688307666,96163.77477009784
ES,2020-10-25,1,2020-10-11,spatial,75533.04828459608,16477.125306442696,49459.8713429221,115350.91435250096
ES,2020-11-01,2,2020-10-11,spatial,75601.8986917573,8518.215723530471,60507.35056604633,94462.02870112227
ES,2020-11-08,3,2020-10-11,spatial,76175.4648838993,12599.733298986604,55226.47321658254,105071.012366146
FI,2020-10-18,0,2020-10-11,spatial,1436.9808248668353,276.78439534906175,985.994733342892,2094.2443414825734
FI,2020-10-25,1,2020-10-11,spatial,1493.2690384056955,207.39767070335682,1136.1758891918414,1962.5943854935674
FI,2020-11-01,2,2020-10-11,spatial,1442.9312804065235,221.96280757728258,1065.6427965281098,1953.797920615596
FI,2020-11-08,3,2020-10-11,spatial,1435.2753205057238,317.04320918775466,940.4450913004384,2190.4683906683367
FR,2020-10-18,0,2020-10-11,spatial,145565.34521697045,31095.406088836982,96219.14315980276,220218.85699963247
FR,2020-10-25,1,2020-10-11,spatial,147560.36217628932,29940.548815045942,99104.58068192603,219707.91194284995
FR,2020-11-01,2,2020-10-11,spatial,144233.63726463294,18699.49840485835,111570.59574456254,186459.00364478046
FR,2020-11-08,3,2020-10-11,spatial,146422.92547403538,29024.746904011183,99361.90700118797,215773.56706850027
GB,2020-10-18,0,2020-10-11,spatial,128457.4704692208,11872.766364228984,106837.1248416624,154453.06810536562
GB,2020-10-25,1,2020-10-11,spatial,129469.37652169087,9859.637102295565,111288.76704163474,150620.04820885765
GB,2020-11-01,2,2020-10-11,spatial,116940.08176000981,8052.830335698586,101991.29608127713,134079.89943710633
GB,2020-11-08,3,2020-10-11,spatial,120857.00428545133,13829.255649822542,96405.68393181196,151509.8995115762
GR,2020-10-18,0,2020-10-11,spatial,2857.477287555695,534.9861588633818,1979.7151079024381,4124.419931081838
GR,2020-10-25,1,2020-10-11,spatial,2863.1094970173185,532.6127575516058,1981.9185712524752,4136.091215256342
GR,2020-11-01,2,2020-10-11,spatial,2840.970010007706,428.5426028046109,2111.497437761807,3822.4581538297193
GR,2020-11-08,3,2020-10-11,spatial,2861.0536392421795,204.87336993533006,2481.007750294903,3299.315742019729
HR,2020-10-18,0,2020-10-11,spatial,4468.356263729629,425.58795013817337,3705.030406118332,5388.945706529278
HR,2020-10-25,1,2020-10-11,spatial,4448.784882828001,424.39350911592237,3683.3234390866355,5373.323103709501
HR,2020-11-01,2,2020-10-11,spatial,4722.166971208947,368.839052120791,4042.9457044213573,5515.498484085671
HR,2020-11-08,3,2020-10-11,spatial,4859.235600527201,560.0083100838963,3858.542333358139,6119.453560816831
HU,2020-10-18,0,2020-10-11,spatial,8297.663942027224,1571.3217918308535,5739.294394009537,11996.461963457241
HU,2020-10-25,1,2020-10-11,spatial,8124.114737735909,1720.841600747021,5405.379421896213,12210.28814453593
HU,2020-11-01,2,2020-10-11,spatial,8301.972944836416,1605.7593879080716,5677.900644655246,12138.77436225916
HU,2020-11-08,3,2020-10-11,spatial,8267.856093649054,1399.0323366142661,5932.646253758458,11522.251868967222
IE,2020-10-18,0,2020-10-11,spatial,7007.7873021615915,1080.7793022054623,5171.877013089447,9495.408098074957
IE,2020-10-25,1,2020-10-11,spatial,6900.199084284047,783.1657124241877,5502.2862557447825,8653.26614969246
IE,2020-11-01,2,2020-10-11,spatial,7018.190773319485,1188.0916823439575,5029.322945392132,9793.565111151629
IE,2020-11-08,3,2020-10-11,spatial,6926.010811325274,499.7514328207855,5995.589475257294,8000.818928073126
IS,2020-10-18,0,2020-10-11,spatial,695.5304941951796,78.80414612137889,555.8651595579197,870.2878027831928
IS,2020-10-25,1,2020-10-11,spatial,537.7004964825688,94.3359427620681,381.490791955124,757.8736630466597
IS,2020-11-01,2,2020-10-11,spatial,538.0549330750379,99.50049238831257,375.28817375951377,771.4154914774858
IS,2020-11-08,3,2020-10-11,spatial,543.5478120358441,89.75549494598299,392.4719932099134,752.777851873204
IT,2020-10-18,0,2020-10-11,spatial,53332.683735128565,10068.891150612742,36908.72600943766,77065.11337356735
IT,2020-10-25,1,2020-10-11,spatial,53261.592134445564,9620.215307775523,37434.65994312987,75779.96437006911
IT,2020-11-01,2,2020-10-11,spatial,52665.266591617146,10066.093376505603,36365.49481768607,76270.93537627796
IT,2020-11-08,3,2020-10-11,spatial,53493.837374449344,5995.395597597854,42832.50899605795,66808.84926230674
LI,2020-10-18,0,2020-10-11,spatial,75.21995808319615,8.439969484417576,60.20731307749325,93.97599402509928
LI,2020-10-25,1,2020-10-11,spatial,74.7300363631109,12.308015171372636,54.101741323482685,103.22363380950752
LI,2020-11-01,2,2020-10-11,spatial,58.31522580299642,4.947475432549825,49.280879056587935,69.00578125949349
LI,2020-11-08,3,2020-10-11,spatial,58.37679231996321,4.69862059308651,49.76108299960546,68.48423860861581
LT,2020-10-18,0,2020-10-11,spatial,1305.2652952462693,275.28298102889573,867.3497173809029,1964.279755712574
LT,2020-10-25,1,2020-10-11,spatial,1237.7951194972266,164.2209536603924,951.3681310081627,1610.4562554849826
LT,2020-11-01,2,2020-10-11,spatial,1240.9733112283946,126.27886067720642,1014.3182465521724,1518.2757131855985
LT,2020-11-08,3,2020-10-11,spatial,1254.7822765942365,137.52559813794474,1010.1940779979944,1558.590171876003
LU,2020-10-18,0,2020-10-11,spatial,957.8756534057358,196.6555820558214,639.6085755745438,1434.5113596441006
LU,2020-10-25,1,2020-10-11,spatial,944.1099846751737,191.26413951144195,640.528838563342,1391.5746013287608
LU,2020-11-01,2,2020-10-11,spatial,958.1735896926448,216.60317366952896,621.7771945012117,1476.5685137760377
LU,2020-11-08,3,2020-10-11,spatial,1016.7040887397827,105.64373173788492,827.3867749473874,1249.33977114382
LV,2020-10-18,0,2020-10-11,spatial,794.6109194339066,160.12688599592104,537.2225416269587,1175.3164924379512
LV,2020-10-25,1,2020-10-11,spatial,854.2443154347184,105.8217846763014,668.8259386210307,1091.066162830164
LV,2020-11-01,2,2020-10-11,spatial,784.2665028168892,134.80134654476615,560.3478071516262,1097.6645925807984
LV,2020-11-08,3,2020-10-11,spatial,797.5870526488362,123.89964906281656,586.8998170318669,1083.9074882835016
MT,2020-10-18,0,2020-10-11,spatial,812.5493675094851,139.1280022792132,580.5612701170156,1137.238235866112
MT,2020-10-25,1,2020-10-11,spatial,804.3945219613278,135.25102208871309,578.856247131931,1117.8086963168237
MT,2020-11-01,2,2020-10-11,spatial,904.187051298909,82.8645148581286,754.1835130434649,1084.0255847511462
MT,2020-11-08,3,2020-10-11,spatial,798.7660127278726,148.59442032879113,555.0539989555782,1149.4866162386593
NL,2020-10-18,0,2020-10-11,spatial,54280.1649860329,6194.239125425931,43257.187793376805,68112.06324795049
NL,2020-10-25,1,2020-10-11,spatial,48266.86580936289,3423.659203361892,41887.27596299815,55618.0912102524
NL,2020-11-01,2,2020-10-11,spatial,48175.95859919709,3462.999085387328,41776.36481946468,55555.8866115171
NL,2020-11-08,3,2020-10-11,spatial,51976.6078642724,8101.915052283992,38226.002857211366,70673.56153264896
NO,2020-10-18,0,2020-10-11,spatial,944.5110132641086,115.91752790550444,740.7393769968457,1204.3386403919928
NO,2020-10-25,1,2020-10-11,spatial,929.9850703059833,116.5300578357109,726.1668075225266,1191.0104152828485
NO,2020-11-01,2,2020-10-11,spatial,1142.1143904234018,90.35989667736963,975.8401752861104,1336.7202066975458
NO,2020-11-08,3,2020-10-11,spatial,979.8552362894977,73.15734658751184,844.4413357670717,1136.9839957109625
PL,2020-10-18,0,2020-10-11,spatial,46456.871190836006,10188.132425586642,30429.03447922143,70927.02472422153
PL,2020-10-25,1,2020-10-11,spatial,45785.62538625337,9699.082494933386,30411.65256021587,68931.58758339599
PL,2020-11-01,2,2020-10-11,spatial,45439.532441886906,9138.828346131275,30805.784297977218,67024.78627278023
PL,2020-11-08,3,2020-10-11,spatial,46182.5669440406,9048.136723417329,31602.869839523788,67488.47495088536
PT,2020-10-18,0,2020-10-11,spatial,12557.62020398024,2545.6466072806893,8469.773047359264,18618.423930093268
PT,2020-10-25,1,2020-10-11,spatial,12404.720743120386,2083.526022771256,8906.457194335897,17277.026471609835
PT,2020-11-01,2,2020-10-11,spatial,12583.206966032712,2529.9472829330657,8510.436049509926,18605.05109595789
PT,2020-11-08,3,2020-10-11,spatial,11875.412832868331,1435.5729693717942,9361.198129917471,15064.89105281837
RO,2020-10-18,0,2020-10-11,spatial,24234.28228488752,3528.883745531997,18210.266463235243,32251.06228123108
RO,2020-10-25,1,2020-10-11,spatial,23927.963539477536,2265.8373100689305,19820.089218140492,28887.2281474161
RO,2020-11-01,2,2020-10-11,spatial,23958.466035082613,2261.920250895936,19841.422429043505,28929.785493301366
RO,2020-11-08,3,2020-10-11,spatial,23878.85090045516,2194.7039832138016,19892.4222142175,28664.157345234482
SE,2020-10-18,0,2020-10-11,spatial,4745.367808856292,770.9646326621756,3449.485288777709,6528.079918064755
SE,2020-10-25,1,2020-10-11,spatial,4768.272435777259,868.009272081301,3323.6895865913275,6840.717651106206
SE,2020-11-01,2,2020-10-11,spatial,4777.728133537335,742.6464615515338,3517.415885244555,6489.618192079975
SE,2020-11-08,3,2020-10-11,spatial,4757.60843057099,927.1721627650212,3246.076568003257,6972.9833860830395
SI,2020-10-18,0,2020-10-11,spatial,4001.413829754682,313.45301253277574,3422.793869663672,4677.8489288708815
SI,2020-10-25,1,2020-10-11,spatial,4185.6044928461215,772.4512303817993,2915.609154954513,6008.7906298287735
SI,2020-11-01,2,2020-10-11,spatial,4194.9535431602635,800.7218226342399,2886.0212119342277,6097.541887947111
SI,2020-11-08,3,2020-10-11,spatial,4175.653015147674,607.3193491394494,3136.11809497893,5559.764516147471
SK,2020-10-18,0,2020-10-11,spatial,9703.220127809816,1196.49005481085,7620.544821566604,12355.085240398603
