fips,fct_date,horizon,avl_date,method,value,fct_std,fct_lb,fct_ub
AT,2020-07-05,0,2020-06-28,spatial,426.84953231378825,18.474860995061068,391.4803328954125,465.4142441561075
AT,2020-07-12,1,2020-06-28,spatial,584.8785958869198,55.046334030876466,484.79545846401845,705.6233014444467
AT,2020-07-19,2,2020-06-28,spatial,588.3540705124898,53.89386188395938,490.6607551998854,705.4986742267513
AT,2020-07-26,3,2020-06-28,spatial,587.2462480895614,55.474406359872724,487.23085351608336,707.7921141623331
BE,2020-07-05,0,2020-06-28,spatial,632.9895236725504,115.04833676942371,445.53846678058477,899.3067197417181
BE,2020-07-12,1,2020-06-28,spatial,619.5590361784215,43.90287362491635,537.7570088239032,713.8045492886048
BE,2020-07-19,2,2020-06-28,spatial,631.8550917481277,97.87124342734889,464.97088476989614,858.6362502366368
BE,2020-07-26,3,2020-06-28,spatial,629.6731614216052,102.2374838106238,457.74807502856936,866.1713982957396
BG,2020-07-05,0,2020-06-28,spatial,1107.4092158074498,111.98363440152114,905.5414254849867,1354.278376164252
BG,2020-07-12,1,2020-06-28,spatial,1041.2354191036166,171.85797729937042,755.1177445582534,1435.7644298640182
BG,2020-07-19,2,2020-06-28,spatial,1052.9699604003954,134.72086386386326,816.4755821961455,1357.9655799666662
BG,2020-07-26,3,2020-06-28,spatial,1026.5945468282998,88.54787847673308,864.7978950738229,1218.6620360444301
CH,2020-07-05,0,2020-06-28,spatial,643.7084860996808,81.84560380393148,499.68848544342,829.2378694879117
CH,2020-07-12,1,2020-06-28,spatial,632.4304601918069,86.30032722088943,482.4519668242281,829.0323482589122
CH,2020-07-19,2,2020-06-28,spatial,613.0794930992272,65.87508756199684,496.014862507307,757.77258560124
CH,2020-07-26,3,2020-06-28,spatial,611.3455950998663,65.93427760314945,494.14981440184306,756.336288622141
CY,2020-07-05,0,2020-06-28,spatial,7.671738220887357,0.2980276961804605,7.098536173750423,8.291225949860626
CY,2020-07-12,1,2020-06-28,spatial,7.0190921239917525,0.4051912898980315,6.253649106745253,7.8782249218208324
CY,2020-07-19,2,2020-06-28,spatial,6.996763437747216,0.3891648269276766,6.260324125261537,7.819834504455638
CY,2020-07-26,3,2020-06-28,spatial,7.564694968909476,0.5264095105341424,6.584902648361888,8.690274257415181
CZ,2020-07-05,0,2020-06-28,spatial,1138.090163073375,151.55950179823645,876.247682337559,1478.1770558628525
CZ,2020-07-12,1,2020-06-28,spatial,1135.3610292629246,168.68436732038896,849.0796848409054,1518.1668926756845
CZ,2020-07-19,2,2020-06-28,spatial,1141.3261299498724,193.49406558985334,818.9106131773692,1590.6807335811332
CZ,2020-07-26,3,2020-06-28,spatial,1168.7219297170734,134.11882928919474,930.400673520865,1468.0889512178198
DE,2020-07-05,0,2020-06-28,spatial,2744.319420787969,392.8331240598098,2071.7491323628783,3635.232164776828
DE,2020-07-12,1,2020-06-28,spatial,2732.833871595736,324.66124626819567,2163.655701319466,3451.7418668721143
DE,2020-07-19,2,2020-06-28,spatial,2740.623291505238,321.9081480551122,2173.6649830648057,3455.4616670277724
DE,2020-07-26,3,2020-06-28,spatial,3272.2149150322225,184.93699699693016,2924.260944783348,3661.571471335512
DK,2020-07-05,0,2020-06-28,spatial,156.17528929445297,20.918062941335887,120.13606812695237,203.025797052318
DK,2020-07-12,1,2020-06-28,spatial,156.40077490146533,23.139837054690105,116.94309118809423,209.1718471032616
DK,2020-07-19,2,2020-06-28,spatial,156.34254702219508,14.07774709904549,130.75527771950587,186.9369438518726
DK,2020-07-26,3,2020-06-28,spatial,157.40577833614975,18.353046203348093,124.8929744140747,198.3824884453784
EE,2020-07-05,0,2020-06-28,spatial,5.339567917536863,0.4923466773476458,4.445246003932739,6.4138150106349805
EE,2020-07-12,1,2020-06-28,spatial,6.985156746342673,1.0724449979654702,5.170753490855427,9.436229140930203
EE,2020-07-19,2,2020-06-28,spatial,6.503493736018817,0.4798289716665626,5.6140085775983986,7.5339091826841225
EE,2020-07-26,3,2020-06-28,spatial,5.918302942653635,0.5297981415620039,4.950722622498321,7.074989328193682
ES,2020-07-05,0,2020-06-28,spatial,2094.0891265631976,150.50576422838603,1815.024903618736,2416.060110936843
ES,2020-07-12,1,2020-06-28,spatial,2063.654765415223,189.8713400554904,1719.7612434825924,2476.315248387016
ES,2020-07-19,2,2020-06-28,spatial,2070.0306063711323,260.51846391098417,1615.0323647393461,2653.2141428662994
ES,2020-07-26,3,2020-06-28,spatial,2077.0455380910753,311.1793790265877,1546.65806078154,2789.316059377779
FI,2020-07-05,0,2020-06-28,spatial,43.12626476040928,2.8262775193519336,37.84805036349317,49.140568518659684
FI,2020-07-12,1,2020-06-28,spatial,49.73247914851632,6.7373769022141445,37.95508925482328,65.16437007043281
FI,2020-07-19,2,2020-06-28,spatial,49.99069077020052,3.7471204149534794,43.02868098690113,58.07914875295815
FI,2020-07-26,3,2020-06-28,spatial,50.30639522860401,7.357861746251019,37.75114221408861,67.03726701948771
FR,2020-07-05,0,2020-06-28,spatial,1630.3604437889505,32.65454021713164,1566.4134937274412,1696.917951304507
FR,2020-07-12,1,2020-06-28,spatial,1604.3141512589896,80.31833347644587,1451.526085379525,1773.1847342287922
FR,2020-07-19,2,2020-06-28,spatial,1487.401227907374,132.97937808168078,1244.3329990100801,1777.9504477823805
FR,2020-07-26,3,2020-06-28,spatial,1496.0960503338144,142.19956884508014,1239.4198341180918,1805.9283305056204
GB,2020-07-05,0,2020-06-28,spatial,2593.2304956204925,196.47845705404683,2230.91893160052,3014.383135200489
GB,2020-07-12,1,2020-06-28,spatial,2607.7461590381586,192.90545039604572,2250.606152418631,3021.5593353240556
GB,2020-07-19,2,2020-06-28,spatial,2585.672748612132,378.45038596552087,1938.7336907186746,3448.4899060257612
GB,2020-07-26,3,2020-06-28,spatial,2604.0292928131303,390.0745062336705,1943.9187003982888,3488.2984336945265
GR,2020-07-05,0,2020-06-28,spatial,145.8534604148131,18.26881696824272,113.84444147084756,186.86228014411185
GR,2020-07-12,1,2020-06-28,spatial,145.07362199084434,21.532063215302916,108.4557589631805,194.05475558644517
GR,2020-07-19,2,2020-06-28,spatial,151.41569884311502,15.690108859859896,123.36223556914055,185.84872226394782
GR,2020-07-26,3,2020-06-28,spatial,179.77631858160862,4.50587184865974,170.97909867641803,189.0261732161865
HR,2020-07-05,0,2020-06-28,spatial,467.3011049890335,62.824163030786806,358.5522943904702,609.033399424192
HR,2020-07-12,1,2020-06-28,spatial,471.254431623538,77.17223540916757,342.1057069721777,649.158242025132
HR,2020-07-19,2,2020-06-28,spatial,343.4467601339119,32.42522341790225,284.8247518182265,414.1342221611393
HR,2020-07-26,3,2020-06-28,spatial,512.5449849289035,35.885274217295354,445.6609147784902,589.4669082801275
HU,2020-07-05,0,2020-06-28,spatial,36.16145989605186,5.595249242571835,26.70396987391889,48.96841885261852
HU,2020-07-12,1,2020-06-28,spatial,35.905418940167976,4.489599068605551,28.028891249199514,45.995365917508146
HU,2020-07-19,2,2020-06-28,spatial,41.5145986694095,3.047027623333113,35.87580136928939,48.039676798898356
HU,2020-07-26,3,2020-06-28,spatial,47.40104568242764,1.9181289697560437,43.72075539378372,51.39113246215898
IE,2020-07-05,0,2020-06-28,spatial,71.73946227709133,10.98637037275549,53.13787494177499,96.85277127558196
IE,2020-07-12,1,2020-06-28,spatial,71.78741065769292,9.724301389804145,54.94446390077698,93.7934773236247
IE,2020-07-19,2,2020-06-28,spatial,72.50365405319495,8.554142751200251,57.472516197829634,91.46597711105416
IE,2020-07-26,3,2020-06-28,spatial,71.52745127579087,2.9336861546862965,65.89976446275891,77.63572947065505
IS,2020-07-05,0,2020-06-28,spatial,9.989060217145568,0.9725222562357232,8.235416340587342,12.116123811494381
IS,2020-07-12,1,2020-06-28,spatial,10.0030457201322,1.2867060243588908,7.755688353225214,12.901617383509828
IS,2020-07-19,2,2020-06-28,spatial,9.918100021859576,0.9235388371607012,8.230903045677902,11.95114406009981
IS,2020-07-26,3,2020-06-28,spatial,8.444784507530871,0.7045528644867923,7.15241754452862,9.970668649397677
IT,2020-07-05,0,2020-06-28,spatial,1279.4924150069126,174.21417749252478,976.3232000415908,1676.8021491146396
IT,2020-07-12,1,2020-06-28,spatial,1274.201173471027,175.43659634375774,971.8633661812604,1670.5935082773044
IT,2020-07-19,2,2020-06-28,spatial,1280.3765675096447,164.2910690970279,993.2327467802023,1650.5337343559845
IT,2020-07-26,3,2020-06-28,spatial,1276.7963589821768,179.89129127460652,966.0921845063347,1687.4258672770109
LI,2020-07-05,0,2020-06-28,spatial,0.9996732225038713,0.009959806525999522,0.9799482046648808,1.0197952779892354
LI,2020-07-12,1,2020-06-28,spatial,0.9999924003188618,0.0098472851510487,0.9804985178349288,1.0198738524394493
LI,2020-07-19,2,2020-06-28,spatial,1.0001198121971238,0.010098377911289123,0.9801290028703306,1.020518356073522
LI,2020-07-26,3,2020-06-28,spatial,0.9998350489239416,0.009856055963790694,0.9803121015254158,1.0197467964551317
LT,2020-07-05,0,2020-06-28,spatial,17.295800897696694,1.99207065412378,13.771379404132526,21.722205155643177
LT,2020-07-12,1,2020-06-28,spatial,18.535221769475967,1.5640754546301765,15.68343186659283,21.905565629131136
LT,2020-07-19,2,2020-06-28,spatial,17.16190818542438,0.8646883814654573,15.518203612878326,18.979715688258494
LT,2020-07-26,3,2020-06-28,spatial,19.29036300568627,1.6748342656484023,16.222159280791377,22.938876289531546
LU,2020-07-05,0,2020-06-28,spatial,219.2184084288373,4.222793631091924,210.93342094147462,227.82881147794163
LU,2020-07-12,1,2020-06-28,spatial,273.8667727182057,25.620879571887823,227.42322623442547,329.79485183176945
LU,2020-07-19,2,2020-06-28,spatial,273.71135441276823,25.60644236067839,227.50851334276325,329.29715215360335
LU,2020-07-26,3,2020-06-28,spatial,258.00962313292547,38.77384088357171,191.72239584090875,347.2153857519765
LV,2020-07-05,0,2020-06-28,spatial,8.029902344170509,1.0896919399719764,6.132570294215374,10.514242570971591
LV,2020-07-12,1,2020-06-28,spatial,7.3603690051000035,0.4102872794945951,6.584461778432129,8.227708461865625
LV,2020-07-19,2,2020-06-28,spatial,8.003958672188183,0.93163182464257,6.356032636988571,10.079141830280006
LV,2020-07-26,3,2020-06-28,spatial,8.064135321026454,0.7454018325895536,6.709165731241837,9.692751838430084
MT,2020-07-05,0,2020-06-28,spatial,2.034934857518535,0.13110640982410365,1.7896131032176208,2.313885535872963
MT,2020-07-12,1,2020-06-28,spatial,2.00979196154477,0.1817680152423718,1.6796810576273022,2.4047801874933272
MT,2020-07-19,2,2020-06-28,spatial,1.990760526741636,0.2815278736292235,1.504411631532694,2.6343371666137703
MT,2020-07-26,3,2020-06-28,spatial,3.09427812692532,0.11485081009706415,2.8730052213736426,3.3325930128977186
NL,2020-07-05,0,2020-06-28,spatial,470.0380741493398,51.76366671657621,378.2943257751312,584.03146993368
NL,2020-07-12,1,2020-06-28,spatial,475.63849966826285,51.68629331377204,383.3319045166437,590.1725885611838
NL,2020-07-19,2,2020-06-28,spatial,471.2087574726516,30.16792534892054,414.72566708959715,535.3844980878679
NL,2020-07-26,3,2020-06-28,spatial,472.6437595984578,55.21498897522665,374.62523845567534,596.3082583764466
NO,2020-07-05,0,2020-06-28,spatial,80.30958840080585,7.808456885355817,66.11193578861115,97.55621147940887
NO,2020-07-12,1,2020-06-28,spatial,80.02907696035564,9.237205120883006,63.61028404611775,100.68581291797287
NO,2020-07-19,2,2020-06-28,spatial,78.01859261687062,2.4613359500280136,73.25005651408223,83.09755764825957
NO,2020-07-26,3,2020-06-28,spatial,79.8663255433544,9.643379179368774,62.85236310063957,101.48592099208055
PL,2020-07-05,0,2020-06-28,spatial,1998.6414333509451,85.37349767329805,1835.203865154583,2176.634244812169
PL,2020-07-12,1,2020-06-28,spatial,1954.8412218215772,176.6891966324123,1632.263337753266,2341.1689242453117
PL,2020-07-19,2,2020-06-28,spatial,1948.7068233225095,175.62144062486087,1629.5763940729496,2330.334617680839
PL,2020-07-26,3,2020-06-28,spatial,2015.7856846687507,168.4938000369194,1707.4382601670036,2379.817778077683
PT,2020-07-05,0,2020-06-28,spatial,2381.09206848351,290.6752165759704,1868.482167102924,3034.334251841308
PT,2020-07-12,1,2020-06-28,spatial,2384.699940025148,285.82004433961623,1881.8154843601278,3021.9720536998448
PT,2020-07-19,2,2020-06-28,spatial,2390.571295456674,309.48153150412037,1847.4972129217465,3093.282673819904
PT,2020-07-26,3,2020-06-28,spatial,2401.818472113145,343.26123454604914,1812.437707204089,3182.8580646133787
RO,2020-07-05,0,2020-06-28,spatial,2558.741914978908,492.03385319337417,1771.8894849369485,3695.0161074537373
RO,2020-07-12,1,2020-06-28,spatial,2571.1502019708123,397.0684531119313,1893.6862786561728,3490.976005690769
RO,2020-07-19,2,2020-06-28,spatial,2579.476237307173,366.4778617918017,1952.7534560217496,3407.3413816343345
RO,2020-07-26,3,2020-06-28,spatial,2585.8997537307755,412.7498463117157,1890.783843951787,3536.563715484862
SE,2020-07-05,0,2020-06-28,spatial,4401.595802338804,515.005609700557,3490.587065474755,5550.368818699417
SE,2020-07-12,1,2020-06-28,spatial,4408.654293813409,501.35056106566526,3527.2490419721503,5510.309153416694
SE,2020-07-19,2,2020-06-28,spatial,4400.477714166126,551.9966672936704,3438.954896302619,5630.839803596173
SE,2020-07-26,3,2020-06-28,spatial,4401.169353038034,441.0647045276165,3603.1757055311186,5375.894282476017
SI,2020-07-05,0,2020-06-28,spatial,106.86258911309008,15.543606544968634,80.2368650930274,142.3237677433323
SI,2020-07-12,1,2020-06-28,spatial,106.37720041413814,14.791626154086591,80.75704663761249,140.12534186309938
SI,2020-07-19,2,2020-06-28,spatial,106.49840398846044,15.148904748317122,80.23347334299716,141.36132438892176
SI,2020-07-26,3,2020-06-28,spatial,106.71571495720707,10.152358201300352,88.29291264412916,128.98253639823835
SK,2020-07-05,0,2020-06-28,spatial,92.24462169916993,13.057131078252814,69.92400364967602,121.69026068721678
SK,2020-07-12,1,2020-06-28,spatial,92.08081191130356,17.68014021011338,63.171507036323185,134.2199406034364
SK,2020-07-19,2,2020-06-28,spatial,92.37640396587805,13.043604498575911,70.08298980639614,121.76135797346201
SK,2020-07-26,3,2020-06-28,spatial,77.0397343829768,4.317021187356995,68.83975567004532,86.21646919037805
