fips,fct_date,horizon,avl_date,method,value,fct_std,fct_lb,fct_ub
DE,2020-10-25,0,2020-10-18,ar,71930.99463129383,10334.161476267851,53543.912650654376,94685.90314083864
DE,2020-11-01,1,2020-10-18,ar,58357.91703033642,5884.764877919615,47444.15382837263,71056.0390267124
DE,2020-11-08,2,2020-10-18,ar,50930.057999297234,4574.821556580466,42407.566181606,60676.29635344758
DE,2020-11-15,3,2020-10-18,ar,51474.217355515146,4724.693673087934,42643.28049726366,61611.806492993375
GB,2020-10-25,0,2020-10-18,ar,149876.09936075928,17636.712371398895,117662.22858802453,188293.87722456263
GB,2020-11-01,1,2020-10-18,ar,156390.73243040513,13787.646335242891,130818.76687597536,185533.4562244688
GB,2020-11-08,2,2020-10-18,ar,157117.68674562525,14849.490473588074,129506.08029787266,188926.16429262128
GB,2020-11-15,3,2020-10-18,ar,156931.06906108354,14764.0754469784,129387.52814059789,188658.18761340462
PL,2020-10-25,0,2020-10-18,ar,74894.20779269336,10318.326085260614,56560.08215449503,97348.43852661301
PL,2020-11-01,1,2020-10-18,ar,78922.35972227919,10687.786015780122,59719.28866360631,102420.32468974555
PL,2020-11-08,2,2020-10-18,ar,73015.23736003853,9317.897515000943,56171.48038624631,93388.84443844619
PL,2020-11-15,3,2020-10-18,ar,57255.33049279508,5011.708230558852,47891.31793990163,67929.53234452983
