04001,2020-08-23,0.0,2020-08-16,95.79146919250488,13.278876341193467
04001,2020-08-30,1.0,2020-08-16,134.53633102416993,17.86266798338988
04001,2020-09-06,2.0,2020-08-16,194.0326333618164,20.895585383213326
04001,2020-09-13,3.0,2020-08-16,260.6570278930664,48.80984422116638
04003,2020-08-23,0.0,2020-08-16,53.838746032714845,11.933312871451339
04003,2020-08-30,1.0,2020-08-16,78.6656922531128,17.700514749647482
04003,2020-09-06,2.0,2020-08-16,81.70823738098144,12.988645348600127
04003,2020-09-13,3.0,2020-08-16,199.36430786132811,33.947788333025606
04005,2020-08-23,0.0,2020-08-16,146.17275344848633,13.699933195064013
04005,2020-08-30,1.0,2020-08-16,191.5902456665039,17.731074352908575
04005,2020-09-06,2.0,2020-08-16,110.3411351776123,19.488866668850953
04005,2020-09-13,3.0,2020-08-16,179.415135345459,29.910224183047443
04007,2020-08-23,0.0,2020-08-16,31.66181125640869,7.148039442096165
04007,2020-08-30,1.0,2020-08-16,66.90847789764405,15.205943508594252
04007,2020-09-06,2.0,2020-08-16,60.27947593688965,11.168818483470377
04007,2020-09-13,3.0,2020-08-16,55.91219581604004,11.348200272231761
04009,2020-08-23,0.0,2020-08-16,33.13500507354736,6.654440888371453
04009,2020-08-30,1.0,2020-08-16,37.757033576965334,8.841658862919159
04009,2020-09-06,2.0,2020-08-16,42.368062591552736,8.522167346611454
04009,2020-09-13,3.0,2020-08-16,65.65373184204101,11.23861879962694
04011,2020-08-23,0.0,2020-08-16,2.8861350917816164,0.49161861421178205
04011,2020-08-30,1.0,2020-08-16,4.190493726730347,0.5336449891878976
04011,2020-09-06,2.0,2020-08-16,3.997726411819458,0.5726183749705852
04011,2020-09-13,3.0,2020-08-16,5.667817668914795,0.8273834587473201
04012,2020-08-23,0.0,2020-08-16,16.97089515686035,2.8316650788009254
04012,2020-08-30,1.0,2020-08-16,25.39030033111572,4.975527627726304
04012,2020-09-06,2.0,2020-08-16,27.422146911621095,5.719829885396608
04012,2020-09-13,3.0,2020-08-16,45.73172134399414,7.684427496335208
04013,2020-08-23,0.0,2020-08-16,15788.717353515625,3490.143279107157
04013,2020-08-30,1.0,2020-08-16,15438.82056640625,2821.8328251404405
