,fips,fct_date,horizon,avl_date,value,fct_std
0,1001,2020-11-22,0,2020-11-15,134.8839370938631,2.2415522666968646
1,1003,2020-11-22,0,2020-11-15,375.533773883968,2.0001629540869095
2,1005,2020-11-22,0,2020-11-15,32.468212094090404,1.969339627276845
3,1007,2020-11-22,0,2020-11-15,49.89223168778631,2.0219970003215253
4,1009,2020-11-22,0,2020-11-15,201.95645687016486,2.0477353192163874
5,1011,2020-11-22,0,2020-11-15,10.803528026013282,2.1939491241085
6,1013,2020-11-22,0,2020-11-15,32.73802692563913,1.8193515026295415
7,1015,2020-11-22,0,2020-11-15,337.97239616215575,2.224813736195482
8,1017,2020-11-22,0,2020-11-15,83.40402052083027,2.1870289673747108
9,1019,2020-11-22,0,2020-11-15,60.271967751811644,1.825153497083819
10,1021,2020-11-22,0,2020-11-15,66.0976395018206,2.151818841453974
11,1023,2020-11-22,0,2020-11-15,6.475804463150951,1.8669474656724852
12,1025,2020-11-22,0,2020-11-15,51.71561364596437,2.1864195191751685
13,1027,2020-11-22,0,2020-11-15,35.48864274130199,2.1847211006708274
14,1029,2020-11-22,0,2020-11-15,46.54474281471403,2.226604910129691
15,1031,2020-11-22,0,2020-11-15,133.15603020537628,2.1716636451125013
16,1033,2020-11-22,0,2020-11-15,212.1283319417189,2.2846990697757774
17,1035,2020-11-22,0,2020-11-15,27.053720812338724,2.20112981223291
18,1037,2020-11-22,0,2020-11-15,22.44611272948879,2.2005690400937077
19,1039,2020-11-22,0,2020-11-15,84.9927064545277,2.23805726851157
20,1041,2020-11-22,0,2020-11-15,24.417070408357063,2.310888427822222
21,1043,2020-11-22,0,2020-11-15,418.9100155390388,2.0676115076450787
22,1045,2020-11-22,0,2020-11-15,119.25968134186041,2.343637053308385
23,1047,2020-11-22,0,2020-11-15,75.74808148475313,2.190481171686111
24,1049,2020-11-22,0,2020-11-15,271.50961391267174,2.0980750719658263
25,1051,2020-11-22,0,2020-11-15,178.77007084281422,2.029667223995254
26,1053,2020-11-22,0,2020-11-15,51.88620771365913,2.3767330226107686
27,1055,2020-11-22,0,2020-11-15,400.6733021583359,2.26371176144361
28,1057,2020-11-22,0,2020-11-15,62.12408109693865,1.7504981331895857
29,1059,2020-11-22,0,2020-11-15,86.78242891037598,2.5983674379954675
30,1061,2020-11-22,0,2020-11-15,61.42098525208553,2.267450762395614
31,1063,2020-11-22,0,2020-11-15,15.057073710614702,2.126809407138886
32,1065,2020-11-22,0,2020-11-15,38.49766632164096,2.1107881199149556
33,1067,2020-11-22,0,2020-11-15,34.6194755237218,2.24674022588902
34,1069,2020-11-22,0,2020-11-15,228.22544446021584,2.2002394639438827
35,1071,2020-11-22,0,2020-11-15,191.95240988444175,2.2205861125248183
36,1073,2020-11-22,0,2020-11-15,1710.7823746624963,2.264494509613038
37,1075,2020-11-22,0,2020-11-15,29.150874180006554,2.0776190728568853
38,1077,2020-11-22,0,2020-11-15,336.45933384588443,2.0447414005887286
39,1079,2020-11-22,0,2020-11-15,80.88623924715739,1.9939088499810476
40,1081,2020-11-22,0,2020-11-15,234.6520223847392,2.0007070552454898
41,1083,2020-11-22,0,2020-11-15,261.46936974579967,1.9476826828237845
