cnty,fct,fct_date,fct_mape,fct_mean,fct_std,horizon,iter,method,step_ahead,train_mape,train_mse,true
01011,,2020-05-24,,95.71513053102777,82.96895505755376,2020-05-17,0.0,spatial,1-step_ahead,6.54123638162948e-14,4.397298656464492e-28,
01011,,2020-05-31,,78.06816956600599,47.76937026423064,2020-05-17,0.0,spatial,2-step_ahead,17.295110060776235,1.5536217952485334,
01011,,2020-06-07,,205.73972894777253,427.1481759803601,2020-05-17,0.0,spatial,3-step_ahead,9.356444765500414e-14,4.631692034416196e-28,
01011,,2020-06-14,,546.7291945423566,1599.8631628236922,2020-05-17,0.0,spatial,4-step_ahead,5.451988067355679e-14,6.891747712995285e-30,
