fips,fct_date,horizon,avl_date,value,fct_std
28033,2020-08-16,3.0,2020-07-19,263.05739135742186,29.853935341483023
28035,2020-07-26,0.0,2020-07-19,184.6313803100586,22.776347949978355
28035,2020-08-02,1.0,2020-07-19,154.60705780029298,21.35944928802963
28035,2020-08-09,2.0,2020-07-19,154.116160736084,17.58565724338313
28035,2020-08-16,3.0,2020-07-19,153.92996200561524,20.287434228010046
28037,2020-07-26,0.0,2020-07-19,17.982916469573976,2.6293213382715654
28037,2020-08-02,1.0,2020-07-19,14.623625049591064,1.8003379590865716
28037,2020-08-09,2.0,2020-07-19,14.754912242889404,2.0154189937945977
28037,2020-08-16,3.0,2020-07-19,14.877158546447754,2.2147445230323632
28039,2020-07-26,0.0,2020-07-19,65.98954368591309,7.799430042407608
28039,2020-08-02,1.0,2020-07-19,51.922058753967285,8.303203202157144
28039,2020-08-09,2.0,2020-07-19,51.98994834899902,7.891433911046555
28039,2020-08-16,3.0,2020-07-19,53.089194717407224,8.536260227777005
28041,2020-07-26,0.0,2020-07-19,25.7225541305542,3.3336997967913544
28041,2020-08-02,1.0,2020-07-19,25.953019905090333,3.1093495969530833
28041,2020-08-09,2.0,2020-07-19,25.577957801818847,3.7838056804286424
28041,2020-08-16,3.0,2020-07-19,23.672719650268554,3.800757116239689
28043,2020-07-26,0.0,2020-07-19,91.83940856933594,9.517647107504796
28043,2020-08-02,1.0,2020-07-19,106.76596572875977,11.825806068059533
28043,2020-08-09,2.0,2020-07-19,108.70712356567383,13.486626000159276
28043,2020-08-16,3.0,2020-07-19,110.42867828369141,14.52533077642451
28045,2020-07-26,0.0,2020-07-19,44.41375816345215,5.400605205777828
28045,2020-08-02,1.0,2020-07-19,39.496670722961426,5.401096904629599
28045,2020-08-09,2.0,2020-07-19,38.74137542724609,5.271693785356945
28045,2020-08-16,3.0,2020-07-19,37.02651550292969,5.5711303995863615
28047,2020-07-26,0.0,2020-07-19,321.092141418457,53.53993113601421
28047,2020-08-02,1.0,2020-07-19,274.1964416503906,38.46270056127092
28047,2020-08-09,2.0,2020-07-19,261.76377075195313,38.617048599382606
28047,2020-08-16,3.0,2020-07-19,265.5989822387695,36.13645875519251
28049,2020-07-26,0.0,2020-07-19,671.816083984375,94.8351931207837
28049,2020-08-02,1.0,2020-07-19,592.8605859375,67.94127007800431
28049,2020-08-09,2.0,2020-07-19,583.6302111816407,77.2104804185935
28049,2020-08-16,3.0,2020-07-19,575.433101196289,70.02337000731723
28051,2020-07-26,0.0,2020-07-19,83.04617820739746,11.865456346444372
28051,2020-08-02,1.0,2020-07-19,69.15652000427247,8.601474644297294
28051,2020-08-09,2.0,2020-07-19,71.07263000488281,8.267865824030856
28051,2020-08-16,3.0,2020-07-19,68.99223449707031,10.834600514961876
28053,2020-07-26,0.0,2020-07-19,27.412749061584474,3.7382810772035397
28053,2020-08-02,1.0,2020-07-19,26.18816204071045,3.3111995629851596
28053,2020-08-09,2.0,2020-07-19,25.46421277999878,3.4615856168114867
