avl_date,fct_date,fct_lb,fct_mean,fct_std,fct_ub,fips,horizon,method,value
2021-03-21,2021-03-28,29,35.0,2.5510204081632653,40,01001,1,PatchSim_adpt-B117,
2021-03-21,2021-04-04,18.0,25.0,4.081632653061225,33.0,01001,2,PatchSim_adpt-B117,
2021-03-21,2021-04-11,12.0,19.0,4.081632653061225,27.0,01001,3,PatchSim_adpt-B117,
2021-03-21,2021-04-18,7.0,14.0,3.5714285714285716,21.0,01001,4,PatchSim_adpt-B117,
2021-03-21,2021-03-28,94.0,110.0,8.16326530612245,126.0,01003,1,PatchSim_adpt-B117,
2021-03-21,2021-04-04,65.0,87.0,11.73469387755102,110.0,01003,2,PatchSim_adpt-B117,
2021-03-21,2021-04-11,44.0,70.0,13.26530612244898,96.0,01003,3,PatchSim_adpt-B117,
2021-03-21,2021-04-18,31.0,55.0,14.285714285714286,83.0,01003,4,PatchSim_adpt-B117,
2021-03-21,2021-03-28,10.0,13.0,0.5102040816326531,14.0,01005,1,PatchSim_adpt-B117,
2021-03-21,2021-04-04,7.0,7.0,3.061224489795918,13.0,01005,2,PatchSim_adpt-B117,
2021-03-21,2021-04-11,7.0,7.0,0,7.0,01005,3,PatchSim_adpt-B117,
2021-03-21,2021-04-18,1.0,7.0,0.0,7.0,01005,4,PatchSim_adpt-B117,
2021-03-21,2021-03-28,14.0,19.0,1.0204081632653061,21.0,01007,1,PatchSim_adpt-B117,
2021-03-21,2021-04-04,8.0,14.0,3.5714285714285716,21.0,01007,2,PatchSim_adpt-B117,
2021-03-21,2021-04-11,7.0,14.0,3.5714285714285716,21.0,01007,3,PatchSim_adpt-B117,
2021-03-21,2021-04-18,7.0,10.0,2.946428571428618,15.775000000000091,01007,4,PatchSim_adpt-B117,
2021-03-21,2021-03-28,18.0,24.0,3.061224489795918,30.0,01009,1,PatchSim_adpt-B117,
2021-03-21,2021-04-04,9.0,16.0,3.5714285714285716,23.0,01009,2,PatchSim_adpt-B117,
2021-03-21,2021-04-11,7.0,12.0,3.061224489795918,18.0,01009,3,PatchSim_adpt-B117,
2021-03-21,2021-04-18,1.2250000000000014,7.0,3.5714285714285716,14.0,01009,4,PatchSim_adpt-B117,
2021-03-21,2021-03-28,0.0,1.0,1.530612244897959,4.0,01011,1,PatchSim_adpt-B117,
2021-03-21,2021-04-04,0.0,0.0,0.0,0.0,01011,2,PatchSim_adpt-B117,
2021-03-21,2021-04-11,0.0,0.0,0.0,0.0,01011,3,PatchSim_adpt-B117,
2021-03-21,2021-04-18,0.0,0.0,0.0,0.0,01011,4,PatchSim_adpt-B117,
2021-03-21,2021-03-28,7.0,7.0,1.0204081632653061,9.0,01013,1,PatchSim_adpt-B117,
2021-03-21,2021-04-04,0.0,7.0,0.0,7.0,01013,2,PatchSim_adpt-B117,
2021-03-21,2021-04-11,0.0,1.0,3.061224489795918,7.0,01013,3,PatchSim_adpt-B117,
2021-03-21,2021-04-18,0.0,0.0,2.5510204081632653,5.0,01013,4,PatchSim_adpt-B117,
2021-03-21,2021-03-28,15.0,22.0,3.5714285714285716,29.0,01015,1,PatchSim_adpt-B117,
2021-03-21,2021-04-04,7.0,11.0,3.5714285714285716,18.0,01015,2,PatchSim_adpt-B117,
