avl_date,fct_date,fct_lb,fct_mean,fct_std,fct_ub,fips,horizon,method,value
2021-04-11,2021-04-18,84,100.0,16.658163265306168,132.6500000000001,01001,1,PatchSim_adpt-B117,
2021-04-11,2021-04-25,84.0,108.0,28.39285714285719,163.6500000000001,01001,2,PatchSim_adpt-B117,
2021-04-11,2021-05-02,77.35,117.0,43.01020408163274,201.30000000000018,01001,3,PatchSim_adpt-B117,
2021-04-11,2021-05-09,77.0,127.0,57.474489795918416,239.6500000000001,01001,4,PatchSim_adpt-B117,
2021-04-11,2021-04-18,27.0,48.0,4.081632653061225,56,01003,1,PatchSim_adpt-B117,
2021-04-11,2021-04-25,18.0,37.0,6.63265306122449,50.0,01003,2,PatchSim_adpt-B117,
2021-04-11,2021-05-02,13.0,29.0,7.653061224489796,44.0,01003,3,PatchSim_adpt-B117,
2021-04-11,2021-05-09,7.0,22.0,8.673469387755102,39.0,01003,4,PatchSim_adpt-B117,
2021-04-11,2021-04-18,7.0,14.0,3.5714285714285716,21.0,01005,1,PatchSim_adpt-B117,
2021-04-11,2021-04-25,7.0,14.0,6.63265306122449,27.0,01005,2,PatchSim_adpt-B117,
2021-04-11,2021-05-02,4.0,14.0,9.183673469387756,32.0,01005,3,PatchSim_adpt-B117,
2021-04-11,2021-05-09,0.0,14.0,12.755102040816327,39.0,01005,4,PatchSim_adpt-B117,
2021-04-11,2021-04-18,7.0,7.0,3.5714285714285716,14.0,01007,1,PatchSim_adpt-B117,
2021-04-11,2021-04-25,7.0,7.0,3.5714285714285716,14.0,01007,2,PatchSim_adpt-B117,
2021-04-11,2021-05-02,7.0,7.0,3.5714285714285716,14.0,01007,3,PatchSim_adpt-B117,
2021-04-11,2021-05-09,3.0,7.0,3.5714285714285716,14.0,01007,4,PatchSim_adpt-B117,
2021-04-11,2021-04-18,7.0,7.0,3.5714285714285716,14.0,01009,1,PatchSim_adpt-B117,
2021-04-11,2021-04-25,0.0,6.0,0.5102040816326531,7.0,01009,2,PatchSim_adpt-B117,
2021-04-11,2021-05-02,0.0,0.0,3.5714285714285716,7.0,01009,3,PatchSim_adpt-B117,
2021-04-11,2021-05-09,0.0,0.0,3.5714285714285716,7.0,01009,4,PatchSim_adpt-B117,
2021-04-11,2021-04-18,0.0,3.0,2.0408163265306123,7.0,01011,1,PatchSim_adpt-B117,
2021-04-11,2021-04-25,0.0,0.0,3.5714285714285716,7.0,01011,2,PatchSim_adpt-B117,
2021-04-11,2021-05-02,0.0,0.0,1.0204081632653061,2.0,01011,3,PatchSim_adpt-B117,
2021-04-11,2021-05-09,0.0,0.0,0,0.0,01011,4,PatchSim_adpt-B117,
2021-04-11,2021-04-18,7.0,14.0,0.0,14.0,01013,1,PatchSim_adpt-B117,
2021-04-11,2021-04-25,7.0,14.0,0.0,14.0,01013,2,PatchSim_adpt-B117,
2021-04-11,2021-05-02,7.0,8.0,3.061224489795918,14.0,01013,3,PatchSim_adpt-B117,
2021-04-11,2021-05-09,1.0,7.0,3.5714285714285716,14.0,01013,4,PatchSim_adpt-B117,
2021-04-11,2021-04-18,14.0,19.0,3.3928571428571894,25.65000000000009,01015,1,PatchSim_adpt-B117,
2021-04-11,2021-04-25,7.0,14.0,3.5714285714285716,21.0,01015,2,PatchSim_adpt-B117,
2021-04-11,2021-05-02,7.0,10.0,5.612244897959184,21.0,01015,3,PatchSim_adpt-B117,
2021-04-11,2021-05-09,5.0,7.0,3.9030612244898424,14.650000000000091,01015,4,PatchSim_adpt-B117,
2021-04-11,2021-04-18,3.0,7.0,0.0,7.0,01017,1,PatchSim_adpt-B117,
2021-04-11,2021-04-25,0.0,7.0,0.0,7.0,01017,2,PatchSim_adpt-B117,
2021-04-11,2021-05-02,0.0,7.0,2.5510204081632653,12.0,01017,3,PatchSim_adpt-B117,
2021-04-11,2021-05-09,0.0,7.0,3.5714285714285716,14.0,01017,4,PatchSim_adpt-B117,
2021-04-11,2021-04-18,7.0,14.0,0.0,14.0,01019,1,PatchSim_adpt-B117,
2021-04-11,2021-04-25,7.0,14.0,3.5714285714285716,21.0,01019,2,PatchSim_adpt-B117,
2021-04-11,2021-05-02,7.0,14.0,6.122448979591836,26.0,01019,3,PatchSim_adpt-B117,
2021-04-11,2021-05-09,7.0,14.0,9.693877551020408,33.0,01019,4,PatchSim_adpt-B117,
2021-04-11,2021-04-18,14.0,16.0,6.122448979591836,28.0,01021,1,PatchSim_adpt-B117,
2021-04-11,2021-04-25,12.0,14.0,10.204081632653061,34.0,01021,2,PatchSim_adpt-B117,
2021-04-11,2021-05-02,7.0,14.0,10.714285714285715,35.0,01021,3,PatchSim_adpt-B117,
2021-04-11,2021-05-09,7.0,14.0,10.714285714285715,35.0,01021,4,PatchSim_adpt-B117,
2021-04-11,2021-04-18,0.0,0.0,3.5714285714285716,7.0,01023,1,PatchSim_adpt-B117,
2021-04-11,2021-04-25,0.0,0.0,3.5714285714285716,7.0,01023,2,PatchSim_adpt-B117,
2021-04-11,2021-05-02,0.0,0.0,3.5714285714285716,7.0,01023,3,PatchSim_adpt-B117,
2021-04-11,2021-05-09,0.0,0.0,3.5714285714285716,7.0,01023,4,PatchSim_adpt-B117,
2021-04-11,2021-04-18,0.0,14.0,2.0408163265306123,18.0,01025,1,PatchSim_adpt-B117,
2021-04-11,2021-04-25,0.0,14.0,7.653061224489796,29.0,01025,2,PatchSim_adpt-B117,
2021-04-11,2021-05-02,0.0,14.0,15.12755102040821,43.65000000000009,01025,3,PatchSim_adpt-B117,
2021-04-11,2021-05-09,0.0,14.0,26.020408163265305,65.0,01025,4,PatchSim_adpt-B117,
2021-04-11,2021-04-18,7.0,14.0,2.0408163265306123,18.0,01027,1,PatchSim_adpt-B117,
2021-04-11,2021-04-25,7.0,14.0,7.653061224489796,29.0,01027,2,PatchSim_adpt-B117,
2021-04-11,2021-05-02,7.0,17.0,13.775510204081632,44.0,01027,3,PatchSim_adpt-B117,
2021-04-11,2021-05-09,7.0,21.0,23.46938775510204,67.0,01027,4,PatchSim_adpt-B117,
2021-04-11,2021-04-18,0.0,0.0,0.0,0.0,01029,1,PatchSim_adpt-B117,
2021-04-11,2021-04-25,0.0,0.0,0.0,0.0,01029,2,PatchSim_adpt-B117,
2021-04-11,2021-05-02,0.0,0.0,0.0,0.0,01029,3,PatchSim_adpt-B117,
2021-04-11,2021-05-09,0.0,0.0,0.0,0.0,01029,4,PatchSim_adpt-B117,
2021-04-11,2021-04-18,0.0,1.0,3.061224489795918,7.0,01031,1,PatchSim_adpt-B117,
2021-04-11,2021-04-25,0.0,0.0,0.0,0.0,01031,2,PatchSim_adpt-B117,
2021-04-11,2021-05-02,0.0,0.0,0.0,0.0,01031,3,PatchSim_adpt-B117,
2021-04-11,2021-05-09,0.0,0.0,0.0,0.0,01031,4,PatchSim_adpt-B117,
2021-04-11,2021-04-18,7.0,8.0,3.061224489795918,14.0,01033,1,PatchSim_adpt-B117,
2021-04-11,2021-04-25,7.0,7.0,2.5510204081632653,12.0,01033,2,PatchSim_adpt-B117,
2021-04-11,2021-05-02,2.0,7.0,0.0,7.0,01033,3,PatchSim_adpt-B117,
2021-04-11,2021-05-09,0.0,5.0,1.0204081632653061,7.0,01033,4,PatchSim_adpt-B117,
2021-04-11,2021-04-18,0.0,7.0,0.0,7.0,01035,1,PatchSim_adpt-B117,
2021-04-11,2021-04-25,0.0,7.0,0.0,7.0,01035,2,PatchSim_adpt-B117,
2021-04-11,2021-05-02,0.0,7.0,2.5510204081632653,12.0,01035,3,PatchSim_adpt-B117,
2021-04-11,2021-05-09,0.0,7.0,3.5714285714285716,14.0,01035,4,PatchSim_adpt-B117,
2021-04-11,2021-04-18,44.0,52.0,243.6734693877553,529.6000000000004,01037,1,PatchSim_adpt-B117,
2021-04-11,2021-04-25,53.0,75.0,399.79591836734716,858.6000000000004,01037,2,PatchSim_adpt-B117,
2021-04-11,2021-05-02,65.0,104.0,342.98469387755125,776.2500000000005,01037,3,PatchSim_adpt-B117,
2021-04-11,2021-05-09,62.35,131.0,257.11734693877565,634.9500000000003,01037,4,PatchSim_adpt-B117,
2021-04-11,2021-04-18,7.0,7.0,0.0,7.0,01039,1,PatchSim_adpt-B117,
2021-04-11,2021-04-25,3.0,7.0,0.0,7.0,01039,2,PatchSim_adpt-B117,
2021-04-11,2021-05-02,0.0,7.0,0.0,7.0,01039,3,PatchSim_adpt-B117,
2021-04-11,2021-05-09,0.0,7.0,0.0,7.0,01039,4,PatchSim_adpt-B117,
2021-04-11,2021-04-18,0.0,0.0,0.0,0.0,01041,1,PatchSim_adpt-B117,
2021-04-11,2021-04-25,0.0,0.0,0.0,0.0,01041,2,PatchSim_adpt-B117,
2021-04-11,2021-05-02,0.0,0.0,0.0,0.0,01041,3,PatchSim_adpt-B117,
2021-04-11,2021-05-09,0.0,0.0,0.0,0.0,01041,4,PatchSim_adpt-B117,
2021-04-11,2021-04-18,29.0,52.0,5.612244897959184,63.0,01043,1,PatchSim_adpt-B117,
2021-04-11,2021-04-25,22.0,46.0,11.045918367346985,67.65000000000009,01043,2,PatchSim_adpt-B117,
2021-04-11,2021-05-02,16.0,42.0,14.285714285714286,70.0,01043,3,PatchSim_adpt-B117,
2021-04-11,2021-05-09,14.0,35.0,19.209183673469436,72.65000000000009,01043,4,PatchSim_adpt-B117,
2021-04-11,2021-04-18,0.0,1.0,2.0408163265306123,5.0,01045,1,PatchSim_adpt-B117,
2021-04-11,2021-04-25,0.0,0.0,0.0,0.0,01045,2,PatchSim_adpt-B117,
2021-04-11,2021-05-02,0.0,0.0,0.0,0.0,01045,3,PatchSim_adpt-B117,
2021-04-11,2021-05-09,0.0,0.0,0.0,0.0,01045,4,PatchSim_adpt-B117,
2021-04-11,2021-04-18,7.0,7.0,0.0,7.0,01047,1,PatchSim_adpt-B117,
2021-04-11,2021-04-25,2.0,7.0,0.0,7.0,01047,2,PatchSim_adpt-B117,
2021-04-11,2021-05-02,0.0,7.0,0.0,7.0,01047,3,PatchSim_adpt-B117,
2021-04-11,2021-05-09,0.0,1.0,3.061224489795918,7.0,01047,4,PatchSim_adpt-B117,
2021-04-11,2021-04-18,7.350000000000001,26.0,3.061224489795918,32.0,01049,1,PatchSim_adpt-B117,
2021-04-11,2021-04-25,7.0,21.0,7.653061224489796,36.0,01049,2,PatchSim_adpt-B117,
2021-04-11,2021-05-02,7.0,21.0,10.714285714285715,42.0,01049,3,PatchSim_adpt-B117,
2021-04-11,2021-05-09,2.0,21.0,13.596938775510251,47.65000000000009,01049,4,PatchSim_adpt-B117,
2021-04-11,2021-04-18,3.0,7.0,4.591836734693878,16.0,01051,1,PatchSim_adpt-B117,
