avl_date,fct_date,fct_lb,fct_mean,fct_std,fct_ub,fips,horizon,method,value
2021-04-04,2021-04-11,70,88.0,17.359693877551067,122.02500000000009,01001,1,PatchSim_adpt-B117,
2021-04-04,2021-04-18,63.0,91.0,35.204081632653065,160,01001,2,PatchSim_adpt-B117,
2021-04-04,2021-04-25,57.0,93.0,59.19642857142862,209.0250000000001,01001,3,PatchSim_adpt-B117,
2021-04-04,2021-05-02,56.0,98.0,86.74744897959188,268.0250000000001,01001,4,PatchSim_adpt-B117,
2021-04-04,2021-04-11,40.0,44.0,3.061224489795918,50.0,01003,1,PatchSim_adpt-B117,
2021-04-04,2021-04-18,24.0,32.0,3.5841836734694343,39.02500000000009,01003,2,PatchSim_adpt-B117,
2021-04-04,2021-04-25,16.0,23.0,4.081632653061225,31.0,01003,3,PatchSim_adpt-B117,
2021-04-04,2021-05-02,10.0,16.0,4.081632653061225,24.0,01003,4,PatchSim_adpt-B117,
2021-04-04,2021-04-11,7.0,7.0,3.5714285714285716,14.0,01005,1,PatchSim_adpt-B117,
2021-04-04,2021-04-18,7.0,7.0,3.5714285714285716,14.0,01005,2,PatchSim_adpt-B117,
2021-04-04,2021-04-25,7.0,7.0,3.5714285714285716,14.0,01005,3,PatchSim_adpt-B117,
2021-04-04,2021-05-02,1.0,7.0,3.5714285714285716,14.0,01005,4,PatchSim_adpt-B117,
2021-04-04,2021-04-11,7.0,12.0,1.0204081632653061,14.0,01007,1,PatchSim_adpt-B117,
2021-04-04,2021-04-18,7.0,7.0,5.114795918367394,17.02500000000009,01007,2,PatchSim_adpt-B117,
2021-04-04,2021-04-25,7.0,7.0,7.142857142857143,21.0,01007,3,PatchSim_adpt-B117,
2021-04-04,2021-05-02,7.0,7.0,7.142857142857143,21.0,01007,4,PatchSim_adpt-B117,
2021-04-04,2021-04-11,14.0,15.0,1.530612244897959,18.0,01009,1,PatchSim_adpt-B117,
2021-04-04,2021-04-18,7.0,12.0,1.0204081632653061,14.0,01009,2,PatchSim_adpt-B117,
2021-04-04,2021-04-25,7.0,7.0,2.5510204081632653,12.0,01009,3,PatchSim_adpt-B117,
2021-04-04,2021-05-02,4.0,7.0,0,7.0,01009,4,PatchSim_adpt-B117,
2021-04-04,2021-04-11,0.0,1.0,2.5510204081632653,6.0,01011,1,PatchSim_adpt-B117,
2021-04-04,2021-04-18,0.0,0.0,0.0,0.0,01011,2,PatchSim_adpt-B117,
2021-04-04,2021-04-25,0.0,0.0,0.0,0.0,01011,3,PatchSim_adpt-B117,
2021-04-04,2021-05-02,0.0,0.0,0.0,0.0,01011,4,PatchSim_adpt-B117,
2021-04-04,2021-04-11,8.0,11.0,1.530612244897959,14.0,01013,1,PatchSim_adpt-B117,
2021-04-04,2021-04-18,7.0,7.0,1.530612244897959,10.0,01013,2,PatchSim_adpt-B117,
2021-04-04,2021-04-25,7.0,7.0,0.0,7.0,01013,3,PatchSim_adpt-B117,
2021-04-04,2021-05-02,5.0,7.0,0.0,7.0,01013,4,PatchSim_adpt-B117,
2021-04-04,2021-04-11,19.0,23.0,3.5714285714285716,30.0,01015,1,PatchSim_adpt-B117,
2021-04-04,2021-04-18,13.0,16.0,6.122448979591836,28.0,01015,2,PatchSim_adpt-B117,
2021-04-04,2021-04-25,7.0,12.0,5.1020408163265305,22.0,01015,3,PatchSim_adpt-B117,
2021-04-04,2021-05-02,7.0,7.0,7.142857142857143,21.0,01015,4,PatchSim_adpt-B117,
2021-04-04,2021-04-11,7.0,7.0,0.0,7.0,01017,1,PatchSim_adpt-B117,
2021-04-04,2021-04-18,1.0,6.0,0.5102040816326531,7.0,01017,2,PatchSim_adpt-B117,
2021-04-04,2021-04-25,0.0,0.0,3.5714285714285716,7.0,01017,3,PatchSim_adpt-B117,
2021-04-04,2021-05-02,0.0,0.0,0.0,0.0,01017,4,PatchSim_adpt-B117,
2021-04-04,2021-04-11,7.0,7.0,0.0,7.0,01019,1,PatchSim_adpt-B117,
2021-04-04,2021-04-18,7.0,7.0,2.0408163265306123,11.0,01019,2,PatchSim_adpt-B117,
2021-04-04,2021-04-25,7.0,7.0,3.5714285714285716,14.0,01019,3,PatchSim_adpt-B117,
2021-04-04,2021-05-02,7.0,7.0,3.5714285714285716,14.0,01019,4,PatchSim_adpt-B117,
2021-04-04,2021-04-11,26.0,28.0,3.5714285714285716,35.0,01021,1,PatchSim_adpt-B117,
2021-04-04,2021-04-18,21.0,28.0,5.612244897959184,39.0,01021,2,PatchSim_adpt-B117,
2021-04-04,2021-04-25,21.0,28.0,8.673469387755102,45.0,01021,3,PatchSim_adpt-B117,
2021-04-04,2021-05-02,18.0,28.0,12.244897959183673,52.0,01021,4,PatchSim_adpt-B117,
2021-04-04,2021-04-11,0.0,0.0,0.0,0.0,01023,1,PatchSim_adpt-B117,
2021-04-04,2021-04-18,0.0,0.0,0.0,0.0,01023,2,PatchSim_adpt-B117,
2021-04-04,2021-04-25,0.0,0.0,0.0,0.0,01023,3,PatchSim_adpt-B117,
2021-04-04,2021-05-02,0.0,0.0,0.0,0.0,01023,4,PatchSim_adpt-B117,
2021-04-04,2021-04-11,0.0,3.0,2.0408163265306123,7.0,01025,1,PatchSim_adpt-B117,
2021-04-04,2021-04-18,0.0,0.0,3.5714285714285716,7.0,01025,2,PatchSim_adpt-B117,
2021-04-04,2021-04-25,0.0,0.0,3.5714285714285716,7.0,01025,3,PatchSim_adpt-B117,
2021-04-04,2021-05-02,0.0,0.0,3.5714285714285716,7.0,01025,4,PatchSim_adpt-B117,
2021-04-04,2021-04-11,7.0,7.0,3.5714285714285716,14.0,01027,1,PatchSim_adpt-B117,
2021-04-04,2021-04-18,7.0,7.0,3.5714285714285716,14.0,01027,2,PatchSim_adpt-B117,
2021-04-04,2021-04-25,7.0,7.0,6.122448979591836,19.0,01027,3,PatchSim_adpt-B117,
2021-04-04,2021-05-02,7.0,7.0,7.1556122448980055,21.02500000000009,01027,4,PatchSim_adpt-B117,
2021-04-04,2021-04-11,0.0,0.0,0.0,0.0,01029,1,PatchSim_adpt-B117,
2021-04-04,2021-04-18,0.0,0.0,0.0,0.0,01029,2,PatchSim_adpt-B117,
