FIPS,2020-01-19,2020-01-26,2020-02-02,2020-02-09,2020-02-16,2020-02-23,2020-03-01,2020-03-08,2020-03-15,2020-03-22,2020-03-29,2020-04-05,2020-04-12,2020-04-19,2020-04-26,2020-05-03,2020-05-10,2020-05-17,2020-05-24,2020-05-31,2020-06-07,2020-06-14,2020-06-21,2020-06-28,2020-07-05,2020-07-12,2020-07-19,2020-07-26,2020-08-02,2020-08-09,2020-08-16,2020-08-23,2020-08-30,2020-09-06,2020-09-13,2020-09-20,2020-09-27,2020-10-04,2020-10-11,2020-10-18,2020-10-25,2020-11-01,2020-11-08,2020-11-15,2020-11-22,2020-11-29,2020-12-06,2020-12-13,2020-12-20,2020-12-27,2021-01-03,2021-01-10,2021-01-17,2021-01-24,2021-01-31,2021-02-07,2021-02-14,2021-02-21,2021-02-28,2021-03-07,2021-03-14,2021-03-21,2021-03-28,2021-04-04,2021-04-11
46003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0794415416798357,1.0986122886681098,1.3862943611198906,1.3862943611198906,0.0,0.0,0.0,0.0,0.0,0.6931471805599453,0.0,0.0,0.6931471805599453,0.0,0.0,0.0,0.0,0.6931471805599453,1.9459101490553132,2.833213344056216,2.833213344056216,3.4011973816621555,2.0794415416798357,3.1354942159291497,3.4011973816621555,3.4965075614664802,3.5263605246161616,3.4339872044851463,3.044522437723423,2.4849066497880004,1.6094379124341003,2.4849066497880004,2.0794415416798357,1.3862943611198906,2.8903717578961645,1.9459101490553132,2.0794415416798357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6931471805599453,1.0986122886681098,0.0,1.6094379124341003
46005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0986122886681098,2.4849066497880004,1.6094379124341003,0.0,0.0,0.0,0.0,0.0,2.1972245773362196,4.477336814478207,4.897839799950911,4.6913478822291435,4.290459441148391,3.8501476017100584,3.6109179126442243,3.044522437723423,2.4849066497880004,2.70805020110221,2.6390573296152584,1.9459101490553132,1.3862943611198906,1.9459101490553132,2.6390573296152584,3.1354942159291497,2.302585092994046,2.833213344056216,3.5263605246161616,4.477336814478207,4.04305126783455,4.553876891600541,4.709530201312334,4.897839799950911,4.983606621708336,5.0106352940962555,4.890349128221754,5.342334251964811,4.836281906951478,4.718498871295094,3.9889840465642745,3.5553480614894135,3.1780538303479458,3.4965075614664802,3.4965075614664802,3.295836866004329,2.9444389791664403,2.70805020110221,2.6390573296152584,3.4011973816621555,3.5263605246161616,3.6635616461296463,4.110873864173311,3.6109179126442243,2.8903717578961645,2.833213344056216,2.5649493574615367,2.995732273553991,3.091042453358316
46007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6931471805599453,1.0986122886681098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.70805020110221,2.3978952727983707,2.302585092994046,2.1972245773362196,1.3862943611198906,1.9459101490553132,3.332204510175204,2.995732273553991,3.4011973816621555,2.833213344056216,3.332204510175204,2.772588722239781,3.4011973816621555,2.6390573296152584,2.6390573296152584,2.4849066497880004,2.0794415416798357,1.3862943611198906,1.6094379124341003,1.9459101490553132,2.0794415416798357,1.6094379124341003,0.0,0.0,1.0986122886681098,0.0,0.0,0.0,0.0,1.0986122886681098,0.0,0.0,0.0,0.0
46009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6931471805599453,0.0,0.0,0.0,0.0,0.0,0.6931471805599453,0.6931471805599453,0.0,0.0,1.0986122886681098,0.0,0.0,0.6931471805599453,0.0,0.0,0.0,0.0,1.3862943611198906,3.044522437723423,2.4849066497880004,1.9459101490553132,1.791759469228055,2.4849066497880004,1.791759469228055,3.295836866004329,3.7612001156935624,4.060443010546419,4.465908118654584,4.912654885736052,4.574710978503383,3.9889840465642745,4.584967478670572,4.060443010546419,3.6635616461296463,3.091042453358316,3.091042453358316,3.044522437723423,2.6390573296152584,2.772588722239781,2.1972245773362196,0.6931471805599453,0.0,0.0,0.6931471805599453,0.0,0.6931471805599453,1.0986122886681098,1.0986122886681098,0.0,1.0986122886681098,0.0,1.0986122886681098,2.4849066497880004
46011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6931471805599453,1.3862943611198906,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.0,0.0,0.0,0.0,1.791759469228055,1.3862943611198906,3.091042453358316,2.302585092994046,2.70805020110221,3.044522437723423,2.1972245773362196,1.6094379124341003,2.302585092994046,2.70805020110221,2.8903717578961645,3.1354942159291497,4.553876891600541,5.293304824724492,4.795790545596741,4.23410650459726,4.532599493153256,4.406719247264253,4.7535901911063645,5.214935757608986,5.049856007249537,5.181783550292085,5.262690188904886,5.3706380281276624,5.2832037287379885,4.709530201312334,5.111987788356544,4.875197323201151,4.634728988229636,4.343805421853684,4.770684624465665,5.159055299214529,4.700480365792417,4.382026634673881,3.9318256327243257,3.9889840465642745,4.143134726391533,3.258096538021482,3.1780538303479458,3.4965075614664802,3.58351893845611,3.9318256327243257,4.430816798843313,4.532599493153256,4.672828834461906,4.672828834461906
46013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6931471805599453,1.9459101490553132,1.6094379124341003,1.3862943611198906,2.4849066497880004,3.044522437723423,4.07753744390572,4.430816798843313,3.912023005428146,3.295836866004329,3.1780538303479458,2.70805020110221,2.5649493574615367,2.772588722239781,1.6094379124341003,2.4849066497880004,2.302585092994046,2.0794415416798357,3.4657359027997265,3.4011973816621555,3.4011973816621555,4.2626798770413155,4.6443908991413725,4.890349128221754,4.875197323201151,4.718498871295094,4.962844630259907,5.111987788356544,5.0689042022202315,5.288267030694535,5.176149732573829,5.288267030694535,5.749392985908253,5.583496308781699,5.780743515792329,5.484796933490655,5.214935757608986,5.424950017481403,4.941642422609304,4.634728988229636,5.075173815233827,5.14166355650266,4.836281906951478,4.343805421853684,4.532599493153256,4.418840607796598,3.8501476017100584,3.367295829986474,3.7376696182833684,3.713572066704308,3.4965075614664802,3.6375861597263857,3.6375861597263857,4.007333185232471,4.02535169073515,3.7376696182833684
46015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6931471805599453,1.9459101490553132,1.791759469228055,1.0986122886681098,2.3978952727983707,1.3862943611198906,1.3862943611198906,0.0,0.6931471805599453,1.6094379124341003,0.6931471805599453,1.0986122886681098,2.5649493574615367,2.3978952727983707,1.791759469228055,2.4849066497880004,3.1354942159291497,3.4339872044851463,2.995732273553991,3.2188758248682006,3.8501476017100584,3.9889840465642745,3.8918202981106265,4.04305126783455,3.4339872044851463,3.2188758248682006,3.2188758248682006,3.044522437723423,2.5649493574615367,1.0986122886681098,0.6931471805599453,3.1780538303479458,2.833213344056216,2.1972245773362196,0.6931471805599453,0.0,1.791759469228055,0.0,1.3862943611198906,1.0986122886681098,1.0986122886681098,1.0986122886681098,0.0,0.0,0.0,0.6931471805599453
46017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0794415416798357,2.0794415416798357,1.9459101490553132,2.1972245773362196,2.3978952727983707,1.6094379124341003,1.6094379124341003,2.1972245773362196,2.0794415416798357,1.791759469228055,0.6931471805599453,0.6931471805599453,0.0,0.0,0.0,0.0,1.0986122886681098,1.3862943611198906,2.302585092994046,2.302585092994046,3.258096538021482,2.9444389791664403,3.258096538021482,3.1354942159291497,3.4339872044851463,3.091042453358316,3.332204510175204,2.833213344056216,2.6390573296152584,2.3978952727983707,1.3862943611198906,1.6094379124341003,0.0,1.3862943611198906,0.0,0.0,0.6931471805599453,0.6931471805599453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0986122886681098,0.6931471805599453,1.0986122886681098,0.6931471805599453,1.3862943611198906,1.6094379124341003,1.9459101490553132,2.9444389791664403,1.9459101490553132,2.5649493574615367,2.1972245773362196,3.1354942159291497,3.258096538021482,3.6375861597263857,3.4657359027997265,4.290459441148391,4.189654742026425,4.356708826689592,4.219507705176107,3.9512437185814275,3.6375861597263857,3.9318256327243257,3.828641396489095,3.258096538021482,2.9444389791664403,3.6888794541139363,3.4339872044851463,2.5649493574615367,2.5649493574615367,2.1972245773362196,1.3862943611198906,1.6094379124341003,1.9459101490553132,1.791759469228055,1.791759469228055,1.791759469228055,2.772588722239781,0.0,1.6094379124341003,1.3862943611198906,1.3862943611198906
46021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6931471805599453,2.0794415416798357,1.6094379124341003,2.1972245773362196,1.6094379124341003,1.791759469228055,0.6931471805599453,1.6094379124341003,1.6094379124341003,1.3862943611198906,1.791759469228055,1.3862943611198906,0.0,0.0,0.6931471805599453,1.3862943611198906,0.0,0.0,1.0986122886681098,1.0986122886681098,0.0,1.0986122886681098,0.0,0.0,0.6931471805599453,0.0,0.0,0.0,0.0,0.0,0.0
