FIPS,2020-01-19,2020-01-26,2020-02-02,2020-02-09,2020-02-16,2020-02-23,2020-03-01,2020-03-08,2020-03-15,2020-03-22,2020-03-29,2020-04-05,2020-04-12,2020-04-19,2020-04-26,2020-05-03,2020-05-10,2020-05-17,2020-05-24,2020-05-31,2020-06-07,2020-06-14,2020-06-21,2020-06-28,2020-07-05,2020-07-12,2020-07-19,2020-07-26
55001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6931471805599453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6931471805599453,1.0986122886681098,1.6094379124341003,2.4849066497880004,2.302585092994046,2.6390573296152584,2.1972245773362196,0.0
55003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3862943611198906,1.0986122886681098,1.3862943611198906,0.0
55005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6094379124341003,0.0,0.0,0.0,1.0986122886681098,0.6931471805599453,0.0,1.6094379124341003,1.3862943611198906,1.0986122886681098,1.9459101490553132,1.0986122886681098,0.6931471805599453,1.9459101490553132,3.258096538021482,3.4011973816621555,2.833213344056216
55007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0986122886681098,1.9459101490553132,1.0986122886681098,0.6931471805599453
55009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0986122886681098,1.0986122886681098,2.8903717578961645,3.58351893845611,4.969813299576001,6.246106765481563,6.313548046277095,6.331501849893691,5.4638318050256105,5.123963979403259,4.382026634673881,4.02535169073515,4.430816798843313,4.736198448394496,5.3230099791384085,5.393627546352362,5.298317366548036,5.579729825986222,5.60947179518496,3.4339872044851463
55011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6931471805599453,0.0,0.0,0.0,0.0,0.6931471805599453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6094379124341003,2.0794415416798357,2.70805020110221,0.0
55013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6931471805599453,0.0,1.3862943611198906,0.0
55015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6931471805599453,0.0,0.0,0.6931471805599453,2.1972245773362196,2.9444389791664403,3.044522437723423,2.5649493574615367,1.9459101490553132,1.0986122886681098,1.9459101490553132,1.3862943611198906,1.9459101490553132,2.995732273553991,3.5263605246161616,3.4965075614664802,3.4011973816621555,0.0
55017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0986122886681098,2.302585092994046,1.3862943611198906,1.0986122886681098,0.0,1.0986122886681098,1.791759469228055,2.302585092994046,2.1972245773362196,2.0794415416798357,0.6931471805599453,1.791759469228055,1.0986122886681098,2.70805020110221,2.833213344056216,3.4965075614664802,2.9444389791664403,3.6109179126442243,1.3862943611198906
55019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0986122886681098,1.0986122886681098,0.0,1.9459101490553132,1.6094379124341003,0.0,1.3862943611198906,0.6931471805599453,1.3862943611198906,0.6931471805599453,2.302585092994046,2.0794415416798357,2.0794415416798357,2.3978952727983707,2.833213344056216,2.5649493574615367,3.4965075614664802,3.1780538303479458,0.0
55021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6094379124341003,0.6931471805599453,2.3978952727983707,1.9459101490553132,0.6931471805599453,0.0,0.6931471805599453,1.0986122886681098,1.3862943611198906,0.0,1.9459101490553132,0.0,2.4849066497880004,2.0794415416798357,2.70805020110221,2.70805020110221,3.091042453358316,3.5263605246161616,3.6109179126442243,2.0794415416798357
55023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6931471805599453,0.0,0.0,0.0,2.5649493574615367,1.6094379124341003,1.0986122886681098,0.0,0.0,0.0,1.0986122886681098,1.0986122886681098,2.1972245773362196,1.3862943611198906,0.6931471805599453,1.3862943611198906,0.0
55025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.791759469228055,3.7612001156935624,4.812184355372417,4.574710978503383,4.060443010546419,3.4657359027997265,3.7376696182833684,3.4657359027997265,3.4657359027997265,3.9889840465642745,4.31748811353631,4.875197323201151,4.48863636973214,4.77912349311153,4.867534450455582,6.1463292576688975,6.650279048587422,6.364750756851911,6.313548046277095,5.84354441703136,3.912023005428146
55027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.791759469228055,2.0794415416798357,1.3862943611198906,0.6931471805599453,1.0986122886681098,2.70805020110221,2.833213344056216,3.6375861597263857,4.02535169073515,4.189654742026425,5.19295685089021,3.332204510175204,2.3978952727983707,2.772588722239781,3.332204510175204,3.4965075614664802,3.828641396489095,3.9512437185814275,2.0794415416798357
55029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6931471805599453,1.9459101490553132,0.0,0.0,1.3862943611198906,1.791759469228055,2.5649493574615367,1.3862943611198906,0.0,0.6931471805599453,0.0,0.0,1.0986122886681098,0.6931471805599453,2.0794415416798357,2.995732273553991,2.1972245773362196,0.0
