FIPS,2020-01-19,2020-01-26,2020-02-02,2020-02-09,2020-02-16,2020-02-23,2020-03-01,2020-03-08,2020-03-15,2020-03-22,2020-03-29,2020-04-05,2020-04-12,2020-04-19,2020-04-26,2020-05-03,2020-05-10,2020-05-17,2020-05-24,2020-05-31,2020-06-07,2020-06-14,2020-06-21,2020-06-28,2020-07-05,2020-07-12,2020-07-19,2020-07-26
04005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3978952727983707,3.8066624897703196,4.51085950651685,4.51085950651685,4.330733340286331,4.477336814478207,4.700480365792417,5.117993812416755,5.075173815233827,5.081404364984463,4.812184355372417,4.969813299576001,4.532599493153256,4.867534450455582,5.501258210544727,5.918893854273146,5.768320995793772,5.393627546352362,5.308267697401205,2.1972245773362196
04007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6931471805599453,0.0,1.3862943611198906,1.6094379124341003,0.6931471805599453,1.6094379124341003,1.0986122886681098,0.6931471805599453,1.791759469228055,2.5649493574615367,2.772588722239781,4.430816798843313,4.663439094112067,4.454347296253507,4.6443908991413725,4.718498871295094,4.90527477843843,3.332204510175204
04009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0986122886681098,0.0,0.0,0.0,1.6094379124341003,2.302585092994046,0.6931471805599453,0.6931471805599453,0.0,1.9459101490553132,2.5649493574615367,1.9459101490553132,2.5649493574615367,3.044522437723423,3.8066624897703196,4.30406509320417,4.343805421853684,4.430816798843313,1.3862943611198906
04011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6094379124341003,1.0986122886681098,0.6931471805599453,1.3862943611198906,0.0,2.5649493574615367,2.0794415416798357,0.0,2.0794415416798357
04012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6931471805599453,0.0,0.6931471805599453,0.0,1.0986122886681098,1.9459101490553132,1.9459101490553132,2.70805020110221,2.4849066497880004,3.044522437723423,4.477336814478207,4.143134726391533,3.8501476017100584,3.8501476017100584,3.7376696182833684,3.713572066704308,3.58351893845611,3.332204510175204,0.0
04013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6931471805599453,3.8066624897703196,6.003887067106539,6.57507584059962,6.579251212010101,6.396929655216146,6.610696044717759,7.079184394609668,7.213768308118642,7.183111701743281,6.985641817639208,7.20414929203594,8.08301991917133,8.523175263093785,9.260272740724393,9.551871220788255,9.767381419539136,9.833708657928211,9.641408247463852,9.504575923397805,7.234177179749849
04015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6094379124341003,1.9459101490553132,2.8903717578961645,3.091042453358316,3.367295829986474,3.828641396489095,3.9318256327243257,4.276666119016055,3.970291913552122,4.382026634673881,4.624972813284271,4.61512051684126,4.875197323201151,5.501258210544727,5.981414211254481,5.993961427306569,6.152732694704104,6.113682179832232,2.833213344056216
04017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.302585092994046,3.8501476017100584,4.787491742782046,4.969813299576001,4.875197323201151,5.075173815233827,5.0369526024136295,5.3706380281276624,5.54907608489522,5.53338948872752,5.834810737062605,5.765191102784844,6.082218910376446,5.976350909297934,6.023447592961033,6.111467339502679,6.066108090103747,6.192362489474872,5.638354669333745,3.367295829986474
04019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6931471805599453,2.302585092994046,4.68213122712422,5.327876168789581,5.579729825986222,5.579729825986222,5.455321115357702,5.3471075307174685,5.537334267018537,5.424950017481403,5.3981627015177525,5.662960480135946,6.492239835020471,6.844815479208263,7.261225091971921,7.480428306074208,7.708410667257367,7.6638772587034705,7.510430556378006,7.333023014386481,5.093750200806762
04021,0.0,0.0,0.0,0.0,0.0,0.0,0.6931471805599453,1.0986122886681098,2.1972245773362196,3.295836866004329,3.871201010907891,4.04305126783455,4.48863636973214,4.574710978503383,4.634728988229636,5.0106352940962555,4.532599493153256,4.290459441148391,4.454347296253507,5.438079308923196,6.07073772800249,6.508769136971682,6.890609120147166,6.9874902470009905,7.151485463904735,6.930494765951626,6.7357800142423265,4.499809670330265
04023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6931471805599453,1.3862943611198906,2.0794415416798357,2.6390573296152584,1.3862943611198906,1.791759469228055,3.4657359027997265,4.2626798770413155,5.0369526024136295,5.4510384535657,5.950642552587727,6.07073772800249,5.726847747587197,5.627621113690637,5.438079308923196,4.68213122712422,5.41610040220442,3.091042453358316
04025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4849066497880004,3.4011973816621555,2.995732273553991,2.1972245773362196,1.3862943611198906,2.3978952727983707,4.477336814478207,4.442651256490317,3.1780538303479458,2.4849066497880004,3.4011973816621555,3.871201010907891,4.127134385045092,5.2574953720277815,5.53338948872752,5.303304908059076,5.53338948872752,5.318119993844216,3.332204510175204
04027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0986122886681098,2.302585092994046,0.6931471805599453,2.5649493574615367,3.1780538303479458,3.58351893845611,4.465908118654584,5.231108616854587,5.484796933490655,5.934894195619588,6.7661917146603505,7.165493475060845,7.138073034044347,7.152268856032539,7.231287004327616,6.985641817639208,6.849066282633458,6.9584483932976555,5.017279836814924
80004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
90004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6931471805599453,0.0,0.0,0.0,2.0794415416798357,0.0
