FIPS,2020-01-19,2020-01-26,2020-02-02,2020-02-09,2020-02-16,2020-02-23,2020-03-01,2020-03-08,2020-03-15,2020-03-22,2020-03-29,2020-04-05,2020-04-12,2020-04-19,2020-04-26,2020-05-03,2020-05-10,2020-05-17,2020-05-24,2020-05-31,2020-06-07,2020-06-14,2020-06-21,2020-06-28,2020-07-05,2020-07-12,2020-07-19,2020-07-26,2020-08-02,2020-08-09,2020-08-16,2020-08-23,2020-08-30,2020-09-06,2020-09-13,2020-09-20,2020-09-27,2020-10-04,2020-10-11,2020-10-18,2020-10-25,2020-11-01,2020-11-08,2020-11-15,2020-11-22,2020-11-29,2020-12-06,2020-12-13,2020-12-20,2020-12-27,2021-01-03,2021-01-10,2021-01-17,2021-01-24,2021-01-31,2021-02-07,2021-02-14,2021-02-21,2021-02-28,2021-03-07,2021-03-14,2021-03-21,2021-03-28,2021-04-04,2021-04-11
28001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6931471805599453,1.3862943611198906,2.302585092994046,3.4965075614664802,3.1780538303479458,3.58351893845611,3.6888794541139363,2.1972245773362196,2.5649493574615367,2.302585092994046,2.70805020110221,2.0794415416798357,3.044522437723423,0.6931471805599453,3.044522437723423,4.127134385045092,3.713572066704308,3.9318256327243257,4.477336814478207,4.477336814478207,3.6635616461296463,3.8501476017100584,3.7376696182833684,4.02535169073515,3.6888794541139363,3.6635616461296463,4.060443010546419,3.1780538303479458,3.1354942159291497,3.295836866004329,3.8918202981106265,3.8066624897703196,3.5263605246161616,3.9889840465642745,3.8918202981106265,4.74493212836325,4.406719247264253,3.9512437185814275,4.276666119016055,4.406719247264253,3.912023005428146,4.204692619390966,4.02535169073515,4.68213122712422,4.6443908991413725,4.276666119016055,3.8066624897703196,3.1780538303479458,3.6635616461296463,3.091042453358316,2.9444389791664403,2.833213344056216,3.367295829986474,2.302585092994046,3.044522437723423,3.1780538303479458,2.3978952727983707
28003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6094379124341003,0.0,0.0,0.6931471805599453,0.0,0.0,0.6931471805599453,1.0986122886681098,0.6931471805599453,1.0986122886681098,2.1972245773362196,1.0986122886681098,3.044522437723423,2.70805020110221,3.4657359027997265,3.7612001156935624,4.48863636973214,4.406719247264253,4.248495242049359,3.4657359027997265,4.007333185232471,4.442651256490317,4.02535169073515,3.970291913552122,3.7612001156935624,3.9512437185814275,3.6109179126442243,3.6375861597263857,3.8918202981106265,4.04305126783455,4.2626798770413155,4.499809670330265,4.736198448394496,4.736198448394496,4.5217885770490405,4.844187086458591,4.919980925828125,4.6913478822291435,4.7535901911063645,4.969813299576001,4.804021044733257,4.812184355372417,4.574710978503383,4.499809670330265,3.784189633918261,3.1780538303479458,2.5649493574615367,2.8903717578961645,2.70805020110221,2.3978952727983707,2.0794415416798357,0.6931471805599453,2.772588722239781,2.4849066497880004,3.58351893845611
28005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6094379124341003,1.6094379124341003,1.791759469228055,1.9459101490553132,1.6094379124341003,1.6094379124341003,2.4849066497880004,1.3862943611198906,2.302585092994046,1.791759469228055,1.3862943611198906,1.0986122886681098,2.0794415416798357,2.0794415416798357,3.044522437723423,3.1780538303479458,3.6375861597263857,3.4657359027997265,3.258096538021482,2.772588722239781,2.5649493574615367,2.5649493574615367,2.5649493574615367,1.791759469228055,3.044522437723423,2.995732273553991,2.772588722239781,3.295836866004329,3.2188758248682006,2.302585092994046,2.3978952727983707,1.791759469228055,2.70805020110221,3.6635616461296463,3.6109179126442243,4.204692619390966,4.2626798770413155,3.8918202981106265,3.58351893845611,4.02535169073515,3.9512437185814275,3.6109179126442243,3.828641396489095,3.8918202981106265,2.772588722239781,2.4849066497880004,2.0794415416798357,2.5649493574615367,2.4849066497880004,3.1354942159291497,2.995732273553991,2.3978952727983707,2.0794415416798357,2.5649493574615367,2.3978952727983707
28007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1972245773362196,1.6094379124341003,1.3862943611198906,2.772588722239781,3.828641396489095,3.6109179126442243,4.30406509320417,3.7376696182833684,3.6109179126442243,3.091042453358316,3.1354942159291497,2.5649493574615367,1.9459101490553132,2.3978952727983707,2.5649493574615367,3.2188758248682006,3.044522437723423,3.9318256327243257,3.6635616461296463,3.258096538021482,3.332204510175204,3.044522437723423,2.3978952727983707,2.8903717578961645,2.995732273553991,3.091042453358316,3.258096538021482,3.1780538303479458,2.4849066497880004,4.0943445622221,3.4339872044851463,3.2188758248682006,3.6109179126442243,4.356708826689592,4.465908118654584,4.330733340286331,4.736198448394496,4.127134385045092,4.663439094112067,4.795790545596741,4.68213122712422,4.382026634673881,4.189654742026425,3.6375861597263857,3.6109179126442243,3.1780538303479458,2.9444389791664403,1.9459101490553132,1.9459101490553132,1.791759469228055,1.9459101490553132,2.1972245773362196,2.0794415416798357,0.0,1.0986122886681098,1.3862943611198906
28009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6931471805599453,1.0986122886681098,0.0,0.0,1.0986122886681098,1.0986122886681098,0.0,0.0,0.0,0.0,0.0,0.6931471805599453,0.6931471805599453,1.791759469228055,2.1972245773362196,2.4849066497880004,3.367295829986474,2.5649493574615367,3.58351893845611,2.9444389791664403,3.091042453358316,2.9444389791664403,2.4849066497880004,1.6094379124341003,1.791759469228055,2.3978952727983707,2.1972245773362196,3.044522437723423,3.295836866004329,3.2188758248682006,3.713572066704308,3.1354942159291497,3.6109179126442243,3.4011973816621555,3.6888794541139363,2.3978952727983707,2.9444389791664403,3.4965075614664802,3.6888794541139363,3.784189633918261,3.9318256327243257,3.332204510175204,3.6888794541139363,3.5553480614894135,3.4657359027997265,2.6390573296152584,2.302585092994046,2.3978952727983707,2.302585092994046,1.9459101490553132,1.791759469228055,2.1972245773362196,2.1972245773362196,1.0986122886681098,1.6094379124341003,1.0986122886681098
28011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6931471805599453,2.1972245773362196,3.1354942159291497,3.4339872044851463,2.6390573296152584,2.70805020110221,2.3978952727983707,2.6390573296152584,2.3978952727983707,1.791759469228055,3.1780538303479458,2.302585092994046,2.70805020110221,2.4849066497880004,3.8066624897703196,4.5217885770490405,4.2626798770413155,4.919980925828125,5.293304824724492,5.2574953720277815,4.927253685157205,4.709530201312334,4.736198448394496,4.859812404361672,5.147494476813453,4.276666119016055,4.430816798843313,4.007333185232471,3.970291913552122,3.784189633918261,3.5553480614894135,3.6635616461296463,4.02535169073515,4.276666119016055,4.61512051684126,4.820281565605037,3.784189633918261,5.170483995038151,5.332718793265369,5.3230099791384085,5.455321115357702,5.351858133476067,4.787491742782046,5.0689042022202315,5.003946305945459,5.267858159063328,4.727387818712341,4.30406509320417,4.174387269895637,3.9889840465642745,3.258096538021482,3.332204510175204,4.007333185232471,3.258096538021482,3.258096538021482,1.3862943611198906,2.0794415416798357
28013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0986122886681098,0.0,2.302585092994046,3.091042453358316,2.4849066497880004,1.791759469228055,1.3862943611198906,0.0,1.0986122886681098,1.0986122886681098,1.3862943611198906,2.302585092994046,1.6094379124341003,3.295836866004329,2.9444389791664403,3.5553480614894135,3.828641396489095,4.276666119016055,3.6375861597263857,3.784189633918261,2.772588722239781,2.6390573296152584,3.044522437723423,2.833213344056216,2.70805020110221,1.791759469228055,2.70805020110221,3.044522437723423,3.367295829986474,3.6375861597263857,2.833213344056216,2.5649493574615367,2.5649493574615367,3.332204510175204,3.4011973816621555,3.8066624897703196,4.406719247264253,4.110873864173311,3.871201010907891,4.406719247264253,4.418840607796598,4.02535169073515,4.276666119016055,4.04305126783455,4.04305126783455,3.1354942159291497,3.332204510175204,2.772588722239781,3.1780538303479458,2.3978952727983707,2.9444389791664403,2.302585092994046,0.6931471805599453,2.302585092994046,1.3862943611198906,3.1354942159291497
28015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6094379124341003,0.6931471805599453,1.0986122886681098,1.6094379124341003,3.8066624897703196,3.4657359027997265,0.0,1.0986122886681098,1.6094379124341003,0.0,1.3862943611198906,0.0,3.2188758248682006,2.833213344056216,2.833213344056216,3.5553480614894135,2.70805020110221,2.6390573296152584,2.772588722239781,1.3862943611198906,2.8903717578961645,1.9459101490553132,1.791759469228055,1.9459101490553132,2.1972245773362196,1.9459101490553132,2.5649493574615367,2.3978952727983707,2.70805020110221,3.5553480614894135,3.4965075614664802,3.7376696182833684,4.31748811353631,4.007333185232471,3.258096538021482,4.2626798770413155,3.8501476017100584,3.784189633918261,3.1780538303479458,3.4011973816621555,3.6888794541139363,3.6375861597263857,3.2188758248682006,3.367295829986474,3.044522437723423,3.5263605246161616,2.9444389791664403,2.4849066497880004,2.5649493574615367,1.6094379124341003,1.3862943611198906,0.6931471805599453,0.0,1.0986122886681098,0.6931471805599453
28017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.302585092994046,1.6094379124341003,1.9459101490553132,2.8903717578961645,2.772588722239781,2.995732273553991,2.772588722239781,3.091042453358316,2.3978952727983707,2.0794415416798357,2.5649493574615367,2.9444389791664403,2.4849066497880004,4.007333185232471,3.784189633918261,3.044522437723423,3.6888794541139363,3.871201010907891,3.7376696182833684,3.4657359027997265,3.8918202981106265,3.6635616461296463,3.5263605246161616,3.2188758248682006,2.5649493574615367,3.4965075614664802,3.4657359027997265,3.4339872044851463,4.060443010546419,3.784189633918261,3.6375861597263857,3.1780538303479458,3.332204510175204,4.04305126783455,4.007333185232471,3.828641396489095,4.290459441148391,4.532599493153256,4.6443908991413725,4.477336814478207,4.477336814478207,3.9889840465642745,4.418840607796598,4.110873864173311,3.8501476017100584,3.367295829986474,2.9444389791664403,2.772588722239781,2.0794415416798357,2.302585092994046,1.6094379124341003,1.791759469228055,1.0986122886681098,2.4849066497880004,1.0986122886681098,1.9459101490553132
28019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3862943611198906,1.3862943611198906,0.6931471805599453,0.0,0.6931471805599453,0.0,0.6931471805599453,1.6094379124341003,2.1972245773362196,2.6390573296152584,2.1972245773362196,2.5649493574615367,1.791759469228055,0.0,1.0986122886681098,0.0,2.6390573296152584,2.772588722239781,2.995732273553991,2.0794415416798357,2.0794415416798357,2.0794415416798357,2.0794415416798357,1.3862943611198906,2.4849066497880004,1.6094379124341003,2.0794415416798357,0.6931471805599453,2.0794415416798357,1.9459101490553132,1.6094379124341003,2.1972245773362196,2.5649493574615367,3.332204510175204,3.6375861597263857,3.332204510175204,3.6375861597263857,3.258096538021482,3.258096538021482,3.4657359027997265,3.828641396489095,3.295836866004329,3.4339872044851463,3.1780538303479458,3.1780538303479458,2.0794415416798357,2.5649493574615367,2.1972245773362196,0.6931471805599453,1.791759469228055,2.772588722239781,0.0,1.6094379124341003,0.6931471805599453,1.0986122886681098,2.70805020110221
