FIPS,2020-01-19,2020-01-26,2020-02-02,2020-02-09,2020-02-16,2020-02-23,2020-03-01,2020-03-08,2020-03-15,2020-03-22,2020-03-29,2020-04-05,2020-04-12,2020-04-19,2020-04-26,2020-05-03,2020-05-10,2020-05-17,2020-05-24,2020-05-31,2020-06-07,2020-06-14,2020-06-21,2020-06-28,2020-07-05,2020-07-12,2020-07-19,2020-07-26
33001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1972245773362196,1.6094379124341003,1.9459101490553132,1.3862943611198906,1.791759469228055,1.9459101490553132,1.791759469228055,1.9459101490553132,1.3862943611198906,1.0986122886681098,2.1972245773362196,1.9459101490553132,1.3862943611198906,1.0986122886681098,0.0,2.0794415416798357,1.6094379124341003,1.791759469228055,0.0
33003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6094379124341003,1.0986122886681098,2.1972245773362196,2.3978952727983707,1.3862943611198906,0.0,0.6931471805599453,1.3862943611198906,1.6094379124341003,1.6094379124341003,0.0,0.6931471805599453,0.0,0.6931471805599453,0.6931471805599453,2.0794415416798357,1.6094379124341003,1.6094379124341003,2.0794415416798357,0.0
33005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9459101490553132,2.0794415416798357,2.3978952727983707,2.0794415416798357,1.3862943611198906,1.0986122886681098,1.3862943611198906,1.3862943611198906,1.791759469228055,0.0,1.0986122886681098,1.3862943611198906,1.0986122886681098,1.6094379124341003,1.0986122886681098,1.6094379124341003,0.0,0.0
33007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6931471805599453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3862943611198906,0.6931471805599453,1.0986122886681098,0.0
33009,0.0,0.0,0.0,0.0,0.0,0.0,0.6931471805599453,0.0,2.302585092994046,2.5649493574615367,2.4849066497880004,1.6094379124341003,0.6931471805599453,0.6931471805599453,1.3862943611198906,1.6094379124341003,1.6094379124341003,2.0794415416798357,1.6094379124341003,1.0986122886681098,0.0,0.0,1.9459101490553132,1.3862943611198906,1.3862943611198906,1.9459101490553132,0.0,0.6931471805599453
33011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3978952727983707,3.4657359027997265,5.017279836814924,5.0106352940962555,5.337538079701318,5.429345628954441,5.627621113690637,5.846438775057725,5.765191102784844,5.786897381366708,5.680172609017068,5.905361848054571,5.375278407684165,5.220355825078324,4.795790545596741,4.51085950651685,4.477336814478207,4.499809670330265,5.043425116919247,2.5649493574615367
33013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3862943611198906,1.9459101490553132,3.2188758248682006,3.4011973816621555,3.258096538021482,3.6109179126442243,4.02535169073515,3.8918202981106265,3.784189633918261,3.5263605246161616,3.091042453358316,3.6109179126442243,2.995732273553991,1.6094379124341003,2.4849066497880004,2.302585092994046,1.9459101490553132,2.4849066497880004,2.5649493574615367,0.0
33015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3862943611198906,3.044522437723423,3.912023005428146,4.74493212836325,4.74493212836325,5.081404364984463,4.844187086458591,5.459585514144159,4.912654885736052,4.875197323201151,4.812184355372417,4.189654742026425,4.543294782270004,3.4657359027997265,2.9444389791664403,3.58351893845611,3.295836866004329,3.332204510175204,3.4339872044851463,3.4011973816621555,0.0
33017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.302585092994046,3.2188758248682006,2.833213344056216,3.6635616461296463,3.6109179126442243,2.995732273553991,3.5263605246161616,3.8501476017100584,3.1354942159291497,2.6390573296152584,2.3978952727983707,0.0,1.6094379124341003,1.9459101490553132,1.6094379124341003,1.3862943611198906,2.0794415416798357,2.1972245773362196,1.0986122886681098
33019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6931471805599453,1.0986122886681098,0.0,1.3862943611198906,0.0,0.0,0.6931471805599453,0.6931471805599453,0.0,0.6931471805599453,0.0,1.6094379124341003,0.0,1.791759469228055,1.3862943611198906,0.0,0.6931471805599453,0.0,0.0
80033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
90033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6094379124341003,2.8903717578961645,3.4965075614664802,0.0,0.0,2.70805020110221,2.833213344056216,0.0,0.6931471805599453,0.0,0.0,4.2626798770413155,0.0,0.0,0.0,0.0,0.6931471805599453,0.6931471805599453,0.0,0.0
